,Question,Answer
14,公司的发展战略是什么， 是否公司未来发展的主打方向？  以前没怎么听到这方面的动向， 能否详细讲解一下主要是面对哪些品种和市场？ 谢谢！,您好！为顺应行业发展要求，结合自身在物联网相关行业的多年实践经验，公司定位于物联网、产业互联网IT服务商，目前已形成智能制造、现代农业、公共事业与流通、投资与海外业务四大业务群。同时，公司积极通过资本市场运作，实现“内生外延”并举的发展战略。未来，公司在继续深耕产业互联网IT服务现有业务的基础上，集中力量研发、推广企业级大数据处理平台，力图在政府、军工、高端制造、电力等领域开拓推广。谢谢。 
15,公司的前5大客户是哪些？,您好！公司的前5大客户与公司不存在关联关系。谢谢。
16,公司的前5名供应商是什么，与公司存不存在关联关系？,您好！公司的前5大供应商与公司不存在关联关系。谢谢。
17,请问今年预计主要产品的销售目标是多少？净利润是多少？,您好！公司始终努力不断延伸和完善产业互联网全产业链布局，通过统一配置公司及子公司的技术优势、营销资源，全面深耕产业互联网IT服务业务，努力增加产业互联网其他业务板块，推动公司业绩发展。请您关注公司披露的相关公告，公司将严格按照相关规则履行披露义务，谢谢！
18,公司目前主要的研发方面是什么？,您好！公司秉承创新驱动发展的理念，2016年度公司着力于研发企业级大数据处理平台等项目，具体见公司年度报告。结合对行业的深入理解，重点对已积累、掌握的数据价值进行深度挖掘，促使自身产品向平台化、生态化发展，同时加强产品安全性、稳定性，从而进一步增强公司核心竞争力。谢谢。
19,公司今年的财务费用会有多少？,您好！财务费用的具体规模与公司未来发展相关，请关注公司后续的信息披露。谢谢。
20,请问开完股东会后，如果送股通过几日内会送股？,您好！公司2016年度利润分配方案已公告，将自股东大会通过之日起2个月内尽快实施完毕，谢谢！
21,要实现公司的发展目标，请问信心来自哪里。,您好！公司已在物联网、产业互联网相关行业深耕十几年，在行业经验、客户积累、技术沉淀与创新、产品质量、人才储备等方面的核心竞争力进一步增强。我们认识到在产业互联网领域市场空间是巨大的，同时，该领域的行业壁垒也是相对较高的，只有真正拥有核心技术的、经过市场洗礼的公司才能在这个领域长久地发展下去。新的战略需要时间去验证，需要汗水去浇灌，我们相信：天泽信息的明天会更好。感谢关注！
22,公司高级管理人员的考评及激励情况怎样，有没有股权激励制度？,您好！公司一向重视人才引进和人才培养。公司对高级管理人员制定并严格执行相应的考评和激励制度。根据公司发展的实际情况，公司将适时制定相适应的人才激励方案，谢谢！
23,公司截止目前的股东总人数是多少？,您好！我们会在定期报告中披露对应时点的股东人数等信息，也请您及时关注我们的定期报告。给您带来的不便，敬请谅解！ 
24,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,您好！公司一向重视人才引进和人才培养。根据公司发展的实际情况，公司将适时制定相适应的人才激励方案，谢谢！
25,未来几年， 公司如何定位， 哪些市场更适合公司产品的长远发展？,您好！为顺应行业发展要求，结合自身在物联网相关行业的多年实践经验，公司定位于物联网、产业互联网IT服务商，目前已形成智能制造、现代农业、公共事业与流通、投资与海外业务四大业务群。同时，公司积极通过资本市场运作，实现“内生外延”并举的发展战略。未来，公司在继续深耕产业互联网IT服务现有业务的基础上，集中力量研发、推广企业级大数据处理平台，力图在政府、军工、高端制造、电力等领域开拓推广。谢谢。
26,公司在税收方面有没有相关的优惠政策？具体税率是多少？,您好！公司目主要享受高新技术企业的所得税优惠，税率15%，软件产品的即征即退优惠，增值税实际税负超过3%的部分实行即征即退等，具体的税收优惠请看年报的“税收优惠”。谢谢！
27,请问公司拟进入的什么新的细分领域吗？这一领域与公司现有业务的相关性？,您好！公司在原有经营模式基础上，紧密结合市场需求的变化、依托资本市场的支持，围绕主营业务横向拓展行业客户范围、纵向延伸业务应用模式，在工程建设、交通与物流、智能家电、农业机械、软件服务、通信及轨道交通等支柱产业智慧化方面稳步布局，继续拓宽产业互联网IT服务领域战略版图，致力于打造产业互联网IT服务市场龙头企业。目前已形成智能制造、现代农业、公共事业与流通、海外及投资等四大业务群。谢谢。
28,请问：公司已经投产的募投项目及超募项目，2017年是否可以完全投产并且贡献效益？这部分的折旧和费用对利润影响大吗？谢谢,您好！公司的募投项目已结项，闲置募投资金和超募资金正严格按照披露的用途使用，详情请您关注公司年报，谢谢！
29,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,您好！请您关注公司披露的相关公告，公司将严格按照相关规则履行披露义务，谢谢！
