,Question,Answer
47,请问公司以后每年会用什么形式回馈股东？,您好，感谢对公司的关注，公司每年向股东进行现金分红，让股东共同参与公司的成长。
48,今年资金需求巨大，基金设立进展缓慢？是否会影响工程进展？如何解决？,您好，感谢对公司的关注！2017年至今公司陆续中标及签订多个PPP项目，随之成立了包括内蒙古金草新诚生态建设投资中心（有限合伙）、阿拉善盟乌兰布和灾后重建投资中心（有限合伙）、宁波首建阳光贰号投资管理中心（有限合伙）等基金，基金的成立有效保证了PPP项目的建设。
49,请问针对公司超高的应收帐款（2016年高达33亿），公司将有何具体措施预防坏帐风防?谢谢！,公司主要采取以下措施来保障应收账款的回收：一、前期对客户进行评价筛选，优先选择综合实力较强的客户进行合作。二、积极将前期项目欠款纳入地方政府专项债务范围，促进应收账款的回收。三、将现有应收账款项目进行全面细致的梳理和分类，明确责任人员，并相应制订各责任人奖惩措施，督促资金的回笼。四、积极与金融机构对接应收账款转让和保理业务。
50,和去年相比，今年内蒙的ppp协议明显多了很多，是由于内蒙70周年还是其它原因？鄂尔多斯作为内蒙第一经济大市，是否有合作的需求？,你好，PPP协议的增加与国家政策的支持和市场的逐步认可等方面有一定的关系；公司会积极参与鄂尔多斯地区相关项目的合作。
51,和去年相比，今年内蒙的ppp协议明显多了很多，是由于内蒙70周年还是其它原因？鄂尔多斯作为内蒙第一经济大市，是否有合作的需求？,你好，PPP协议的增加与国家政策的支持和市场的逐步认可等方面有一定的关系；公司会积极参与鄂尔多斯地区相关项目的合作。
52,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,你好，公司先后建立了抗旱植物研究院、草原生态系统研究院、乡土植物研究院、耐寒植物研究院、盐碱地改良研究院等10大生态研究机构。公司的研发与创新依托“种质资源研究”与“草原生态大数据”，坚持“尊重生态、师法自然”的先科研后修复理念。
53,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,您好，本人作为公司董事会薪酬与考核委员会的主任委员、审计委员会的委员、战略委员会的委员及公司独立董事，及时与公司管理层沟通重大、重要事项，定期了解公司经营情况并实地考察，对公司审议相关重大事项提出意见和建议，督促公司保护中小股东利益。
54,樊总能谈谈包头大青山项目吗，网上新闻说大青山项目要在6月底完工，是不是意味着签订的100亿ppp协议会在今年确认收入,您好，感谢对公司的关注，大青山项目包含各子项目，将以具体签订的子项目合同金额为准。
55,"请问,一般情况下政府部门与公司签订框架协议的同时,对同一项目还会与其他公司签订吗?","你好，不会同时与其他公司签订。






"
56,公司有没有股权激励计划？,您好，感谢对公司的关注，公司将根据实际情况适时推出。
57,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,2017年公司将继续兢兢业业做好经营管理，踏实走好每一步，相关数据请参阅公司披露的定期报告。
58,您好，公司在公布一季报业绩时并未公布半年报业绩，请问最快何时会披露半年报业绩预告？,您好，感谢对公司的关注，公司将在7月15日前披露半年度业绩预告。
59,您好，截止2017年5月1号，公司股东人数是多少？,您好，感谢对公司的关注！截至4月30日公司的股东人数是53410。
