,Question,Answer
10,如果公司进行定增，那大股东及高管们会考虑参与、进行增持吗？,您好。按照证监会的最新要求：上市公司申请增发、配股、非公开发行股票的，本次发行董事会决议日距离前次募集资金到位日原则上不得少于18个月。前次募集资金包括首发、增发、配股、非公开发行股票。上市公司发行可转债、优先股和创业板小额快速融资，不适用本条规定。因此公司未来如进行再融资，将严格按照相关法律法规进行相关操作。谢谢。
11,陈叔叔好，公司的主营业务是什么？,您好， 公司是一家通信网络基础设施解决方案提供商，专注于为通信运营商、ICT设备商和网络集成商提供FTTX接入网、无线接入网和传输网中通信网络物理连接设备、应用解决方案和技术服务。通信网络物理连接设备为通信网络领域中通信主设备之间、通信主设备与线缆之间、线缆之间的数据通信提供传输媒介。公司主营的ODN产品、无线接入产品、传输网物理连接设备在FTTX光纤宽带网络、3G/4G无线网络、传输网等通信网络中得到广泛应用。
12,请问公司以后每年会用什么形式回馈股东？, 您好！公司将积极响应监管层号召，充分考虑对投资者的回报，同时兼顾公司的长远利益、全体股东的整体利益及公司的可持续发展来合理规划公司的利润分配。公司利润分配方式可以为现金或股票，现金方式优先于股票方式。
13,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,您好，股票价格的波动受多种因素影响，既有公司经营业绩、发展战略等内部因素，也有宏观经济环境、股票市场流动性等外部因素，我们着力于不断提升经营业绩，推动业务长期持续发展，促进公司整体价值的不断提升，相信公司股价也会因此得到市场认可；目前A股次新股版块处于下跌趋势，个股普遍跌幅较大，请投资者注意风险，谨慎投资，谢谢。
14,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,公司已按规定公开披露财务数据，请投资者查阅定期报告。
15,雄安新区的设立，对公司存在哪些机遇？,据相关媒体报道称，中国移动、联通、电信等通信运营商及中国铁塔等网络建设主体均明确表态将全力支持雄安新区的建设，将在新区提前部署5G移动通信网络，确保全光高速宽带基础网络一步到位。公司将紧抓机遇，密切跟踪客户需求，积极研发具有竞争力的产品，支持新区发展。
16,刘叔叔好，公司的主营业务和上市时间？公司的名字是怎么来的？,"您好。公司作为通信网络基础设施解决方案提供商，主要为通信运营商、ICT设备商和网络集成商提供FTTX接入网、无线接入网和传输网中通信网络物理连接设备、应用解决方案和技术服务。公司于2016年11月22日，公司顺利登陆A股创业板。公司的名字取自“科技为先，诚信为本”。谢谢。
"
17,公司在经营活动中主要对哪些环节进行质量控制？,"您好，公司的内部控制主要由财务报告和非财务报告两个部分组成，纳入评价范围的主要业务和事项包括：治理结构、发展战略、人力资源、社会责任、企业文化、资金活动、采购业务、资产管理、销售业务、担保业务、财务报告、全面预算、行政事务、内部信息传递、信息系统等；重点关注的高风险领域主要包括：关联交易、担保业务、重大投资及信息披露等事项。 
经公司审计部审核，立信会计师事务所（特殊普通合伙）鉴证，报告期内公司不存在财务报告内部控制重大缺陷，公司未发现非财务报告内部控制重大缺陷，谢谢。"
18,公司2017年一季度经营业绩如何？,"您好！公司2017年一季度实现营业收入125,328,940.67元，同比下降23.3%，归属于上市公司股东的净利润7,609,672.30元，同比下降62.31%。主要受中国联通、中国电信有线宽带投资下降，以及中国铁塔结算延迟等因素影响。详细业绩数据请查阅公司于2017年4月20日在巨潮资讯网披露的2017年一季度报告全文。谢谢！"
19,公司有没有哪些项目创新模式？,您好。公司是高新技术企业，每年都会依据行业发展、技术的发展的需要投入大量的研发资金。未来还会继续在行业、技术等方面不断进行创新。谢谢。
20,请问公司如何看待上市公司的并购和市值管理？,"您好。市值作为评价上市公司价值的核心指标，反映了上市公司的综合实力、盈利能力、经营绩效、股东的财富价值以及市场认可度等多方面信息。所谓市值管理，即上市公司基于公司市值信号，综合运用多种科学合规的价值经营方法，达到公司价值创造最大化、价值实现最优化的战略管理行为。并购是上市公司快速做大做强的一条重要途径，相对于内生性增长具有时间优势，因此在公司的不同发展阶段，运用并购工具可以实现公司战略发展。谢谢。
"
21,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,您好，公司将根据发展战略，围绕公司核心业务，充分利用自身优势和资本市场平台，在时机、条件和对象等较为成熟的前提下，考虑采用兼并收购、资金投入、合作开发等多种形式向产业链内外做合理延伸和扩张。
22,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理？,公司固定资产投资及技术改造均按照项目可行性分析及项目管理相关制度流程严格实施，公司近年经营业绩保持稳定，毛利情况也保持在合理水平，取得了比较符合预期的投资效果。公司募投项目正在积极稳妥、科学有序推进。
23,今年以来，原材料都迎来涨价潮，对公司会有什么影响？,您好，2016年度国内大宗商品等原材料普遍上涨，公司产品成本增加，毛利率因此下降。对此，公司积极进行研发投入，努力提高生产工艺和生产效率，以对冲成本增加的影响，谢谢。
24,公司所处行业有没有周期性？,您好！公司主要客户为中国移动、中国联通、中国电信三大通信运营商及铁塔公司，基于其自身业务发展需求，其资本支出存在一定的波动，其投资方向、投资结构及重点、投资方式等处于不断变化中，从而影响公司相关业务市场规模。
25,公司每次投资项目的可行性报告是否有详细说明公告？,公司做出重大投资决策都会依照公司章程履行相关的程序，依据深交所的要求履行相关的披露要求。谢谢。
26,:您好！截至到2016年12月31日，“国家队”即中金、证金、汇金的持股比例有多大？,您好！截至2016年12月30日，公司前100位股东名单中未出现中金、证金、汇金等机构。
