,Question,Answer
12,我刚才看到有位投资者在咨询定增的事情，我也想了解一下这次募集资金到位后对公司经营的影响。谢谢,"您好，感谢对公司的关注。本次非公开发行募集资金20.05亿元，一方面资金投入到公司募投项目后，将有利于保持和提升公司竞争优势、提高公司盈利能力和抗风险能力；一方面通过重点扶持基础设施、海外及产业链方向的项目，将加快公司转型升级。
本次非公开发行的顺利完成，将有利于保持和提升西部建设的竞争优势，提高盈利能力和抗风险能力，有助于降低资产负债率，提升融资能力，进一步优化股本结构，加快转型升级。谢谢！"
13,混凝土这个行业现在整体情况怎么样？,"您好，感谢对公司的关注。我国经济已由高速增长阶段转向高质量发展阶段，正处在转变发展方式、优化经济结构、转换增长动力的攻关期。在国家相关政策的影响下，混凝土行业正逐渐由高速成长期步入中低速增长的稳定发展期。
       从混凝土行业发展现状来看，行业挑战不断加剧，转型升级趋势明显。一是行业内的产能过剩、同质化竞争，已严重制约了行业的发展，行业并购将成为大方向；二是随着国家环保要求不断提升，行业竞争加剧，盈利空间进一步压缩，对于行业企业而言，转型发展已是迫不得已、迫在眉睫，同时也将促进行业去产能、优化整合。谢谢！"
14,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面影响？,您好，感谢对公司的关注。公司在经营过程中可能面临应收账款风险、投资风险、产品质量控制风险、盈利能力风险和环保风险。针对以上可能面临的风险，公司将采取多种措施进行应对，努力防范和化解风险。具体措施内容请您查阅公司于2018年3月30日发布的《2017年年度报告》，谢谢！
15,上市公司独立董事的职责和作用是什么？,您好，感谢对公司的关注。独立董事对上市公司及全体股东负有诚信与勤勉义务。独立董事应当按照相关法律法规和公司章程的要求，认真履行职责，维护公司整体利益，尤其要关注中小股东的合法权益不受损害。独立董事应当独立履行职责，不受上市公司主要股东、实际控制人、或者其他与上市公司存在利害关系的单位或个人的影响。谢谢！
16,请问董秘，我看年报上数据说你们在海外的业务都过亿了，是一带一路区域么？,您好，感谢对公司的关注。公司目前进驻的海外市场分别有阿尔及利亚、马来西亚、巴基斯坦和印尼四个地区，2017年实现营业收入1.11亿元，占营业收入总量的0.75%。谢谢！
17,董事长您好，我很关注公司产业链相关业务，请问现在发展得怎么样了？,"您好，感谢对公司的关注。公司在产业链建设上的布局持续优化。2017年，外加剂板块，生产近18万吨，再创新高；水泥板块，销售水泥及熟料110万吨；装配式建筑板块，福州、长沙、成都三个项目实现销售4.72亿元，郑州项目处于试运营中；资源综合利用板块，河北迁安综合利用尾矿15.8万吨，正在积极推进建筑垃圾资源化利用项目；正式上线运营中建商砼网上商城，成交金额2,218万元；干混砂浆全年生产10.6万吨；沥青混凝土项目正在积极推进中。谢谢！"
18,公司在国外的业务开展顺利否，详细介绍一下？,您好，感谢对公司的关注。2017年，公司海外区域实现快速增长，完成营业收入1.11亿元，占公司营收总量的0.75%。海外首个自建厂印尼美加达厂投产运营，首个海外独立法人企业中建西部建设印尼公司正式成立，打破了长期以来单一的技术输出发展模式，具有里程碑意义。公司与新加坡昂国集团签订战略合作协议，马来西亚公司注册和成立合资公司事宜正在推进，跟进哈萨克斯坦项目、巴基斯坦高速公路项目、阿尔及利亚国防部项目等项目，中标印尼美加达项目，与中水电签订雅万高铁战略协议。谢谢！
19,你们的技术优势体现在哪里？,您好，感谢对公司的关注。公司具备行业领先的技术实力，并能够转化为成本优势。公司具备超高层泵送技术、特殊混凝土技术等核心技术，为承接高端项目提供巨大优势，服务的超高层、地标性等高端项目较多，并且能够为客户提供高强混凝土、高性能混凝土、纤维混凝土、绿色低碳混凝土、特种砂浆等高附加值、差异化的产品。谢谢！
20,请贵司领导谈谈经过了去年的环保督察之后，未来混凝土行业的发展情况吧，谢谢啦,您好，感谢对公司的关注。从行业发展需求趋势来看，一是国内需求增量从房建领域转向基础设施领域。在国家政策导向下，房建市场投资增速持续放缓，施工业务量不断萎缩，其对混凝土的需求也随之下滑。同时，在基础设施建设领域，国家对公路、铁路、机场、轨道交通领域的投资强度不减，海绵城市、地下综合管廊、水体治理等领域建设方兴未艾，为混凝土行业发展提供了新的市场空间。二是国外市场大有可为。“一带一路”倡议的实施，拓展了国际化发展道路，是推动中国外向型经济的重要手段，随着参与国之间基建、交通的互联互通及贸易投资的便利化措施出台，为混凝土行业的国际化发展提供了更为广阔的市场空间，谢谢！
21,公司精细化管理取得了哪些成果？,"您好，感谢对公司的关注。公司精细化管理成果体现为：（1）标准化建设达到预期。修订预拌厂核心业务管理标准；开展精细化管理培训，召开精细化管理武汉峰会，深入推进试点建设。（2）信息化建设大踏步迈进。成立了工作推进组，形成信息化专项规划，完成系统研发工作并试点上线，全面推动业财融合，成立智能化制造研究所，获得丰富研究成果。（3）精细文化正在形成。项目责任制、职业经理人改革试点稳步推进，在运营型厂站建设、厂站对标、项目责任制等方面做了大量的尝试和改革。谢谢！
"
22,请简单谈谈贵公司的核心竞争力？,您好，感谢对公司的关注。公司核心竞争力优势主要体现在：1.平台资源和渠道优势；2.专业技术优势；3.产业链布局优势；4.轻资产运营优势。谢谢！
23,公司成熟区域和新区域发展平衡么？,您好，感谢对公司的关注。公司通过成熟区域市场占有率的提升及新区域的持续拓展，拉动规模和业绩的持续增长。2017年，成熟区域继续发挥基石作用，实现营业收入97.20亿元，同比提升19%，占营业收入总量的65.15%。新区域实现营业收入50.88亿元，同比提升56%，占营业收入总量的34.10%；签约额99.3亿元，同比提升58%，逐步实现深扎根稳布局。谢谢！
24,请问西部建设现在整体业务布局情况,您好，感谢对公司的关注。公司目前是国内市场网络最完善、覆盖面最广的预拌混凝土企业。以中西部为主，围绕“长江经济带”、“一带一路”、“京津冀”完善布局。截至2017年底，公司业务覆盖全国24个省（直辖市），4个海外市场。谢谢！ 
25,公司作为新疆龙头企业，是否响应国家精准扶贫政策，助力新疆人民过上幸福的日子？,您好，感谢对公司的关注。公司在开展自身业务的同时，始终不忘回馈社会，积极响应国家号召，履行央企责任，认真组织开展精准扶贫工作。公司子公司中建西部建设新疆有限公司通过驻村组积极推进对喀什英吉沙县英也尔乡墩克什拉克村的精准扶贫工作，开展了“一户一策”精准扶贫、购置生活和办公用品、修缮道路和防渗渠、走访慰问、转就业、就业培训提升技能等多方面工作，成立“爱心救助基金”，帮扶住村困难家庭，全年共投入资金31.7万元，为当地经济文化建设做出了积极贡献。谢谢！
26,公司在行业中排名情况如何？,您好，感谢对公司的关注。公司是全国规模最大，技术实力最强且全国布局的专业商品混凝土上市公司，是中国混凝土与水泥制品协会会长单位。保持国内混凝土企业排名第二，位列中国建材企业二十强、预拌混凝土企业十强，谢谢！
27,今年将如何应对越来越严的环保要求？,"您好，感谢对公司的关注。首先，公司作为行业会长单位，将积极引领制定行业环保标准，设计工厂建设、生产运营、循环利用等制造全流程，建立政府对行业进行环保监管的标准。其次，将继续推进企业绿色生产升级，组织建立环保制度体系，开展环保监督检查；督导取得环保合规手续，加强新投项目的环保影响评价；制定节能环保装备达标配置方案，有序更新淘汰老旧生产设备设施；密切关注区域环保政策，认真贯彻地方监管要求，制订应急预案，妥善处理突发情况。谢谢！
"
28,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,"您好，感谢对公司的关注。公司会一如既往注重内生和外延的发展，争取为股东获得最大回报，谢谢！
"
29,公司现在专门从事研发的人员有多少？占总员工数量的比例是多少？,您好，感谢对公司的关注。截至2017年末，公司研发人员数量为926人，占公司员工总数17%。谢谢！
30,公司现在有多少区域在使用第三方物流？,您好，感谢对公司的关注。2017年，公司成建制第三方物流合作单位累计70余家，覆盖主业经营范围内所有区域。谢谢！
31,公司有响应国家政策降杠杆吗？,"您好，感谢对公司的关注。公司2017年获得银行综合授信160.92亿元，年末公司债务结构稳定健康，资产负债率63.2%，较上年同期降低4个百分点，降杠杆减负债初见成效。谢谢！
"
32,公司近期有无产业并购计划？,"您好，感谢对公司的关注。公司注重长期发展，并购将是公司发展模式中必不可少的路径之一，但公司对并购目标有自己的要求。公司坚持战略匹配、风险可控、团队优秀、盈利可期的原则，选择并购目标，前期可能更复杂、漫长，但能够保证并购的成功概率更大。公司将在合适的时机披露具体的并购计划。谢谢！
"
33,董事长好：请问西部建设2017年市场拓展的重点区域成果如何，2018年市场拓展的重点区域又有哪些呢？请具体介绍一下，谢谢,"您好，感谢对公司的关注。公司是国内市场网络最完善、覆盖面最广的预拌混凝土企业，业务覆盖全国24个省（直辖市），4个海外市场，2017年，成熟区域继续发挥基石作用，实现营业收入97.20亿元，同比提升19%，占营业收入总量的65.15%；新区域实现营业收入50.88亿元，同比提升56%，占营业收入总量的34.10%；签约额99.3亿元，同比提升58%，逐步实现深扎根稳布局。公司国内业务以中西部为主，重点区域围绕“长江经济带”、“一带一路”、“京津冀”完善布局。谢谢！
"
34,公司的自建厂站是否符合环保要求？,"您好，感谢对公司的关注。公司的绿色发展理念和节能环保技术处于行业领先地位，形成公司的核心竞争力之一，符合国家政策方向，引领行业转型升级。公司做出环保升级的战略性安排，主动推进绿色生产、清洁生产。6个预拌厂通过三星级绿色建材评价标识认证，12个预拌厂入围全国预拌混凝土绿色清洁生产示范企业，多家单位被授予中国混凝土行业绿色生产示范企业称号。谢谢！
"
35,公司原材料价格走势如何？对公司业绩是否有所影响？,您好，感谢对公司的关注。预计今年砂石骨料不会有去年那么大的涨幅。混凝土作为中游产品，销售价格会受水泥、砂石骨料价格影响而发生变化。谢谢！
36,麻烦介绍一下，像贵司这样从事混凝土业务的企业怎么转型升级呢？,您好，感谢对公司的关注。公司推进转型升级主要体现为“三转三升”：持续向基础设施转型、持续向海外市场转型、持续向产业链转型；持续推进客户结构升级、持续推进质量管理升级、持续推进绿色生产升级。谢谢！
37,公司是否参与雄安新区建设？,您好，感谢对公司的关注。公司在河北省迁安市注册成立了全资子公司河北中建西部建设再生资源利用有限公司，经营范围为：非金属废料和碎屑加工处理，建筑材料的生产及销售；普通货运、仓储服务。公司将紧跟战略导向，紧抓机遇，积极开展相关业务。后续如有达到信息披露要求的事项发生，公司将依法合规及时履行披露义务。谢谢！
38,贵司现在的混凝土技术能否实现3D打印？,您好，感谢对公司的关注。公司现已能打印出部分物品，如花盆，也可打印出简单的构件，但受机械及软件限制，无法打印较为复杂物品，有待进一步改进。公司将持续进行研发，努力实现掌握3D打印混凝土材料的关键技术，熟练运用混凝土3D打印机打印工艺品以及建筑构件，为未来建筑技术转型打好基础。谢谢！
39,公司混凝土产品今年会不会涨价，如果涨的话大概会涨多少？,您好，感谢对公司的关注。混凝土作为中游产品，会将价格波动传导到下游建筑业。至于“是否涨价、怎么传导、幅度多大”就要看市场、客户和行业等外部因素的影响。谢谢！
40,未来几年公司是否考虑转型？,您好，感谢对公司的关注。公司正在积极推进转型升级，主要体现为“三转三升”：持续向基础设施转型、持续向海外市场转型、持续向产业链转型；持续推进客户结构升级、持续推进质量管理升级、持续推进绿色生产升级。谢谢！
41,公司主要竞争对手包括哪些公司？,您好，感谢对公司的关注。公司主要竞争对手包括：延伸到混凝土行业的一些水泥企业和建筑企业，以及在区域里面做得比较好的本土混凝土企业，这三类企业将对公司形成一定的竞争压力。谢谢！
42,公司产品出口到哪些国家和地区？,您好，感谢对公司的关注。目前公司产品以属地化销售为主，暂无出口业务。谢谢！
43,每年投入研发方面的费用有多少？,您好，感谢对公司的关注。2017年，公司加大混凝土产品研发力度，加强混凝土产品科技化，研发投入金额2.69亿元，同比增长39.21%。谢谢！
44,截至目前，公司公司新签商砼万方？,您好，感谢对公司的关注。2017年全年公司实现签约额267.3亿元，同比增长45%。2018年一季度签约情况将在近期发布公告。谢谢！
45,目前产能利用率如何？是否满产满销？,您好，感谢对公司的关注。目前公司产能利用率略高于行业水平，公司产品按订单生产，没有库存。谢谢！
46,目前公司在手订单量是多少？,您好，感谢对公司的关注。2017年全年公司实现签约额267.3亿元，同比增长45%。2018年一季度签约情况将在近期发布公告。谢谢！
47,中美贸易战对公司经营影响几何？,您好，感谢对公司的关注。公司目前尚无产品对美国地区出口，也未涉及对美国地区的投资业务。谢谢！
