,Question,Answer
16,怎么应对成本上升？,公司已经在2017年度报告中对降本增效提出了具体的措施。详细内容请参看年报。谢谢！
17,公司今年利润会有哪些新的增长点?,详细内容请参阅2017年度报告相关章节。谢谢
18,请问公司觉得目前股价能反映真实价值吗？,公司的经营业绩正在逐步增长，随着业绩提升，我们相信二级市场的股价会有所反映。谢谢！
19,董秘您好，东方财富股吧，股民：无名48824，长期在股吧宣传跟贵司负面消息，说子公司合作运营公司人员全体出走成立新公司，没有公告，几个大额官司也没有公告。还基本上每天更新进度，静待开庭中，请问上诉情况是否属实？如属实是否有信批违规？如不属实，贵公司为何长期容纳他人造谣？,别家的公司人员流动，还需要公司公告吗？另外，诉讼跟公司无关。公司严格遵守国家相关法律法规的规定，及时、真实、准确、完整做好信息披露工作。我们相信，谣言止于智者。希望全体投资者不信谣、不传谣。
20,最近公司有何重大信息发布？,公司目前没有应披露未披露的重大信息。谢谢！
21,目前公司的主销售区对主营业务的贡献值？,详细内容请参阅2017年度报告相关内容。谢谢！
22,请问公司有多少项专利在手？,详细情况请阅读2017年度报告相关章节内容。
23,公司未来业务会偏向新能源汽车相关领域吗？,新能源汽车相关业务领域是公司目前重点发展的业务领域，未来将进一步加大投入，提升业务比重。
24,公司一季度以来的重大生产经营管理举措？,详细举措请参考2017年度报告相关章节的内容。
25,采取哪些措施来完成公司下一报告期实现净利润的目标？,具体措施请详细阅读2017年度报告相关章节的内容。谢谢！
26,锂电池行业其实也不是很好做吧？,您好，谢谢您的关心！2017年，公司锂电池行业相关产品的销售继续保持稳定增长。
27,请问贵司的主营业务毫无想象空间，作为总经理你对未来公司经营有何规划，如何带领公司走出光明前程，让广大股东投资有所回报？谢谢,公司的发展不是靠想象，需要脚踏实地。公司将围绕主业，通过精细化生产管理，实现降本增效；通过技术创新、工艺创新，提升产品质量，提高综合竞争力；加快项目建设，加快新产品开发，开辟新的盈利增长点。努力以更好地业绩回报投资者。谢谢！
28,请问公司觉得在电池方面，具备什么优势？,公司不直接做电池业务，技术优势请您查看公司收购江苏九天时在巨潮资讯网上发布的公告及公司2017年度报告
29,请问贵公司的营业收入增加，利润却这么低，是否被格力、美的几大客户压的死死的？厂商的议价能力有多大？,跟格力、美的、海尔的规模相比，公司目前的议价能力确实有待进一步提升。谢谢关心！
30,请问公司在环保上有什么规划？,公司不属于环保行业，也不属于重点排污单位。谢谢！
31,贵公司有做市值管理吗？股价跌成这样,股价波动属于市场正常情况，请注意投资风险。
32,请问您，贵司发的年度业绩预告，净利润是8772万，为何年报净利润是8336万，这400多万的差距是怎么处理的？,您好，当时业绩预告是未经审计的数字，年报的数字是经过会计师事务所审计后的数字，审计有所调整是正常的。
33,请问董事长，贵司股价雄冠创业板，而您却时常出现在别的公司前十大流通股东名册里，您是怎么想的，别人家的股票比你家更具有投资价值？,本人充分认可公司未来的成长性和投资价值，目前增持承诺正在有序执行中。谢谢您的关心！
34,贵公司在扩张业务的同时，有没有考虑停止那些不盈利的旧业务？,谢谢您的关心，没有不盈利的业务，只有没到位的管理。公司上下都在努力做好主营业务管理，争取以更好地业绩回报投资者。
35,请问董事长，您已经七旬高龄，还在坚持工作实属不易，是否已有考虑安排接班人，给新人展示才华的机会？谢谢！,公司目前主要的经营管理工作已经由副董事长谭克和总经理谭伟承担，谢谢您的关心！
36,贵公司在技术上有何优势吗？,公司的技术优势在2017年度报告中已经进行了表述，请详细阅读年报相关内容。谢谢！
37,新能源的兴起，公司在电池这块质量安全提升上，有什么突出优势吗？,公司控股子公司江苏九天光电科技有限公司生产的动力锂电池钢壳材料采用了国际先进的预镀镍技术，可以有效地提升钢壳材料的耐腐蚀、抗冲击性能，良好地提升了动力锂电池的抗腐蚀性，极大地延长了电池的使用寿命。
38,公司有没有发展海外业务？,"公司在新加坡设有控股孙公司，公司将充分发挥其优势，将公司的所有品种向海外推广。2017年12月15日，公司全资子公司瑞吉格泰与韩国HANKOOK Silicon Co., LTD.签订了近1,600万元的还原炉钟罩供货合同。此外，公司民用电加热器及江苏九天的产品均向海外销售。"
