,Question,Answer
12,请问公司以后每年会用什么形式回馈股东？,感谢您的关注！公司将按照《未来三年股东回报规划》的规定以现金分红等方式积极回馈股东。谢谢！
13,公司属于什么行业？在行业内的地位如何？,"感谢您的关注！公司系电力自动化电源行业的龙头企业，自2009年起进入电动汽车充电设备领域，目前正积极布局电动汽车充电设施的建设运营。公司一直致力于提升企业内在价值，巩固公司的行业地位。谢谢
"
14,公司的前5大客户是哪些？,感谢您对公司的关注！公司所处行业为国家电力设备基础建设领域，客户集中度较高，主要客户集中于国网、南网及五大发电集团公司。谢谢。
15,请问公司在财务结构上有什么不足，打算采取哪些举措。,感谢您对公司的关注！公司在财务结构上有很多可以优化的地方，如加快应收帐款周转率、存货周转率；加大财务杠杆水平；提高净资产收益率等系列措施。谢谢。
16,行业有没有周期性？,感谢您对公司的关注！公司所处行业处于国民经济的基础建设领域，其实际需求受到国家政策影响较大，与国民经济当年的产业投资高度相关。谢谢。
17,"国家要求实行经济节约型政策,公司具体是怎么做的?",感谢您对公司的关注！公司理念即为“提供绿色能源，创好美好生活”，本公司的设立就是节约型企业。从内部管理上倡导减少能耗、节省资源。
18,贵公司与竞争对手相比较，有何明显优势？今后可以哪些方面进行改进和提高？,"感谢您对公司的关注！公司拥有20多年工业大功率设备的研发、制造、维护经验，这些宝贵的经验能够保持公司在电力自动化电源行业的竞争优势。同时，公司自主研发、制造的矩阵式柔性充电堆在现阶段可满足各种车型不同功率充电需求，在未来可满足电池倍率提升后不断增长的功率需求，具备安全、便利、低碳等特点。此外，在电能质量治理产品方面，公司的模块产品已涵盖国内同行业厂家容量等级，使生产、调试更加方便，并机更加灵活，可进一步降低产品成本。谢谢
"
19,请问公司公司的核心竞争力是什么？,感谢您对公司的关注！关于公司核心竞争力，请您查阅公司于2017年4月27日公布的2016年年度报告“第三节 公司业务概要”之“三、核心竞争力分析”。谢谢。
20,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,感谢您对公司的关注！公司通过建立健全公司内部控制体系，积极落实公司各项生产、经营制度，同时积极组织各个岗位的专业培训，尽量避免产品质量、资金、管理等风险。谢谢 
21,请问公司今年营收的增长能超过行业的平均水平吗？,感谢您对公司的关注！公司产品目前主要应用于电力和新能源电动汽车等行业。所处行业的发展及经营情况不仅取决于国民经济的实际需求，也受到国家政策的较大影响。谢谢。
22,公司今年有确定的订单吗？金额有多大？净利润怎样？,感谢您对公司的关注！公司根据当年国家宏观经济及行业发展，结合自身发展的实际状况，制订年度经营目标，业绩情况请您查阅公司及时在巨潮资讯网公布的报告。谢谢。
23,请问今年的营销额，公司给的任务是多少？去年的有没有完成？,感谢您对公司的关注！公司根据国家宏观经济情况，结合自身发展的实际状况，制订年度经营目标规划，今年经营业绩情况详情请您查阅公司2017年4月27日在巨潮资讯网公布的2016年年度报告。谢谢。
24,公司现阶段发展过程中有何不足？面临的最大挑战是什么？公司有何应对措施？,感谢您对公司的关注！ 公司现阶段发展过程中最大的困惑是人才储备不足，最大挑战是人才紧缺。目前公司已积极通过各种方式招聘适合公司发展的各种人才。
25,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,您好！本人在任职期间严格按照《公司法》、《证券法》、《上市公司治理准则》、《关于在上市公司建立独立董事制度的指导意见》和《深圳证券交易所上市公司规范运作指引》等法律法规及规则制度，认真履行自身职责。积极出席董事会和股东大会等相关会议，详细查阅相关事项的文件资料，及时了解公司生产经营和内部控制等情况，对相关事项发表合理建议和意见，以保护中小股东利益。
26,今年公司有新的融资计划？,感谢您对公司的关注！公司根据企业发展及业务进展的实际需求来安排资金筹措，包括不同方式融资计划。做好风险管理，保障公司夯实发展，提升公司业绩，为投资者带来更多回报。谢谢。
27,2017年公司准备采取哪些行之有效的措施来扩大销售业绩和产品的全国覆盖率，提高业绩？希望公司早点抢占市场。,感谢您对公司的关注！一方面，公司将继续调整销售体系组织架构，使销售工作开展地更加深入，同时贯彻电网为基础、电厂为核心的思路，确保电网设备的中标份额，扎实做好每个电厂项目的销售及执行工作；另一方面，公司将继续积极推进既有产品的升级，提升产品的功能指标及工艺性，降低产品成本。以此扩大销售业绩和产品的全国覆盖率，提高业绩。谢谢。
28,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,感谢您对公司的关注！公司暂无兼并收购计划；公司将密切关注相关投资机会，如有，将严格履行信息披露义务。谢谢。
29,请问毛利率维持在什么水平比较理想，目前的水平是否还有提升空间？,奥特迅：感谢您对公司的关注！公司2016年度主营业务毛利率为34.18%，公司将继续优化产品结构，在防范风险的同时，保证公司生产经营，做强做大公司，提升公司业绩，为投资者带来更多回报。谢谢。
30,公司在税收方面有没有相关的优惠政策？具体税率是多少？,奥特迅：感谢您对公司的关注，本公司、全资子公司深圳市奥特迅科技有限公司和控股子公司西安奥特迅电力电子技术有限公司通过高新技术企业复审，企业所得税按15%计缴纳。同时，全资子公司深圳市奥特迅科技有限公司被认定为软件生产企业，按17%税率征收增值税后，对增值税实际税负超过3%的部分实行即征即退政策。谢谢。
