,Question,Answer
12,在美股的中通目前总市值已经780亿了，接近申通的两倍，而且在三通一达中，申通也是市值最低的，作为曾经快递行业领先的企业，是什么原因导致现在落后？作为管理层你们有没有反思？,您好，申通从去年开始一直在主抓基础设施建设布局、提升服务质量、提高服务时效。目前公司的服务质量和时效、菜鸟指数等均已经有比较大的改善，市场认可度也在不断提升。新的中转场地及自动化设备逐渐投入使用后，公司综合业务能力不断提升。接下来公司将进一步提升质量和时效，并通过政策等手段加大市场占有率，提升公司的市场综合影响力。同时公司将进一步与市场接触，让市场对公司有更直观的了解和认识，我们有信心给广大投资者带来更好的回报。谢谢！
13,传闻腾讯要入股申通，请问是否属实？公司怎样从客户的角度来拓展更大的空间？,"您好，公司目前没有接到腾讯要入股公司的相关信息，如有相关信息，公司将在指定的信息披露媒体《中国证券报》、《证券日报》、《证券时报》及巨潮资讯网（http://www.cninfo.com.cn）上及时披露。 
未来快递服务将由单一的快递服务商转型为一体化综合物流服务集团，因此快递公司还需要不断拓展行业产业链上下游延伸领域，如快运、冷链、仓储配送、跨境物流等等，即未来的快递服务将是以提供解决方案为主的物流服务。因此，一线快递企业也会围绕这个目标进行业务拓展，一方面争取在传统的快递业务层面继续拉开差距，获得较高的市场份额，另一方面会在快递行业细分领域进行拓展，通过多元化布局，进一步夯实综合物流服务集团的战略目标。谢谢！"
14,请问公司今年市场占有率目标是多少,您好，公司今年的市场占有率目标为10.8%。
15,请问中邦保险对于公司来说意味着什么，鉴于金融行业竞争已非常激烈，公司是否有预计此次布局将会对公司业绩产生多少积极影响？,您好，公司本次拟发起设立保险公司，是公司推动实业与资本“两轮驱动”、实现构建公司“六大业务板块”良性生态圈的重要举措。公司本次发起设立中邦保险，一方面有利于解决快递行业的经营痛点，分担、补偿快递领域的特殊风险，另一方面有利于促进公司主营业务的健康发展，提升公司的综合竞争力，为股东创造更大的价值。
16,您好，陈总，请问为什么公司募资后的资金使用效率这么低，工程进展慢，为什么公司市场份额下降这么快，公司管理思路会不会在快递企业中过于保守,您好！公司从2016年底已经加大了中转建设、干线车辆投资、信息化投资的力度，但由于从拿地到建设是一个过程，公司的募资资金使用仍在按计划推进。公司的市场份额下降与公司前几年的基础建设投资力度相对不足有一定的关系，公司管理层已意识到这个问题，并在努力迎头赶超。
17,贵公司2017年的资本开支高达14亿，主要集中在哪一块？具体能取得什么成效？,您好，公司2017年的资本开支主要集中在中转仓配一体化建设及干线车辆购置项目，通过对这两个项目的持续投入，公司将打造符合行业需求的现代化中转及运输体系，对于提升公司中转和运输时效具有重要意义。
18,目前快递业务市场同质化严重，公司有没有新的战略可以提升自身的核心竞争力？,您好，虽然快递业务市场同质化严重，但是，目前快递行业总体规模在持续增长，同时客户对产品服务需求将更加多元化，对于快递服务的质量及时效的要求也将更高。未来快递服务将由单一的快递服务商转型为一体化综合物流服务集团，因此快递公司还需要不断拓展行业产业链上下游延伸领域，如快运、冷链、仓储配送、跨境物流等等，即未来的快递服务将是以提供解决方案为主的物流服务。因此，一线快递企业也会围绕这个目标进行业务拓展，一方面争取在传统的快递业务层面继续拉开差距，获得较高的市场份额，另一方面会在快递行业细分领域进行拓展，通过多元化布局，进一步夯实综合物流服务集团的战略目标。谢谢！
19,陈总好，目前来看贵司的转运中心直营率行业内较低、同时加盟商规模相比之下较大，请问核心转运中心、干线的直营化大概需要多久实现？大加盟商模式带来的利益不一致如何解决？,您好，转运中心是否全部直营就如同快递企业是加盟还是直营更好，各有利弊。公司战略明确会进一步加大核心转运中心的直营化，北京和武汉转运中心已经纳入直营体系。其他核心转运中心的直营化在按计划进行，具体推进进度公司会及时履行公告。核心转运中心的收购就是大加盟网点与公司利益一致结果的体现，申通中转直营和网点加盟的模式有能力也更有机会面对市场挑战，给投资者和客户创造更大价值。
20,请问2018年会加大对加盟商的补贴来提高市场占有率吗,您好，公司将主要通过提升时效、服务质量、开发新产品和客户体验等方式来提升市场占有率，同时会根据市场的实际竞争情况调整公司对加盟商的补贴力度，谢谢。
21,请问公司如何看待与韵达/中通/圆通之间毛利率，营业利率的比较,公司与行业的其他快递公司毛利率接近，但每个公司管理效率有一定差异，导致最后的净利率各有高低。具体数据请投资者参考17年年报数据。
22,陈总您好，请问公司今年有无重大资产重组计划？,您好，公司如有重大资产重组计划将及时履行信息披露义务，届时请关注公司公告，谢谢。
23,申通股价长期阴跌，导致广大投资之敬而远之，是否对公司造成了一定的影响,股票价格收到国家政策、货币环境、国际形势，行业景气周期，以及公司等多种因素的影响。请投资者结合行业走势谨慎投资，注意投资风险。公司会努力做好经营回报投资者。
24,陈董事长，您好！通达系其他公司目前在资本运作上面都有比较大的动作，比如扩股，增发，转债，公司下一步有没有类似的打算？现在通达系同质竞争严重，公司没有什么打算做出个性化的服务，如何做？还想问问，申请成立中邦保险的事情进展如何？,您好，上市公司通过资本运作及市值管理不仅能够优化资源配置，而且可以提高企业资本使用的效率及效益，公司如有最新的资本运作方案公司将及时履行信息披露义务，届时请关注公司公告；针对目前产品同质化竞争方面，公司正积极丰富产品结构，同时扩展产业链上下游，通过多元化布局，进一步夯实综合物流服务集团的战略目标；关于中邦保险的进展，目前该项目申报文件已经提交至中国银行保险监督管理委员会（简称银保监会）机构处，公司将积极关注该项目的进展情况。
25,董事长，请问2017年公司业绩还不错，可股价从2017年一直跌跌不休，你对公司现在的股价满意吗,您好，公司坚持以稳健的业绩增长来谋求公司的长远发展，从而实现股东价值最大化。公司更注重自身是否有发展潜力，如何能更好的给股东带来长期回报。公司管理层也将努力做好日常经营管理，以良好的业绩回报股东，谢谢！
26,一季度利润比收入的增速明显下降，也没有带来市场份额的提升，请问是为什么？,您好，因公司派费调整及车线补贴等因素，公司第一季度的收入增长较快，同时为保障春节期间的派件稳定性，公司增加春节期间对网点的补贴力度，以及人员薪酬增加等原因导致公司第一季度的利润增幅低于收入增幅，预计第二季度会有所改善。
27,和快捷的合作现在处于停顿状态，快捷公司的业绩承诺也成了空谈，下一步将如何发展快运业务？,"您好，关于申通快运暂缓的原因及后续相关事项，我们已经通过公司的法定信息披露媒体进行了公告。
关于申通快运，公司正在梳理申通快运的战略规划，健全申通快运的管理体制，完善快运枢纽的合理布局，构建申通快运的标准化流程，通过公司全方位的战略设计与多维度的运营测试，为申通快运项目重新上线打下坚实的基础，从而实现申通快运的稳健运营和促进快运板块的提质增效。"
28,公司市场占有率持续下降，有什么样的措施补救？,您好，2018年公司将从以下方面着手，不断提升公司的业务量及市场占有率：一是以“质量”为中心，提升快递时效、服务水平、三件质量、网络深度及密度等，全面推进企业高质量发展；二是加大基础建设投资和改造力度，推进仓储向智能化、分拣向自动化转变；三是加强密集化末端建设，实现网络健康、稳定、持续发展；四是狠抓质量的薄弱环节，扭转服务质量落后局面，主要是重点整治快件时效，根本解决时效落后问题和提升服务质量管控能力，降低国家邮政有效申诉率；五是加大市场销售力度，不断增加公司的业务量，提升市场占有份额。几项工作都按企业既定方向有序进行！服务质量等均有有效提升！
