,Question,Answer
10,无缝服装有什么功能？,您好，无缝服装功能性多样，比如：通过在电脑编程过程中特殊织物组织的设计来达到束腰提臀的效果；紧身类无缝服装可以展现美体效果；配合特殊的织物组织和功能性纤维的应用等技术改进织造出不同类型的运动服，来适应各种运动场合的特殊需要，如踢球、跑步、瑜伽、户外爬山、篮球、高尔夫球等。谢谢！
11,公司产品的外销如何定价？,在产品定价方面，根据产品工艺单计算原辅材料、织造、染色、缝制、包装成本，同时预估销售、管理及财务费用，并根据产品的制造难度、客户所处市场区域、公司整体订单饱和度计算产品的毛利率，形成产品报价。谢谢！
12,未来的发展战略是什么？,您好，公司的发展战略未发生重大变化。公司将继续坚持专注无缝服装的设计、研发、生产和营销，全面推进信息技术在产品设计、生产、物流等环节的深入应用，逐步完善并延长产业链，走国际化扩张的道路，提升内部管理水平，切实引领无缝服装行业健康持续发展，并致力于成为全球无缝行业的一流企业。同时，公司将继续借助资本市场和专业机构的各项资源，有序推进转型过程中的各项工作，积极推动向医疗健康产业转型的进程。谢谢！
13,公司的棒杰小贷业务是否合法，目前业务发展如何，最近两年是否产生利润？,您好！公司子公司棒杰小贷业务符合相关法律法规要求，业务发展及近两年利润状况详情请参见公司2017年年度报告关于义乌市棒杰小额贷款股份有限公司的相关内容。谢谢 ！
14,叔叔好，公司目前的主营业务还是数码针织服装吗？,你好，公司的主营业务是无缝服装的设计、研发、生产和营销。公司以ODM/OEM的模式为全球客户提供无缝服装开发设计和生产制造服务，经过多年的生产经营，逐步形成了较强的研发设计能力和高效的规模化生产能力。谢谢！
15,公司未来经营发展还将面临哪些风险？,"您好，（1）市场竞争风险
我国的无缝服装行业已经进入了调整期，民营企业不断涌入无缝行业，导致了国内市场的竞争加剧、行业盈利能力的下降。公司目前依托技术研发、生产质量及快速供货能力等方面的优势与国际中高端客户建立了良好的合作关系，若国内无缝行业内其他竞争对手进一步提升技术研发和市场反应能力，并针对欧美大客户开展大规模、有效的营销活动，公司的市场份额将可能受到影响。
（2）国际市场波动风险
公司产品以外销为主，因此，全球宏观经济波动、进口国贸易保护主义等因素将对公司经营成果产生较大的影响。虽然公司通过多项国际认可度高的资质认证来降低贸易风险，但国际政策经济环境风云变幻，公司主要客户所在的美国、欧洲、澳洲等国家和地区若强推贸易保护政策，将对公司的盈利能力产生一定的影响。
（3）外汇汇率波动的风险
公司外销主要采用外币报价和外币结算，汇率的波动直接影响以人民币为记账本位币的收入确认，也可能会影响产品价格竞争力。
（4）人力资源风险
虽然随着无缝服装生产设备和技术的不断改造，对劳动力的依赖度相比传统纺织相对较弱，但是对高素质人才的需求却日渐提升，无缝服装织造工序的自动化促使企业需要一批经过良好培训、技能过硬的技术工人。同时，公司作为高新技术企业如果发生核心研发人员流失严重，也会对生产经营带来一定影响。
（5）运营管理风险
近年来，公司不断寻求完善产业链及通过投资子公司向医疗健康产业进行转型，这对公司业务管理和运营能力提出了新的要求。如果公司在技术开发、人才引进与培养、对子公司的管理、对新业务核心团队的建设等方面不能与相关业务同步发展，公司可能会面临一定的经营管理风险。
详细内容请参考公司2017年年度报告第四节“经营情况讨论与分析”中“九、公司未来发展的展望”部分。谢谢！
"
16,无缝服装发展有哪些有利因素？,"无缝服装的发展有以下几点优势：
（1）全球范围内，无缝服装对传统针织服装的需求形成替代；
（2） 国际纺织品贸易环境持续改善；
（3） 全球范围内无缝产业格局转移；
（4） 国内对于无缝服装行业的政策扶植；
（5） 无缝服装产业区域性聚集的产业链协同优势。谢谢！"
17,公司是否会将外包的部分业务交由自己完成？,公司计划在2018年度将目前外包的染色工序逐步由公司独立完成，通过向上游产业链的渗透和现代化后整理生产线的建设以完善公司产业链结构，实现公司未来产品结构高端化发展战略，提高公司生产、管理效率，提升公司承接国际一线品牌订单的能力。谢谢！
18,中小投资者在哪里能看到公司运营情况的消息？,您好，投资者们可以通过关注公司指定网站——巨潮资讯网、公司官方网站、投资者互动平台、中国证券报、证券时报、证券日报等来关注我司经营情况。谢谢！
19,公司的外销产品是如何销售的？,公司和客户签订合同后，采用订单管理的方法，产品完工后，根据合同的约定向其销售产品并按照约定付款方式收款。产品结算方式采用即期和远期不可撤销信用证（L/C）、电汇（T/T）、银行托收（D/P），以及客户支付10%–30%订金出货+余款付清后放单相结合的模式，价格条件主要为FOB（离岸价）。谢谢！
20,公司的主要客户有哪些？,经过多年努力，公司已经与C&A（欧洲著名服装零售连锁）、ALDI（欧洲大型连锁超市）、PINK（美国专业服装零售连锁）、H&M（欧洲专业服装零售连锁）、Kik（欧洲专业服装零售连锁）等国外大型服装零售商或采购商建立了良好的业务合作关系，并为C&A、PINK、adidas、H&M等多个国际知名服装品牌提供无缝服装设计服务及系列产品。谢谢！
21,公司有没有“招工难”的现象啊，如果有要怎么应对呢？,您好，针对“招工难”的问题，公司除了继续坚持原有的福利员工、回报社会的企业理念外，同时积极采取措施，对新员工定期培训，对老员工定期考核，提高生产效率，顺应企业变革的潮流，优化薪酬和福利制度，建立合理的激励机制和晋升机制，提供适宜的工作环境和优秀的企业文化来吸引人才、留住人才。谢谢！
22,目前的股价是否反映公司价值？,您好，股票的价格在一定程度上反映了投资者对公司的认可度，同时也是公司价值的一种体现。但市场价格是各种复杂因素导致的，包括宏观经济走势、资本市场环境、投资偏好、心理及公司业绩等因素。公司会专注于企业发展，提高广大投资者的认可程度，努力创造更辉煌的业绩，给投资者带来长期持续稳定的回报。谢谢！ 
23,中国考虑关闭存在违法行为的现金贷公司，上海监管部门窗口指导银行和现金贷的合作业务，请问公司的棒杰小贷业务是否合法，目前业务发展如何？,尊敬的投资者，您好！公司子公司棒杰小贷业务符合相关法律法规要求，业务发展及近两年利润状况详情请参见公司2017年年度报告关于义乌市棒杰小额贷款股份有限公司的相关内容。感谢您对公司的关注。谢谢！
24,是否贵公司有回购股票的计划？,您好，公司目前没有回购股票的计划。谢谢！
25,公司将如何更好的保护中小股东的权益？,公司将严格按照《公司法》、《证券法》、《上市公司治理准则》等法律法规的要求，加强法人治理结构的建设，规范三会运作能力，完善独立董事制度，提高决策的透明度，严格履行信息披露义务；同时我们也会尽可能搭建各种与中小投资者的沟通渠道，实现与所有股东的真诚有效沟通，切实保护中小股东的合法权益。谢谢！
26,公司产品以外销为主的话，你们会如何应对潜在的国际市场经营风险？,"为应对国际市场经营风险，公司主要采取了如下的应对措施：
（1）开发差异化产品、优化产品结构；
（2）提高高端客户优质订单比例，回避恶性价格竞争及由此导致的进口国惩罚性反倾销政策；
（3）提升自身开发设计能力，保障产品质量和快速的大规模供货能力，加大国内无缝服装市场的拓展力度；
（4）加强社会责任和产品质量体系生产资质认证，提升企业信誉；
（5）扩大目标市场范围，增加客户数量，完善全球营销网络；
（6）推动建设海外生产基地相关事宜,规避贸易壁垒。
谢谢！"
27,您怎么看待纺织服装行业的前景？,您好，公司所属无缝服装行业是纺织服装行业下的一个细分行业，与其他纺织行业相比科技含量较高，能够通过个性化的设计、高附加值的面料及时尚的外观能满足人们对服装材质、设计、款型的高要求。经过近二十年的高速发展，现已在我国发展成为了一个较成熟的行业。近年来，整个无缝服装行业经历了困难形势的洗礼，新的商业模式、新技术、新应用的兴起为无缝服装行业的发展注入了新的活力，行业竞争力进一步提升，再加上国家对传统行业的政策支持，我们对无缝服装行业的继续成长和发展充满希望。谢谢！
28,无缝服装企业的技术要求相对较高，公司在技术创新这方面有什么发展战略吗？,"公司未来产品研发和技术创新的实施路径将继续分为两种方式：
第一、关注无缝服装生产的技术发展方向，强调以自主研发作为技术进步驱动力，遵循基础无缝针织技术研发及产品开发设计并重的研发思路，依靠基础技术的研发保证技术领先性，以产品开发技术提高市场竞争力；
第二，利用企业外部科研机构的研究力量，加强校企、院企合作，充分发挥外部研究机构在前沿技术开发上的实力，将其迅速转化为公司可利用的生产力，并在技术合作过程中，进一步促进公司自主创新能力的培养和加强。目前，公司已与浙江理工大学建立了长期合作关系。谢谢！"
29,公司持有金融企业股权情况？,"您好，截止2017年度报告期末，公司对浙江义乌联合村镇银行股份有限公司的持股比例为4.99%，账面价值为13,461,420.00元；对浙江义乌农村商业银行股份有限公司的持股比例为0.19%，账面价值为1,716,559.00元；对义乌市棒杰小额贷款股份有限公司的持股比例为30.00%，账面价值为96,476,854.38元。 公司对外披露的2017年年度报告中有对投资状况进行较为详尽的情况说明，欢迎您前去查阅。谢谢！"
30,请问公司向大健康医疗转型的决心到底有多大？,您好，立足主业发展，积极向医疗健康产业转型是我司既定的产业战略转型方向。报告期内，公司运用“PE+上市公司”的模式，充分利用子公司棒杰医疗投资管理有限公司这一平台，积极推进向医疗健康领域转型的相关业务。谢谢！
31,公司面临着怎样的人力资源风险？,公司现阶段主要面临的人力资源风险有两方面：一是人工成本不断提升；二是一线产业工人减少。谢谢！
32,什么是一次成型无缝针织技术？,一次成型无缝针织技术就是基于人体工程学原理，利用整体连续图案织造技术，通过多种织物组织的变化和多路进纱编制等技术方法编织贴合人体曲线形态的三维立体无缝服装。谢谢！
33,作为一家上市公司，投资者非常关注公司核心团队的稳定性，请问公司的薪酬在行业内是否有竞争力？,您好！公司非常重视核心团队的稳定性，重视人才“选、用、留”工作，秉承公开、平等、竞争、择优的原则，积极为员工搭建职业发展平台，致力于实现关注员工与公司的共同成长。谢谢！
34,中美贸易战对公司的影响有哪些？？,公司无缝服装产品出口面向全球各个国家和地区，包括美洲、欧洲、澳洲等。目前，公司产品不在美国增税名单中，本次中美贸易争端对公司暂无直接影响。若美国强推贸易保护政策，不排除后续对公司及行业内产品出口业绩有不利影响的可能。公司会密切关注事态发展，充分发挥在产品质量、服务等方面积累的优势，加强新客户开发力度以开拓增量市场，积极寻求新的增长。谢谢！
35,公司去年外销金额多少？较往年有没有提升？,"您好，公司2017年度的外销金额为33,125.14万元，报告期内，公司外销金额较往年有所提升。谢谢！"
36,请问吴彦栋：上市公司募集资金的使用情况是否合乎规范？,棒杰股份2017度募集资金存放与使用符合《深圳证券交易所股票上市规则》、《深圳证券交易所中小企业板上市公司规范运作指引》等法规和文件的规定，对募集资金进行了专户存储和专项使用，并及时履行了相关信息披露义务，募集资金具体使用情况与公司已披露情况一致，不存在变相改变募集资金用途和损害股东利益的情况，不存在违规使用募集资金的情形。谢谢！
37,公司2017年的基本每股收益为多少？比上年增长多少？,您好，2017年，公司基本每股收益0.10元，比上年增长11.11%。谢谢！
38,公司目前的研发模式是怎样的？,目前公司有自己的研发部门，通过自主研发和产学研联合开发的形式来开发新材料、新技术、新工艺、新产品，从而生产具有更高科技含量的创新产品，提升公司竞争力。谢谢！
