,Question,Answer
11,有哪些政策方面的支持利好公司业务发展的,"近年来新能源汽车特别是纯电动汽车呈爆发式的增长，随之而来的动力电池回收成为新能源汽车行业长期、稳定发展亟需解决的问题。退役动力电池经过测试、筛选、重组等环节，仍然有能力用于低速电动车、备用电源、电力储能等运行工况相对良好、对电池性能要求较低的领域；而报废动力电池中的钴、锂、镍、锰等金属元素是制作动力电池的重要原材料。随着新能源汽车的迅猛发展，电池金属元素价格也持续迅速攀升，充分回收利用稀有金属元素能够实现可观的经济、社会效益。国家工业和信息化部和国家发展和改革委员会等相关部委对新能源汽车动力电池的回收利用给予了高度重视，国务院于2016年底颁布了【2016】99号文，确定了“率先在深圳等城市开展电动汽车动力电池回收利用体系建设，并在全国逐步推广”。根据工信部统计，截至2017年年底，国内新能源汽车保有量已高达180余万辆，装配的动力电池也累计达到86.9GWh。动力电池理论寿命一般为5-8年，如果叠加汽车工况及质保期，实际使用寿命为3-5年。按此推断，新能源汽车动力电池退役高峰期即将来临。  
随着新能源汽车的迅猛增长，为顺应国家政策导向和市场趋势，抓住动力电池回收与利用行业发展先机，公司实施了对龙南金泰阁、乾泰技术相关收购工作。根据中国物资再生协会统计，金泰阁的废旧锂电池资源化利用规模位于行业前三，目前电子级氧化钴、陶瓷氧化钴在国内市场占有率第一，在细分市场占据明显优势；乾泰技术科研、技术实力雄厚，其在建的乾泰技术（深汕）动力电池生态产业园建设项目已列入2016年广东省重点建设项目和“十三五”国家重大建设项目库。创始团队中主要成员均具有十年以上动力电池制造领域管理经验，有能力深入剖析目前中国新能源汽车行业蓬勃发展背后潜在的动力电池回收问题，不断完善动力电池从投入使用到报废回收直至无害化循环再利用的技术和解决方案，形成动力电池绿色产业链的闭环循环生态系统和产业化能力。在动力电池回收利用产业布局和开展上，公司走在行业前列。"
12,公司预计动力锂电池回收的爆发将会给公司带来多大收益,动力锂电池回收的爆发，也是公司积极布局循环经济板块的重要原因。
13,公司如何平衡汽车业务、循环业务、光伏业务方面的发展，比如人员投入和资金投入等方面,公司目前有汽车板块、循环经济板块、重工板块、新能源板块。每个板块都有具体分管副总，会根据各板块具体的经营状况分配平衡资源。
14,新闻报道很多地方报废车辆激增，比如深圳，都在考虑新增汽车拆解公司，请问天奇有没有积极去开拓新的区域市场，扩大市场份额的计划？,公司一直在努力的开拓新的区域市场。准备收购进公司的乾泰正在积极争取深圳市的回收拆解牌照。
15,公司未来的业绩增长点主要有哪些,公司未来的业绩增长点主要循环经济：循环装备、循环产业。循环装备主要是以力帝破碎线为主的拆解生产线，   循环产业主要围绕汽车的精细化拆解、汽车再制造和汽车后市场新能源电池的回收开展。
16,5.公司花6000万认购乾泰价值1913万的老股权，以22475万认购新增注册资本6053万，总共的代价是2.8亿多取得深圳乾泰能源再生技术51%的股权，2017年厦门钨业只花费了7000多万元，就取得了赣州豪鹏的47%股权，而赣州豪鹏在行业的知名度和行业地位要比深圳乾泰技术要高很多，并且深圳乾泰在被收购之前不久还有一次突击增资，增资转手完就高价出售给天奇股份，请问是什么原因，是否存在利益输送？,深圳乾泰本公司主要是以增资的方式获得该公司的控股权，一方面获得控股权与没有控股权的代价是有所区别的，另一方面，二家公司的价值是否有可比性值得商榷。在本次收购中，交易各方与本公司不存在任何关联关系，不存在利益输送问题！谢谢！
17,公司子公司无锡天奇信息技术有限公司，公司营业收入只有五千多万，净利润有三千多万，占公司17年净利润三分之一以上，请问这个公司是做什么的？,无锡天奇信息技术有限公司主要从事自动化控制设计施工，控制软件开发，上位机开发，远程数据故障诊断开发与服务等。是双软企业和国家高新技术企业
18,公司汽车物流自动化领域国内市场份额是多少？,目前未有第三方研究机构或行业协会的统计数据，本公司从接单情况来分析，20万辆以上产能的总装生产线，本公司应是居于前位的！
19,请问公司的主要产品汽车生产线设备跟废钢设备在一般情况下，使用寿命有多长？,公司汽车生产线的使用期限一般5－8年，废钢设备的保质期在一年。
20,现在市场上很多废钢设备用几个月就坏了，请问公司的设备多久需要更换？,破碎设备的使用寿命跟其加工量息息相关
21,天奇的自动化业务营收很大，但盈利能力一直不是很强，请问黄总履新后对这块业务如何看待，今后如何布局发展？,由于去年原材料价格上涨导致公司毛利有所下降，但公司在此业务上仍有市场领先地位，长期看好，加上整个社会新能源车投资热情不减，市场容量也比以往有所增加
22,预计2018年公司破碎设备的销量将会达到多少,破碎设备2018年会延续2017年的良好销售势头
23,请问贵公司汽车拆解的厂区主要在那几块地方？,本公司汽车拆解布局主要在长江和珠江三角洲区域，该等区域汽车保有量要高一些！谢谢！
24,2017年四季度，公司在营业收入增长的情况下，公司营业利润出现大幅下滑，扣非净利润甚至出现亏损1700多万，请问是何原因造成的？,2017年第四季度毛利率与前三季度基本一致，公司营业利润出现下滑的主要原因是第四季度公司三项费用增加较多，主要系子公司力帝集团新产品需求加大，为满足市场需要扩展产品线，力帝集团研发投入增加所致；另子公司力帝集团销售收入增长联动工资薪酬、业务招待费、折旧增长；以及公司预提工资性奖金和其他费用预提所致。
25,"湖北力帝国内竞争对手有哪些，公司的业绩18,19年是否有持续性",主要对标企业为华宏科技。
26,请问目前拆解的资质有区分传统汽车和新能源汽车吗？,没有。谢谢
27,公司风电生产叶片的子公司连续几年都是亏损，请问公司准备如何解决这个问题,在合适的时机对于这些亏损企业进行“关停并转”。
28,请问贵公司在国内的主要竞争对手是谁？,汽车自动化业务主要竞争对手为中国汽车工业工程有限公司；循环装备（力帝）业务的主要对标企业为华宏科技。
29,乾泰公司是否也具有锂电池中 锂和钴的回收技术，如果有，目前这些一年可以回收多少?,乾泰公司主要负责动力电池的回收、梯次利用，本公司下属子一金泰格负责原材料的冶炼提取，今年二期完工后，钴金属的量在2000吨左右！谢谢
30,2.2017公司在汽车回收和拆解的布局进展情况？,2017年公司积极布局动力电池回收以及发动机再制造
31,公司力帝集团产能利用率如何，是否需要扩产？,力帝集团目前产能满负荷，现积极利用外协与公司内部协作，另有扩产计划
32,公司有多少家控股子公司？,公司有20个子公司，18个孙重子公司
33,公司汽车和废钢设备的订单签订是否季节性强？,公司汽车和废钢设备的订单签订严格意义上不存在季节性差异，基本根据市场情况确定，但由于受中国春节的影响，一般情况下一季度订单量要少一些，下半年度要集中一些。谢谢！
34,"请问公司的应收款较多，其中有多少是美元应收款？
这2年人民币升值较大，公司已经运用了哪些手段来避免汇率波动带来的危险？",根据报表情况公司应收账款美元2300万元左右，主要系公司铸件产品账期内应收账款。基于判断公司主要采用远期锁汇、同币种借款、外债融资等来对冲汇率波动带来的风险。
35,请问公司远程信息采集和决策平台现在是否已经产生收入，公司在这块的推广情况怎么样?,公司远程信息采集和决策平台是公司在汽车自动化业务方面的一个新布局，该业务主要依托原有业务进行增值服务，提高原有业务的核心竞争务。目前平台建设已完成，并已逐步推广及应用到项目中，但鉴于该项目目前并未单独收费，与原业务是捆绑在一起的，故无法计算其单独的业务收入及业绩贡献。谢谢！
36,公司年报说到原材料对公司成本影响较大，请问公司的原材料主要是什么？去年新签订单单价上是否有所提价呢？,公司主业为制造装备业务为主，主要原材料为钢材，铸造业务主要原材料为废钢、生铁，2017年因为钢材价格上涨成本涨幅较大。已签订单新单价公司尽可能争取合同的增补，降低合同因为材料涨价带来损失，新签订订单公司考虑原材料成本和市场行情变动因素。
37,请问国务院的减税政策 ，是否利好公司业绩？,近期推出的国家减税政策对公司业绩有利好，但有限！谢谢！
38,公司员工持股的资产管理计划，请问何时到期，到期后会怎么处理。,公司员工持股计划认购股票的禁售期为12个月、存续期为48个月。目前已过了禁售期！谢谢
39,安徽欧保天奇作为当时中德两国领导人共同见证签约的项目，为何停滞了这么多年，没有任何进展，公司也是每年在这个公司计提了不少的损失，请问这个公司未来准备怎么处理？,该项目按计划已完成了前期建设，但由于政府未履行当初对合资公司新批资质的承诺，合资公司因无资质一直未能正常收车并进行报废汽车的拆解。目前该公司处于停业状态。公司正积极跟各方洽谈，希望盘活现有资产，通过合作方式使该资产得到有效利用。谢谢！
