,Question,Answer
10,公司电子烟为什么在京东下线，将来在电子烟方面有什么新的布局，公司新型烟草专利在国内市场中是否被滥用？,公司将把电子烟作为重点发展领域，以公司在国内独有的针状香烟内燃器发明专利为基础，在新型烟草器具研发、制造、销售、渠道、品牌等领域进行全产业链的布局与经营，同时对仿冒侵权行为进行打击，以维护公司的合法权益。
11,贵公司有没有好好学习相关法律法规？不要再发生违规事件了。,您好：公司相关人员一直重视学习及参加相关法律法规培训，不会再发生违规事件，谢谢。
12,公司是否会慢慢剥离传统卷烟业务？,您好：不会剥离传统卷烟业务，公司在保持烟包业务稳固发展的基础上，推进公司电子烟、新材料、有机农业等新业务的发展，谢谢。
13,你们的主要客户有哪些？有没有大客户依赖症？,您好：公司主要客户有云南中烟，上海烟草，广东中烟等，但客户比较广泛，没有大客户依赖症。谢谢。
14,公司在提高农产品渗透率上有什么举措？,您好！公司目前在农业领域的产品主要是针对大田作物及部分高附加值经济作物，具体将根据因地制宜的原则，重点发展当地的优势作物作为主要的销售目标，公司将积极同地方农委、农业技术推广中心、大型农业合作社等展开包括实验田试验等合作，从而有效地将公司的农产品推向市场，尽快促进公司的有机农业业务见效。
15,今年的业绩预计怎样？,预计今年上半年归属于上市公司的净利为3362.54万元-4203.18万元
16,请问公司一季度一共接待了多少位投资者问询？,您好：公司一季度共接受十几位投资者的询问，谢谢。
17,股价下跌严重啊，你们有做市值管理吗？,您好，目前公司主要精力放在主营业务上，做好公司的业绩，回报股民。谢谢。
18,公司云打印占营业额的百分比？,公司目前云印刷占比0.1%，仍处于推广运营阶段
19,你们在同行业中有什么竞争优势吗？,"您好：公司在行业中的优势主要体现在，(1)技术领先优势,(2)主导产品的环保优势,(3)生产规模优势,(4)产品质量优势,(5)为客户提供包装一体化解决方案的优势,(6)生产区位布局优势,(7)资源的利用优势.谢谢。"
20,你们的直接竞争对手是那些公司？,您好！公司的主要竞争对手主要是国内烟标生产企业，包括万顺股份、东风股份、劲嘉股份、紫江企业等，公司将积极开拓创新，不断提升公司的综合实力和核心竞争力。谢谢！
21,如何应对成本上升？,通过集团化的生产和管理，优化公司内部的资源配置，形成协同效应，通过管理创新、技术创新，降低生产成本，科学安排生产，提高效率
22,请问公司现有员工多少人？,公司现有员工2100余人
23,针对公司二级市场股价低估，公司有没有回购或增持计划,您好！公司主营业务逐年稳步增长，新型烟草、土壤修复治理等新业务正在积极开拓过程中，对于公司二级市场估价被低估，公司将努力保证业绩的提升，从而更好回馈广大投资者，结合公司目前的资金需求和业务拓展的需要，公司暂无回购或增持计划。谢谢！
24,公司斥巨资的环保包装建设项目目前进展如何？,您好！在募集资金到账前，公司正在以自有资金对新型立体自由成形环保包装建设项目、微结构光学包装材料建设项目进行前期投入，积极筹建立体成型包装项目部、微结构光学包装材料项目部等具体实施部门，同一批国外知名企业继续保持良好合作关系。2017年，公司基本完成对公司厂房的食品级改建，购置的FFP立体成型包装机等设备也基本到位，生产、质控和设备等技术人员的招募、培训工作基本完成。通过采购可塑卷材、PE材料等原材料，公司组织进行了立体成型包装产品的试生产，并大力拓展新材料市场。微结构光学包装材料项目快速推进，主体厂房改建基本完成，新产品研发进展顺利，“青柠牡丹”、“都宝”等新的产品获得了积极的市场效应，微结构项目的产品已经处于批量生产、销售阶段。公司新材料项目开始投入生产和运营，将为公司新材料业务的尽快获利奠定基础。谢谢！
25,定增下周二过期，公司募集资金还有什么渠道,您好！公司正在会同券商正在积极推进定向增发事项已经，定增的具体情况详见公司披露的2017年年度报告中的相关内容，关于定向增发的结果我们已经向深圳证券交易提交了相关文件，深交所正在审核过程之中，请关注近期公司的相关公告。
26,你们未来的主业准备放在哪方面？,我们将继续深根烟草包装领域
27,公司是如何考虑多元化发展的？,您好！在保持烟包业务稳固发展的基础上，为分散乃至消解国家控烟力度加大所造成的压力，公司积极谋求业务的升级发展，努力实现公司业务的多元化，力求公司盈利水平的平稳均衡增长。2017年，在稳固烟标产品生产管理的基础上，公司全面加强市场的维护和开拓，扩大社会产品的销售规模，积极推进新材料、有机农业、电子烟等新业务的发展，开展股权融资和对外投资，增强自主创新能力，致力于优化、研发具有自主知识产权及市场前景广阔的真空镀铝纸、新材料、有机肥、电子烟等产品，从技术、品质、成本、市场、服务等方面促进了公司及产品的整体竞争力的不断提高。2018年，公司将紧紧依托国家的发展战略，创新发展理念，在着力夯实烟包等主营业务的基础上，继续谋求电子烟、升级发展新材料、有机肥、土壤修复治理、有机农业等多元业务，以提升内部生产管理为基础，以市场拓展和产品研发为工作前导，充分发挥自身的产业链优势，不断地攻克技术和工艺难关，着力弘扬精益求精的工匠精神，积极完善法人治理，持续推进公司的规范运作，不断提升公司的核心竞争力和综合实力，促进公司的长期可持续发展。
