,Question,Answer
17,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,"规模优势：一是16年以来积累的营销体系、人才团队、技术产品、项目交付等优势；二是作为央企、上市公司的资金筹措优势；三是多年来行业业绩排名第一，具有PP项目等新模式的开拓优势；四是作为我国为数不多的企业，承担国内、国外的大量项目，具有代表国家品牌的优势。
公司设立市场发展中心负责品牌建设，目前公司是驰名商标、中国智能交通领军企业，信息系统集成等重要资质为一级，通过了ISO、CMMI等一系列管理考核，在全国各省（区市）设立了营销交付机构和400专用服务电话，确保服务质量，对一些老旧信息平台，每年在业主单位持续开展了免费升级活动等。
公司主要业务是智能交通、公共安全、智慧城市、蓝光存储、健康养老（简称14业务），在市场有一定的重合，形成了内部的共同合力优势，是合作关系，没有竞争关系。
各品牌间，在市场策划、营销交付、技术研发、质量检测等方面，由营销管理委员会统一负责，加强联合，定期分析，既发挥单一名牌作用，又发挥各个名牌的综合实力。"
18,公司及管理层是否鼓励员工长期持股？会不会任由员工和大小非减持？,公司坚持长期稳定可持续的发展战略，公司控股股东、公司高管及定增参与的员工持股计划不会减持公司股票，其余员工及大小非是否减持属于其个人行为，公司不加以限制。
19,"这几年社会道德严重滑坡,不讲诚信，为了个人利益突破道德底线的行为屡屡发生，你作为企业高管如何看待？",易华录作为央企控股的上市公司，会一如既往的坚守央企信誉、履行社会责任，不断为投资者创造价值。
20,"去年有机构投资者去公司做调研吗,都是哪些？我们这些中小投资者在哪里能看到机构投资者的调研情况？",公司于2016年7月6日召开投资者公开调研会，已在年报中披露。同时各位投资者可在巨潮资讯网、互动易等平台的投资者关系板块查看历次调研情况。
21,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,同意您的看法，公司将以优异的经营业绩为基础，辅以坚持不懈的市值管理工作，不断提升公司的市值，给投资者，尤其是长期投资者以优异的回报。
22,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？, 公司不断完善内部管理制度，加强项目全生命周期的管理，缩短项目交付工期，提高存货及应收账款周转率。同时，公司对资金实行集中管理，不断降低带息负债的规模，提高资金使用效益。
23,希望公司在适当的时侯推出激励计划来聚集和挽留人才，保持公司的竞争力！,谢谢您的建议，公司高度重视人才激励工作，会在适当的时候推出激励计划。
24,公司募投项目现在有效益发吗？效益如何？,"公司首次公开发行股票承诺投资项目（智能交通管理操作系统、新一代智能交通系统开发与建设示范项目）16年实现效益5225.42万元，累计实现18,594.33。同时，首次公开发行股票超募资金用于投资并购项目16年实现效益3871.24万元，累计实现9883.7万元。"
25,一直指望公司会推出高送转方案，不知道今年是否有希望，什么时候能出预告？,公司4月18日发布的年报已披露相关方案，请关注。
26,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,公司在智慧城市领域的订单持续、稳健增长，在十三五期间制定了具体的可持续的增长计划。谢谢！
27,股价升等于做免费广告，有助于公司产品销量升、业绩升，形成良性循环。建议公司配合将股价做上去。,同意您的看法，公司高度重视股价，努力做好经营，以优异的经营业绩不断提升公司的投资价值。
28,公司未来发展前景如何?对目前这个行业的前途看好吗？,我们对公司未来发展的前景非常看好，成长空间大。
29,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,公司一直专注于智慧城市的建设运营，做实做强做大核心主业，持续提升公司的行业影响力，谢谢！
