,Question,Answer
10,请问赵总， 目前公司的经营现金净流入 还是 少于 公司的净利， 这中间的主要原因 是什么？,公司尚处于高速发展期，公司承接的大型政府项目较多，公司高速发展期的预先投入和大型政府项目回款周期，导致公司经营现金流低于公司净利润。
11,请问赵总， 目前公司的经营现金净流入 还是 少于 公司的净利， 这中间的主要原因 是什么？,公司尚处于高速发展期，公司承接的大型政府项目较多，公司高速发展期的预先投入和大型政府项目回款周期，导致公司经营现金流低于公司净利润。
12,请问赵总， 目前公司的经营现金净流入 还是 少于 公司的净利， 这中间的主要原因 是什么？,公司尚处于高速发展期，公司承接的大型政府项目较多，公司高速发展期的预先投入和大型政府项目回款周期，导致公司经营现金流低于公司净利润。
13,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,您好！我们公司人力成本的增加，对产品价格影响不大。谢谢！
14,请介绍一下公司的行业地位？,您好，公司成立至今主要业务集中于安防行业，是国内领先的视频监控管理产品与解决方案提供商；同时，为不断拓展业务版图，公司积极布局轨道交通领域，提供系统、专业的轨交领域自动化、信息化系统行业解决方案。
15,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,"公司核心业务集中于视频监控管理平台和轨道交通领域。经过近两年的业务布局，公司在视频监控、安防运营、轨道交通、智能终端等多个领域都开展了业务。各业务之间在产品、渠道、研发等领域融合良好。
"
16,请问赵总， 公司目前的业务 是以 平安城市，公安行业为最主要的目标市场，经过这几年高速的发展，目前这个行  业在未来三年的发展空间 还有多大？预期年度行业增长 将达到多少？,近年来，以深度学习为代表的人工智能技术以及物联网技术、大数据技术快速发展，在反恐和社会治安管理的刚性需求以及行业客户在智能化、数据信息挖掘和服务领域的需求不断提升下，视频内容应用市场需求逐渐被激发，安防行业显示出持续较快增长态势。同时，高铁和城市轨道交通领域基础建设持续投入使该领域细分市场保持较快增速。 
17,请问赵总，公司目前在安防领域内 的最主要竞争对手有哪些？ 目前公司相比他们而具备的明显优势 和 特点是什么  ？,你好， 目前行业内各家友商无论在技术或是行业市场方面各有所长。 东方网力秉承“构建公共安全视界”为使命，以“全球最具竞争力的视频监控平台供应商”和“安防人工智能平台的引领者”为愿景。 公司聚焦于各行业视频管理与应用平台产品、行业解决方案，已拥有众多核心技术积淀及成熟的产品体系，“视云天下”系列视频监控管理应用产品体系包括视频图像联网共享解决方案、视云数据中心解决方案、视图解析综合应用解决方案、公安大数据解决方案、视频侦查解决方案、智能交通解决方案、物理安防解决方案、人证核验解决方案等。公司以视频技术为核心，拓展视频应用领域，凭借先进的技术架构、开放的技术体系，构建视频大数据应用平台新生态，为行业用户提供专业化整体解决方案。 
18,请问赵总， 通常公司年报到业绩说明会都会给投资者留出足够的时间来详细阅读研究，而公司却昨天发今天就开会  ，这样做的原因是什么？ 公司是否认为 投资者不需要 认真阅读年报，就可以与你们进行专业有效和细致的问答？,谢谢你的提问。 公司非常重视各位投资者的意见和建议，如果因时间原因还有待进一步了解问题，可与公司董事会办公室联系，也欢迎各位投资者到公司进行考察和交流。
19,公司生产经营的季节性如何?哪个季节是旺季?,您好！下半年是这个行业市场的旺季。谢谢！
20,请赵总 较完整滴 聊聊公司的企业文化？,"您好！作为一家年轻的科技公司，我们一直非常重视企业文化的建设。
结合行业发展趋势，公司树立了以“构建公共安全视界”为使命，致力于成为全球最具竞争力的视频监控管理平台供应商和安防人工智能平台的引领者。
公司重视组织文化建设，增厚支撑平台，提高对一线业务的支持能力。同时，公司形成了良好的分享机制，持续推进实施股权激励计划，打造具有战斗力和凝聚力的员工队伍。"
21,请赵总聊聊公司的企业文化？,"您好！作为一家年轻的科技公司，我们一直非常重视企业文化的建设。
结合行业发展趋势，公司树立了以“构建公共安全视界”为使命，致力于成为全球最具竞争力的视频监控管理平台供应商和安防人工智能平台的引领者。
公司重视组织文化建设，增厚支撑平台，提高对一线业务的支持能力。同时，公司形成了良好的分享机制，持续推进实施股权激励计划，打造具有战斗力和凝聚力的员工队伍。"
22,在总经理报告中，有“随着安防人工智能时代的来临，公司以“构建公共安全视界” （视界=Video+IOT+AI）为使  命，致力于成为全球安防人工智能平台的领导厂商。”而目前公司的营业收入中，国际收入占比仍非常小， 请问赵总，  为了切实达成这个愿景，未来三年，公司有什么样的 全球业务的发展规划？,你好，近年来，以深度学习为代表的人工智能技术以及物联网技术、大数据技术快速发展，在反恐和社会治安管理的刚性需求以及行业客户在智能化、数据信息挖掘和服务领域的需求不断提升下，视频内容应用市场需求逐渐被激发，安防行业显示出持续较快增长态势。公司联合合作伙伴共同发起万象人工智能研究院，致力于人工智能技术的研究和应用。同时，公司基于深度学习的人脸识别、人群分析等人工智能技术和产品已在市场中得到推广和应用。在全球化方面，公司已在美国成立全资公司并在人工智能领域展开了一系列的技术合作、人才引进以及资本合作等动作；公司已在东南亚设立办事机构并展开业务。 
23,请问赵总，公司目前在安防领域内 的最主要竞争对手有哪些？ 目前公司相比他们而具备的明显优势 和 特点是什么  ？,"你好，
目前行业内各家友商无论在技术或是行业市场方面各有所长。
东方网力秉承“构建公共安全视界”为使命，以“全球最具竞争力的视频监控平台供应商”和“安防人工智能平台的引领者”为愿景。
公司聚焦于各行业视频管理与应用平台产品、行业解决方案，已拥有众多核心技术积淀及成熟的产品体系，“视云天下”系列视频监控管理应用产品体系包括视频图像联网共享解决方案、视云数据中心解决方案、视图解析综合应用解决方案、公安大数据解决方案、视频侦查解决方案、智能交通解决方案、物理安防解决方案、人证核验解决方案等。公司以视频技术为核心，拓展视频应用领域，凭借先进的技术架构、开放的技术体系，构建视频大数据应用平台新生态，为行业用户提供专业化整体解决方案。
"
24,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好！请参见年报第三节中，收入与成本的描述中有说明。谢谢！
25,今年如何分红，是否高送转，有计划吗？,"2016年度利润分配预案如下：以截至2016年12月31日公司股份总数855,445,172股为基数，向全体股东每10股派发现金红利人民币0.4元（含税），合计派发现金红利人民币34,217,806.88元，不转增，不送股。 "
26,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,"您好，公司非常重视投资者的关注。
公司通过严谨的规范运行、合理的战略布局、扎实的生产经营、全面合规的信息披露，力争给投资者以较好的回报。"
27,在总经理报告中，有“随着安防人工智能时代的来临，公司以“构建公共安全视界” （视界=Video+IOT+AI）为使  命，致力于成为全球安防人工智能平台的领导厂商。”而目前公司的营业收入中，国际收入占比仍非常小， 请问赵总，  为了切实达成这个愿景，未来三年，公司有什么样的 全球业务的发展规划？,你好，近年来，以深度学习为代表的人工智能技术以及物联网技术、大数据技术快速发展，在反恐和社会治安管理的刚性需求以及行业客户在智能化、数据信息挖掘和服务领域的需求不断提升下，视频内容应用市场需求逐渐被激发，安防行业显示出持续较快增长态势。公司联合合作伙伴共同发起万象人工智能研究院，致力于人工智能技术的研究和应用。同时，公司基于深度学习的人脸识别、人群分析等人工智能技术和产品已在市场中得到推广和应用。在全球化方面，公司已在美国成立全资公司并在人工智能领域展开了一系列的技术合作、人才引进以及资本合作等动作；公司已在东南亚设立办事机构并展开业务。
28,行业有没有周期性？,行业没有明显的周期性。因为人类对于安防的需求是任何时候都必须的。
29,做为高管你对公司的股价有何看法？股价的上扬能体现上市公司的潜质和气魄！希望管理层关心一下自己公司的股价！以提振二级市场的股东对公司的信心！！！谢谢,"您好，市场景气程度、投资交易活跃度、企业经营情况等多种因素对股价都构成影响，从中长期看，是对企业经营情况的一个反映。
公司一直以来认真研究行业趋势、技术进步、产品需求，做好战略布局和生产经营，力争给投资者予以回报。
股市有风险，投资需谨慎。"
30,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,"1、公司非常重视听取投资者的意见和建议，对全景网投资者关系互动平台中的问题，每天都有董办负责信息披露的人员查阅。
2、根据问题涉及公司业务不同板块，信披人员会咨询专业部门，然后答复投资者。
3、一些涉及到公司发展全局性的问题，会及时传递给公司高层。"
31,请问赵总， 公司目前的业务 是以 平安城市，公安行业为最主要的目标市场，经过这几年高速的发展，目前这个行  业在未来三年的发展空间 还有多大？预期年度行业增长 将达到多少？,近年来，以深度学习为代表的人工智能技术以及物联网技术、大数据技术快速发展，在反恐和社会治安管理的刚性需求以及行业客户在智能化、数据信息挖掘和服务领域的需求不断提升下，视频内容应用市场需求逐渐被激发，安防行业显示出持续较快增长态势。同时，高铁和城市轨道交通领域基础建设持续投入使该领域细分市场保持较快增速。
32,请问赵总， 公司目前的业务 是以 平安城市，公安行业为最主要的目标市场，经过这几年高速的发展，目前这个行  业在未来三年的发展空间 还有多大？预期年度行业增长 将达到多少？,近年来，以深度学习为代表的人工智能技术以及物联网技术、大数据技术快速发展，在反恐和社会治安管理的刚性需求以及行业客户在智能化、数据信息挖掘和服务领域的需求不断提升下，视频内容应用市场需求逐渐被激发，安防行业显示出持续较快增长态势。同时，高铁和城市轨道交通领域基础建设持续投入使该领域细分市场保持较快增速。
33,请问赵总，未来三年 平安城市和安防行业 进一步发展的主要素求在哪些方面？ 公司有哪些具体的产品 和 服务 来  应对市场的需求？,近年来，以深度学习为代表的人工智能技术以及物联网技术、大数据技术快速发展，在反恐和社会治安管理的刚性需求以及行业客户在智能化、数据信息挖掘和服务领域的需求不断提升下，视频内容应用市场需求逐渐被激发，安防行业显示出持续较快增长态势。同时，高铁和城市轨道交通领域基础建设持续投入使该领域细分市场保持较快增速。
34,请问赵总，未来三年 平安城市和安防行业 进一步发展的主要素求在哪些方面？ 公司有哪些具体的产品 和 服务 来  应对市场的需求？,近年来，以深度学习为代表的人工智能技术以及物联网技术、大数据技术快速发展，在反恐和社会治安管理的刚性需求以及行业客户在智能化、数据信息挖掘和服务领域的需求不断提升下，视频内容应用市场需求逐渐被激发，安防行业显示出持续较快增长态势。同时，高铁和城市轨道交通领域基础建设持续投入使该领域细分市场保持较快增速。
35,公司未来发展前景如何?对目前这个行业的前途看好吗？,"（1）安防行业持续增长，视频监控仍居行业核心
由于反恐和社会治安管理的需求，以及平安城市、智慧城市、雪亮工程等项目的持续建设，安防行业应用需求将持续稳定增长。公安系统的视频监控实战化应用需求日益提升，各部门警种以及情报研判、指挥通信、侦查破案、治安防控、社会管理、反恐防暴等工作对视频图像信息的需求持续增长。视频监控是安防企业发展创新业务的源动力，其前端摄取的大量图像信息为大数据、云计算及以深度学习为代表的人工智能技术应用等提供了原始积累，是开发延伸类应用不可或缺的重要一环。
（2）智能化应用需求引领行业发展方向
随着人工智能、物联网、云计算、大数据、智能算法、编解码技术、芯片等领域的快速技术进步和成熟，对安防行业产生了重大影响。以深度学习为代表的人工智能、“互联网安防”等智能化应用产品将成为行业重点发展的领域，视频数据的价值正在逐步显现，安防应用也已延伸至智能家居、智能交通、智能医疗、智慧城市等领域，多技术融合为未来视频监控领域的深度应用和多领域拓展带来了机遇，对视频监控企业的创新能力和技术产业化水准提出要求，行业进入门槛逐步提升。
（3）企业国际化进程加快，市场集中度提高
受益于中国经济持续、稳定发展和对外开放水平的提高，通过在中国市场多年的技术积累和产品锤炼，国内部分行业龙头企业已在全球市场拥有一定的竞争力和影响力。部分优秀的中国企业全面进入国际市场，并逐步被海外市场认可，改变了世界安防产业的格局。通过收购兼并或海外设立分支机构，实现业务版图的快速扩张，已成为国内安防企业的现实需求。随着全球视频监控领域的行业洗牌，国际和国内市场份额都会进一步向龙头企业集中。
（4）整体解决方案能力成为竞争核心
随着技术变革、产品升级和系统集成的创新，视频应用的需求已不再仅仅是设备和服务的需求，而是对整体解决方案及服务的需求。安防行业厂商必须提高整体解决方案与视频内容服务的提供能力，在海外布局时还要着力解决本地化服务能力，只有具备全系列产品线和解决方案能力的企业，通过产品、技术、品牌、资本等核心要素的整合，将形成新的竞争优势，才能获得更大的市场份额。
"
36,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,"股东参加股东大会登记方式：
1、现场登记、通过信函或传真方式登记。 
（1）法人股东应由法定代表人或法定代表人委托的代理人出席会议。法定代表人出席会议的，应持股东账户卡、加盖公章的营业执照复印件、法定代表人证明书及身份证办理登记手续；法定代表人委托代理人出席会议的，代理人应持代理人本人身份证、加盖公章的营业执照复印件，法定代表人出具的委托授权书、法定代表人身份证明、法人股东股票账户卡办理登记手续。 
（2）自然人股东持本人身份证、股东账户卡或持股凭证办理登记手续；自然人股东委托代理人的，应持代理人身份证、授权委托书、委托人股东账户卡、委托人身份证办理登记手续（授权委托书详见附件）。 
（3）异地股东可采用信函或传真的方式登记，信函或传真以抵达本公司的时间为准。
2、网络投票
请参照公司相关股东大会通知公告。"
37,请问公司公司的核心竞争力是什么？,"公司的核心竞争力主要体现在以下方面：
1、技术研发优势
公司自成立以来一直致力于视频监控管理平台的研究和开发，并紧跟国内外行业发展趋势，在视频联网、视频结构化、视频大数据等领域拥有众多核心技术积淀，并投入资源开展人工智能技术的基础研究，结合安防行业需求研发产品应用，“视云天下”系列视频监控管理平台产品得到行业市场的高度认可。报告期内，研发人员人数占公司全体员工总数的44.09%，共计研发投入20,183.83万元，占公司营业收入比例为13.63%；报告期内，公司及子公司新增专利申请64个，其中发明专利56个，实用新型专利3个，外观设计专利5个；新增获得软件著作权58个。
2、产品优势
公司 “视云天下”系列视频监控管理应用产品体系包括视频图像联网共享解决方案、视云数据中心解决方案、视图解析综合应用解决方案、公安大数据解决方案、视频侦查解决方案、智能交通解决方案、物理安防解决方案、人证核验解决方案等。报告期内，公司根据技术发展路径和行业需求的变化，持续加大自主研发力度，新形成了警用图像处理系统、人脸系统、人群系统、集群云存储、PVG、公安大数据平台等多个产品，并实现销售落地。
公司在轨道交通业务中，围绕轨道交通自动化、信息化系统打造产品地图，在保持除车载系列产品优势同时，还设计开发了多个地铁地面系统产品和自动化新产品，包括地面PIS、地面CCTV、现代有轨电车自动售票系统、弓网视频监控系统、车载WIFI系统、门控器、便携式摄像记录仪、人证闸机等产品，其中新产品弓网视频监控系统首次在CRH6F160公里城际动车组首次取得应用，实现了在高铁动车组和城际动车组视频监控系统全功能应用。
3、专业的行业经验及品牌优势
公司深耕安防领域十余年，积累了大量的平安城市大型项目和大型活动的经验。2003年，上海金盾工程奠定了公司在国内视频监控行业技术领先地位；2008年北京奥运会、2011年上海世博会项目，使公司拥有了丰富的大型项目经验与技术积累；2010年，东方网力推出了全球第一款基于X86架构的嵌入式NVR产品，引起了业界广泛关注。东方网力是为数不多的具有省级以及多个直辖市、省会级城市平安城市项目和大型活动成功案例的公司。旗下子公司苏州华启更是国内唯一能同时为高铁、普速铁路、城市轨道交通、城际铁路、市域铁路、航空领域提供产品技术、系统集成、运营服务和技术咨询的高科技企业。
4、组织团队优势
公司核心管理团队稳定，具有强大的技术实力和管理能力，能够准确把握行业发展趋势和方向，发现行业新的利润增长点，提升公司长期持续经营能力。公司战略和愿景清晰，注重人才的挖掘培养和组织建设。同时，公司重视对核心技术人员及管理团队的激励，建立了“以股权激励为主、配合其他激励手段为辅”的激励机制。报告期内，公司实施完成第二期股权激励计划预留部分及第三期股权激励计划的授予工作，累计激励人员达到300余人。公司已经建立了较为完善的产品及研发、市场销售和服务、运营和投融资等系统专业人才体系。
"
38,请介绍一下公司所处行业和主要产品？,"公司成立至今主要业务集中于安防行业，是国内领先的视频监控管理产品与解决方案提供商；同时，为不断拓展业务版图，公司积极布局轨道交通领域，提供系统、专业的轨交领域自动化、信息化系统行业解决方案。
公司聚焦于各行业视频管理与应用平台产品、行业解决方案，已拥有众多核心技术积淀及成熟的产品体系，“视云天下”系列视频监控管理应用产品体系包括视频图像联网共享解决方案、视云数据中心解决方案、视图解析综合应用解决方案、公安大数据解决方案、视频侦查解决方案、智能交通解决方案、物理安防解决方案、人证核验解决方案等。公司以视频技术为核心，拓展视频应用领域，凭借先进的技术架构、开放的技术体系，构建视频大数据应用平台新生态，为行业用户提供专业化整体解决方案。
公司旗下有苏州华启、广州嘉崎、动力盈科、深网视界、物灵科技等行业领先的优秀子公司。苏州华启主要为轨道交通及航空领域提供产品技术、系统集成、运营服务和技术咨询；广州嘉崎聚焦于公安视频侦查业务；动力盈科主要从事社会化视频监控运营及安防系统集成服务；深网视界主要开展安防领域深度学习的视频智能分析技术的研发和应用；物灵科技主要从事人工智能技术和产品的研发。
"
39,请问赵总， 绝大部分公司年报到业绩说明会都会给投资者留出足够的时间来详细阅读研究，而公司却昨天发今天就  开会，这样做的原因是什么？ 公司是否认为 投资者不需要 认真阅读年报，就可以与你们进行专业有效和细致的问答？,"谢谢你的提问。
公司非常重视各位投资者的意见和建议，如果因时间原因还有待进一步了解问题，可与公司董事会办公室联系，也欢迎各位投资者到公司进行考察和交流。"
40,去年监管层要求现金分红，各交易所也发布了现金分红指引，公司怎么看，有这个打算吗？,"2016年度利润分配预案如下：以截至2016年12月31日公司股份总数855,445,172股为基数，向全体股东每10股派发现金红利人民币0.4元（含税），合计派发现金红利人民币34,217,806.88元，不转增，不送股。"
