,Question,Answer
22,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,关于业绩预计的问题，请关注公司在指定媒体披露的相关公告。谢谢！
23,"公司的持续良性发展是投资者投资信心的有力保证,愿公司的发展能为投资者带来良好的回报!请问公司领导对今年有信心吗？",公司管理层还是非常看好今年的前景的。公司产品是工业消费品，是基础工业的粮食，具有稳定性。当前的市场形势也在加速行业内部的整合、优胜劣汰，这些局面都对公司的发展有利。谢谢！
24,请问贵公司这次并购无锡雄伟的并购案能够在何时完成？,有关审核进度，请关注公司相关公告内容。谢谢！
25,请问证监会什么时候开始审批最近反馈的定增材料,有关审核进度，请关注公司相关公告内容，谢谢！
26,最近公司财务状况如何？,一切正常。谢谢！
27,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,2016年公司财务费用及管理费用较2015相比均有不同程度的下降，详细数据请参阅公司披露的年报。谢谢！
28,林叔叔好，公司主要有哪些耐磨材料？请问什么是耐磨材料？这种材料的特点是什么？,公司主要生产“凤形”牌高低铬合金铸球段、多元合金铸球段及衬板等不同系列产品，公司产品属于新型研磨介质，广泛应用于冶金矿山、建材水泥、火力发电等行业的物料研磨生产环节，主要装配在球磨机、破碎机等设备中
29,公司重组方案多处触及借壳，上市未满两年即进行主营业务重大变更，请问过会机会有多大，如被否，请问有什么备用措施？,本次交易系以现金方式收购雄伟精工100%股权，公司现有实际控制人与标的公司股权出让方均已就双方之间不存在后续控制权变更的安排出具承诺。未来公司将采取双主业的运营模式，实现双轮驱动的稳步发展。
30,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,请参阅公司在指定媒体披露的财务报表。谢谢！
31,近一年来，贵公司高管考虑增持吗？,如公司高管有增持计划，公司会及时按照信息披露规则及时履行披露义务。谢谢！
32,业绩说明会本来应该是恳谈会，将企业目前的处境，面临的困难，预计的风险和相应应措施清晰告诉股东。,谢谢！
33,公司每次投资项目的可行性报告是否有详细说明公告？,公司已根据证监会要求披露相应募集资金投资项目的可行性研究报告。谢谢！
34,在做项目之前是否对项目进行严谨的可行性研究？,公司已根据证监会要求披露相应募集资金投资项目的可行性研究报告。谢谢！
35,作为一家上市公司，为了更有利于与投资者交流，能不能在公司网站上设置交流互动功能？,目前公司与投资者交流互动主要在深交所的“互动易”平台，感谢您的建议。
36,公司有没有股权激励计划？,目前没有
37,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,本人自2016年担任公司独立董事以来，所有应参加的董事会均亲自出席，并根据中国证监会《关于上市公司建立独立董事制度的指导意见》等相关规则的规定，独立发表相关议案的独立意见。同时本人也持续关注公司的信息披露工作，积极督导公司严格按照《深圳证券交易所股票上市规则》、《深圳证券交易所中小企业板上市公司规范运作指引》等制度的要求完善公司的信息披露工作，保证公司信息披露的公正、真实、准确、完整、及时充分保障公司投资者尤其是中小投资者的知悉权。为了及时了解公司经营情况，本人严格按照《深圳证券交易所中小企业板上市公司规范运作指引》的规定对公司进行多次现场考察，参观公司的生产车间，与公司管理层、外部审计师保持积极沟通，深入了解公司管理状况、财务状况募集资金使用及内部控制等相关制度建设及执行情况。谢谢！
38,虽然说公司的股价由二级市场决定，但股价是公司经营的一个表象，请问管理层对回报投资者持有怎样的态度？,股票二级市场价格主要由市场来确定，公司应当强化公司管理，挖潜增效、不断提高公司经营收益，并严格按照公司分红规划和相关法规回报股民。
39,公司的负债比率有多少？,截至2016年12月31日，本公司母公司的资产负债率为46.17%。谢谢！
40,请问公司明年净利润能做到多少？,由于公司所处行业受到下游因素的影响较大，目前无法预测今年的具体情况。请您持续关注公司披露的公告。谢谢！
41,请问具体联系证券代表的电话是多少？,公司证券部联系电话为0563-4150393.
42,请站在独立董事的角度 评价一下这家公司。您的专业态度对我很重要！,作为凤形股份的独董，我对凤形的发展还是充满希望的，凤形股份耐磨材料行业的龙头企业，该行业上市公司不多，凤形上市后，获得了更多的资金优势和融资优势，以后的发展会更快。谢谢！
43,目前公司享有的国家优惠政策有哪些？,公司相关优惠政策请参阅公司披露的2016年度报告第十一节六项2税收优惠。谢谢！
