,Question,Answer
10,智慧城市、智能会议、大数据和互联网教育四大业务版块，这四大板块业务是否已经实现了打通，还是每个板块各自为战？,您好。公司以大数据、人工智能等前沿技术为驱动，支撑公司大数据、智能会议、智慧城市、互联网教育等业务的发展。大数据业务除了实现内生增长，还助力其他三大板块业务实现创新发展。目前，各板块已经实现了积极联动。
11,公司是否涉足芯片的制造和研发？公司使用芯片吗？,公司是芯片研发，目前芯片处于流片阶段，后续会进行进一步部署。
12,国家大力推行无纸化办公，这是否会对公司业绩有增长帮助？,您好。公司属于智能会议上市第一股，智能会议业务属于公司稳健发展的业务。随着公司的发展壮大，公司的业务目前已经遍及大数据、智慧城市、互联网教育，公司同时属于国家高新技术企业，在推动国家无纸化进程中起到积极推进作用。
13,我国增加军费开支对公司经营影响几何？,您好。我司正在积极参与军民融合业务。国家增加军费开支或对公司业务发展产生一定积极影响。
14,公司目前拥有多少项发明专利？,您好。截止2018年一季度末公司及下属全资公司累计获得发明专利40余项。
15,在海南、雄安这些地区是否有业务布局?,"您好。公司以大数据、人工智能等前沿技术为支撑，大力发展大数据业务，同时支撑智能会议、智慧城市、互联网教育业务的创新发展。
公司早在海口设立有分公司，在海南也开展了相关的项目。雄安属于千年大计，公司无论从智能会议、智慧城市、大数据、互联网教育方面均能在雄安建设中发挥到作用，公司也会积极关注雄安发展政策和项目情况，积极投身雄安建设中。"
16,一直不太理解智慧城市这一概念，公司在智慧城市领域的主要盈利方式是？,"智慧城市是随着城镇化加速发展和部分城市“城市病”等问题的出现而衍生出的概念，继智能城市、数字城市发展而来，公司逐步由智慧城市向新型智慧城市过渡，目前盈利方式是以政府购买服务的形式为主。
"
17,公司在进行大数据业务的时候，如何保障隐私安全？,您好。飞利信提供自主创新的数据安全加密防护系统，保护用户的数据隐私安全。
18,大数据最近也是热门话题，公司的经营大数据业务，那么大数据的数据来源主要是？,您好。公司的数据源：政务及行业数据、运营商数据、视频数据等。主要以运营商数据为核心，在与运营商合作的过程中及在对互联网行业服务的过程中产生新的数据。
19,公司现在四大板块的进展如何，是齐头并进还是有所侧重？,公司目前以大数据、人工智能等前沿技术作为公司长期发展战略的核心，并以此为支撑促进智能会议、智慧城市和互联网教育的创新发展。
20,今年以来参加了哪些展会？,公司及下属公司自2018年以来参加第五届GIO企业家年度峰会、第二届中国城市综合管廊规划建设与管理大会、首届数字中国建设成果展览会等。
21,现在除了这四大板块，还有没有继续进军其他板块的意向？,自2015年公司一直在做物联网及工业制造应用相关方面的 业务，目前这些业务根据其特征分别归属到大数据和智慧城市分类中。未来是否独立为业务版块，会根据规模、需求发展情况再行确定。
22,请问至4月末，股东户数多少？？谢谢,截止4月末，公司股票的持有人数为55690（合并普通账户和融资融券信用账户）。
23,海外市场拓展情况如何？,在一带一路相关国家进行商贸知识的学习。
24,在线教育领域最近厮杀激烈，公司的发展优势是？,公司具备在线教育的品牌优势。
25,中美贸易摩擦对公司经营影响几何？,无影响
26,请问飞利信公司的军用芯片到那一步了？,  流片过程中，因需要等MPW其他厂家及磨片，样片完成需要在七月初。
