,Question,Answer
16,你如何看待同行业其他公司的经营情况？在同行业竞争中，公司排名第几？你认为公司业绩增长的主要优势或障碍在哪里？,您好，感谢您的关注！公司愿与同行一道努力，推动娱乐产业升级。公司的主要优势在于：（一）战略模式优势。公司在影视、综艺、体育、营销等细分业务领域优势不断强化，并不断打破业务部门之间的边界，不断强化影视、娱乐和体育之间的横向协同，不断推进内容、媒体和客户之间的纵向协同，公司各版块不断与互联网深度融合，已经在业内形成了独特的泛娱乐战略格局和模式优势。（二）体制机制优势。在国家大力推动国企改革和大力推动文化体育产业的背景下，公司作为中央企业下属文化类旗舰上市公司，拥有难得的战略发展机遇。公司经营团队的核心刘德宏、胡刚均是公司核心股东，有着良好的战略视野和丰厚的业内资源。央企背景和民营机制的结合，为公司在传媒娱乐行业的快速健康发展奠定了体制机制基础。（三）资源协同优势。公司在客户、传媒、娱乐、体育等细分领域的深厚资源以及这些资源之间的深度协同，为公司构建传媒娱乐平台型企业奠定了坚实的基础。
17,虽说股价波动是市场行为，但是，还是希望公司在提振股价、提升股东信心方面有所作为，不知公司有何想法举措？,您好，感谢您的关注！公司将通过一如既往、兢兢业业的经营，努力为投资者创造中长期收益。 
18,请问，今年二、三、四季度经营业绩展望如何？,您好，请您持续关注公司在法定信息披露媒体上的公告了解公司经营情况。2017年，公司将积极利用自主发展、战略合作、资本整合三种手段，通过战略创新、模式创新、组织创新，积极围绕新消费、新用户、新渠道和新模式，进行战略和业务布局，致力于成为互联网时代领先的传媒娱乐平台型公司。公司将积极推动落实年度经营计划及战略规划。
19,做为高管你对公司的股价有何看法？股价的上扬能体现上市公司的潜质和气魄！希望管理层关心一下自己公司的股价！以提振二级市场的股东对公司的信心！！！谢谢,您好，感谢您的关注！公司将通过一如既往、兢兢业业的经营，努力为投资者创造中长期收益。 
20,能否告知一下新年第一季度的情况怎么样?,您好，公司2017年第一季度报告已于4月26日披露，敬请于信息披露指定媒体查阅。感谢您的关注。
21,公司募投项目现在有效益发吗？效益如何？,您好，公司募投项目的效益良好，募投项目实现效益的情况将在定期报告募集资金存放与使用章节披露，敬请关注。谢谢。
22,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,您好，感谢您的关注！公司将积极利用自主发展、战略合作、资本整合三种手段，通过战略创新、模式创新、组织创新，积极围绕新消费、新用户、新渠道和新模式，进行战略和业务布局，致力于成为互联网时代领先的传媒娱乐平台型公司。
23,一直指望公司会推出高送转方案，不知道今年是否有希望，什么时候能出预告？,您好，感谢您对公司的关注，公司于4月24日披露年度报告时已经披露利润分配预案，即以2016年12月31日的总股本为基数，向全体股东每10股派发现金红利1.00元（含税）。本方案尚需公司股东大会审议。
24,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,您好，感谢您对公司的建议和支持。
25,请问公司在财务结构上有什么不足，打算采取哪些举措。,您好，感谢您的关注！公司目前财务结构良好，未来将继续努力防控财务风险。
26,"公司采取了具体怎样的应对措施,在同业中不断做大做强?",您好，感谢您的关注！公司将积极利用自主发展、战略合作、资本整合三种手段，通过战略创新、模式创新、组织创新，积极围绕新消费、新用户、新渠道和新模式，进行战略和业务布局，致力于成为互联网时代领先的传媒娱乐平台型公司。具体措施包括（1）不断强化影视、综艺、体育三大业务板块的核心优势，整合市场优质资源，逐步突破，在这三个细分业务领域均做到市场领先，（2）利用上市公司资本优势，加大对外投资并购力度，打造传媒娱乐平台型公司。
27,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,您好，感谢您的关注！公司在长期经营过程中积累了如下优势：1、战略模式优势。公司在影视、综艺、体育、营销等细分业务领域优势不断强化，并不断打破业务部门之间的边界，不断强化影视、娱乐和体育之间的横向协同，不断推进内容、媒体和客户之间的纵向协同，公司各版块不断与互联网深度融合，已经在业内形成了独特的泛娱乐战略格局和模式优势。2、体制机制优势。在国家大力推动国企改革和大力推动文化体育产业的背景下，公司作为中央企业下属文化类旗舰上市公司，拥有难得的战略发展机遇。公司经营团队的核心刘德宏、胡刚均是公司核心股东，有着良好的战略视野和丰厚的业内资源。央企背景和民营机制的结合，为公司在传媒娱乐行业的快速健康发展奠定了体制机制基础。3、资源协同优势。公司在客户、传媒、娱乐、体育等细分领域的深厚资源以及这些资源之间的深度协同，为公司构建传媒娱乐平台型企业奠定了坚实的基础。
28,请问公司上一季生产经营状况如何？与去年同期相比如何呢？,"您好，感谢您的关注，2017年一季度，公司实现营业收入38,368.02万元，同比减少 25.26%；归属于上市公司股东的净利润6,374.21万元，同比增长60.08%。"
29,去年的市场行情并不好，物价又涨，今年公司在市场开拓方面有什么计划？能否详细谈谈？,您好，谢谢关注！公司将不断通过战略创新、模式创新、组织创新，积极围绕新消费、新用户、新渠道和新模式，进行战略和业务布局，致力于成为互联网时代领先的传媒娱乐平台型公司。 
30,"这几年社会道德严重滑坡,不讲诚信，为了个人利益突破道德底线的行为屡屡发生，你作为企业高管如何看待？",您好，诚信不仅是个人需要坚守的美德，也是企业健康发展的原则之一，是社会进步的重要根基。我们对此高度重视，感谢您的关注。
31,公司管理层应该用实际行动树立诚信！股市，社会对责任诚信的渴望，远远胜过了任何广告效应！全国3000千万股民都会记得你们。我会继续持有公司股票，希望持有一家受人尊敬的上市公司！,您好，感谢您的关注！公司将通过一如既往、兢兢业业的经营，努力为投资者创造中长期收益。
32,刘总好！年内播韩剧小心踩收视地雷！不知是否有考虑？,您好，谢谢关注！公司会严把立项关，坚持弘扬主流价值观和商业价值的有机统一，与主流价值观保持一致。
33,"公司的持续良性发展是投资者投资信心的有力保证,愿公司的发展能为投资者带来良好的回报!请问公司领导对今年有信心吗？",您好，感谢您的关注！公司有信心，通过一如既往、兢兢业业的经营，努力为投资者创造中长期收益。
34,公司今年有没有新产品和新业务拓展？对城镇一体化带来大发展机遇，公司有没有具体的发展计划？,您好，感谢您的关注！在新消费、新用户、新渠道和新模式等要素的驱动下，文化娱乐行业将迎来新一轮的创新升级，在此背景下，能采用新模式通过新渠道围绕新用户创造新消费的文娱公司将迎来良好的发展机遇。公司将（1）不断强化影视、综艺、体育三大业务板块的核心优势，整合市场优质资源，逐步突破，在这三个细分业务领域均做到市场领先，（2）利用上市公司资本优势，加大对外投资并购力度，打造传媒娱乐平台型公司。
35,"去年有机构投资者去公司做调研吗,都是哪些？我们这些中小投资者在哪里能看到机构投资者的调研情况？",您好，公司在组织投资者交流会或业绩说明会前将通过法定信息披露媒体发布公告，调研会议纪要将在法定信息披露媒体投资者关系信息栏目查看。感谢关注。
36,希望公司在适当的时侯推出激励计划来聚集和挽留人才，保持公司的竞争力！,您好，感谢您的建议。
37,大约什么时候复牌？,您好，公司因筹划重大资产重组事项申请停牌，目前该事项正在积极筹备及推进，公司将依照相关法律法规的规定并根据项目的进展情况确定复牌时间。请关注公司在法定信息披露媒体上发布的公告了解进展情况。感谢关注。
38,刘总，请问一下贵公司2016年陈小春参与拍摄的韩国制作团队制作的《来吧，兄弟》今年是否会播出，还是需要重新拍摄才会播呢？,您好，感谢您的关注！《来吧兄弟（第一季）》将于2017年5月开机，预计于2017年三季度在江苏卫视首播。
39,您好，之前拍的《来吧，兄弟》还会播放吗？,您好，感谢您的关注！《来吧兄弟（第一季）》将于2017年5月开机，预计于2017年三季度在江苏卫视首播。
40,公司未来发展前景如何?对目前这个行业的前途看好吗？,您好，感谢您的关注！在新消费、新用户、新渠道和新模式等要素的驱动下，文化娱乐行业将迎来新一轮的创新升级，在此背景下，能采用新模式通过新渠道围绕新用户创造新消费的文娱公司将迎来良好的发展机遇。公司将积极利用自主发展、战略合作、资本整合三种手段，通过战略创新、模式创新、组织创新，积极围绕新消费、新用户、新渠道和新模式，进行战略和业务布局，致力于成为互联网时代领先的传媒娱乐平台型公司。
41,请问一下公司目前的重大资产重组主要是哪块板块，综艺，影视还是体育呢？,您好，公司正在筹划重大资产重组事项，为了保证信息披露公平，关于项目的内容和进展请您关注公司在信息披露指定媒体上的后续公告。感谢关注。
42,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,您好，感谢您的关注！公司主要从事影视、综艺、体育等业务，经营中面临的主要风险有：市场竞争风险、政策监管风险、应收账款余额较大的风险、存货金额较大的风险。针对以上主要风险，公司采取的防范措施包括：利用行业变革契机，创新经营模式，有效挖掘产业链横向、纵向价值，增加抗风险能力；严把立项关，坚持弘扬主流价值观和商业价值的有机统一，在节目内容上积极创新，在节目质量上精益求精；建立客户信用体系，加强应收账款的催收管理力度；以及通过对项目全环节的管理和控制，确保公司内容产品品质和市场适销性。
