,Question,Answer
20,"同行业内有哪些主要竞争对手？公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?","主要竞争对手：寺崎（中国）电气设备有限公司、镇江赛尔尼柯电器有限公司、镇江康士伯船舶电气有限公司、浙江永宏电器有限公司等。
应对措施：
1.公司在工艺设计方面聚拢大量专业人才、积累了丰富的经验，形成了一支能够快速响应客户各类需求、创新能力强的设计团队，较同行业其他企业具备一定优势，通过技术创新，公司在其主要产品系列中拥有多项核心生产技术和成熟的生产工艺。
2.完善的技术解决方案及设计能力，公司的售前服务成功地避免了产品同质化现象，增加了产品的附加值，强化了客户合作关系，稳固了客户满意度和忠诚度，体现了公司的核心竞争力。
3.军民产业技术融合的优势，公司长期坚持军民结合、优势互补的原则，充分利用军工技术、设施和人才优势开发军民两用技术，培育和发展高新技术产业，实现科技成果工程化应用。"
21,"公司采取了具体怎样的应对措施,在同业中不断做大做强?",产品纵深化战略、技术纵深化战略、产品系统集成战略及市场区域纵深化战略、人才吸纳与培养战略、未来再融资计划
22,行业有没有周期性？,公司产品属于非标定制化产品
23,公司未来3年发展前景如何?,公司在未来三年内将逐步提升产能、加大研发投入、丰富产品种类、拓宽产品市场、提高产品系统集成能力，进一步提高公司产品市场占有率与行业知名度、提升品牌形象
24,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,一季度营业收入增长27.54%，归属于上市公司股东的扣除非经常性损益的净利润28.63%，公司业务规模增长较快，盈利水平逐步提高
25,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,公司长期奉行“中高端客户+高品质产品+专业化综合服务”的经营策略，通过完善的专业化的服务，为客户提供更多的增值服务。
26,请问公司公司的核心竞争力是什么？,公司在前端客户需求分析与提供整体解决方案方面具有明显优势
27,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,公司目前没有这方面的计划
28,公司生产经营的季节性如何?哪个季节是旺季?,公司属于非标定制化产品
29,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,谢谢对公司的关心
