,Question,Answer
10,自从微博出现后，对于舆情的关注和扩散在一定程度上都有所放大，关于舆情的监控，公司有些什么样的手段？而在应对负面舆情的时候，又有什么样的应急措施？,您好，为保障公司生产经营安全和应对突发事件的能力，最大限度地预防和减少突发事件及其造成的损害，维护公司资产安全和企业稳定，维护正常的经营秩序，保障广大投资者利益，促进和谐企业建设，公司制定了《突发事件处理制度》，感谢您对公司的关注！
11,公司的负债比率有多少？,您好！截止2016年12月31日，公司资产负债率37%。谢谢！
12,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理呀。,您好！请关注公司2017年4月29日披露的2016年度报告及相关公告。谢谢！
13,请问公司上一季生产经营状况如何？与去年同期相比如何呢？,您好！公司于2017年4月29日披露了2017年一季报，请参阅。谢谢！
14,公司未来3年发展前景如何?,您好！公司将延伸数控钣金业务，利用公司的研发优势和先进制造工艺，通过技术团队的引进和研发投入，打造高端装备制造业，拓展节能环保产业链，加快实现产业转型升级。在未来的市场，我们完全有理由相信，凭借前沿核心技术与专业的服务，利用环保产品的技术优势和政策先机，公司一定会加快在钣金制造、高端装备制造、高压电极锅炉、烟气流量监测深层技术领域及新布局的水处理、尿素水解等领域的拓展，实现公司业绩的高速增长和可持续发展。谢谢关注！
15,"国家要求实行经济节约型政策,公司具体是怎么做的?",您好！近几年来，公司转型升级向节能环保产业发展，收购了做烟气流量监测设备的南京友智科技、控股了利用低谷电和高压电极锅炉做煤改电集中供暖项目的上海阿帕尼，公司将持续推进节能环保产业的发展。谢谢！
16,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么打算吗？,您好！如果新三板中有合适的并购标的，公司会考虑。谢谢关注！
17,"公司的持续良性发展是投资者投资信心的有力保证,愿公司的发展能为投资者带来良好的回报!请问公司领导对今年有信心吗？",您好，公司领导层将团结一致，对完成今年的经营目标满怀信心，感谢您对公司的关注！
18,"这几年社会道德严重滑坡,不讲诚信，为了个人利益突破道德底线的行为屡屡发生，你作为企业高管如何看待？","您好！本公司坚持诚信经营，依法纳税，公司注重与投资者沟通交流,认真履行信息披露义务，努力保障公司、股东和债权人的合法权益。谢谢关注！"
19,最近公司财务状况如何？,您好！公司于2017年4月29日披露了2017年一季报，请参阅。谢谢！
20,"去年有机构投资者去公司做调研吗,都是哪些？我们这些中小投资者在哪里能看到机构投资者的调研情况？",您好！关于公司2016年度接待调研情况，请查阅公司《2016年年度报告》。公司接受调研后，会及时在深交所互动易平台披露。谢谢关注！
21,在企业文化方面，公司有什么特色吗？,您好！宝馨科技作为社会公众企业公司，始终秉承“创新、勤奋、诚信、尊重”的核心价值观，培育“顾客至上、以人为本、团结合作、关爱社会”的企业文化。公司提供有竞争力的薪酬福利待遇，帮助职工，实现自我价值。关注员工的个人成长和身心健康。鼓励员工参加继续教育，公司内部对新入职员工有完善的培养体系。公司订阅较为丰富的报刊杂志，定期开展丰富多彩的工会、党群活动，丰富了员工的生活，增强了公司凝聚力和向心力。对于困难职工，公司工会、党支部积极申请困难职工的专项帮扶资金。谢谢关注！
22,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,作为独立董事，严格按照证监会和交易所的相关规定履行职责，维护了中小股东的利益。感谢您对公司的关注！
23,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,截止目前，除了投资的子公司上海阿帕尼出了些状况，其他业务板块都非常健康。应该不会再有太多负面消息
24,希望公司在适当的时侯推出激励计划来聚集和挽留人才，保持公司的竞争力！,您好，公司已于2015年推出股票期权激励计划，未来也会适时考虑推出相关计划，感谢您对公司的关注！
25,股价升等于做免费广告，有助于公司产品销量升、业绩升，形成良性循环。建议公司配合将股价做上去。,您好！谢谢关注！
26,一直指望公司会推出高送转方案，不知道今年是否有希望，什么时候能出预告？,您好！结合公司的实际经营状况和财务状况，公司2016年度不进行现金分红，不送红股，不以公积金转增股本。谢谢关注！
27,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,你好！公司钣金产品及环保设备稳步增长，新增自动化设备将有很好的市场发展前景。公司今年销售目标8.5-9.5亿。
28,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,您好！如果有合适的项目，公司会考虑。谢谢关注！
29,近一年来，贵公司高管考虑增持吗？,您好！我们会考虑。谢谢关注！
