,Question,Answer
10,请问目前公司业绩受哪方面影响较大？公司有什么应对计划？,您好，按照目前公司的业绩贡献来看，昆仑游戏、闲徕、Grindr和投资收益的贡献对公司影响较大，公司将继续努力放大各个板块的经营业绩，并通过集团化的管理，产生协同效应。谢谢。
11,公司章程里明明规定20%的可分配利润来进行现金分红的。可是公司2017年分红去没有达到利润不到10%，不知道公司是否违反了公司章程了呢？,"您好，公司于2018年4月19日召开了第三届董事会第二十二次会议，审议通过了《关于修改<公司章程>的议案》。根据中国证监会《关于进一步落实上市公司现金分红有关事项的通知》、《上市公司监管指引第3 号——上市公司现金分红》的有关规定，结合公司经营发展需求，对《公司章程》中第一百五十五条（二）利润分配方式 4、现金分红比例条款进行相应调整，具体如下： 
一、修改内容 
第一百五十五条（二）利润分配方式 4、现金分红比例原文为： 
4、现金分红比例：公司应保持利润分配政策的连续性与稳定性，每年以现金方式分配的利润不少于当年实现的可分配利润的20%。 
变更后为： 
4、现金分红比例：最近三年以现金方式累计分配的利润不少于最近三年实现的年均可分配利润的百分之三十，且每年以现金方式分配的利润不少于当年实现的可分配利润的10%。
公司2017年当年实现归属于母公司所有者的净利润为998,666,057.61元，分红金额为100,219,320.79元，已经超过当年实现的可分配利润的10%。谢谢！
"
12,公司是opera最大股东，为何主营业务没有opera，opera news进展如何？我看opera news在非洲排名很靠前，能否简单介绍一下，opera以后会不会并表？,"您好，截至2017年12月31日，公司持有Opera 33.33%的股份，尚未达到并表条件，故未按照主营业务进行分类。 
Opera News是Opera AS在经历重组收购后，公司于2017年重点打造的业务和服务。在充分利用人工智能和大数据优势的基础上，Opera News被打造为一款个性化内容聚合和推荐平台，其聚焦人工智能、大数据和社交信息分析聚合领域，利用机器学习，实现精准匹配，为数千万接入用户提供完全个人化的信息服务。 
目前，Opera News的整体月活跃用户已近1亿，在南非、肯尼亚、加纳、尼日利亚、坦桑尼亚的新闻杂志类下载榜上均名列前列，增长势头迅猛。后续将陆续上线视频等内容，力争打造全球化、多语种、基于AI引擎的内容分发平台。 谢谢。 "
13,公司的2大平台，Grindr，闲来均为收购的业务，公司管理层如何各个业务模块进行整合？,您好，目前公司持有Grindr 100%的股份，持有闲徕51%的股份，并均已向两大平台派驻了管理人员，全面介入其日常运营管理工作。谢谢。
14,请介绍下公司主要客户情况，目前主要客户收入占公司营收比例是多少？,"您好，目前公司前五大客户销售总额合计2,597,224,656.09元，占营业收入的比例为75.58%，详见年报第四节经营情况讨论与分析相应章节，谢谢！"
15,公司认为目前公司股票的估值合理吗？股价是否被低估？,您好，公司估值是综合因素决定的，在目前的市场环境下，公司自身最在意的是公司业绩以及未来发展方向。谢谢。
16,现在Grindr的主要是谁在运营？还是原来的团队吗？贵公司对该产品的干涉程度有多大？,"您好，Grindr作为公司“打造领先的海外社交媒体和内容平台""的关键一环，对于公司实现新的战略部署至关重要。公司在向其派驻管理人员，全面介入Grindr日常运营管理的同时，也向其输送了各类人才，提升团队整体实力。谢谢！"
17,近年来贵公司有哪些表现突出的自主研发的游戏？相关运营数据是怎样的？,您好，《神魔圣域》、《希望：新世界》、》《艾尔战记》、《无双剑姬》等都是公司近年来流水表现较好的的自研游戏。相关运营数据您可以搜索公司相关新闻。谢谢。
18,周总，您好，我个人十分敬佩您，我也买了公司股票三年了，一直都支持公司，下载了公司的opera news   opera 6chan，只要是公司的产品我都会支持，希望公司可以并表opera，也希望公司加快新游戏推出的速度，另外想问一下，公司对grindr的期许是什么？总感觉grindr盈利太少了,"感谢您对公司的支持。
Grindr是公司目前在海外最大的社交平台，有着优质的用户群体和变现能力，公司未来会逐步改善Grindr的盈利能力，力争给股东们一个满意的答卷。谢谢。"
19,请问社交网络类收入是包含了闲来吗？谢谢！,是的，因为闲来棋牌属于社交棋牌，所以归属为社交网络收入。谢谢！
20,2018年已经过了1/3进程，公司从刚上市时的游戏公司转型平台型内容企业，并且近年来进行一系列的资本运作，投融资并购，请问2018-2019公司发展规划如何？,您好，公司将继续贯彻“打造全球领先的社交媒体和内容平台”这一发展战略，促进昆仑游戏、闲徕互娱、Grindr、Opera这四大业务板块协同发展，继续加强“平台+内容”的双轮驱动。谢谢。
21,公司是opera最大股东，为何主营业务没有opera，opera news进展如何？我看opera news在非洲排名很靠前，能否简单介绍一下，opera以后会不会并表？,"您好，截至2017年12月31日，公司持有Opera 33.33%的股份，尚未达到并表条件，故未按照主营业务进行分类。
Opera News是Opera AS在经历重组收购后，公司于2017年重点打造的业务和服务。在充分利用人工智能和大数据优势的基础上，Opera News被打造为一款个性化内容聚合和推荐平台，其聚焦人工智能、大数据和社交信息分析聚合领域，利用机器学习，实现精准匹配，为数千万接入用户提供完全个人化的信息服务。
目前，Opera News的整体月活跃用户已近1亿，在南非、肯尼亚、加纳、尼日利亚、坦桑尼亚的新闻杂志类下载榜上均名列前列，增长势头迅猛。后续将陆续上线视频等内容，力争打造全球化、多语种、基于AI引擎的内容分发平台。
谢谢。"
22,公司实控人年内还有增减持计划吗？,您好，如有相关增减持计划，公司会按照相关规定及时履行披露义务，请关注公司公告，谢谢！
23,公司章程里明明规定20%的可分配利润来进行现金分红的。可是公司2017年分红去没有达到利润不到10%，不知道公司是否违反了公司章程了呢？,"您好，公司于2018年4月19日召开了第三届董事会第二十二次会议，审议通过了《关于修改<公司章程>的议案》。根据中国证监会《关于进一步落实上市公司现金分红有关事项的通知》、《上市公司监管指引第3 号——上市公司现金分红》的有关规定，结合公司经营发展需求，对《公司章程》中第一百五十五条（二）利润分配方式 4、现金分红比例条款进行相应调整，具体如下： 
一、修改内容 
第一百五十五条（二）利润分配方式 4、现金分红比例原文为： 
4、现金分红比例：公司应保持利润分配政策的连续性与稳定性，每年以现金方式分配的利润不少于当年实现的可分配利润的20%。 
变更后为： 
4、现金分红比例：最近三年以现金方式累计分配的利润不少于最近三年实现的年均可分配利润的百分之三十，且每年以现金方式分配的利润不少于当年实现的可分配利润的10%。 
公司2017年当年实现归属于母公司所有者的净利润为998,666,057.61元，分红金额为100,219,320.79元，分红金额已经超过当年实现的可分配利润的10%。谢谢！"
24,副总经理兼财务负责人王立伟先生为什么要减持公司股份？是对公司未来不看好吗？能方便透露减持原因吗？,您好，王立伟先生的减持计划符合相关减持规定的要求，其减持的原因是个人资金安排，谢谢！
