,Question,Answer
10,想听听公司的长远的计划：如开发新市场，开发新产品方面，能介绍一下吗？这才是长线投资的最应关心的问题，要知道领导层有远大的目标。,"您好！感谢您关注万和！
围绕主营业务在国内及国际方面持续加大投入，根据市场需求变化，不断开发创新产品，同时，密切关注与战略相匹配项目，适时兼并及并购，确保企业高速发展，为股东创造效益。
祝工作顺利！
"
11,公司现金流的状况如何？能否谈谈公司财务杠杆？,您好，感谢您的关注。公司现金流良好。公司一向专注于主业且以稳健著称，在保证公司健康的前提下，在风险可控的情况下，公司会考虑发挥资金的优势，确保股东利益最大化。
12,谈一谈公司洗碗机产品及业务所处于的阶段？是否应开始盈利？营收占比？,"您好！感谢您关注万和！
洗碗机目前处于高增长，低普及阶段，我们的洗碗机业务正处于起步阶段，产品基本定型，预计我们的新产品将在今年五一后陆续上市。万和推出的洗碗机产品主要侧重与行业现有产品的产异化和解决用户场景痛点。
祝工作顺利！
"
13,公司现在在行业内是个什么地位？市场占有率是多少？,投资者您好，感谢您对公司的关注！根据中怡康相关数据，公司2017年度燃气热水器零售量份额已连续十四年行业排名第一，且在各级市场份额均取得领先；电热水器的市场占有率进入前四；厨电产品（即烟机、灶具和消毒柜）的市场占有率均进入行业前五。出口方面，燃气烤炉已成为国内出口第一的企业。年报中亦有详细的解读，烦请查阅。
14,公司今年洁净能源产品方面有没有什么计划？,"您好！感谢您关注万和！
清洁能源产品是公司一直的战略方向，也是响应国家绿色环保号召，我们一直有不断研发投入，包括与博世全方位合作，都是围绕新能源产品的研发与生产提升而努力，相信未来一定能体现价值。
祝工作顺利！"
15,请问能否具体的拆分一下2017年年报披露的4.75亿的“其他收入”包括哪些？除了配件之外，还有那些电器品类？,您好，感谢您的关注。主要是配件，包括少量支持公司战略的净水器、脱水机等产品。
16,赵薇有被市场禁入的负面，现在赵薇还是公司的代言人吗？,"您好！感谢您的关注！我们已经在2017年9月份合同到期后，解除了双方的合作关系。
祝工作顺利！家庭幸福！
"
17,公司合资企业广东万博电气有限公司拥有几个生产基地？该公司盈利情况如何？核心产品是什么？,您好，感谢您的关注。公司合资企业广东万博电气有限公司拥有佛山高明和合肥长丰两大生产基地，该公司的盈利情况可查阅2017年年度报告。合资企业核心产品致力于绿色环保的太阳能及热泵和电热水器等产品。
18,作为新一代接班人，对公司2018年全年的收入和利润有怎样的预期，对于公司的股价表现有怎样的预期，是否关心公司股价的市场表现？,"您好！感谢您的关注！我对于公司未来的发展充满信心，公司相关的战略措施也在持续推进当中，我们继续强化企业在行业中的领先地位，做好每件事情，带领企业迈向新的台阶。
祝工作顺利！家庭幸福！
"
19,公司董事会暂未收到股东计划减持公司股票的通知？公司对2018年市值有没有具体的规划方案？,"您好！感谢您关注万和！
截至本回复发布时止，公司董事会暂未收到股东减持公司股票的计划。
公司管理层将通过不断管理与经营创新，为顾客创造价值，确保公司稳健发展，为投资者创造价值。
祝工作顺利！
"
20,您好，请问2017年年报披露的4.75亿的“其他收入”，其中各包含哪些品类？,您好，感谢您的关注。公司产品种类较多，主要是除生活热水及厨房电器之外品类产品及配件等收入。
21,公司的产品在不在美国对中国商品加征关税的清单上啊？影响大不大？,投资者您好，感谢您对公司的关注！公司对美销售的主要产品并未在该清单上。清单上提及的烤炉是面包烤炉，与我司的燃气烤炉并非一类产品。我司将继续留意中美贸易战的动向，为继续保护各位股东的利益而努力。
22,如果消费者在网商平台上买到假的或者仿冒的贵司产品会对公司的声誉产生负面影响，请问公司对此有什么应对的方法吗？,"您好！感谢您的关注！万和一贯坚持对产品严格把控，我们的产品出厂前都有一机一条码进行严格的系统管理，并利用公司的信息化也实现了产品流向的全流程管控，并在售后服务环节进行闭环，实现产品全流通渠道管理。同时，对于假货我们会进行严厉的打击。
祝工作顺利！家庭幸福！
"
23,截止目前，公司的壁挂炉业务销售情况？ 是否不在电商渠道进行销售？基于怎样的考虑？,投资者您好，感谢您对公司的关注！一季度数据将于4月25日公布，请届时留意。而壁挂炉业务因其对售后服务专业度的要求较高，为保证客户的人身安全及能享受到我司的专业服务，我司在电商上进行有限销售。公司也正针对这个问题制定行而有效的方案。
24,公司2017年的净利下降，请问这是什么原因？未来会有改善吗？,"您好！感谢您的关注，公司2017年度的净利润的下降一方面是由于大宗原材料的价格猛涨导致公司毛利率的下降，另一方面汇率的变动也稀释了公司的利润。公司正着手从这两个方面管控来提升公司的整体效益，并且通过技术创新不断开发高毛利率的产品，公司在应对成本上升导致毛利率下降采取了比较多的措施：
一、
（1）选择毛利高的客户订单；
（2）公司积极引进精益生产、机器换人，从技术创新和技术改进层面上，从源头上降低成本；
（3）公司利用引进新供应商、集中招标、改善付款等方式降低采购成本；
（4）公司从计划预算控制、过程控制等方面加强对各项费用的控制；
（5）公司从加强质量管理、完善售后服务上降低质量成本。
二，对于汇率的变动影响，公司已成立专业的团队，采取多种金融工具化解汇率变动的影响。
"
25,公司2018年在开拓市场推进业务发展，提升企业的效益和价值方面有什么具体的方案？,"您好！感谢您关注万和！
根据市场的需求变化、用户的痛点，持续研发满足市场和用户需求的创新产品，同时，加大公司在品牌与服务的投入，全面提升万和价值，确保万和稳步发展。
祝工作顺利！
"
26,请问2018年一季度的毛利率是多少？,投资者您好，感谢您对公司的关注！基于深交所的要求，我们将于4月25日对公司各项经营数据同步公告，请届时留意。之后若有进一步的问题需要了解，我司将按有关法律法规的规定逐一解答。
27,请问《歌手》与公司的契合点在哪里，感觉好像这节目跟公司没啥关系，这样花大钱做广告，效果真的好么？,"您好！感谢您的关注！我们看中的是《歌手》栏目主要的受众是年轻人，我们品牌年轻化、产品智能化，就是要满足接受度高的年轻人需求，增加品牌在年轻人中的曝光度，为企业未来的突破性发展，奠定基础。
祝工作顺利！家庭幸福！
"
28,公司的产品是否在301调查征税建议清单中？公司对美国的出口业务占总营收多少？对公司有怎样的影响？有没有具体的应对方案？,投资者您好，感谢您对公司的关注！我司对美的产品并未在该清单上，清单上提及的烤炉属于烤面包机，与我司出口的燃气烤炉并非一类产品。而燃气烤炉占我司海外业绩约75%。我司已经以积极的态度与外商进行沟通协商并已有可执行的价格方案。此外，公司未来将加大套期保值的额度以应对汇兑对我司海外市场的影响。18年公司将围绕利润进行经营，加强对外业务的管理。
29,公司未来是否考虑减少对美国市场的出口额，转向其他国家市场？,"您好！感谢您关注万和！
目前美国市场业务健康可控，其他国家方面，公司将根据全球市场需求合理布局，确保公司海外市场稳步发展。
祝工作顺利！"
30,关于公司近期的股价，董秘是不是有话说？司经营状况恶化？是不是对公众有所隐瞒？,"投资者您好，感谢您对公司的 关注！公司主要受海外市场的外汇损益影响及中美贸易战队我司业绩的威胁（未有实质的影响），使公司净利润略有下滑。公司坚持公平，公开，及时的公告原则,请投资这放心，18年万和亦坚持以股东利益为核心进行经营活动。"
