,Question,Answer
10,请问今年预计主要产品的销售目标是多少？净利润是多少？,  2017年经营目标为：完成销售收入40.6亿元，其中管道经营目标为完成销售收入38.38 亿元，太阳能业务完成销售收入1.5亿元，电器业务完成销售收入0.73亿元。
11,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,您好！公司定期报告里会对下一期业绩做预测，请关注公司公告，谢谢！
12,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,您好！公司暂未有股权激励计划，如有会在第一时间公告，谢谢！
13,公司目前面临的最大问题是什么？,公司目前正在整合内部资源，加大力度拓展华北、西南市场，深耕华东市场，相信经过内部改革和外部拓展，公司发展会更加稳健。
14,公司在税收方面有没有相关的优惠政策？具体税率是多少？,您好！公司母公司及以下子公司为国家高新技术企业（上海公元、安徽永高、广东永高），按《中华人民共和国企业所得税法》关于高新技术企业的税收优惠条款计缴15%的企业所得税，重庆永高公司因符合西部大开发，按照国家税务总局《关于深入实施西部大开发战略有关企业所得税问题的公告》减按15%企业所得税征税。谢谢！
15,目前公司享有的国家优惠政策有哪些？,目前，公司为国家高新技术企业，享有15%的企业所得税优惠政策。
16,请问开完股东会后，如果送股通过几日内会送股？,您好！按照相关规则规定，股东大会审议通过后，分红会在二个月内实施完毕，谢谢！
17,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,2016年末，公司负债总额18亿元，财务费用2100万元。
18,请问净利润的增长率和销售收入增长同步吗？,2016年公司销售收入同比增长，净利润同比下降。
19,请问公司今年是否有对外扩张的打算？今年公司在市场开拓方面有什么计划？能否详细谈谈？谢谢,您好，相关内容详见年度报告中2017年经营计划和目标 章节。谢谢！
20,请描述一下公司未来的发展前景，谢谢！,"公司 致力于我国塑料管道行业的技术进步，赶超国际标杆企业，以新产品、新技术的研究开发、专业人才的培养和产学研联合创新等方面为重点，不断提升创新能力，使公司在塑料管道行业持续保持技术上的领先优势，引领我国塑料管道行业的发展。成为城镇管网建设综合配套服务商，打造国际一流的塑料管道系统技术解决方案提供商。
"
21,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,"您好,公司股价目前处在2015年股灾以来的低位,公司股价受宏观经济、行业波动、金融环境、公司经营情况等诸多因素影响，股民投资任何股票都需谨慎。谢谢！"
22,在做项目之前是否对项目进行严谨的可行性研究？,您好！公司对较大项目投资都会有可行性分析说明，谢谢！
23,截至目前，公司的同比销售额有增长吗？,"从一季度情况来看,公司销售额同比是有增长的."
24,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,您好！公司股票上市时期价格是18元，至于股价在各个阶段的变化，无法简单对比，因为中间有个几次送股、转增。谢谢！
25,请问公司今年营收的增长能超过行业的平均水平吗？,"您好,公司销售目标比行业增长平均速度要高一些."
26,将来公司的下属公司会有上市的打算吗?,您好！目前公司下属公司暂无上市安排。感谢您的关注！
27,请问公司明年净利润能做到多少？,"您好,公司会在定期报告中对下一期的净利润情况进行披露.敬请关注!"
28,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,您好！公司目前暂时没有新投资的项目，如果有新项目公司会第一时间公告，谢谢！
29,请问公司以后每年会用什么形式回馈股东？,您好！公司将按照证监会及公司章程等的要求进行现金分红外，还会根据公司实际经营情况进行送红股或资本公积转增股等形式。谢谢！
30,公司对同行竞争对手有怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？," 目前国内较大规模的塑料管道生产企业3000家以上，市场竞争比较激烈，竞争方式将从区域竞争转向全国化的竞争，行业将迎来洗牌期，集中度继续提升，具有品牌、规模、渠道、研发与技术优势的企业在竞争中将居于领先地位。经过二十余年来地持续努力和积淀，公司已发展成为国内供排水管道制造行业最具竞争力的大型企业之一。作为行业内技术先进、品种最多、规格最全的供排水管道供应商，综合实力一直位居行业前列。 
"
31,请问具体联系证券代表的电话是多少？,您好！公司具体联系证券事务代表的电话是0576-84277186，谢谢！
32,如果我想对贵公司长期投资，能给我一个长期持有的理由吗？,您好，首先感谢您对公司的信任，公司具有品牌优势、规模优势、营销优势、技术优势等（具体详见2016年度报告）公司为塑料管道行业龙头企业。公司一直致力于给投资者带来更好回报，至于股票投资根据自身判断，谢谢！
33,公司每次投资项目的可行性报告是否有详细说明公告？,您好！公司对较大项目投资都会有可行性分析说明，谢谢！
34,公司有没有股权激励计划？,您好！公司暂时未有股权激励计划，以后会在合适的机会推出，谢谢！
