,Question,Answer
20,无论“旅游+文化+城镇化”还是“旅游+金融+互联网”，作为投资人，我们希望看到的是实际的业务和具体的项目落地，而不是单纯的口号或理念，地产业务营收和利润，对于云南旅游的业绩提升显而易见，先有母公司转让昆明世博新区开发建设公司（手握大量世博园区开发地块），断了云旅上市公司收购优质资产的路（会不会给华侨城A收购优质资产开辟了条新路？），后有转让世博兴泰。。。那么是否有计划剥离世博兴云呢？,感谢您对公司战略及发展的关注，谢谢！
21,请问华侨城赋予公司的战略目标   是否为 文化旅游综合平台？？最新对于 深圳文旅科技的重组 进展如何,未来公司将立足云南，全力推进云南省的全域旅游业务拓展，坚持做大做强旅游主业。关于公司重大资产重组请参阅公司3月26日的停牌公告及后续进展公告。谢谢！
22,今年世博婚礼文化公司营收是多少？占比是多少？,2017年度云南世博婚礼文化产业有限公司营业收入1479万元，占公司合并营业收入的比例为0.91%。
23,今年公司签订的重大合同有哪些？合计金额是多少？,公司签订的重大合同均按照相关要求进行了及时公告，请关注公司相关公告的内容。谢谢！
24,公司获得过哪些重要的奖励和技术专利吗？近期公司有什么技术突破，将给公司带来什么影响？,请参见公司年报营业外收入相关章节说明。谢谢！
25,华侨城与世博集团签订的目标责任书，2017年目标营收35亿元，利润4.5亿元，请问世博集团完成经营目标了吗？,请参阅世博集团相关总结及报道内容 。谢谢！
26,鸣凤邻里项目运营情况如何？,本项目均按照公司计划进行推进。谢谢关注！
27,近期公司准备转让世博兴泰60%股权，世博兴泰旗下公司（世博万璟房地产开发有限公司）2018年2月中标获得千亩土地的一级开发权，这是与万科地产的联手，有钱、有品牌，而且击败了俊发集团，未来的盈利预期应该很不错！现在居然没有溢价的转让，不可思议！云南旅游当下最赚钱的项目就是房地产+园林，放弃这块房地产肥肉，不可思议！请解释,通过本次交易，可以使公司更加聚焦旅游主营业务，强化核心业务。同时，可减少世博兴泰由于一级开发、整理时间周期不可控、不确定性较大等因素对公司的影响。
28,请介绍一下公司的核心业务及业绩做好的业务板块？该核心产品的市场占有率情况如何？同行业内最有竞争力的对手是哪些？能否举例说明下谢谢！,公司的业务板块包括旅游景区、旅游地产、旅游交通、园林园艺、酒店会议、旅行社、旅游文化七大板块，目前各业务板块正按公司战略规划积极推进，具体信息请参阅公司2017年度报告相关内容，谢谢
29,公司的在建工程项目有哪些？进展情况如何？,请参阅公司2017年度报告相关内容。
30,":云南旅游2017年净利润7155万元,同比增长10.93%，请问主要原因是什么？新的一年里有什么战略和业务规划？","2017年公司净利润增长主要是旅游地产板块结算增加所致。2018年公司将围绕上市公司“城市生态文化旅游发展商、现代服务产业运营商”定位，深入贯彻“文化+旅游+城镇化”、""旅游+互联网+金融”的创新发展模式，发挥上市公司资本平台优势作用，快速获取优质旅游资源，提高运营水平、提升发展业绩及公司内在价值。"
31,请问今年内公司有并购重组或者资产注入计划吗？有没有投资新建厂等计划？,公司目前正在筹划重大资产重组事项，相关信息请参阅公司3月26日的停牌公告，谢谢
32,2017年9月16日第二大股东杨清预告6个月内减持股份，目前已过时限，请及时公告实际减持情况，谢谢！,公司将严格按照相关规定履行信息披露义务。谢谢
33,公司目前有哪些重大资产重组事项？,请参阅公司3月26日停牌公告的相关内容。谢谢
34,公司如何建立自己推广销售网络？每年公司的公关和广告费用大概是多少？,请参阅已公告的年报相关内容。谢谢
35,公司新股募集资金的用途是什么？,公司2017年未发行新股，目前不涉及此内容。谢谢
36,2017年，公司主营产品对公司的收入与利润分别有什么影响？,公司2017年度报告已经公告，请参阅公告相关内容，谢谢对公司持续关注。
37,公司今年计划在哪些城市拓展新业务？,公司将立足云南，全面拓展云南全域旅游业务；公司的园林园艺业务将继续在国内的相关地区推进，目前已在西南、西北和中部地区开展业务。谢谢！
38,请问公司分红预案什么时候公布？公司是否考虑高转送来增加流动性？,公司已于2018年3月30日召开第六届二十次董事会审议通过2017年度分红预案，并已公告，敬请关注相关公告。谢谢
39,目前公司计划出售哪些子公司股权？,公司将按照战略发展规划对公司的业务板块进行梳理和调整，敬请关注，谢谢。
