,Question,Answer
10,贵公司在加强投资者关系管理方面有何做法？,"公司将严格执行信息披露相关规则，保证信息披露真实、准确、完整、及时，让投资者充分了解公司的经营状况和发展前景。
公司将结合经营开展情况，着力加强投资者关系管理，为提升公司价值、保护投资者利益而努力！我们欢迎机构朋友来公司调研，欢迎研究员朋友们更多的关注公司发展，准确向资本市场传递公司讯息，使公司价值回归到合理水平！谢谢！
"
11,针对目前情况，公司的玩具业务有什么经营计划？,"您好！2018年度，公司的玩具业务拟重点做好如下经营工作：
（1）依托总部、香港子公司、深圳分公司等平台，加强研发投入，培育一支更高水平的创新研发队伍，利用创新人才优势巩固市场竞争优势。
（2）依托新生产基地和智能化生产设备，加强智能化技术升级改造，进一步提升生产智能化、自动化水平，提高精益生产水平及生产效率。
（3）紧跟市场流行趋势，加强益智类、互动类、智能类、竞技类等产品开发，加强国际知名动漫IP资源的合作，丰富IP形象授权产品品项，提升产品差异化竞争实力。
（4）加强渠道布局和拓展，优化销售团队激励机制，提高市场开拓和产品销售策划能力，巩固重要合作客户关系，拓展全球销售网络，积极组建电商团队发力线上业务，大力拓展礼品市场业务。
（5）推进管理信息化工作，提高管理人员的规划能力，管理效率和执行能力，持续完善的人才培养和考核机制。通过管理创新、成本控制等方式，抓好降耗增效工作,进一步提升公司抵御风险的能力。
（6）落实品牌推广计划，进一步提升公司自主品牌的影响力和社会认知度，探索新媒体品牌营销、事件营销等方式，扩大销售规模。
"
12,"二孩政策、第四次婴儿潮红利逐渐释放,对公司有何利好？公司如何布局？",在二胎政策全面放开及经济稳健发展的情况下，玩具需求预计将继续增长。根据市场研究公司德信管理咨询公司预测，2022年中国的玩具市场规模预计将超过美国，成为全球最大的玩具市场。公司将这一顺应趋势，继续把玩具业务做强做大。谢谢！
13,接下来几年教育信息化行业形势怎么样？,根据相关数据测算，2017年的财政投入的教育信息化经费支出已经高达约3000亿元。《教育信息化2.0行动计划》中明确，国家到2022年要基本实现“三全两高一大”的发展目标，即教学应用覆盖全体教师、学习应用覆盖全体适龄学生、数字校园建设覆盖全体学校，信息化应用水平和师生信息素养普遍提高，建成“互联网+教育”大平台。为实现发展目标，未来较长时间内，国家财政性教育投入力度仍会保持持续加大趋势。
14,还有，公司网站页面似乎没有更新，作为股民光顾网站是不是会有欺骗感，希望公司时时更新，并且多列示公司产品，是不是对股民有积极影响,谢谢您的建议！
15,2018年度，公司的的市场前景怎样？,"您好！公司的市场前景广阔！
玩具行业方面，市场前景主要与全球经济形势相关，国际货币基金组织预测，2018年全球经济有望增长3.9％，高于2017年表现。因此， 2018年全球玩具消费预计仍会保持良好增长态势。但是，全球形势错综复杂，经贸与政治息息相关，也应该及时评估重大不确定事件对行业带来的不确定影响。
教育信息化行业方面，相关数据测算，2017年的财政投入的教育信息化经费支出已经高达约3000亿元。为《教育信息化2.0行动计划》中提出的2022年发展目标，预计未来较长时间内，国家财政性教育投入力度仍会保持持续加大趋势。"
16,一季报中预测，上半年业绩-40%至10%，原因是什么？是不是经营出现问题了？,"公司两大业务经营状况正常，玩具业务营收稳定，互联网教育业务大幅增长，业绩预测同比-40%至10%的原因是： 
玩具业务方面，因人工成本增加、部分原材料价格上涨等因素致成本费用增幅较大，人民币升值导致汇兑损失增加，固定资产折旧同比增加。同时，母公司金融机构借款利息支出也有所增加。以上是影响整体业绩状况的主要因素。
互联网教育业务方面，从目前项目和订单情况看，2018年度的增长趋势非常明确，营收和利润预计都将实现大幅度提升。
此外，因2017 年上半因非流动资产处置收益 2459.28万 元，而2018年非经常性损益同比大幅减少，对整体业绩增长情况造成了影响。如果扣除非经常性损益，公司2018年上半年归属上市公司股东净利润同比预计将实现较大幅度增长。"
17,公司对2018年度业绩有什么预期？,2018年度，随着高乐教育教育信息化系统集成与运营服务项目收入确认和异度信息合并报表，公司教育业务将成为强劲增长点，营收预计将实现较大幅度增长，我们对公司的发展前景充满信心！具体财务数据请以届时相关公告为主。
18,不好意思，为啥18年一季度业绩落差这么大，上次问公司是否有订单，回答是订单很充足，那么公司业绩主要出现在哪方面问题,"玩具业务方面，因人工成本增加、部分原材料价格上涨等因素致成本费用增幅较大，人民币升值导致汇兑损失增加，固定资产折旧同比增加。同时，母公司金融机构借款利息支出也有所增加。以上是影响整体业绩状况的主要因素。
互联网教育业务方面，从目前项目和订单情况看，2018年度的增长趋势非常明确，营收和利润预计都将实现大幅度提升。"
19,为啥17年业绩落差这么大，上次问公司是否有订单，回答是订单很充足，那么公司业绩主要出现在哪方面问题,"2017年度，公司实现营业收入6.61亿元，同比增长63.85%，实现归属上市公司股东净利润5508.91万元，同比增长29.48%。
关于公司业绩的相关情况，请详见公司于2018年4月27日披露的2017 年年度报告和2018年第一季度报告等文件。"
20,公司今年是否有收购计划？,"公司会继续积极关注、寻找和接触符合公司战略规划的互联网教育团队和企业，适时通过合作、并购、投资等方式，布局新高考、STEAM等相关业务，不断丰富公司互联网教育业务版图。
如有需披露的情况公司将会监管机构要求进行及时披露，感谢您的关注！"
21,贵公司2016年收购了广东泛爱众，2017年又重金收购了深圳异度信息，这两家公司都是做互联网教育行业，业务是不是重复，会不会形成竞争？,"公司教育业务目前主要依托高乐教育（原泛爱众）、异度信息，高乐教育的核心优势在于教育信息化系统集成和运营服务的整体方案规划和落地，异度信息在技术研发、高性价比的软硬件产品和专业过硬的运营服务等方面具有竞争优势。
高乐教育能够为异度信息的校园、家庭市场补充资源和应用弹药，异度信息能够为高乐教育的系统集成项目进行产品和服务补给，两者在教育信息化的人才、技术、资源、产品和业务等方面，都能够高度协同、优势互补，合力促进公司教育信息化业务发展，提升整体竞争优势。谢谢关注！
"
22,公司出口美国的商品在中美贸易争端涉及的商品编号中吗？贸易战对公司有何影响？,公司玩具广泛出口到欧盟、亚洲、美国、拉丁美洲等全球地区，出口分布相对分散。经查阅核对本次中美贸易争端目前已经涉及的商品编号，公司出口美国的商品编号不在其中，暂未受到直接影响。公司将密切关注相关进展，如果达到披露要求，将会及时披露。谢谢关注！
23,“玩具+互联网教育”双主业战略发展取得了哪些成果？,近年来，公司在原有业务基础上实施战略转型，通过全资收购并增资高乐教育、控股收购并增资异度信息，以K12教育信息化系统集成和运营服务业务为突破口，深入布局互联网教育业务，形成“玩具+互联网教育”双主营业务协同发展新格局。
24,“玩具+互联网教育”双主业中，哪个给公司创造的收益更多？,"2017年度，公司玩具业务收入占总营收90.44%%，教育业务占总营收9.56%。
2018年，随着高乐教育各个项目合同顺利实施及异度信息并表，教育业务的营业收入占比将大幅度提高，成为公司业绩的强劲增长点。"
25,贵公司与其他教育信息化企业的差异化优势在哪里?,"公司的差异化优势，可以简单总结为以下几点：
第一是市场差异化，积极顺应智慧教育发展趋势，通过市、区县级的教育信息化系统集成整体市场切入。公司拥有良好的区县市场运营经验和基础，目前已经依托高乐教育成果中标普宁、揭西等大项目，若干其他项目也正在积极推进当中。
第二是平台差异化，高乐教育搭建互联网智慧教育云平台，采用开放云架构，能够充分聚合应用和资源，打造互联网+智慧教育合作共赢生态圈。异度信息拥有SEES教育生态服务平台，可以低成本实现智慧教育教学管评全覆盖，提高教学质量和学习效率。
第三是产品差异化，公司教育信息化业务，不仅提供单一的教育装备或在线教育产品，而是着眼于项目所在区域教育信息化建设的整体规划和建设，提供可供个性化定制的，涵盖IaaS、PaaS、SaaS的一体化、系统性解决方案。
第四是服务差异化，高乐教育在教育信息化系统集成项目所在地均会组建专属项目部，异度信息依托全国各大区和办事处拓展战略合作伙伴及活跃核心渠道商，通过搭建本地化业务团队，提供属地化服务，使服务更贴近区域实际。"
26,联合中标“互联网+智慧教育”采购项目，目前进展如何？,您好！公司2017年12月中标普宁“互联网+智慧教育”项目，2018年4月中标揭西“互联网+智慧教育”项目，正在按照合同约定实施，进展情况正常。谢谢！
27,全资子公司广东高乐教育有享受高新技术企业的相关优惠政策吗？,"全资子公司广东高乐教育首次通过高新技术企业认定，证书号为GR201744007173，发证日期为2017年12月11日，有效期3年。根据《中华人民共和国企业所得税法》的规定，公司自通过高新技术企业认 定后连续三年内（2017年、2018年、2019年）享受国家关于高新技术企业的相关优惠政策，即按15%的税率缴纳企业所得税。谢谢！
"
28,实施战略转型互联网教育后有哪些优势可以确保实现可持续发展？,"公司的互联网教育业务，已经打造了一支以技术和业务人员为核心、结构合理、素质优良的教育业务队伍，积累了云计算、大数据、智能硬件、流媒体等与互联网智慧教育相关的核心技术与资源，在教育信息化云计算、数据交换、传输、大数据分析、综合集成等方面，拥有较强的技术优势，在智慧校园云平台开发、建设、运营有完全自主的研发、实施能力及技术安全保障。我们着眼于项目所在区域教育信息化建设的整体规划和建设，提供系统性解决方案，兼具系统性、前瞻性和科学性，有利于在市场竞争中赢得先机。
面向政府的教育信息化系统集成项目，能够深入连接各类教育设备、应用、资源、服务提供商，整合B2B业务资源和产品，也能搭建平台，为B2C业务获取区域内整体性流量，快速形成用户规模基本面，为推进精准运营打下基础。通过B2B业务，提供一站式软硬件产品和运营服务解决方案，通过平台和运维、产品和服务双驱动，能够大幅度提升智慧教育云平台和应用的使用效率，增强用户使用频度和黏性。面向教师、学生、家长等终端用户，开展各类互联网教育增值业务，既可扩展更多服务项目和外延增值业务，又能为行业伙伴提供B2B平台，实现B2B2C。公司多元业务模式高度协同，有利于打造智慧教育合作共赢生态圈，实现长期可持续发展。"
29,高乐股份在互联网教育方面有哪些优势？,"公司的互联网教育业务，立足广东、面向全国，围绕国家教育政策导向及各级教育部门、学校、教师、学生、家长等群体需求，提供K12智慧教育一站式解决方案，助力教育精准扶贫和教育现代化征程，力争成为业内领先的教育信息化系统集成与运营服务商。高乐教育业务具有优势包括：1、技术研发优势。2、系统性综合解决方案优势。3、多元业务模式高度协同优势。4、子公司合力发展优势。详情请见公司2017年年度报告。
"
30,恭喜高乐教育接连拿下总金额3亿多的两个大单，这两个项目2018年能够全部确认收入吗？,"您好，感谢！
根据合同约定，普宁项目预计将在2018年7月30日前实施完成，揭西项目预计将在2018年8月31日前实施完成。如无意外事件导致项目实施中止，这两个项目将会在本年度全部确认完毕！"
31,中美贸易战对玩具业务影响多大？,公司玩具广泛出口到欧盟、亚洲、美国、拉丁美洲等全球地区，出口分布相对分散。经查阅核对本次中美贸易争端目前已经涉及的商品编号，公司出口美国的商品编号不在其中，暂未受到直接影响。公司将密切关注相关进展，如果达到披露要求，将会及时披露。谢谢关注！
32,高乐股份现在是双主业模式，那么玩具与教育两项业务占比各是多少？,"近年来，公司在原有业务基础上实施战略转型，通过全资收购并增资高乐教育、控股收购并增资异度信息，以K12教育信息化系统集成和运营服务业务为突破口，深入布局互联网教育业务，形成“玩具+互联网教育”双主营业务协同发展新格局。
2017年度，公司玩具业务收入占总营收90.44%%，教育业务占总营收9.56%。2018年，随着高乐教育各个项目合同顺利实施及异度信息并表，教育业务的营业收入占比将大幅度提高，成为公司业绩的强劲增长点。
谢谢！"
33,公司教育业务的战略和定位是什么？,"公司致力于成为国内领先的教育信息化系统集成与运营服务商，做智慧教育领跑者，助力区域教育均衡和教育精准扶贫，为国家教育现代化做出应有贡献。
感谢关注！"
34,公司目前股东人数是多少？,截止2018年4月27日，公司股东总数为31608人。
