,Question,Answer
15,请问公司在财务结构上有什么不足，打算采取哪些举措。,您好！目前财务结构相对比较完善，财务部将根据公司的发展需求不断的改进，谢谢！
16,在企业文化方面，公司有什么特色吗？,"尊敬的投资者朋友，您好！
公司的价值观是：诚信、快乐、分享！感谢您对公司的关注！"
17,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,"尊敬的投资者朋友，您好！
做大、做好市值管理是每个公司成长的必然追求，欢迎您也可提供合法合规的市值管理办法，谢谢！
"
18,"这几年社会道德严重滑坡,不讲诚信，为了个人利益突破道德底线的行为屡屡发生，你作为企业高管如何看待？",尊敬的投资者朋友，您好！公司的价值观是诚信、快乐、分享！诚实做人、守信经营，我们视之为企业的生命。拥有一支诚实守信的团队，我们视之为企业生存的基石。谢谢您对公司的关注！
19,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,"
尊敬的投资者朋友，您好！
公司作为包装行业的龙头企业，目前公司在全国有近30家生产基地，是瓦楞行业在全国布点最多的企业，生产网络覆盖华南、华中、华北、华东、西南等地，可以满足集团大客户的需求，与集团化大客户共生形成网络效应。
感谢您对公司的回复。"
20,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,"尊敬的的投资朋友，您好！
公司将完善内控制度的建设及执行,加大稽核工作,加强对各模块的风险意识宣导.
感谢您对公司的关注！
"
21,"同行业内有哪些主要竞争对手？面对国内和国际品牌的冲击,公司的品牌战略指导思想是什么?公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?","尊敬的投资者朋友，您好！
该行业集中度低，目前公司竞争对手主要是各个细分区域的优势企业。公司作为国内包装行业的龙头企业，专注于纸箱包装行业20多年，公司目前拥有近30家生产基地，基本实现全国范围的地域覆盖，与集团化大客户形成互动共生的网络效应，具备良好经营壁垒，亦能满足电商等B端小商户和广大消费者全国供货服务的需求等等
感谢您对公司的关注!
"
22,股价升等于做免费广告，有助于公司产品销量升、业绩升，形成良性循环。建议公司配合将股价做上去。,"尊敬的投资者朋友，您好！
感谢您对公司的关注与建议!
"
23,"去年有机构投资者去公司做调研吗,都是哪些？我们这些中小投资者在哪里能看到机构投资者的调研情况？","尊敬的投资者朋友，您好！
具体您可登录深交所互动易（网址：http://irm.cninfo.com.cn/ssessgs/S002228/index.html）查阅。
感谢您对公司的关注!
"
24,希望公司在适当的时侯推出激励计划来聚集和挽留人才，保持公司的竞争力！,"尊敬的投资者朋友，您好！
我们会将您的建议转给公司管理层，感谢您对公司的建议！"
25,一直指望公司会推出高送转方案，不知道今年是否有希望，什么时候能出预告？,"尊敬的投资者朋友，您好！
请您查阅公司2017年04月15日的年报披露
感谢您对公司的关注！"
26,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,"
尊敬的投资者朋友，您好！
公司的经营发展计划将继续围绕战略升级的主线来实施，经营发展的重心将持续落在推进产能整合、外延并购、包装产业供应链云平台（PSCP）、智能包装集成服务（IPS）四大业务模块的建设当中，公司将以目标为导向，通过全面协调四大板块，创新管理，人才建设，加强研发等手段，坚定不移地坚持打造“百亿制造、千亿服务的包装产业资源整合及共享平台”的战略目标，全面实行产业升级。
感谢您对公司的关注!"
27,公司未来发展前景如何?对目前这个行业的前途看好吗？,"尊敬的投资者朋友，您好！
包装行业与现代工业各个行业都有着广泛密切联系，是一个具有广阔市场空间的产业。伴随着世界经济的发展，特别是现代商业、物流产业的快速发展，包装行业在全球范围持续、稳定增长。根据国际瓦楞纸箱协会曾预测，作为包装领域第一大分支的瓦楞纸箱行业，2013至2016年，全球瓦楞行业将保持4%的增长态势，新兴市场包括巴西、智利和阿根廷在内的南美地区，年增长率3%，印尼、马来西亚、泰国、越南等东南亚市场增速约为7%；捷克、波兰、罗马尼亚、俄罗斯等东欧、中欧市场增速为4%;中国增速预计在7%。据权威机构数据显示，全球瓦楞纸箱需求量将以4.2%的速度增长，预计到2017年将达到2340亿平方米，其中近一半的纸箱需求增长量来源于快速发展的中国市场，中国以其规模和高增长率，将继续保持其在全球瓦楞包装市场中的主导地位。
近年来，随着各地区经济发展和包装产业的扩张，以中国代表的亚洲国家和地区日渐成为全球包装产业的主要生产国和消费市场。根据世界包装组织统计数据，2009年以来，亚洲地区包装产业规模超过北美和西欧地区，成为全球包装产业最大生产和消费市场。
感谢您对公司的关注！"
28,公司募投项目现在有效益发吗？效益如何？,"尊敬的投资者朋友，您好！
具体请您详见公司2016年年度报告。
感谢您对公司的关注！
"
29,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,"尊敬的投资者朋友，您好！
公司作为该行业国内首家上市公司，专注于纸箱包装行业20多年，我们将一如既往做强做大做实公司主业。
感谢您对公司的关注!
"
