,Question,Answer
10,公司传化金服和蚂蚁金服差距在那些方面？,您好，传化金融聚焦产业金融，以产业物流供应链金融和基于供应链的消费金融为主要发展方向， 以创新金融工具服务中小微物流企业。以支付、征信等大数据和新型互联网科技作为核心手段，提升产业金融资产风险控制能力，并以保理、信贷、融租、保险为载体，围绕产业运费、购车、仓储、物流装备等的一系列产业业务场景，提供一揽子的金融解决方案。谢谢！
11,公司在业内是否已经成为独角兽了？,您好，根据相关数据统计，中国公路货运行业占了全国社会物流总额的75%以上，市场体量远超其他物流形式，发展至今相比其他国家仍旧处于相对传统的地位，同时快递、快运、零担、整车等均有相关细分市场，特别是零担及整车物流市场整体表现为散、小、乱，行业集中度低。公司通过平台化经营，希望通过打造“传化网“来推动整个行业的升级转型，目前公司在网络布局及资源积淀上已是行业龙头，截止2017年6月份，已在全国65个城市开展业务，并且计划到2022年建成170个点的网络布局。
12,公司今年计划新增多少个公路港,您好，公司的战略规划是打造10枢纽160基地，截至2017年底，公路港城市物流中心已在全国126个项目布局，覆盖全国27个省市自治区。2018年我们将按照战略要求，继续推进全国化城市物流中心建设，具体项目进展，请关注公司定期报告及公告，谢谢！
13,公司在那些方面和国家颁布的工业互联网平台一致？公司能否介绍下工业互联网和公司的关系,"公司以智能供应链服务为切入，形成服务生产制造的工业互联网平台基础优势。一方面公司具有广泛的数据采集基础，可以依托公路港城市物流中心实现资源集聚；另一方面是依托生产及流通丰富的业务场景，公司已经具备一定的PaaS构建基础，面向这些业务场景提供应用；最后是公司自身具备强大的技术及研发能力，为工业互联网（服务）平台的打造奠定技术基础。
谢谢！"
14,公司供应链金融和国家颁布的现代供应链创新有哪些地方融合？,您好，传化网未来的发展重点是传化网智能化系统与生产制造企业ERP系统连接，打通生产端，实现物流供应链业务的一单到底。当前阶段，传化金融立足于生产性服务业，传化网依托物流供应链体系，通过现代互联网与智能技术加强物流数据风控体系，打造集“仓配运+支付+金融”于一体的供应链金融系统解决方案。我们的供应链金融与国家发展战略在方向上完全一致。谢谢！
15,公司对人才的需求逐步增加，为了补充吸收新的人才，公司将有什么样的计划？,"人才战略是公司的头等大事，以聚焦2018年“三大必赢之战、培育两大基础”为核心，公司将通过重点建设 “一体化人才发展体系”项目从而更广更优更准地从内外部发现优秀的人才，加快引进更多的中高端技术人才、物流供应链人才、中高端管理人才等优质资源。
谢谢！"
16,公司近期有啥新产品推出？,"您好，敬请您更多关注公司新品发布会。4月24日，“服务产业·普惠金融”2018传化金融服务创新合作伙伴峰会在杭州举办。会议上，传化金融推出了“仓配运+支付+金融”一体化供应链金融系统解决方案。同时，传化金融与中国银联强强联手，联合对外发布了行业首款为物流企业定制的账户托管服务产品——“物流钱包”。
作为智能代收付产品的2.0版，物流钱包将向发货方和收货方两端延伸的，打通资金流、信息流、物流，实现三流合一，实现了发货人、物流企业和收货人的高效连接，让发货更简单，让财务管理更轻松，让付款更安全、更便捷，这款产品将赋能物流企业，有力提升客户服务体验。谢谢！"
17,未来业务拓展比较重要的领域是什么？,您好，未来业务拓展的重要方向是：传化网智能化系统与生产制造企业ERP系统连接，打通生产端，实现物流供应链业务的一单到底。谢谢！
18,公司一季度经营情况怎么样？,您好！从一季度公司的经营情况来说，总体推进顺利、进展良好，主要指标均达到预期、且同比实现了较好的增长。详细情况请参照4月26日公司季报披露的相关公告。谢谢！
19,传化物流生态圈的核心人群就是卡车司机，从企业的角度，传化目前给卡车司机提供的服务和关切有哪些？,"从高效物流的角度出发，让卡车司机更专业、更赚钱、工作更体面是提升物流效率的有效方式，因此公司通过遍布全国的传化公路港城市物流中心，以司机之家、车后市场、油服业务等产品为卡车司机提供住宿、餐饮、加油、汽配维修等全面服务，同时公司也通过物流供应链业务来为卡车司机提供丰富的货源以降低空返率，减轻司机的空载成本，此外公司还通过金融产品与慈善基金来为相应的卡车司机群体提供更好的生活与工作质量。
谢谢！"
20,公司产品出口比例多少？主要有哪些海外市场？,您好，公司境外收入为52180.03万元，占公司总营业收入的比为2.73%，境外收入的主要是化工的部分业务。目前海外市场主要有东南亚、西亚、中亚、欧洲、南美等区域。谢谢
21,目前公司开展的各项物流及相关业务，未来主要的赢利点和能够产生竞争优势的业务主要有那些？,"您好，传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的，并构成了“传化网”的三大要素和能力，形成了公司的核心竞争优势： 第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。 第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。 第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。 这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系的综合优势和丰富场景，确保了公司的盈利能力。因此在盈利方面并不是靠某个单一业务来实现。感谢您的关注。"
22,在同行业中，公司与上下游的渠道关系怎样？,"您好，传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的，并构成了“传化网”的三大要素和能力，形成了公司的核心竞争优势： 第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。 第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。 第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。 这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系的综合优势和丰富场景，确保了公司的盈利能力。因此在盈利方面并不是靠某个单一业务来实现。感谢您的关注。"
23,公司在行业中的地位是怎么样的？盈利水平与同行相比怎么样？,"您好，目前行业内没有与传化网对标的商业模式。
传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的。“传化网”的三大要素和能力形成了公司核心竞争优势，是行业内其他企业所不具备的。
第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。
第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。
第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。
这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系。同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。
谢谢！"
24,你好，持有公司股票三年多，不知什么时候业绩和股价会有所表现。长期持有都没有信心了。,感谢您一直以来持有公司股票，欢迎您来公司调研，我们的团队会向您介绍公司的基本面及未来的发展规划。
25,跟海康威视的签约具体有什么进展？,您好，根据双方合作协议，双方 将围绕智能城市物流中心、智慧物流、智能仓储、供应链金融等方面展开深入合作，共同推进物流行业智能化、数字化、平台化转型。目前双方的合作正在紧密推进中，已选择苏州公路港作为合作场景试点，已开展两方面合作，包括：1、视频监控安防，可识别并实时监测人、车、货的流向；2、园区无感支付停车，可以实现园区的数字化运营。在试点的基础上，双方根据计划，全面推广公路港的数字化建设。谢谢！
26,传化与天地汇、运满满、货车帮等物流企业，在市场定位等方面有什么不同？特别是与同样利用公路港开展物流业务的天地汇相比，传化的竞争优势在那里？此外，请简单对比一下2017年传化与上述企业在营收和市场地位的对比情况。,"公司与以上以某个环节为代表的物流企业的可比性不高。
传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的。构成“传化网”的是三大要素和能力：
第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。
第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。
第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。
这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系。同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。
谢谢！"
27,传化与天地汇、运满满、货车帮等物流企业，在市场定位等方面有什么不同？特别是与同样利用公路港开展物流业务的天地汇相比，传化的竞争优势在那里？此外，请简单对比一下2017年传化与上述企业在营收和市场地位的对比情况。,"公司与以上以某个环节为代表的物流企业的可比性不高。
传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的。构成“传化网”的是三大要素和能力：
第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。
第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。
第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。
这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系。同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。
谢谢！"
28,传化与天地汇、运满满、货车帮等物流企业，在市场定位等方面有什么不同？特别是与同样利用公路港开展物流业务的天地汇相比，传化的竞争优势在那里？此外，请简单对比一下2017年传化与上述企业在营收和市场地位的对比情况。,"公司与以上以某个环节为代表的物流企业的可比性不高。
传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的。构成“传化网”的是三大要素和能力：
第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。
第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。
第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。
这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系。同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。
谢谢！"
29,来过你们公司交流，证券部团队很专业，颜值又高，可以说是最高颜值证券部。,哈哈，谢谢，欢迎常来公司调研!
30,公司如何在相同行业相同领域脱颖而出？,"目前行业内没有与传化网对标的商业模式。
传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的。“传化网”的三大要素和能力形成了公司核心竞争优势，是行业内其他企业所不具备的。
第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。
第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。
第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。
这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系。同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。
谢谢！"
31,公司的传化网智能物流业务和化工业务发展态势如何，请详细介绍？,"在传化网智能物流业务方面，公司自15年重组之后全面加速智能物流业务的发展，推动传化网的建设。现已构成传化网智能系统、传化公路港城市物流中心、传化互联网支付等三大传化网要素和能力：
第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。
第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。
第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。
这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系。同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。
在化工业务方面，公司化工业务的功能化学品处于石油化工产业链末端，技术附加值高、服务要求高、客户粘性高，受行业波动影响相对较小。“消费升级”、“一带一路”、“供给侧改革”对化学业务这样合规并具有高度社会责任感的企业来说是机遇。在如今世界环保意识日益增加的背景下，化学业务在全供应链绿色化的理念下正不断努力，超越期望。
谢谢！"
32,公司的核心竞争优势有哪些？,"传化网以新兴技术应用为驱使，以平台化数字化为发展方向，以服务生产制造端的物流供应链为业务主轴来进行打造的，并构成了“传化网”的三大要素和能力，形成了公司的核心竞争优势：
第一要素：“传化网”智能系统。这是全插座的智能系统，可以直接与货主企业连接，同时和各类物流企业连接，将数字技术应用到了服务工业的物流供应链链条上。
第二要素：遍布全国的传化公路港城市物流中心。目前，公司已开展业务的公路港城市物流中心65个，累计全国化布局126个项目，覆盖全国27个省市自治区，还有一批项目在筹备中。
第三要素：传化互联网支付。公司得到人民银行的支持，拿到用于工业互联网配套的第三方支付牌照。通过巨大的市场与场景，第一年就实现了1,786亿的支付流量。
这三大要素，加上四通八达的公路网，形成了“传化网”全链条体系。同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。
谢谢！"
33,公司今年是否有信心完成业绩承诺？,"2017年，公司通过打造“全国化的城市物流中心、金融服务、智能化”三大基础设施，目前各类业务已经覆盖超过30个省市自治区、347个城市，全网服务的物流企业数量达到17.5万家，调度车次近10万车次/日，全网会员车辆数量211万辆，全网人流量21万人次/日。
公司有信心完成业绩承诺!!公司致力于成为技术驱动的数字化公司，构筑数字化智能供应链服务平台，围绕平台上数据价值的变现构筑数字传化网。以三大必赢之战、两大培育基础为方向，公司在2018年制定“3+2”战略目标：包括推进传化网平台化和数字化经营，建设物流供应链服务体系，推动全国运营网络互联互通，以及做强传化金融产品与服务，培育线上智慧物流商城。"
34,公司金融包含哪些业务？,"您好，传化金融为传化智联旗下专业从事物流供应链金融的平台，以传化的线下城市物流中心、线上智慧物流商城为两大获客入口，打造了支付、商业保理、融资租赁、保险经纪等四个业务体系。
当前阶段，传化金融立足于生产性服务业，传化网依托物流供应链体系，通过现代互联网与智能技术加强物流数据风控体系，打造集“仓配运+支付+金融”于一体的供应链金融系统解决方案。谢谢！"
35,请问世界排名前五十的高校  计算机科学专业的本科生能进入公司做研发么？  谢谢！,您好，非常欢迎您来公司应聘，请将简历发送至公司招聘邮箱jobwl@etransfar.com，我们人力资源部的同事将与您联系。谢谢。
36,公司的负债比率有多少？,截至2017年12月31日公司总体的资产负债率为48.07%。谢谢！
37,供给侧改革背景下，公司生产和经营发生哪些变化？,您好，供给侧改革主要任务是“三去一补一降”，具体为去杠杆、去库存、去产能、补短板、降成本，从供需角度进行结构性调整，对供给过程进行创新性调整，提高供给侧中科技因素含量，进而提高供给效率。从物流业界角度看，物流供给侧改革其实就是供需链的改善，即从技术装备、业务模式等方面进行相应调整与改革，进而促进企业以及我国物流行业、社会经济的发展。目前公司打造的传化网已经形成了“传化网” 智能系统、遍布全国的传化公路港城市物流中心和传化互联网支付三大要素，这三大要素加上四通八达的公路网，形成了“传化网”全链条体系。 同时在这个基础上，展开对铁路、水路和航空的互联互通，推动多式联运发展。公司物流业务的战略发展是与国家供给侧改革相呼应的。感谢您的提问。
38,近2年传化的物流业务发展很快，特别是2017年营业收入获得几倍的增长，但公司的净利率和净资产收益率还比较低，请问目前的成本的压力主要体现在那些方面？未来公司准备通过那些方面来降低成本？,您好！确实如你所述，传化物流重组到上市公司后，作为传化智联的战略核心业务、与化工业务实现了双主业的协同发展，尤其是物流业务对接资本市场后，近2年实现了快速的增长。另一方面来看，由于还处于投资发展的战略机遇期、各项要素都处于投入阶段，因此物流近两年确实回报率相对偏低。在未来，随着业务快速发展和在“传化网”战略的指导下，依托公司经营积累及优势，通过打造“全国化的城市物流中心、金融服务、智能化” 三大基础设施，深化推进数字传化网战略，实现对现有业务的全面转型与升级。谢谢！
39,请介绍下今年计划开发的新项目？,您好，公司的战略规划是打造10枢纽160基地，截至2017年底，公路港城市物流中心已在全国126个项目布局，覆盖全国27个省市自治区。2018年我们将按照战略要求，继续推进全国化城市物流中心建设，具体项目进展，请关注公司定期报告及公告，谢谢！
40,公司今年是否引进高端的人才？,您好，人才战略是公司的头等大事，2018年聚焦“三大必赢之战、培育两大基础”，公司将加快引进更多的中高端技术人才，物流供应链人才，中高端管理人才等。谢谢！
41,公司今年有没有同业或者跨业并购的计划？,您好，要素采购是公司的重要工作，目前也在加紧推进，具体进展情况，请关注公司公告，谢谢！
42,请问2017年的股权激励能够顺利实施么？我就是看了公司的股权激励买入的  可是亏了  前几次激励都失败了啊？,根据公司2017年年度报告，公司超额完成了2017年的股权激励的相关业绩指标，股权激励对象可于今年5月和11月行权，谢谢！
43,公司在软件系统研发方面要投入多少？,您好，目前公司物流业务研发岗位包括产品、开发、测试、运维等，总计有600多人。此外，公司基于发展战略，基于云计算体系搭建部署物流云中心机房和大数据中心，以及相应的配套软件采购和咨询服务。公司平均每年的软硬件投入在2亿以上。谢谢
44,经常在关注传化智联微信公众号，可以从公众号上及时了解到公司的动态，希望以后可以持续的推送一些公司新闻动态，跟投资者保持良好的联系。,您好，谢谢你的关注！欢迎你有机会到我们公司实地考察交流。
45,请问公司非公开增发的事情进展如何？还在配合中介机构做尽职调查？,您好，非公司发行议案将提交5月16日的年度股东大会审议，待股东大会审议通过后上报证监会审核。目前公司正在配合中介做尽职调查。谢谢！
46,国家颁布工业互联网政策指引和公司战略规划高度一致，公司具体在那些方面契合国家工业互联网，公司在工业互联网有哪些优势和劣势？,您好，公司所打造的传化网，是以线下公路港网络+线上互联网平台形成的立体网络，聚合多种供应链服务，形成了完整的，服务于实体经济的服务平台。从这个角度出发，传化网就是以服务为核心的工业互联网平台，在这方面公司在整个行业是有强大的先发优势。公司希望从物流供应链方面去切入，打造从生产制造上游到下游，包含仓储服务商、物流企业、司机等数据的采集和应用的工业互联网平台架构，提高服务业转型升级和优化，助力中国制造2025。谢谢
47,公司在做的事业很大，在人员上如何保障？,我们一直致力于在组织与员工群体中，增强事业信念、事业成就的感召。同时今年起，在重点建设传化智联的“一体化人才发展体系”项目，致力于更广更优更准地从内外部发现优秀的人才，刻画清晰员工的职业发展通道，推进多项专业力与领导力的培训培养项目，比如双青班、供应链骨干研修班、技术嘉年华等，让更多“想干事、能干事、干成事”的青年才俊脱颖而出，轮岗挂职锻炼，全国化发展，纵深化发展，更快成就事业，确保公司的人才能力在行业竞争中处于中高位。
48,请详细介绍公司的产品或业务体系？,"传化智联-传化网智能物流业务：
在“传化网”战略下，依托公司十七年的经营积累及优势，对现有业务策略进行全面转型与升级。通过打造“全国化的城市物流中心、金融服务、智能化” 三大基础设施，深化推进数字传化网战略。一是持续性升级公路港城市物流中心，全面转向流量运营；二是全面布局以物流供应链业务和金服业务为引擎驱动的传化网核心业务，实现了产品结构上的丰富与规模扩张；三是快速搭建起以智慧物流商城为代表的传化网线上数字化入口，形成传化网服务客户、整合社会化资源的端口平台。
报告期内，具体业务内容如下：
公路港城市物流中心，是传化网实体服务入口，实现共享与连接。公路港城市物流中心包括货运班车总站、区域分拨中心、仓储配送中心、智能车源中心等功能模块，并结合城市定位和产业布局，打造集物流、信息、金融于一体的行业与区域供应链服务体系。
物流供应链业务，传化网业务的主轴，是拉动传化网的重要引擎。物流供应链业务是传化网实现各业务单元链接与联动的主轴，是传化网规模与效益提升的重要引擎。通过智能仓储、智能调度、智能配载、多式联运等手段为客户提供“集、分、运、配”一单到底、全程可视的物流服务。
金融及创新业务，贯穿供应链业务全程，提供整体性金融解决方案以及提供丰富的创新增值服务。公司为客户提供覆盖供应链上下游的一揽子金融解决方案，包括支付服务、融资服务、经纪代理、财服管理、征信服务等内容。同时，公司围绕企业采购、信息管理、车贸、车后、油服等衍生场景，已形成运联、智联慧通、慧联、油服、货主助手等一系列创新业务及产品体系。
智慧物流商城，是传化网统一的数字化入口。智慧物流商城连接传化网内各业务产品，面向客户及服务商建立一套服务体系、交易体系以及信用评价体系，是传化网的产品线上化载体和线上交易市场的工作台。
此外，公司以物联网、互联网、大数据等技术为核心打造了智能供应链系统。通过智慧物流系统、智慧园区系统、智慧商城、物流业务支付和金融的串联，形成业务协同平台，实现全运输过程可视化、网络化、标准化、智能化和精益化，构建基于人工智能算法的解决方案，实现对冗长、低效的传统供应链的优化。
传化智联-化工业务：
化工业务主要是围绕基底界面技术的功能化学品，旗下主要有纺织印染助剂、化纤油剂、聚酯树脂、涂料、合成橡胶等系列产品，主要用途如下：
纺织印染助剂属于精细化学工业，主要用于纺织印染企业，可改善纺织印染品质，提高纺织品附加值，有纺织工业的味精之称。目前，公司纺织印染助剂产品将近几百种，覆盖印染加工中“前处理、染色、后整理”三大工序。
化纤油剂用于化纤生产加工中，用于调节纤维的摩擦特性，防止或消除静电积累，赋予纤维平滑、柔软等特性，提高纤维抱合力，保护纤维强度，减少断头率，使化纤顺利通过纺丝、拉伸、纺纱、织造等工序。公司目前生产的化纤油剂为DTY后纺油剂、FDY前纺油剂及短纤油剂。
聚酯树脂业务主要有聚酯环氧系列、纯聚酯系列、特殊型聚酯品种，聚酯树脂作为粉末涂料用的主要关键原材料，随着涂装技术的进步，粉末涂料在家电、建材、户外设施、管道工业方面的应用日益成熟，同时，汽车、热敏材料、金属家具、仪器仪表等行业的发展，也增加了粉末聚酯树脂的需求。
涂料产品用于涂装物体，使物体表面而能形成涂膜，从而起到保护、装饰、标志及其他特殊作用（如电绝缘、防污、减阻、隔热、耐辐射等）。公司拥有建筑外墙漆、内墙乳胶漆、木器漆、工业防腐漆、卷材涂料等系列产品。
合成橡胶业务是顺丁橡胶产品，产品主要用于轮胎行业，用以制造胎面、胎侧和其它耐磨制品，如力车胎、浇灌、胶板、运输带、鞋类。
公司化工业务采取以销定产，产品直销的经营模式，通过与客户的零距离接触能够更好的了解掌握市场动态，减少中间交易环节，增强客户粘合度，提高公司毛利率，从而进一步增强公司化工产品的竞争力。谢谢"
49,请问公司管理费用是否过高？,公司管理费用2017年年度实际发生额占营业收入的比重为5.46%，同比2016年的占比11.14%，同比下降了近6个百分点。从绝对额来说，2017年同比增长了15.16%，低于收入的增长速度；同时从结构来说主要是职工薪酬和技术研发费的投入。因此总体上管理费用投入符合当前公司快速发展的阶段、总体是合理的。谢谢
50,今天参与的人不会太多  因为有很多被套牢的  已经心灰意懒了   这几天又跌了2元了     感觉华商系基金也在不停地抛售    从三年的走势来看    管理层对小股东的回报   三年都是负的   管理层今后是否有新的打算   估计大家还要套几年  才会有回报啊,感谢您的关注和发言，在公司大战略既定的情况下，管理层将尽力做好经营，做好化工和物流两篇文章，以较好的业绩回报投资者。
51,请问公司在市场方面的开拓有什么计划？,截至2017年，公路港城市物流中心已在 全国126个项目，覆盖全国27个省市自治区（除西北四省）。今年，要全面进驻一线城市经济圈，覆盖27个省会城市。谢谢。
52,公司有国外业务吗？贸易战对公司的影响？,您好，公司物流业务主要集中在国内的公路运输。公司化工板块产品销售业务在越南、泰国、印度、土耳其等区域均有布局，但美国业务占比极低，原料采购也以国内为主，因此受贸易战的影响非常小。谢谢
53,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,您好，本人作为公司的独立董事，在年度任职期间严格按照《关于在上市公司建立独立董事制度的指导意见》等法律法规、公司章程、《独立董事工作制度》等公司相关的规定和要求，忠实履行独立董事职责，勤勉务实，诚信负责，促进公司的规范运作，维护全体股东尤其是中小股东的利益，充分发挥了独立董事的作用。谢谢。 
54,物流一季度业绩低于去年四季度  请问是什么原因啊？,首先非常感谢你对传化智联、物流一季度业绩的关注。从年报和一季度披露的资料来看，传化智联一季度的经营业绩环比四季度有所下降，主要原因有以下两个方面：1）由于季节性因素影响，包括一季度春节放假的因素，导致营业收入环比四季度有所下降；2）由于基础化工原料价格的持续增加，部分化工产品的毛利率也受到了一定的影响。谢谢
55,公司未来规划的愿景是什么样的？,公司打造传化网的宗旨是：打造智能供应链服务平台，以公路港城市物流中心、智慧物流商城为两大入口，以物流供应链、金融服务为两大引擎，并围绕流量价值变现打造数字化传化网，服务生产及消费资料高效流转，支撑实体经济发展。公司以构建传化网智能物流服务能力作为传化智联的首要发展目标，与此同时传化化工业务作为传化智联持续发展的业务板块，持续聚焦“成为功能化学品领域的全球顶尖专家”的战略目标，由此，形成传化网智能物流业务与化工业务协同发展的格局。谢谢！
56,公司今年分红是多少？,"您好，2017年度分红方案如下：以公司2017年12月31日的总股本3,257,814,678股为基数，向全体股东每10股派发现金红利0.50元（含税）。上述方案需2017年度股东大会审议通过，谢谢。"
57,为什么股票系统上贵公司还属于化工行业？,公司是2015年物流板块重组上市后形成了“物流+化工”，且优先发展物流业务，协同发展化工业务的战略格局。2015年、2016年公司营业收入中化工业务占比较大，根据中国证监会《上市公司行业分类指引 》仍然属于化工行业，2017年公司物流业务营收已超化工，今年将考虑申请变更行业属性。
58,公司的商业模式与菜鸟有什么区别？,应该说我们与菜鸟的共同点在于都是做平台的，菜鸟主要是围绕电商生态所建立起来的，以电商物流为主的物流平台。公司打造的平台主要是围绕生产制造业开展的一系列物流供应链服务。
