,Question,Answer
11,你好董秘，现在已经进入了二季度 ，应该是施工的旺季了，公司订单也会越来越多，而新疆目前的项目资金都比较匮乏，很多项目都是ppp形式运营，请问公司目前是否会考虑现金流比较少的项目？公司应对这种项目自身的现金流是否充足？未来如果公司再中标5亿的订单  公司现有现金是否可以支撑？,投资者你好，公司融资渠道多元化，并积极提高公司的资金使用的有效性，根据项目的实际情况进行融资安排，在公司正常的经营中能够确保公司资金的支撑，随着公司订单的增加，公司将合理安排资金，不会影响公司正常开展其他业务，确保资金高效运行。
12,请问公司2016年财务费用为何大幅下降？,2016年财务费用较上年降低，原因系收款较好，利息收入金额和分期收款项目摊销的未确认融资费用金额较大。
13,请问公司的员工人员构成及受教育情况？,投资者你好，本公司总计579人，其中技术人员为52人，财务人员18人，行政人员61人，销售人员21人，生产人员为427人；另外大专生占247人，本科及以上学历为176人，感谢投资者的持续关注。
14,贵司有信心做大成为新疆第一市值的公司吗,投资者你好，我公司将积极拓展公司业务，做大做强现有产业，感谢投资者对我公司的持续关注。
15,你好王总，现在已经进入了二季度 ，应该是施工的旺季了，公司订单也会越来越多，而新疆目前的项目资金都比较匮乏，很多项目都是ppp形式运营，请问公司目前是否会考虑现金流比较少的项目？公司应对这种项目自身的现金流是否充足？未来如果公司再中标5亿的订单 公司现有现金是否可以支撑？,投资者你好，公司融资渠道多元化，并积极提高公司的资金使用的有效性，根据项目的实际情况进行融资安排，在公司正常的经营中能够确保公司资金的支撑，随着公司订单的增加，公司将合理安排资金，不会影响公司正常开展其他业务，确保资金高效运行。
16,贵司有中亚国家的订单吗？一带一路桥头堡,投资者你好，截止2016年12月31日我公司没有发生中亚国家的业务，公司将在后续积极尝试中亚业务，请投资者持续关注公司相应的公告
17,叔叔好，公司是什么时候上市的？,投资者你好，立昂技术于2017年1月26日上市，感谢投资者的关注
18,请介绍公司董监高及其亲属所持股份的质押或冻结情况?,您好！截至报告期，公司董监高及其亲属所持本公司股份不存在质押、冻结或其他有争议的情况。谢谢！
19,请简单介绍一下公司的营业收入情况?,"2016年度公司实现营业收入36,278.49万元，比上年同期上升30.68%；"
20,王叔叔好，公司的主营业务是什么？,"公司是新疆区域优秀的信息技术服务提供商。公司依据在通信网络技术服务、安防系统服务中形成的技术优势和客户积累，以高效的项目交付与优质的服务水平获得客户的广泛认同。根据信息产业的发展趋势，服务内容不断拓展和延伸，市场份额不断增加，公司竞争优势趋于明显。
报告期内公司主要从事为通信运营商提供通信网络技术服务，并基于需方业务需求提供安防系统一体化服务，以及智慧城市类业务，并提供满足多种少数民族语言需求的技术服务。
"
21,王总，贵司有信心做到100亿市值吗？,您好！为保护投资者利益，我们会持续关注公司的股票走势，我们也相信不断走向成熟的中国证券市场会给优秀的公司一个合理的价格定位。谢谢！
22,请问董事长平时与公司前十大流通股东有交流吗？,投资者你好，公司将按照上市公众公司的相关监管要求，严格做好信息披露工作。
23,贵司这么没有机构来调研,投资者您好，根据交易所的相关规定，公司在披露年报前30日，披露季报前10日都不能接待机构调研，确保相关信息和数据对中小股民的权益保护，在后续公司季度报告披露后，公司将积极做好相关的调研公司，请投资者谅解！ 
24,你好 董秘 截止4月15日公司今年目前总中标金额大约是多少？？,投资者你好，感谢持续关注公司的业绩情况，公司重大中标情况及合同签订情况，将按照相关法律法规及信息披露的要求进行披露，请关注公司的公告情况
25,4.19号贵司的股东户数是多少,投资者你好，根据中登公司的定期披露截止4月15日的股东人数为16684，截止19日的人数今天中登公司还不能提供，请投资者理解
26,王总，这次分红这么少，贵司这么不送股，提高流动性,"您好，公司将综合分析所处行业状况、未来发展战略和经营计划等因素，制定利润分配政策。谢谢！
"
27,你怎么看公司的业绩和公司的股价和市值的？,您好！为保护投资者利益，我们会持续关注公司的股票走势，我们也相信不断走向成熟的中国证券市场会给优秀的公司一个合理的价格定位。谢谢！
28,贵司这么没有机构来调研，是不是太傲慢了,投资者您好，根据交易所的相关规定，公司在披露年报前30日，披露季报前10日都不能接待机构调研，确保相关信息和数据对中小股民的权益保护，请投资者谅解！
29,请问公司利润分配的形式是什么?,公司采用现金、股票或者现金与股票相结合的方式分配利润。在有条件的情况下，公司可以进行中期利润分配。
30,请问董事长 公司2017年的主要经营计划是什么？,"公司致力于打造平安新疆，并解决关注民生的社会信息化综合应用。通过安防系统的建设以及智慧城市的布局，积极构建智慧城市顶层设计。全面推进以公安信息化、城市智能化为立足点，以物联网、大数据、云计算技术应用为基础的智慧城市业务。
2017年，围绕公司的发展战略，做精做深各经营单元，确保业绩稳健增长，提升各经营单元的竞争力。通过业务融合和行业渗透，巩固现有市场业务，深挖客户需求，加强资源整合，拓展业务广度，为实现经营目标，重点从以下几方面开展工作：
1、业务发展思路
（1）智慧安防与智慧城市
以建设平安新疆为契机，加快智慧安防建设，加大智慧城市业务及公安信息化业务的发展，加快推进PPP项目实施，加大智慧安防及智慧城市相关技术的研发投入，成为智慧安防、智慧城市整体解决方案的领先提供商。
（2）通信技术服务
继续深耕通信运营商市场，巩固并扩大市场份额，利用公司上市契机，加大市场开发力度。发挥公司人才优势、管理优势、资金优势及本地区域优势，加快发展行业客户，迅速扩大兵团、交通、水利、广电、林业、电力客户，为客户提供专业化服务。
2、管理发展思路
（1）建设完善的信息化管理体系
围绕公司经营目标，建设完善的信息化管理体系，以各业务部、办事处、分公司、子公司为利润中心，通过优化组织结构、推进职能分界，建立完善、高效的权责管理体系；通过加强内控制度建设，规范业务操作流程、提升业务服务效率、加快业务运营周期，全面提升企业盈利水平，规范内控体系管控模式。
（2）加强研发投入，保持技术优势
加快物联网、大数据、云计算、人工智能技术的应用研究，为平安新疆和智慧城市建设提供技术支撑，坚持研究与发展结合，提供满足客户需求的技术解决方案。公司一直坚定地进行相关研发投入，保证智慧安防及智慧城市建设解决方案的领先地位，不断探索相关技术在业内的落地应用，持续满足用户不断发展的应用需求。
3）深化营销体系，抓好核心项目
公司将进一步加大市场和业务的协作配合，加强市场信息共享，提升市场的支持力度，整合协同资源，快速响应客户，助力市场开拓。进一步加快营销管理体系的优化，提升营销战略布局，完善营销体系管理。配备专业高效的服务支撑团队，抓好核心项目，提供项目的交付能力。
加快智慧安防及智慧城市运营模式的建设速度，力争做到更多的项目落地，增加智慧安防、智能交通及行业客户的运营管理。
"
31,您好 王总 目前乌鲁木齐在规划6大千亿产业，其中就包括智慧安防产业。而且最近也在编辑安防产业规划，请问乌鲁木齐的千亿智慧安防产业规划对公司来说意味着什么？？？,投资者你好，公司将抓住机遇，争取在赶上东风，努力做好公司各项业务。
32,你对公司的管理团队作何评价?,我对立昂技术公司管理团队有信心。成为公众公司后，我们会进一步丰富和提升管理团队。谢谢！
33,你好 金总 截止目前公司员工人数有多少？,截止2016年12月31日，本公司总计员工人数579人，感谢投资者的持续关注
34,公司目前的股东结构是怎样的？是否有利于优化公司治理结构和企业长远发展？, 公司具体的股东结构请参见公司公布的2016年年报。上市之后，公司继续不断优化公司的治理结构，有利于企业的长远发展。
35,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,"公司的发展目标是将公司打造成为区域内最具竞争力的信息技术服务企业，为党、政、企事业单位、公众提供高质量的信息技术服务。公司业务范围拓展到西部省、区及国家“一路一带”战略向西拓展的中亚等国。
公司的战略定位：依托基础通信网络，运用物联网、云计算、大数据技术，致力于成为聚焦公共安全的大数据技术领导者，并向跨系统的大数据运营商迈进。
和公司相关的主营业务一致
"
36,公司截止至今的产品有多少个种类？,公司截止至今的产品有6个产品种类，包括安防系统工程、通信网络工程、安防系统运营管理、通讯网络运营管理、通信网络设计、互联网业务
37,您好 丁董 请问截止目前公司总共的中标金额大概有多少？对下半年安防和通信的预期有什么样的看法？,投资者您好，感谢持续关注公司的经营业绩情况，公司通过招投标拓展业务，但中标存在不确定性。下半年将会积极做好安防和通信的相关业务，请关注公司公告的招投标信息及合同签订情况。
38,公司截至目前为止都有哪些子公司和参股公司？,公司于2016年7月28日设立子公司新疆立昂极视信息技术有限公司。关于子公司相关信息请关注公司年报。
39,你好 董秘 截止4月15日公司今年目前总中标金额大约是多少？？,投资者您好，感谢持续关注公司的经营业绩情况，公司通过招投标拓展业务，但中标存在不确定性。请关注公司公告的招投标信息及合同签订情况。
40,请问贵公司有哪些竞争优势?,公司是新疆区域优秀的信息技术服务提供商。公司依据在通信网络技术服务、安防系统服务中形成的技术优势和客户积累，以高效的项目交付与优质的服务水平获得客户的广泛认同。根据信息产业的发展趋势，服务内容不断拓展和延伸，市场份额不断增加，公司竞争优势趋于明显。
41,公司截止目前的股东总人数是多少？,投资者您好，根据中登公司的统计截止4月15日公司的股东人数为16684，感谢您的持续关注
42,请问公司近三年的研发投入情况如何？,"公司已经建立了完善的技术研发体系、组织架构和研发团队，同时注重利用科研院所、高校研发资源，经过持续研发投入，多年来取得了较丰富的研发成果。
 1、研究开发机构
公司企业技术中心位于乌鲁木齐经济技术开发区二期西湖路36号，配备一定数量的先进齐全的专用通信、电子信息类测试仪器仪表及试验设备。
公司企业技术中心具有一支结构合理的研发人员团队，截至2016年12月31日，拥有研发技术人员共293人，占员工总数的比例为51.77%；其中核心技术人员5人。
 2、研究开发投入
创新是维持企业可持续发展的基本动力。为不断提升公司的技术创新能力，公司在给予组织保障的同时，也积极给予资金保障。2014年、2015年、2016年，公司的研发技术投入分别为：900.32万元、860.51万元、1,092.18万元。
"
43,请问老总公司今年净利润同比增长多少？,"2016年度公司实现净利润3,547.44万元，比上年同期上升36.47%"
44,请问公司未来的发展战略是什么?,"公司的发展目标是将公司打造成为区域内最具竞争力的信息技术服务企业，为党、政、企事业单位、公众提供高质量的信息技术服务。公司业务范围拓展到西部省、区及国家“一路一带”战略向西拓展的中亚等国。
公司的战略定位：依托基础通信网络，运用物联网、云计算、大数据技术，致力于成为聚焦公共安全的大数据技术领导者，并向跨系统的大数据运营商迈进。
"
45,公司今年的财务费用会有多少？,"按照今年对比往期的融资规模，会存在可能的上升，具体要看项目的实际开展进度和资金的实际使用情况
"
46,你好 董秘 截止 4月15日 公司股东人数为多少 ？？？,投资者您好，根据中登公司的统计截止4月15日公司的股东人数为16684，感谢您的持续关注
47,你好董秘  ，请问 公司上市募集了约8000万 ，后期通过各种银行贷款等融资了约2.8个亿 ，9月份资产负债表显示公司货币资金约1个亿 那么这样简单的计算公司约又现金5个亿左右，而公司公告显示目前中标的项目约又4个亿左右，项目收款显示比较缓慢，那么目前公司的营运资金是否充足 ，是否阻碍公司未来中标上亿的项目？,上市后融资形式比较多样，公司在合理的融资渠道中安排项目资金，做好资金的安排及平衡工作.
48,请问截至到2017年4月15号的股东人数？谢谢！,投资者你好，根据中登公司的统计，截止4月15日公司的股东人数为16684，感谢投资者您的持续关注
