,Question,Answer
20,请问公司的客服协议价是以半年或是季度来签订的？,尊敬的投资者您好，公司草酸的长期协议，根据客户、市场情况，分别签署季度、半年或者一年。感谢您的关注。
21,今年公司发展前景如何,"尊敬的投资者您好！1.报告期，公司主导产品草酸生产经营稳定，市场份额提高，2017年业绩来源为主营业务草酸产品，同比增长66.84% 。
2.公司新的利润增长点为锂电正极材料，目前磷酸铁锂第一条生产线已完成安装调试，正在进行重要客户的认证工作；同时公司于2017年12月聘请了国际知名锂电材料专家，进行高镍三元的研发，正稳步推进。
公司双主业格局正在形成，随着新产品的投放市场，未来几年公司将进入快速增长期。
"
22,公司主营电池研发和生产，下一步锂能公司是否进行电池的生产？,您好，公司目前主营业务是草酸的生产和销售。目前正在进军锂电正极材料。公司将识市场情况，考虑是否进行电池的生产，目前还没有计划或者规划，如有重大计划，公司将按照有关规定及时公告。谢谢您对公司的关注，也期待您长期的关注。
23,请问贵公司环保是否达标，近年来是否对环保方面加大投入？,尊敬投资者您好：公司各项排放物均达标排放，治污设施和在线监测仪器24小时运行，时时上传数据，与省、市、区环保部门和企业四级联网，时时接受监督。公司认真贯彻安全生产和环境保护有关法律法规、规章和规范性文件要求，全面落实安全生产责任制和污染治理措施，安全环保管理不断强化，扎实开展安全生产、环境保护各项工作。感谢您的关注与支持。
24,请问公司的草酸一年是否有旺季与淡季区分？,您好，我们是一家工业生产企业，所以一般在一季度，即春节期间属于淡季。相对而言，下半年业绩相对较好。谢谢。
25,获益草酸价格上涨，公司2017年净利同比增长66.84%，请问公司怎么看2018年的草酸价格走势,您好，公司2017年净利润大幅上涨的主要原因是2017年第三季度草酸价格大幅提升，然后在第四季度逐步回落。目前稳定在一个相对合理的价格，我们预计，在没有重大政策变化的情况下，2018年草酸价格将保持相对稳定。谢谢。
26,请问公司有否在草酸领域开展并购重组的计划？,您好，全球草酸属于利基市场，整体需求量相对一定，虽然公司目前产能名列前茅，公司也识竞争对手的情况，并不排除并购重组，但是目前没有并购重组的计划，如果有何计划，公司将按照规定及时公告。谢谢。
27,公司生产的草酸主要用于哪些领域中,尊敬投资者您好：草酸是一种重要的化工原料，被广泛应用于制药（用于制造土霉素、四环素、磺胺甲基异恶唑、维生素B6原料药）、稀土（用于离子型稀土矿的采选，稀土元素的分离、提纯）、精细化工（用于PTA催化剂回收、钴盐、电子陶瓷、磁性材料、合金粉材料、锂电池正极材料等领域）、纺织印染等诸多领域。感谢您对公司支持与关注！
28,公司硝酸、硝酸钠的销售收入占比有多少,公司去年销售硝酸钠4100万元，占整个收入的比重为13%。没有硝酸对外销售。谢谢。
29,公司在证券交易所的投资者交流平台己经几个月没有回复投资者了，给投资者及时交流和了解公司经营情况是很有必要的，公司股票市值稳定向上是公司发展的基石。这都离不开中小投资者的信任和长线投资。,尊敬的投资者您好：感谢您的关注，今后公司会持续保持与投资的交流与互动，及时回复投资者的提问，谢谢！
