,Question,Answer
16,请问公司的长方系列是否一直处于亏损状态，全靠康铭盛的利润输血续命？,"您好，感谢您的关注！
    1.2017年度的利润来自子公司康铭盛；2.2018年公司将会对光源业务加大资源投入和管理力度，预期有所改善，请持续关注。"
17,公司目前的募投有哪些？进展情况如何？,"您好，感谢您的关注！
    目前公司募投项目为：PPP模式为主的照明节能服务项目。进展情况请查阅2017年年度报告。"
18,您好，胡总。请问公司的业务有季节性吗？,"您好，感谢您的关注！
    会有一点，但是不是波动很大。"
19,请问截止2018年3月9日，公司股东人数多少？,"您好，感谢您的关注！
    公司无法获得2018年3月9日股东人数，截止2018年2月28日，公司股东人数为19,291 户。"
20,"您好，李总。我看了下1季度的报告，好像不太理想。在扣除非经常性损益后，实际上

亏损200多万，为什么会这样？","您好，感谢您的关注！
    2018年一季度受春节放假影响，日常销售业务受到一定影响。"
21,公司的LED产能是否属于过剩的需要被淘汰的产能？,"您好，感谢您的关注！
    不属于"
22,您好，李总。请问公司的产品在国外哪些地区有销售？市场占有率有多大？,"您好，感谢您的关注！
    公司国外销售地区有：南亚、东南亚、中东、非洲、欧洲。市场占有率接近1%。"
23,公司2017年净利同比增831.58%，请问哪些项目盈利大?,"您好，感谢您的关注！
    1.2017年归属于上市公司股东的净利润同比增长157.76%;2.母公司光源业务盈利能力较上年提升；3.子公司康铭盛盈利稳步增长。"
24,康铭盛今年完成1.25亿元业绩承诺的希望有多大？,"您好，感谢您的关注！
    结合康铭盛历史业绩完成情况及公司对康铭盛未来业务发展规划来看，2018年业绩1.25亿元是比较中性的盈利预测，完成业绩承诺的希望非常大。"
25,公司收购康铭盛后，李迪初团队承诺在特定条件下，以不高于8元价格增持3.3亿元。而公司股价近期受到明显的打压，与创业板整体反弹走势完全相反。请问公司是否与定增对象安信基金联手打压，以便配合李迪初团队低价增持？,"您好，感谢您的关注！
    二级市场价格影响因素很多，但可以肯定的是公司不存在单独或联手任何其它方对公司股价进行操纵的行为。"
26,您好，李总。2018年公司将如何进一步开拓海外市场？如何防范汇率波动风险？,"您好，感谢您的关注！
    第一，海外销售团队扩容，主要针对一路一带，补充了一些专业性强、经验丰富的销售骨干；
    第二，计划到非洲成立装备工厂，扩大销售；
    第三，派销售骨干长住海外市场。
    公司将采取改变结算方式，逐步以人民币结算取代以美元结算；美元锁汇；等汇率高时再结汇。
    "
27,"您好，李总。我是长方的投资人。请问公司现在对教育行业是如何定位的，还坚持LED+

教育双主业吗","您好，感谢您的关注！
    公司持续关注教育行业，加强主营业务建设，进展情况请关注后续公司公告。"
28,请问公司关于拟出售坪山工业园的进展如何？,"您好，感谢您的关注！
    购买方正在走其内部审批的流程、买卖双方正在洽谈，进展情况请持续关注。    "
29,您好，张总。我看了下管理层的薪资，很低呀。您的只有2.9万元，还没有公司股票，您什么接受这样的待遇？,"您好，感谢您的关注！
    您看到的是我担任独董的薪酬，财务总监岗位的薪酬请查看2017年年度报告。    "
30,坪山工业园目前是否出租状态？租金带来多少收益？,"您好，感谢您的关注！
    目前坪山工业园已出租，租金收益请查看2017年年度报告。"
31,请问坪山厂房现在如何使用?,"您好，感谢您的关注！
    公司于2017年6月22日与深圳市坪山区产业投资服务有限公司签署了《房屋租赁合同》，公司将位于深圳市坪山新区大工业区聚龙山3号路（宗地编号：G13115-0102）长方集团工业园办公大楼（除二楼、五楼外）+研发大楼、厂房一、厂房二、厂房三出租给坪山产业投资公司使用，租赁物业建筑面积共66,520.886 m²（以房产证为准），土地用途为工业用地，租期为15年，自2017年9月5日起至2032年9月4日止。具体内容请查看公司已披露的公告。"
32,请问贵公司可有考虑体育，手机，娱乐等方面去发展?,"您好，感谢您的关注！
    目前公司暂时没有这方面考虑，对于公司未来发展战略，请关注公司后续公告内容。"
