,Question,Answer
13,公司定位环保题材，生产过程中的工业排放及废弃物分别有哪些？占比多少？处理方式及其成本是怎样的？,公司生产中排放的废弃物较少，少量的固废交由有资质的公司回收处理，处理费用对生产成本影响很小
14,公司主要的生产经营成本有哪些？分别占比多少？谢谢~,你好，公司主要从事表面工程化学品的研发，生产和销售。目前公司主要的经营成本是原材料成本，2016年直接材料成本占营业成本的96.44%。谢谢！
15,在企业文化方面，公司有什么特色吗？,您好，公司的企业文化注重诚信务实、和谐共赢。公司自成立以来一直坚持以人为本的用工理念，重视人才的开发和培养，并竭力为人才成长创造各种条件，做到以事业留人、以待遇留人、以感情留人、以文化留人。通过充分发挥员工的聪明才智使企业发展壮大，通过企业的发展壮大体现员工的自身价值。谢谢！
16,公司目前在各家银行总的授信额度有多少？使用情况如何？,你好，基于公司的实际经营情况和资金需要，目前公司尚未有银行授信额度。公司会根据未来生产经营情况需求申请银行授信额度。谢谢！
17,"同行业内有哪些主要竞争对手？公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?",持续的技术创新
18,"公司采取了具体怎样的应对措施,在同业中不断做大做强?",持续的技术创新
19,公司未来3年发展前景如何?,您好，未来三年，随着新生产基地高标准基础硬件及研发设施的投入，以及募投项目的达产，公司的综合生产能力将显著提高，有利于继续发挥公司环保工艺技术及规模化生产的优势。公司将巩固并扩大在国内涂镀添加剂市场占有率的同时，大力推广公司利用核心专利生产的新型环保涂镀中间体。谢谢！
20,行业有没有周期性？,上半年整体市场需求稍弱，下半年整体市场需求偏强
21,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,你好，目前公司销售增长较为稳定。今年的销售目标预计在16年基础上实现一定增长。公司已制定长期可持续的增长计划，并逐步按计划实施。谢谢。
22,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,"在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？
答：您好，公司创造性地针对客户的个性化需求，开发出新型的环保表面工程化学品，以研发实力保证产品质量和满足客户需求，通过环保新产品引领客户需求，以适应表面工程行业向环保化、清洁化转变的发展趋势，实现公司与客户的双赢。"
23,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,我们将根据公司核心竞争力优势继续完善产业链，提升科研水平，做大做强公司各项业务，更好的成绩回报广大投资者。
24,请问公司公司的核心竞争力是什么？,公司核心竞争力主要包括核心技术优势、环保优势、核心人才优势、品牌优势及业务区位优势。
25,公司生产经营的季节性如何?哪个季节是旺季?,本公司产品品种多，没有明显淡旺季之分，一季度春节假期较长，相对淡季。
26,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,谢谢！
