,Question,Answer
10,公司控股的子公司江苏新界、江西新界和方鑫机电的产品除了为新界泵业配套外，还有没有其他业务？,您好！子公司江苏新界、江西新界和方鑫机电主要为母公司提供水泵产品配件，上述三家子公司在优先满足新界泵业母公司配件的情况下，也对外销售相关机械配件或提供配件加工业务。谢谢！
11,董秘你好，有几个问题想问下：公司全资子公司新界江苏公司将建设新项目400万台屏蔽泵，请问400万台是否均为屏蔽泵？还是包含农用泵？按计划该项目建设期至18年底，该项目是否能完成建设，19年能否投入生产？,您好！公司拟通过全资子公司新界江苏实施年产400万台水泵项目，项目产品均为屏蔽泵，该项目建设周期计划为12个月（以实际建设进度为准），根据项目计划，预计项目将在2019年投产。感谢您的关注，谢谢！
12,煤改气对公司屏蔽泵的销售带动作用有多大？,"您好!近年来,国家推进“煤改气”和“煤改电""政策,客观上带动了屏蔽泵市场需求量大幅增长，公司抓住了这次政策红利的机会,大力拓展屏蔽泵业务,2017年公司屏蔽泵业务增长了80%,预计未来屏蔽泵仍然会成为公司业务的重要增长点。
"
13,请问公司的6000多家品牌形象店是加盟制的还是直营？如何管理营销网店的销售业绩和服务质量？,您好！公司的6000多家品牌形像店是公司的经销商网点。公司建立了专门的销售团队，并对经销商进行有效管理；公司对经销商每年进行销售目标考核，并进行优胜劣汰；公司按有关管理规定对经销商进行不定期的产品及售后服务培训；对经销商的售后服务有较为严密的满意度调查跟踪，及时发现并处理问题，确保服务质量。感谢您的关注，谢谢！
14,贵公司2016年资产负债率为40.20%，2017年下降到26.68%，请问一下负债减少的原因是什么？,"您好！公司2017年资产负债率由40.20%下降到26.68%,2017年末总负债52,937.20万元，较上年末减少了39,552.54万元。其中：流动负债46,553.80万元，较上年末减少了38,668万元,主要是期末银行短期借款减少了12,200万元，划分为持有待售的负债减少了15,200万元，预收款余额减少了5,091.25万元，以及其他应付款余额减少了5,193.67万元。谢谢！"
15,国内水泵企业众多，竞争激烈，请问国内水泵产业是否存在产能过剩风险？如果有，公司如何面对？,您好！水泵行业虽然是一个较为成熟的产业，但具有广阔的市场需求。如您所说，确实竞争激烈，但这种竞争趋势和结果符合国家的政策导向，未来的水泵产业发展，会有利于规模化、专业化、全球化发展的有实力企业。近几年，新界通过精益管理、聚焦主流行业、深化营销渠道改革、过硬产品质量、狠抓产品创新、以自主品牌积极参与国际竞争等举措，构建了新界可持续发展的竞争力。谢谢！
16,请问贵公司的生产经营模式是怎么样的？是以库存生产模式还是订单生产模式组织生产？,您好！公司常规生产模式有两种：出口产品采用的是订单生产；内销产品主要采用适量库存。但公司也会结合用户需求，根据业务模式，产品属性，交期需求适时调整！谢谢！ 
17,公司2017年出口占销售41%多，近年来全球经济不景气，易造成各种应收款的坏账，尤其是境外的应收款，请问公司采取什么措施降低风险？,您好！公司为了降低坏账风险，一直以来非常重视控制货款风险。公司大部分出口订单采用预收款方式或付款交单方式结算。对于信用较好的客户，也采取L/C方式，公司对这部分出口业务购买了出口信用保险，以降低了坏账风险。
18,公司在2017年合并毛利率28.28%，比去年同期上升了0.22%，但母公司2017年毛利率23.86%比去年同期下降了3.17%，请问合并毛利率和母公司毛利率差异的原因以及母公司毛利率下降的原因分别是什么？,"您好！2017年，合并毛利率上升主要原因是受子公司毛利率的影响；母公司销售毛利率下降主要是受材料采购成本上升的影响（公司采取主动消化成本让利客户的方法，只对部分产品售价进行了调整），其中冷轧板平均采购单价较上年上升了38.3%，漆包线平均采购单价上升了14.38%，这两项材料共影响成本约4,113.31万元，占营业收入比率达到2.73%。谢谢。"
19,"公司2017年经营活动产生的现金流量金额为10,944.76万元，比上年同期的24,457.11万元大幅减少的原因是？","您好！公司2017年经营活动产生的现金流量金额下降的主要原因是销售业务收到的货款比上年增加了12,716.08万元，而采购支出的货款比上年增加了18,251.54万元，体现在期末预收款项比上年下降了5,091.25万元，期末存货比上年增加了6,675.53万元；本期主要因无锡康宇并入合并报表增加了支付各项税费1,068.7万元,母公司支付增值税较上年增加518万元,支付所得税较上年增加了1,580.12万元(主要是2015年前三季度按25%税率预缴所得税,多缴的税金917.83万在2016年直接抵减，导致2016年所得税支出少)导致支付的各项税费总体上较上年增加了3,705.45万元。谢谢！"
20,请问公司一季度业绩增长情况如何？,您好！有关公司一季度业绩情况请您关注公司2018年第一季度报告。谢谢！
21,公司产品出口定价能力如何，竞争力情况怎样？,您好！多年来，新界在海外市场始终坚持自主品牌发展，我们赢得了较好的市场口碑，具有较强的品牌黏度和品牌溢价，具有较好的定价主动权。近年来，公司在产品研发、质量提升等方面下了很大的工夫。践行“节能省电，高可靠性”的价值主张，公司出口产品覆盖了亚洲、非洲、美洲、欧洲等100多个国家和地区，公司致力于世界级水泵品牌建设，公司海内外水泵产品自主品牌化率近90%，新界品牌具备一定的国际影响力和竞争力。谢谢！
22,今年来美元汇率波动对公司经营有没有影响？,"您好！从汇率的角度讲，一般情况下人民币贬值有利于出口企业的业务开展，而人民币升值不利于出口业务开展。新界泵业出口业务占总体营业额41%以上, 公司具有水泵全品类优势，质量优势，品牌优势，渠道优势等, 预计今年公司出口业务受汇率波动的影响不大。谢谢！"
23,前五名供应商的采购金额达到年度采购总额将近23.97%，是否对上述供应商存在依赖？,您好！前五名供应商的采购金额达年采购总额将近23.97%，比例分别为：9.11%、7.89%、2.79%、2.55%、1.63%，主要是涉及钢材、漆包线之类大宗物资，大宗物资市场不具有专属性，不存在对供应商的依赖。谢谢！
24,您好！我是公司的一名小股东，请问我想现场参加股东大会，应该怎么做，和谁联系？,您好！感谢您的关注与支持。公司已于2018年3月31日在巨潮资讯网刊登了《关于召开2017年度股东大会的通知》，具体参会流程请参照公告通知，或致电0576-81670968张女士咨询。谢谢！
25,请问公司重组预计需要多久时间？多久能公布预案，预计一下，谢谢。,您好！公司正在积极、有序推进本次重大资产重组各项事宜，具体进展情况请您及时关注公司相关公告。感谢您的关注，谢谢！
26,"公司2017年投资活动产生的现金流量净额为9,093.45万元，比上年同期的-51,620.38万元大幅增加的原因是？","您好！本年投资活动产生的现金流量净额为9,093.45万元，上年为-51,620.38万元，同比增加了117.62%，主要是本年收到处置博华环境的股权和债权款导致“收到其他与投资活动有关的现金”较上年增加了24,445.73万元；本期购建固定资产、无形资产的现金支出较上年减少了15,124.50万元；另外，上年支付珠海广发信德环保产业投资基金5,000万元以及博华环境支付PPP项目存量资产购置款15,343万元，本期无此类支出。谢谢！"
27,目前电子商务、网上平台销售发展非常迅速，请问贵公司在这方面有何举措，2017年销售增长了多少？,您好！目前，公司在天猫、阿里巴巴、京东均设有网络销售店。2017年公司有关网络销售业务增长近20%。
28,你好，网上说传音股份是非洲手机之王，能否简单介绍一下？,您好！据了解公司本次重大资产重组拟置入资产深圳传音控股股份有限公司成立于2013年，其主要从事移动通信终端设备的设计、研发、生产和销售等业务。主要产品为手机等移动通信终端产品，目前销售区域主要集中在非洲、中东、南亚、南美和东南亚等全球新兴市场国家所在区域。谢谢！
29,公司截止到目前的股东总人数是多少？,您好！根据相关规定，公司股东有权查阅股东名册。如您为公司股东，可通过以下方式查询月末股东人数：1、公司根据信息披露有关规定在定期报告中披露报告期末的股东人数，请及时关注；2、可持本人有效证明文件（身份证、股东账户卡、持股凭证等）到公司证券部查询，经核实股东身份后，由公司证券部提供股东人数信息。截至2018年3月底，公司股东总人数是22837户。谢谢！
30,贵公司生产的水泵质量如何？,您好！ 公司专业从事水泵制造30多年，践行“节能省电，高可靠性”的价值主张，深受广大客户和各级经销商的信赖与认可。公司秉承“以用户需求为中心，以节能省电、高可靠性为抓手，为顾客提供满意的产品和服务”的质量方针，狠抓产品质量并不断提高产品性能。公司相关产品陆续通过国家强制性CCC 认证、国家推行产品CQC 认证、消防产品CCCF认证、节能产品认证、“浙江制造”认证、欧盟CE认证、欧盟RoHS认证、加拿大CSA、德国GS等认证，深受国内外用户好评。谢谢！
31,与传音控股的重组进行到哪一步了？,您好！公司本次重大资产重组涉及的尽职调查、审计、评估、方案论证等相关工作尚在进行中。后续进展情况请您及时关注公司相关公告。感谢您的关注，谢谢！ 
32,公司收购的德国公司在研发上有什么优势领域？是否可以进军高附加值的工业泵，例如核电站？,您好！WITA拥有近50多年的技术沉淀和先进制造经验，拥有全球顶尖的循环泵核心零部件制造工艺和生产经验，其循环泵以“可靠”“静音”的高品质立足全球高端循环泵研发和制造领域。谢谢！
33,公司2017年的经营业绩如何？2018年预计会有什么样的成绩？,您好！关于公司2017年经营情况，敬请参阅公司于2018年3月31日刊登在巨潮资讯网的《2017年年度报告全文》及相关公告。2018年有关公司业绩情况请关注公司公告。谢谢！
34,人民币贬值了，公司出口订单量增加了吗？,您好！从汇率的角度讲，一般情况下人民币贬值有利于所有出口企业的业务开展。公司出口订单的增加，主要是因为公司的全品类优势，质量优势，品牌优势，渠道优势。谢谢！
35,公司目前在国内营销网络覆盖如何？,"您好！公司深入贯彻销售渠道管理扁平化，渠道下沉，缩减管理长度，实现公司销售网点最大程度覆盖。2017年，国内渠道公司新增品牌形象店（含门市广告牌）1,500余家。截至2017年12月31日，公司在全国拥有运营服务商1,200余家，销售网点8,000余家，新界品牌形象店（含门市广告牌）6,000余家，并在济南、石家庄、武汉、西安等地布局售后服务示范中心，为客户提供更优质的服务。谢谢！"
36,看你们年报对公司未来发展的规划，是准备水泵和设备、系统并举，请问公司是否在这方面做了人才准备？引进了哪些人才？,您好！新界具有非常良好的企业文化，这为我们招募推动企业发展与变革的人才提供了良好的土壤，随着新界战略方向的聚焦，着手这方面的人力资源建设是我们工作的前提。如：研发、营销、产品线管理等，认可我们企业文化，有志于推进中国泵业的全球化发展的有识之士都是新界事业的伙伴。
37,"公司2017年销售费用13,197.95万元，比上年同期的9,669.29万元增长了36.49%的原因是？","您好！主要是由于本期合并无锡康宇报表等原因导致销售费用较上年增加了3,528.66万元。谢谢。"
38,请问国内循环泵目前市场空间有多大？目前国内循环泵企业做的最好的是谁？这块利润率有多大？谢谢,您好！循环泵在建筑供暖、通风及空调系统以及电力、化工中均有广泛的应用。目前国内高端循环泵应用领域的产品基本上是被国外厂家占据。2017年公司循环泵业务增长率达到80%。谢谢！
39,公司股票是否值得长期投资？,您好！公司十分重视对投资者的回报，一直以来，公司管理层兢兢业业，勤勉尽职，为公司持续发展辛勤工作。我们相信付出必有回报，也期待公司能够以良好的业绩回报广大投资者对公司的信任和支持。谢谢！
40,请问董秘，传音注入新界集团，是资产重组还是借壳上市？,您好！公司及相关各方就本次重大资产重组的方案还在进行商讨、论证和完善，尚未就标的资产签署正式协议。后续进展情况请您及时关注公司相关公告。感谢您的关注，谢谢！ 
41,公司水泵销售的季节性和周期性如何？,您好！水泵行业季节性较强，一般二、三季度为旺季，其他季度为淡季，不具备明显的周期性。谢谢！
42,水泵产品的核心零部件有哪些？成本占比大概多大？公司是否自产电机？,您好！水泵核心零部件主要是电机、叶轮、机械密封、铸件、塑料件等构成，这些关键零部件在水泵总成本中占比较大。新界拥有绝大部分水泵核心零部件的自制能力，这也是新界的核心竞争力之一，电机作为水泵的核心零部件，基本上由公司自主研发、设计、制造。谢谢！
