,Question,Answer
13,"请解释一下投资者利益放第一位？公司市值连创新低如何保障投资者利益？公司总谈发展规划，投资

者市值不断缩水算不算忽悠投资者？",投资者您好，感谢您对公司的关心与支持！我们非常理解投资者对股价的诉求，与投资者一样希望股价能有很好地表现。公司股价受经营业绩、市场供求、整体经济环境等多种因素影响，但公司管理层对公司长期发展具有信心。基于公司未来发展战略规划与目标，整合目前拥有的优质资源，尽最大的努力，增强公司综合竞争力，不断提升业绩，夯实公司盈利能力。公司也会继续利用好上市公司的平台进行相关资本运作。
14,2017对于三大运营商，公司有什么合作计划？,投资者您好，感谢您对公司的关心与支持！公司围绕“泛家庭互联网生态圈”实现经营目标，以“平台+内容+终端+应用”的整体解决方案服务广电运营商、电信运营商、宽带运营商等。不断加强内容平台的开发与投入，通过内生式发展+外延式发展，丰富公司产品线路，增强市场竞争力，弥补因传统业务的下滑带来的损失。主要通过投标方式获取订单，进行“订单式生产”、生产完成后向客户的直接销售。国家政策驱动、运营用户的覆盖规模、公司产品技术水平、质量控制、服务质量均是影响业绩的重要因素。上半年公司传统硬件产品收入虽然减少，但是新业务新产品陆续在湖北省网、湖南电信形成较为稳定的市场用户。其中“家魔方”增值业务平台在湖南电信付费用户量已突破上万用户，包括公司中标国安广视，均表示市场对公司相关产品及服务的认可，有利于公司进一步开拓市场。
15,开个股东大会你们总是那两句话复制粘贴有意思吗？能拿出点诚意来对待你们的股东吗？,投资者您好，感谢您的关心与支持！公司在经营好自身业务的同时，非常重视投资者关系工作的开展，并通过互动平台、设置独立的投资者热线电话、投资者网上说明会、公司官方网站等多样化的方式建立与投资者沟通的渠道。我们非常欢迎投资者通过上述渠道给公司提出建议和意见，监督和督促公司各方工作。我们将不断加强与投资者特别是社会公众投资者的沟通交流，解答社会公众投资者关心的问题，切实保障投资者的知情权，一方面可以让投资者更好的理解公司的战略，以及认知到公司的真正价值。同时也将投资者对公司有价值的建议和意见，及时有效的反馈到公司管理层，真正形成公司与广大股东，尤其是中小股东的良性互动。感谢您对公司证券部门工作的理解与支持，以及提出的批评意见，我们虚心接受并将持续地加强投资者关系管理工作。
16,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,投资者您好，感谢您对公司的关心与支持！公司的研发中心隶属于四川省省级企业技术中心，截至2016年12月31日通过自主研发已取得38项专利，43项计算机软件著作权登记证书等诸多自主知识产权证书。公司将围绕“泛家庭互联网生态圈”“文化游戏产业链”、“军工通信和信息化产业链”的两链一圈战略发展规划，依据市场需求展开相关产品线路设计，通过引进、消化、创新与自主开发的方式不断加强核心技术竞争力。
17,2017年公司对外有什么并购计划，对于中电昆辰，惊梦互动，银川圣地有何整合及怎样完善这条产业链？,投资者您好，感谢您对公司的关心与支持！公司的投资方向、投资决策会在一系列调研评估后，上报公司董事会战略委员会讨论决定。公司通过参股惊梦互动、中电昆辰，迅速将中电昆辰的UWB（超宽带）鹰眼技术，惊梦互动的VR（虚拟现实）3D引擎技术，致家视游游戏内容开发团队进行技术资源整合，围绕VR在各行业应用内容、应用设备及外延设备进行紧密深入的技术合作。随着VR产业技术日趋成熟，公司将围绕文化游戏产业连整合上下游优质资源，形成“赛事平台+VR核心引擎技术+轻电竞游戏内容开发+GTV游戏频道”资源模式。
18,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,"投资者您好，感谢您对公司的关心与支持！公司独立董事潘学模先生、张晓远先生分别向董事会递交了2016年度独立董事述职报告（内容详见2017年4月26日公司在中国证监会创业板指定信息披露网站刊载的相关文件），并将在公司2016年度股东大会上进行述职。 
"
19,我是看了大股东周旭辉的视频演说及采访才将我全部财产买入公司股票现在亏了一半以上，己经给我的生活造成严重影响，请问独立董事潘学模先生、独立董事张晓远先生。我还要继续坚持我的原来的信仰吗？,投资者您好，感谢您对公司的关心与支持！我们非常理解投资者对股价的诉求，与投资者一样希望股价能有很好地表现。公司股价受经营业绩、市场供求、整体经济环境等多种因素影响，但公司管理层对公司长期发展具有信心。公司将持续深化战略转型升级，继续坚持围绕 “泛家庭互联网生态圈”“文化游戏产业链”、“军工通信和信息化产业链”“两链一圈”进行深入发展与布局。基于前述发展战略规划与目标，不断整合目前拥有的优质资源，尽最大的努力，增强公司综合竞争力，不断提升业绩，夯实公司盈利能力。公司也会继续选择优质的战略合作伙伴进行合作，利用好上市公司的平台进行相关资本运作。 
20,脱虚向实这个会给公司造成什么影响？,投资者您好，感谢您对公司的关心与支持！2017年，公司将持续深化战略转型升级，继续坚持围绕 “泛家庭互联网生态圈”“文化游戏产业链”、“军工通信和信息化产业链”“两链一圈”进行深入发展与布局。后续公司将通过“平台+内容+应用”，进一步反哺公司具备竞争力的高端智能终端产品线，丰富公司DVB、IPTV、DVB+OTT产品种类；加大增值业务应用及平台发展，通过内生式+外延式发展的有效结合，构建“泛家庭互联网生态圈”；加强市场需求分析，抓住“军民融合”的发展机遇，进一步提升技术核心竞争力；多方利好，促进电子竞技产业及VR产业的发展。
21,金亚科技是不是1-6月份继续亏损？上市企业很大部分都发预告了，是盈利还是亏损，烦请也及时预告下？,投资者您好，感谢您对公司的关心与支持！根据相关法律法规，公司2017年半年度业绩预告将在2017年7月15日前披露，公司所有信息均严格按照相关法律法规及时履行披露义务，具体可从中国证监会制定的法披媒体巨潮资讯网获悉。
22,董事会秘书田晔女士我发现你平时在互动平台回答股东的提问一般都需要很多天。请问能提高一下你的工作效率吗？回答问题都是那几句话复制粘贴甚至有些问题连回答都不回答，这就是你们整改后的工作态度？,投资者您好，感谢您的关心与支持！公司在经营好自身业务的同时，非常重视投资者关系工作的开展，并通过互动平台、设置独立的投资者热线电话、投资者网上说明会、公司官方网站等多样化的方式建立与投资者沟通的渠道。我们非常欢迎投资者通过上述渠道给公司提出建议和意见，监督和督促公司各方工作。我们将不断加强与投资者特别是社会公众投资者的沟通交流，解答社会公众投资者关心的问题，切实保障投资者的知情权，一方面可以让投资者更好的理解公司的战略，以及认知到公司的真正价值。同时也将投资者对公司有价值的建议和意见，及时有效的反馈到公司管理层，真正形成公司与广大股东，尤其是中小股东的良性互动。感谢您对公司证券部门工作的理解与支持，以及提出的批评意见，我们虚心接受并将持续地加强投资者关系管理工作。
23,请问证监会处理结果什么时候出来呢? 到底退不退市？个人损失已经太大了,投资者您好，感谢您对公司的关心与支持！截止目前调查工作仍在进行中，尚未收到中国证监会的最终调查结论。在权威调查结果出来之前，有关公司的信息均以中国证监会指定信息披露网站刊登的信息为准。仍然向全体股东和关心与支持公司发展的各界朋友致以真诚的歉意，我们将虚心接受各界的批评指导，引以为戒，公司将以此为契机，在未来经营管理中，加强全体董事、监事和高管人员的教育学习、恪尽职守，不断建立和完善健全各项制度规范。
24,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么打算吗？,投资者您好，感谢您对公司的关心与支持！公司的投资方向、投资决策会在一系列调研评估后，上报公司董事会战略委员会讨论决定。
25,证监会对金亚科技前董事长周旭辉调查什么时候可以结案？贵司不是2016年年报已经请注册会计师确认相关数据了吗？证监会有相关回复及结案通知书吗？,投资者您好，感谢您对公司的关心与支持！截止目前调查工作仍在进行中，尚未收到中国证监会的最终调查结论。在权威调查结果出来之前，有关公司的信息均以中国证监会指定信息披露网站刊登的信息为准。公司一直围绕“泛家庭互联网生态圈”、“文化游戏产业链”及“军工通信与信息化产业链”两链一圈的战略发展规划进行工作开展。
26,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,投资者您好，感谢您对公司的关心与支持！公司将持续深化战略转型升级，继续坚持围绕 “泛家庭互联网生态圈”“文化游戏产业链”、“军工通信和信息化产业链”“两链一圈”进行深入发展与布局。2017年公司将深入地通过“平台+内容+应用”，进一步反哺公司具备竞争力的高端智能终端产品线，丰富公司DVB、IPTV、DVB+OTT产品种类；加大增值业务应用及平台发展，通过内生式+外延式发展的有效结合，构建“泛家庭互联网生态圈”；加强市场需求分析，抓住“军民融合”的发展机遇，进一步提升技术核心竞争力；多方利好，促进电子竞技产业及VR产业的发展。
27,"董事长兼总经理周洪伶女士，独立董事潘学模先生、独立董事张晓远先生、你们三人对于二十元以上

买进贵公司股票的投资者有什么话要跟他们说？",投资者您好，感谢您对公司的关心与支持！我们非常理解投资者对股价的诉求，与投资者一样希望股价能有很好地表现。公司股价受经营业绩、市场供求、整体经济环境等多种因素影响，但公司管理层对公司长期发展具有信心。公司将基于战略发展规划与目标，不断整合目前拥有的优质资源，尽最大的努力，增强公司综合竞争力，不断提升业绩，夯实公司盈利能力。
28,请问公司以后每年会用什么形式回馈股东？,投资者您好，感谢您对公司的关心与支持！公司所有信息均严格按照相关法律法规及时履行披露义务，具体可从中国证监会制定的法披媒体巨潮资讯网获悉。
29,"请问董事长,关于公司最新项目进展如何？达到预期了吗？",投资者您好，感谢您对公司的关系与支持！公司已披露《金亚科技股份有限公司重大资产收购暨关联交易报告书（预案）》，截至目前，本次重大资产重组事项涉及的标的资产的审计和评估审核工作尚在进行中。公司董事会将在相关工作完成以后及时召开会议审议本次重大资产重组的相关议案，并确定召开公司股东大会审议本次重大资产重组相关议案的具体时间。
30,公司在税收方面有没有相关的优惠政策？具体税率是多少？,投资者您好，感谢您对公司的关心与支持！因为公司是高新技术企业，因此相关的税收优惠政策，我们均会去申请享受。
31,WCA今年上半年能盈利吗？,投资者您好，感谢您对公司的关心与支持！WCA全球电子竞技赛事是公司布局“文化游戏产业链”不可或缺的一个环节。公司围绕“文化游戏产业链”已经形成“赛事平台+VR核心引擎技术+轻电竞游戏内容开发+GTV游戏频道”资源模式，但还需进一步充实和完善“文化游戏产业链”，因此公司也一直积极展开与业内优秀企业合作。WCA赛事通过近几届的举办，其在国内国际电竞市场的影响力已然形成较好规模，其品牌影响力已开始凸显，但是WCA电子竞技赛事尚属于创业初期，前期需要大量的资金去推广及培育该品牌及市场运营，才能在后期实现其商业价值和盈利空间。
32,请问公司的分配预案达到承诺的分红比例吗？,投资者您好，感谢您对公司的关心与支持！公司2016年度不派发现金红利，不送红股，不以公积金转增股本。具体详见《2016年度报告》。
33,请问公司有无通过发行公司债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,投资者您好，感谢您对公司的关心与支持！发行公司债券、并购基金等都是上市公司合理利用资本平台助力公司更好发展的多种方式方法。对于该种能够提升公司综合竞争力的措施，公司都会认真考虑，也将合法合规地利用好上市公司资本运作平台，尽最大努力回报投资者。
34,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,投资者您好，感谢您对公司的关心与支持！公司已于2017年4月26日在创业板指定信息披露媒体上披露了《2016年度报告》，公司相关信息请以巨潮资讯网刊登的信息为准。
35,最近传公司收到创业板年报问询函是不是真的？,投资者您好，感谢您对公司的关心与支持！公司所有信息均严格按照相关法律法规及时履行披露义务，具体可从中国证监会制定的法披媒体巨潮资讯网获悉。
36,"董事长兼总经理周洪伶女士，独立董事潘学模先生、独立董事张晓远先生、我看了一下公司是2016年

到现在是深沪两市跌幅第一名，请问你们对此有何看法，你们能理解这给我们中小股东生活造成多大

的影响的吗？投资者利益放第一位就这样体现？",投资者您好，感谢您对公司的关心与支持！我们非常理解投资者对股价的诉求，与投资者一样希望股价能有很好地表现。公司股价受经营业绩、市场供求、整体经济环境等多种因素影响，但公司管理层对公司长期发展具有信心。公司将持续深化战略转型升级，继续坚持围绕 “泛家庭互联网生态圈”“文化游戏产业链”、“军工通信和信息化产业链”“两链一圈”进行深入发展与布局。基于前述发展战略规划与目标，不断整合目前拥有的优质资源，尽最大的努力，增强公司综合竞争力，不断提升业绩，夯实公司盈利能力。公司也会继续选择优质的战略合作伙伴进行合作，利用好上市公司的平台进行相关资本运作。
37,"市值连创新低，是不是广大投资者对公司及管理层不认可的最好体现？公司是创业板第一批上市公司

中投资收益率最差的股票。请问大股东及公司高管对此有何看法？",投资者您好，感谢您对公司的关心与支持！我们非常理解投资者对股价的诉求，与投资者一样希望股价能有很好地表现。公司股价受经营业绩、市场供求、整体经济环境等多种因素影响，但公司管理层对公司长期发展具有信心。公司将持续深化战略转型升级，继续坚持围绕 “泛家庭互联网生态圈”“文化游戏产业链”、“军工通信和信息化产业链”“两链一圈”进行深入发展与布局。基于前述发展战略规划与目标，不断整合目前拥有的优质资源，尽最大的努力，增强公司综合竞争力，不断提升业绩，夯实公司盈利能力。公司也会继续选择优质的战略合作伙伴进行合作，利用好上市公司的平台进行相关资本运作。
38,银川圣地经过2016年的推广，今年WCA是否可以扭亏为盈，是否能带来盈利？去年不是市场反响特别强烈，那今年上半年能否给进来带来盈利？,投资者您好，感谢您对公司 的关心与支持！WCA全球电子竞技赛事是公司布局“文化游戏产业链”不可或缺的一个环节。公司围绕“文化游戏产业链”已经形成“赛事平台+VR核心引擎技术+轻电竞游戏内容开发+GTV游戏频道”资源模式，但还需进一步充实和完善“文化游戏产业链”，因此公司也一直积极展开与业内优秀企业合作。WCA赛事通过近几届的举办，其在国内国际电竞市场的影响力已然形成较好规模，其品牌影响力已开始凸显，但是WCA电子竞技赛事尚属于创业初期，前期需要大量的资金去推广及培育该品牌及市场运营，才能在后期实现其商业价值和盈利空间。
39,"大股东及公司高管信誓旦旦说投资者利益放第一位请问这是真的吗？有看这两个月来公司的股价表现

么？",投资者您好，感谢您对公司的关心与支持！我们非常理解投资者对股价的诉求，与投资者一样希望股价能有很好地表现。公司股价受经营业绩、市场供求、整体经济环境等多种因素影响，但公司管理层对公司长期发展具有信心。公司将持续深化战略转型升级，继续坚持围绕 “泛家庭互联网生态圈”“文化游戏产业链”、“军工通信和信息化产业链”“两链一圈”进行深入发展与布局。基于前述发展战略规划与目标，不断整合目前拥有的优质资源，尽最大的努力，增强公司综合竞争力，不断提升业绩，夯实公司盈利能力。公司也会继续选择优质的战略合作伙伴进行合作，利用好上市公司的平台进行相关资本运作。
40,金亚第一季度营收这么差，是不是1-6月份营收在千万以下？继续亏损？,投资者您好，感谢您对公司的关心与支持！2017年第一季度业绩表现不佳，主要因为从2016年第四季度起，部分关键原材料成本大幅上涨，供货周期加长的影响，对行业相关的硬件厂家的出货量产生较为严重的影响，硬件厂家纷纷及时调整出货量，以确保自身毛利率。公司也根据实际情况，及时积极与运营商进行沟通，在满足运营商需求情况下，调整了出货量，避免公司遭受损失。
41,公司有没有股权激励计划？,投资者您好，感谢您对公司的关心与支持！股权激励计划能够吸引并留住人才，有利于核心团队形成凝聚力，提升经营效率，推动公司未来成长，同时确保公司发展战略和经营目标的顺利实现。对于该种能够提升公司经营的措施，公司都会认真考虑，未来也会有股权激励和员工持股的打算。
42,公司是创业板第一批上市公司，对应目前还不到三十亿的总市值你们脸红吗？,投资者您好，感谢您对公司的关心与支持！我们非常理解投资者对股价的诉求，与投资者一样希望股价能有很好地表现。公司股价受经营业绩、市场供求、整体经济环境等多种因素影响，但公司管理层对公司长期发展具有信心。基于公司未来发展战略规划与目标，整合目前拥有的优质资源，尽最大的努力，增强公司综合竞争力，不断提升业绩，夯实公司盈利能力。公司也会继续利用好上市公司的平台进行相关资本运作。
43,请问5天一次的风险提示断了，是否根据情况的发展不同改为一个月一次提示了。请告知详细情况,"投资者您好，感谢您对公司的关心与支持！因亚太（集团）会计师事务所为公司2016年度审计报告出具的意见为“保留意见”故，公司根据《深圳证券交易所创业板股票上市规则》（2014年修订）相关规则及要求，原风险提示公告中涉及的“第13.1.1第（五）项、第13.1.2第（五）项等的规定,若连续两年的财务会计报告均被注册会计师出具否定或无法表示意见的审计报告，每五个交易日至少披露一次可能被暂停上市的风险提示性公告，直至暂停上市风险消除或者深交所作出公司股票暂停上市的决定。”已经得到消除，故每五个交易日的风险提示公告将不再发布。"
44,请详细说明风险告知的变动情况,"投资者您好，感谢您对公司的关心与支持！因亚太（集团）会计师事务所为公司2016年度审计报告出具的意见为“保留意见”故，公司根据《深圳证券交易所创业板股票上市规则》（2014年修订）相关规则及要求，原风险提示公告中涉及的“第13.1.1第（五）项、第13.1.2第（五）项等的规定,若连续两年的财务会计报告均被注册会计师出具否定或无法表示意见的审计报告，每五个交易日至少披露一次可能被暂停上市的风险提示性公告，直至暂停上市风险消除或者深交所作出公司股票暂停上市的决定。”已经得到消除，故每五个交易日的风险提示公告将不再发布。
"
