,Question,Answer
10,请问公司2017年第一季度业绩情况如何？,您好，公司预计2017年第一季度业绩情况为盈利531.54万元-637.85万元，比上年同期上升增长0%-20%，具体数据请您届时参阅公司2017年第一季度报告，感谢您的关注！ 
11,请问公司在报告期内是否存在股权激励计划、员工持股计划或其他员工激励措施的实施情况？,"您好，公司报告期无股权激励计划、员工持股计划或其他员工激励措施及其实施情况。公司2017年1月16日第二届董事会第十二次会议、2017年3月8日2017年第一次临时股东大会审议通过了《关于2017年限制性股票激励计划（草案）及其摘要的议案》，拟向激励对象共计60人授予的限制性股票数量52.04万股，约占本激励计划草案公告时公司股本总额5600万股的0.93%。截止本报告披露日，尚未登记完成。
感谢您的关注！
"
12,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,"您好，公司将立足主业，秉承“为优秀的品牌商提供卓越的材料一体化解决方案”使命，适时借助资本市场力量，采取内生与外延式并购相结合的比翼发展方式，兼并收购与公司战略发展相契合行业领域的标的企业，加快实现战略布局，抢占和培育新兴产业的制高点，加速提升公司核心竞争力。
感谢您的关注！
"
13,在企业文化方面，公司有什么特色吗？,"您好，公司的核心价值观是同心同德、全新全益。道德、团结、激情、创新是四大支柱。公司的使命是“为优秀的品牌商提供卓越的材料一体化解决方案”。公司的愿景是“助力优秀品牌，引领材料应用”。
感谢您的关注！
"
14,请问公司未来有没有收购与兼并计划？,"答：您好，公司将立足主业，秉承“为优秀的品牌商提供卓越的材料一体化解决方案”使命，适时借助资本市场力量，采取内生与外延式并购相结合的比翼发展方式，兼并收购与公司战略发展相契合行业领域的标的企业，加快实现战略布局，抢占和培育新兴产业的制高点，加速提升公司核心竞争力。
感谢您的关注！
"
15,吴叔叔好，作为广发证券的代表，请问叔叔是否知道我喜欢秦叔叔？哈哈,帅哥就是招人喜欢。
16,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,"您好，公司未来将可能面临的风险有市场需求波动风险，对主要供应商依赖的风险，技术服务偏差的风险和财务风险。
针对市场需求波动风险，公司将在加强质量管控和成本管控的基础上，充分利用较强的产业链信息处理能力和“并联下单”优势，积极寻找新的材料，进一步拓展材料市场，针对不同类型客户的特点和要求，提升公司的服务能力，适应公司客户多方位的要求和变化，通过扩展细分市场、聚集规模、领先技术、优质服务等方式增强市场竞争能力。
针对供应商依赖的风险，公司将依靠完善的服务及技术研发优势，保证公司经营所需的中高端塑胶等部分材料为供应商指定代理销售，并进一步加强与重要材料供应商的稳定合作，同时积极拓展公司的储备供应商，以此保证材料供应的充足性。
针对技术服务偏差的风险，公司将继续加强研发队伍建设，增加研发投入，加强技术研发的战略规划和研发管理，提高技术创新能力，同时提升公司服务能力，配置公司上下游资源，提升供应商与客户之间的粘连度，为客户提供便利。
针对财务风险，公司将运用多种措施，包括根据汇率变动情况调整产品销售价格；增加外币销售业务，收取外汇，支付进口货款；与银行合作，锁定远期汇率，降低汇率波动所带来的财务损失。
感谢您的关注！"
17,您好，公司的名字是怎么来的？,您好，公司的核心价值观是同心同德、全新全益，与公司名称相呼应，感谢您的关注！
18,公司是否具备长期投资的价值？你是怎么看的？ 如果有机会，你会增持吗？,公司管理团队对公司的发展充满信心。公司当然具备长期投资价值。
19,近期公司股价下跌，贵公司高管考虑增持股票吗？,"您好，公司高管如增持公司股票，公司将及时履行信息披露义务。感谢您的关注！
"
20,公司的利润分配政策是什么，互动易高送转呼声很高，公司是怎么考虑的？,"您好，公司在2016年年度报告中已披露了向全体股东每10股派发现金红利2.00元（含税），不转增，不送股的利润分配预案。公司的利润分配方案本着回报投资者的原则，是根据公司所处行业特点和发展状况，以及公司的经营情况和财务状况等因素进行综合评估而制定的。
感谢您的关注！
"
21,请站在独立董事的角度评价一下这家公司。您的专业态度对我很重要！,您好，报告期内公司依照《公司法》、《公司章程》规范运作，公司的决策程序严格遵循了《公司法》、《证券法》等法律法规和中国证监会以及《公司章程》所作出的各项规定，建立了较为完善的内部控制制度并在不断健全完善中。董事、高级管理人员均能忠实、勤勉地履行职责；公司董事会依法及时、准确、完整地履行信息披露义务，没有应披露而未披露的事项，没有虚假记载、误导性陈述或者重大遗漏而损害股东利益的情况发生。感谢您的关注！
22,公司的主要合作伙伴有哪些？,公司经营的材料主要包括全球知名厂商的化工及电子材料。公司下游客户包括移动智能终端、家电、LED、太阳能等细分市场品牌商及其代工厂。
23,公司产品的技术含量如何？专利多吗？,"您好，公司是国内材料分销行业从事应用服务的先行者，展业经验达14年，依托内部技术服务力量、外部供应商联合行动计划和日积月累的技术服务案例库，公司建立起面向品牌商与代工厂的深度技术服务能力：面向品牌商，公司通过每月两次的三方技术交流会（由公司、供应商、品牌商参与），为品牌商提供新技术推广、案例讲解、颜色选择和模流分析等技术服务，准确定位其研发项目的材料需求，有效缩短其研发周期；面向代工厂，公司可提供案例分享协助开模、免费试样及跨产品问题处理方案，产品后处理、工艺参数咨询、喷涂试样、送样检测、售后服务等技术服务，助其顺利实现量产。目前，公司积累的研发项目用料案例及材料加工案例累计达787项，已涵盖细分市场的主流材料体系，逐步积累了技术服务的先发优势与专业优势。
感谢您的关注！
"
24,截至目前，公司的同比销售额有增长吗？,您好，公司对2017年的发展充满信心。公司业绩请关注公司定期报告。感谢您的关注！
25,能介绍一下公司现在各大区域的销售和占有率等基本情况吗,您好，报告期内，公司华南地区营业收入占总营业收入比重为79.78%。公司华东地区营业收入占总营业收入比重为12.42%。公司其他境内营业收入占总营业收入比重为7.71%。中国香港及其他境外营业收入占总营业收入比重为0.09%。感谢您的关注！
26,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,您好，公司对2017年的发展充满信心。公司业绩请关注公司定期报告。感谢您的关注！
27,公司去年主打产品的销量是多少？,您好，请您查阅公司于2017年4月10日披露的2016年年度报告相关数据，感谢您的关注！
28,你们的成本、管理、市场等优势体现在哪些方面？,"经过多年发展，公司营运服务能力持续快速提升，在技术服务、产业链信息处理、库存协同优化、运营管理和客户资源等方面形成了独特的竞争优势：
1、技术服务优势
公司作为中高端化工及电子材料一体化解决方案提供商，展业经验达15年，依托内部技术服务力量、外部供应商联合行动计划和日积月累的技术服务案例库，公司建立起面向品牌商与代工厂的深度技术服务能力：面向品牌商，公司通过每月两次的三方技术交流会（由公司、供应商、品牌商参与），为品牌商提供新技术推广、案例讲解、颜色选择和模流分析等技术服务，准确定位其研发项目的材料需求，有效缩短其研发周期；面向代工厂，公司可提供案例分享协助开模、免费试样及跨产品问题处理方案，产品后处理、工艺参数咨询、喷涂试样、送样检测、售后服务等技术服务，助其顺利实现量产。目前，公司积累的研发项目用料案例及材料加工案例已涵盖细分市场的主流材料体系，逐步积累了技术服务的先发优势与专业优势。
2、产业链信息处理优势
公司经过多年积累，建立起较完善的信息处理平台与机制，能够有效整合产业链信息流并筛选、提炼出有价值的信息，为公司专业服务开展与经营决策的制定提供有效支撑。
基于细分市场战略，公司建立起了为细分市场品牌商及其代工厂提供端到端服务的体系。公司依靠工程师团队，通过日常高频次、跨环节的电话或驻点沟通，定期召开多方会议、实施项目跟进表制度等方式，跨越信息不对称的障碍，获取产业链中的一手项目资料与关键业务信息。
基于跨部门协同工作机制、包含ERP（Enterprise Resource Planning企业资源计划）、CRM（Customer Relationship Management 客户关系管理）、OA（Office Automation办公自动化）和EasyFlow（一款更方便的移动办公应用软件）等功能在内的集成化信息平台，公司将获得的产业链信息加以分类、梳理、深度分析与及时传输共享，并将客户需求信息整理分割为9个阶段，建立双周滚动表格，有效输入供应商ERP，从而为客户确定准确的时间排程，实现项目开发价值的高效发掘、各环节业务时序的科学衔接与技术问题的及时响应。
3、库存协同优化优势
经过多年消费细分市场深耕，依托产业链信息处理优势，公司建立起服务于下游客户群的库存协同优化优势，并创造性的开展了VMI库存管理，为客户实现实时原料供应和降低库存成本提供了便利。
一方面，公司直接从品牌商获取一手订单信息；另一方面，基于产业链信息处理能力，依靠供应链管理专业服务团队，公司以品牌商产品上市规划为终点，制定了跨9个阶段，约50-80个时间点的供应排程方案。公司可及时掌握从品牌商到合作代工厂的订单需求运行全景，对整个代工厂客户群的库存进行集中协调优化和柔性供应，在协助客户实现零库存的基础上，促进整个客户群库存总水平的有效下降。
4、运营管理优势
公司拥有一支高素质、高学历的经营管理团队，通过持续学习与探索，运用先进的管理模式与管理工具来提升运作效益，形成突出的运营管理优势。近十年内公司始终坚持应用先进的战略管理工具平衡积分卡（BSC），将公司战略分解落地，强调全员参与战略执行，有力的推动了战略的实现。在供应链及财务管理上，公司采用了集团化的ERP体系，不但保证了供应链效率，还有力的保障了“阿米巴”组织运作，建立了更有效的服务机制。在客户关系管理上，公司引入了业界先进的CRM体系，使得所有客户得到了精心服务，保证了公司业务的发展。
5、客户资源优势
经过多年的细分市场耕耘与积累，公司建立了众多稳定且具有行业影响力的客户群。公司服务的的客户广泛分布于移动终端、家电、LED照明等领域众多具有行业影响力的客户品牌，如华为、小米、中兴、步步高、TCL、魅族、酷派等。公司庞大的客户数量及知名客户群体有效提高了公司的服务推广能力及把握市场的能力，也使公司建立起了长期稳定的客户资源优势，以持续保持市场竞争力。
"
29,请问净利润的增长率和销售收入增长同步吗？,"您好，报告期内公司实现营业收入840,623,225.62元，同比下降1.91%。公司净利润27,912,541.26元，同比下降33.92%。净利润下降主要系报告期内公司为持续推进和落实发展目标，加大了市场开拓和技术、产品研发投入力度，致使费用增加。其次，报告期内公司支付了上市相关费用，同时政府补贴收入较上年同期有所减少。除此之外，报告期内公司预计资产减值损失较上年同期有所增加。感谢您的关注！"
30,吴叔叔好，公司是什么时候上市的？,您好，公司于2016年8月26日在深圳证券交易所创业板上市，感谢您的关注！
31,您好，公司的宣传片我看了，不错，您是公司的创始人吗？,感谢您的支持和夸赞，再次感谢！
32,公司是否会考虑开拓新的领域？,公司将继续坚持品模贯通的商业模式，强化细分市场的品牌建设，同时加大多材料多工艺的引进。公司将建立细分市场品牌全景图，包含所在细分市场的品牌全景、未来在品牌开拓上的布局和当下品牌拓展的进程、展开方向和次序；同时建立产品维度的全景图，将包含现有和未来的材料、工艺的路线布局，作为战略执行的沙盘地图，在此指引下选择展开方向及次序。在细分市场创造端到端的解决价值，加强材料工艺与细分市场项目直通率的紧密结合，整体化解决方案层面上参与和支撑细分市场发展。
33,徐叔叔好，公司的主营业务是什么？,"公司作为中高端化工及电子材料一体化解决方案提供商，通过专业技术研发服务满足客户对材料应用品质、速度、成本和创新的需求，实现中高端化工及电子材料的销售。产品主要为中高端化工及电子材料，包括工程塑料、弹性体塑料、胶水等化工材料及电子材料，主要应用于制造下游移动终端、家电、LED照明等细分市场产品的零部件、功能件、结构件或外观件。
公司分销的产品主要是工程塑料、弹性体塑料、胶水等化工材料及银浆、偏光片等电子材料。较之普通塑料。工程塑料主要应用在工业上，加工成工业零件等结构件和外壳产品等，在满足高强度、耐冲击性、耐热性、硬度及抗老化性等要求的前提下，用料更加轻便，成本更低，能够起到替代钢铁等材料的作用，是一种符合循环经济的绿色环保材料。此外，在工程塑料的基础上，经过进一步的填充、共混、增强等方法加工，提高了阻燃性、强度、抗冲击性、韧性等方面的性能而制成的改性塑料，已经成为近年来塑料工业中重要的细分领域。
"
34,公司今年的财务费用会有多少？,您好，目前尚无法预测2017年的财务费用，请您届时关注公司定期报告，感谢您的关注！
35,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司的研发部负责公司的研发工作。公司长期跟踪业界新材料、新工艺、新技术的进展，结合国家“中国制造2025”战略和公司的细分市场，倡导以先进的技术优化产品品质、降低成本，推广科学试模理念，实现在线监控产品品质，以云端的形式管理成型设备，管控各段成型参数，以技术革新推动行业变革，增强中国制造的整体实力。精耕细作，培养行业专家，同时具备大局观视野；跨专业合作，各专业思维激烈碰撞，实现新概念快速验证落地；兵团化作战，针对客户需求，提供包含技术、供应链、商务的解决方案。
36,公司的前5名供应商是什么，与公司存不存在关联关系？,您好，公司前5名供应商，您可查阅公司2016年年度报告，与公司不存在关联关系，感谢您的关注！
37,请问公司的分配预案达到承诺的分红比例吗？,您好，公司的利润分配预案达到了分红比例，感谢您的关注。
38,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,公司将继续坚持品模贯通的商业模式，强化细分市场的品牌建设，同时加大多材料多工艺的引进。公司将建立细分市场品牌全景图，包含所在细分市场的品牌全景、未来在品牌开拓上的布局和当下品牌拓展的进程、展开方向和次序；同时建立产品维度的全景图，将包含现有和未来的材料、工艺的路线布局，作为战略执行的沙盘地图，在此指引下选择展开方向及次序。在细分市场创造端到端的解决价值，加强材料工艺与细分市场项目直通率的紧密结合，整体化解决方案层面上参与和支撑细分市场发展。 公司将坚持“为优秀的品牌商提供卓越的材料一体化解决方案”的使命，重视技术研发积累与投入，继续在特种材料行业深耕细作，加大各细分市场行业布局，在市场变化之中寻找发展机会，引入更多先进材料。公司紧跟行业发展趋势，谋求在主外观成品件、工业4.0等新领域寻求与材料行业的协同发展机会。目前，公司主打推出主外观成品件，主外观成品件作为原材料和下游产品的枢纽，可以充分利用公司技术研发、质量检测设备，使得产生协同效应，同时指明了材料引进、工艺强化、工业 4.0 的发展路径。公司旨在利用B2B分享经济的理念，打造主外观成品件的商业模式，实现“生产易”。除此之外，公司将紧跟智慧制造趋势，探索进入自动化领域，如手机产业链自动化、注塑自动化等与公司材料产业及公司下游客户需求协同的领域，充分发挥公司在行业中的技术、平台、商业模式等优势，与优质供应商、客户通力合作，搭建更优质的资源平台，快速打造产品与服务，实现公司战略目标。 
39,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,公司对2017年的发展充满信心。公司业绩请关注公司定期报告。谢谢
40,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,公司对2017年的发展充满信心。公司业绩请关注公司定期报告。谢谢。
41,公司未来3年发展前景如何?,"您好，公司将继续坚持品模贯通的商业模式，强化细分市场的品牌建设，同时加大多材料多工艺的引进。公司将建立细分市场品牌全景图，包含所在细分市场的品牌全景、未来在品牌开拓上的布局和当下品牌拓展的进程、展开方向和次序；同时建立产品维度的全景图，将包含现有和未来的材料、工艺的路线布局，作为战略执行的沙盘地图，在此指引下选择展开方向及次序。在细分市场创造端到端的解决价值，加强材料工艺与细分市场项目直通率的紧密结合，整体化解决方案层面上参与和支撑细分市场发展。
公司将坚持“为优秀的品牌商提供卓越的材料一体化解决方案”的使命，重视技术研发积累与投入，继续在特种材料行业深耕细作，加大各细分市场行业布局，在市场变化之中寻找发展机会，引入更多先进材料。公司紧跟行业发展趋势，谋求在主外观成品件、工业4.0等新领域寻求与材料行业的协同发展机会。目前，公司主打推出主外观成品件，主外观成品件作为原材料和下游产品的枢纽，可以充分利用公司技术研发、质量检测设备，使得产生协同效应，同时指明了材料引进、工艺强化、工业 4.0 的发展路径。公司旨在利用B2B分享经济的理念，打造主外观成品件的商业模式，实现“生产易”。除此之外，公司将紧跟智慧制造趋势，探索进入自动化领域，如手机产业链自动化、注塑自动化等与公司材料产业及公司下游客户需求协同的领域，充分发挥公司在行业中的技术、平台、商业模式等优势，与优质供应商、客户通力合作，搭建更优质的资源平台，快速打造产品与服务，实现公司战略目标。
"
42,请问公司有无通过发行债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,外延式投资并购是公司的战略重点。公司将根据发展规划、资金需求、资本市场情况等因素综合考虑融资时机和方式。
