,Question,Answer
20,贵公司一季度营收同比增速56.65%，而营业成本同比增速为66.81%，请问一季度毛利率下降的原因是什么？,尊敬的投资者您好，公司2016年一季报的毛利率是48.98%，2016年公司产品综合毛利率是44.75%，2017年第一季度是45.67%。毛利率相比略有下降，未来毛利率下降将是一个持续缓慢的过程，公司将通过研发设计、供应链、生产等环节降低成本，感谢关注。
21,公司产品的技术含量如何？专利多吗？,尊敬的投资者您好，公司拥有国内领先的核心技术——矢量控制技术/转矩控制技术，截至2016年底，公司累计取得专利39项。感谢您的关注。
22,能介绍一下公司现在各大区域的销售和占有率等基本情况吗,尊敬的投资者您好，公司2016年年度报告“第四节 经营情况讨论与分析”有详细说明，请您查阅巨潮资讯网。感谢您的关注。
23,公司的主要合作伙伴有哪些？,尊敬的投资者您好，公司电动汽车电机控制器客户主要为国内新能源汽车整车或者零部件企业，中低压变频器和伺服驱动器客户涉及国内工业制造等多个领域的客户及终端供应商，感谢您的关注。
24,公司是否会考虑开拓新的领域？,尊敬的投资者您好，公司未来不排除拓展与主营业务相关的新领域，感谢您的关注。
25,公司未来3年发展前景如何?,尊敬的投资者您好，公司所处的新能源汽车行业及工业自动化行业，都是国家支持发展的行业，公司具备技术、产品、客户优势，我们对未来的发展前景充满信心，感谢您的关注。
26,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,尊敬的投资者您好，2017年公司业绩增长目标是30%--50%，感谢您的关注。
27,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,尊敬的投资者您好，2017年公司业绩增长目标是30%--50%，感谢您的关注。
28,截至目前，公司的同比销售额有增长吗？,尊敬的投资者您好，截至2017年第一季度的销售情况，请参见公司2017年第一季度报告，感谢您的关注。
29,关于新能源乘用车用电机控制器领域，公司成立了专门的研发团队，并取得了一定进展，请问具体进展情况如何？投入市场有没有具体时间表？,尊敬的投资者您好，公司新能源乘用车电机控制器研发项目目前在技术参数和样机测试等方面均取得一定进展，并积极与客户进行接洽，感谢您的关注。
30,邱总，您好！请问目前蓝海华腾技术走势处于弱势状态，成交量也比较小，投资者的关注极低。而朱总的汇川技术走势比较好，对于市场目前的关注度，请问您方公司近期有没有其他方面的改善?非常感谢您的回答。,尊敬的投资者您好，每家公司情况不同，蓝海华腾一直致力于综合实力的提升，感谢您的关注。
