,Question,Answer
11,自从微博出现后，对于舆情的关注和扩散在一定程度上都有所放大，关于舆情的监控，公司有些什么样的手段？而在应对负面舆情的时候，又有什么样的应急措施？,"您好,公司重视信息披露和舆情监督管理工作，通过电话、网络、短信、微信、交易所平台、指定媒体等方式关注舆情信息，为公司的正常经营和管理营造良好的外部环境是我们的职责。谢谢！"
12,今年人工费用是否还会出现阶段性上涨？,您好！公司重视人力资源管理工作，让员工分享公司成长的成果，同时为股东创造更大价值；随着公司不断发展，期待员工的收入能上新的台阶。谢谢！
13,公司未来3年发展前景如何?,你好！公司作为行业内领先的IP运营和创新的优秀公司，坚持走IP平台化、内容精品化的互联网文化发展之路，持续布局于互联网文化相关产业，打造基于以优质IP运营为载体、以内容创新为核心，集动漫影视、网络游戏、周边衍生产品等为一体多元互联的综合性互联网文化集团公司。
14,公司的负债比率有多少？,您好！公司2016年年度的负债比率12.32%，具体财务数据请关注巨潮资讯网。谢谢！
15,请问公司上一季生产经营状况如何？与去年同期相比如何呢？,您好！公司的经营具体情况请多关注巨潮资讯网。谢谢！
16,电视剧行业竞争激烈，公司在这方面有什么优势？,您好！是的，电视剧竞争是非常激烈的，我们的子公司星生园拥有十年以上专注精品言情剧和优秀的团队，我们的内容定位是精品言情剧，我们的市场定位，就是聚焦70后、80后、90后这些新生代团体，为其提供优秀的作品。
17,一般一部电视剧的制作周期是多久？从投入到产生利润又需要多少的周期？,您好！已完成的剧本从筹办-拍摄-后期制作完成大概半年时间。公司影视作品必须取得广电总局发行许可证（约一个月）后，才可以将播映带转移给购货方取得收入并结转利润。
18,公司现阶段发展过程中有何不足？面临的最大挑战是什么？如果新客户在磨合期放弃与公司合作，公司有无应对措施？,您好！公司目前面临的最大挑战在于人力资源的管理，建立高素质的人才队伍，这方面公司已经制订了相关的策略。公司本着公平的原则，重视客户关系的管理。
19,"国家要求实行经济节约型政策,公司具体是怎么做的?","您好！公司经营一贯强调符合国家政策，响应国家的号召。目前公司已经转型为文化娱乐公司，在经营中力行节约，强调绿色办公，降低日常管理费用。
谢谢！"
20,最近公司财务状况如何？,您好！公司在2016年年报已公告2017年1季度业绩，预测1季度净利润同比增长160%-210%。谢谢！
21,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,您好!公司继续围绕优质IP运营和发展，完善产业链布局，认真做好项目甄选和研究工作，从公司主业的纵向和横向两个维度去发现优秀团队和项目，通过并购重组的方式，让公司主业更丰满和更有竞争力，从而实现公司业绩的可持续性增长。
22,股价升等于做免费广告，有助于公司产品销量升、业绩升，形成良性循环。建议公司配合将股价做上去。,谢谢您的建议，公司重视价值管理，努力用好的业绩和产业布局提升公司的内在价值，谢谢！
23,在企业文化方面，公司有什么特色吗？,您好，公司企业文化特色主要表现在3个方面，稳健、积极进取、不断学习......谢谢
24,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,您好，公司产品规划详见2016年年度报告，根据2016年规划要求，2017年会有新的增长。
25,希望公司在适当的时侯推出激励计划来聚集和挽留人才，保持公司的竞争力！,您好，感谢你的关注。谢谢。
26,近一年来，贵公司高管考虑增持吗？,"您好！公司管理层对公司是充满信心的，公司的管理层会采用股权激励或其他方式在适当的时候持有股份。
"
27,首先祝贺公司业绩同比大增！请问哪个产品最赚钱？,"您好！感谢您的鼓励，目前公司影视板块的发展较快。
"
28,贵公司的玩具是属于高端还是中低端产品？哪个玩具产品利润最高？,您好，2016年公司已经转型为文化影视产业，玩具已经剥离出去。以前公司的玩具是属于中高端产品。
29,公司在投资板块方面的进展如何？收益理想吗？,您好，目前，公司对外投资主要是以深圳前海骅威投资、骅威香港为投资主体，先后投资了中国数位互动、华夏城视网络电视股份有限公司等数家公司，未来公司将继续加大投资力度和相关产业的布局，为公司外延式发展打下基础。
30,去年公司经营遇到的最大困难是什么?今年有望改善吗？,目前公司在经营发展过程中遇到最大的挑战是对人力资源的管理，公司将认真研究、审视行业和公司内部因素的变化，创新人力资源管理方式，建立以结果为导向和分享激励的人才驱动管理模式，吸引杰出和优秀人才加盟公司发展，挖掘内部人才成长潜力，让人力资源成为推动公司发展的第一资源。
31,2016年业绩大增，哪块业务贡献最大？,您好！2016年最大业务贡献是影视作品，谢谢！
32,去年收购的风云互动为公司贡献了多少业绩？,您好！风云互动2016年业绩按对赌协议超额完成，具体请查看巨潮资讯网。谢谢！
33,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？,您好，巨潮资讯网、《证券时报》、《中国证券报》为公司信息披露媒体，您还可通过公司官方网站（www.huawei-stock.com/ ）了解公司更多情况，谢谢！
34,公司未来发展前景如何?对目前这个行业的市场潜力有多大？,我们在2016年年度报告中对所处的行业做了认真分析， 您可以去了解一下。我们对公司所处的行业和公司的未来发展是充满期待的。我们相信在这个篷勃发展的大行业中，通过公司全体员工的努力和智慧，未来的发展前景是美好的。
35,今年如何分红，是否高送转，有计划吗？,您好！公司2016年度利润分配方案已披露在年度报告中，请参阅. 谢谢！
36,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,您好！公司现有人力成本上升，主要原因是子公司按协议要求计提业绩超额奖励，对公司产品价格不存在影响。
37,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,感谢你的提问，感谢你的关心。目前公司正在进行新的品牌策划，以符合公司战略发展的要求，聚焦IP的运营和创新，着重打造影视加游戏生态链。努力成为国内领先的以内容创新为主的文化传媒公司。
38,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好！公司已转型为文化传媒行业，主要在于影视和游戏两个领域发展，公司每年会推出三到四部影视作品，至少五款IP游戏。
39,公司今年有没有新产品和新业务拓展？,有新作品推出，详见我司2016年年度报告
