,Question,Answer
12,請問董事長公司股价是否反映出公司價值？這么好的公司，這么低的價格都引起機构关注？,"这个股价，对于香港股市来说就很高了。同比创业板，我们的股价确实不高。
我们有志向将地尔汉宇做成一个伟大的公司。"
13,对比家电、智能制造企業，怎麼公司的股价会如此不作为，還是公司就是這樣價值？掉队不要在前面。,您好，公司的价值是低估的
14,前5大供应商中，第一供应商占比达38%，是否说明过度依赖该供应商？是否有计划分摊采购额给其他供应商以降低成本？,"你好！这个数据来自哪里？
在排水泵这各行业，公司的客户结构是合理的。在稳定原有客户结构的情况下，公司正在不断开拓新的客户。"
15,公司一季报已經預告了，公司全年净利潤增長有足夠信心嗎？超預期或許也不排除吧！(水疗马桶的量一放开）,您好，公司管理团队有信心做好企业经营
16,希望石董解禁股到期和我们大家一起坚定持有，不减持，甚至增持，我们股民就放下心头大石呢。有可能嗎？,跟我想的一样。
17,公司在二级市場的價格是否反映出公司的內在價值？公司要達到一佰亿的总市值需要10年時間吗？,"我认为是低估了。
但我们有耐心。"
18,我觉得水疗马桶的推广不够，天天头等舱这个口号不够亲民也不符合产品性能，建议换个广告词,帮想想。
19,石董：有个小小的问题，目前公司的机器人产业化项目部包括人机界面、运动控制器、伺服电机驱动器、伺服电机、机械本体，新能源汽车方面的核心部件也是大功率伺服电机，欧佩德也在做，是不是将来会形成同业竞争，目前欧佩德正是烧钱阶段，一旦时机成熟，石董会选择注入上市公司。,欧佩德只做工业领域的伺服电机，不做机器人和新能源汽车的伺服电机。没有冲突。
20,您好，公司的发展战略是什么， 是否公司未来发展的主打方向？ 以前没怎么听到这方面的动向， 能否详细讲解一下主要是面对哪些品种和市场？ 谢谢！,"主营发展战略是：从家电核心部件开拓升级到新能源汽车核心部件。
同时，地尔汉宇作为一个创新创业的平台，引入越来越多的创新团队，公司提供资金、生产、服务方面的支持。
"
21,请问公司送股和分红的具体时间，谢谢。,您好，2016年度权益分配预案尚需经年度股东大会审议，审议通过后公司会在2个月内视具体情况确定分派时间，届时会及时进行公告，谢谢！
22,今年人工费用是否还会出现阶段性上涨？,总量增长，比如研发投入。但在日常生产及管理方面，公司通过自动化水平提升，会保持单位成本的稳定。
23,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,您好，公司产品均具有很高的技术含量，您可以公司在定期报告中披露专利情况。
24,公司产品有无旺、淡季之分。如有什么时候是旺季，什么时候是淡季？谢谢！,您好，公司主营业务产品的销售不存在明显的淡旺季之分，但根据过往销售情况，主营业务收入呈现一定的季节性特征，下半年营业收入高于上半年，谢谢！ 
25,自从微博出现后，对于舆情的关注和扩散在一定程度上都有所放大，关于舆情的监控，公司有些什么样的手段？而在应对负面舆情的时候，又有什么样的应急措施？,您好，公司已建立日常舆情监控与应对的相关机制，及时关注舆情信息。
26,公司治理结构是否健全并做到了独立运行？,您好，地尔汉宇严格按照《公司法》、《证券法》等有关法律法规和《公司章程》的要求规范运作，公司资产完整，在业务、人员、财务及机构方面独立于控股股东和实际控制人，具有完整的业务体系及面向市场独立经营的能力。谢谢！
27,您好，贵公司员工平均一个月能挣多少？,工人从3500到7000元，技术及管理人员在江门制造业处于上等水平。
28,公司对订单实行预收款吗？预收比例是多少？,"小部分客户有预收，比例不等。
公司的客户都是领先终端家电企业，货款安全。"
29,想问一下董秘，最近有无投资者到公司调研？大家都最关心的是什么,您好，近期投资者调研活动比较少，每次有调研活动时，我们都会及时披露相关信息，谢谢！
30,如若公司股价在走下坡路的情况下，是否会推出高股价股权激励计划？,您好，目前暂无此方面考虑，谢谢！
31,能否介绍下公司未来的融资计划？,您好，目前公司尚无确定的需要披露的融资计划，谢谢！
32,地尔汉宇对员工有没有什么培训？,您好，公司一直在推行“以技术工人替代普通工人”和“从普通管理人员提升为专家级别管理人员”活动，不断通过充实培训内容、改进培训形式、提升培训水平，以经营目标为核心，促进员工技能、业务水平、知识面以及部门管理绩效的提升。
33,原材料如何波动对公司的毛利率更有利？,一般来说，原材料降价会利于公司，但是如果涨价了，公司泵类产品全球第一的市场地位使我们有成本传导的能力
34,16年马桶销售的业绩是多少？今年的目标是多少？,您好，2016年水疗马桶的业绩未达到披露标准而未在年报中披露，因此不方便提供，敬请谅解，谢谢！
35,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,您好，公司对于并购的看法是：并购是公司做大做强的手段，但并不是目的，公司会谨慎选择标的，如有相关计划，我们会及时予以披露，谢谢！
36,公司非公开发行情况如何？,您好，公司目前并无非公开发行，谢谢！
37,业绩说明会本来应该是恳谈会，将企业目前的处境，面临的困难，预计的风险和相应应措施清晰告诉股东。,您好，业绩说明会正是公司针对年度报告中的相关信息与投资者进行交流，您可以提出您关心的问题，谢谢！
38,公司一季报已經預告了，公司全年净利潤增長有足夠信心嗎？超預期或許也不排除吧！(水疗马桶的量一放开）,有信心有努力！但净利润不是评价公司价值的唯一指标。还要看我们在新产业上的投入，利润会滞后反映。
39,请问净利润的增长率和销售收入增长同步吗？,您好，公司历年来的净利润和销售收入都是同步增长的，相对而言，由于新产品不断投向市场及占比增加，净利润增幅会高于销售收入增长，谢谢！
40,感觉公司对自己品牌过于自信，那怎么市场不领情呢？,"市场不一定是对的。
我对我们的团队非常清楚。
我们目标远大，勤奋工作和学习，勇于改正错误。"
41,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,"公司的大部分核心人员通过神韵合伙持有激励股权，过去没减持，目前也没有明确的减持计划。
目前暂时没有新的股权激励计划，如有，我们会及时公告。"
42,贵司有这么多好的客户，能不能开发做做别的家用电器零部件啊？,您好，这个建议非常好，公司有这方面的考虑，目前正在尝试中，谢谢！
43,有报道说公司布局新能源整车是讲故事的可能性很大，公司如何看待这个问题？从公司股价角度看，公司得不到资本市场的认同，那么新能源汽车项目有取消的可能吗？,没有取消的可能。
44,公司股价长期低迷，完全和公司公布信息、基本面、相背离、希望公司大股东增持，用真诚负责的态度对待投资者 谢谢！,解禁后考虑增持。
45,请问董事长，您名下有没有未注入上市公司的其他资产（公司）呢？,"有的。
还在成长中。"
46,"公司的持续良性发展是投资者投资信心的有力保证,愿公司的发展能为投资者带来良好的回报!请问公司领导对今年有信心吗？","今年没有什么花招可以做。得靠努力拼搏。
现在没有信心的是欧洲、美国。
本来今天去欧洲，但老外怕我参观其工厂，取消了。你看老外现在有多怕中国的企业。"
47,请问贵公司在机器人领域有哪些?,您好，公司的工业机器人项目目前以针对具体应用领域开发批量产品为主（例如冲压机器人），同时辅助核心部件的研制与开发（如控制器、伺服电机等）。
48,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,在建的有洗涤泵项目、新能源汽车领域项目。目前主要是基建，募投资金和自有资金能够满足资金需求
49,请问公司以后每年会用什么形式回馈股东？,"更好的业绩。
更有利于社会的产品和服务。"
50,你好，我持有公司股票已经有一年了，公司一直在融资，公司股价一直上不去，请问，如何在二级市场上保护小散的利益？,您好，你确定是我们公司的股票吗？我们没有“一直在融资”，谢谢！
51,在做项目之前是否对项目进行严谨的可行性研究？,您好，公司技术开发或产品开发项目都必须进行可行性分析，这是必要的阶段要求，谢谢！
52,公司股东质押解除是不是为了卖股票？,少贷了些款，所以放出了一点。你有合适的投资品吗？我会再押了贷点款。
53,请问公司2017年主要生产计划和利润目标有哪些？,您好，公司2017年的经营计划详见2016年度报告第四节、九（三）的相关内容，谢谢！
54,马先生，你好。2017年一季度和2016年一季度分别扣除汇兑损益，销售收入和净利润增长多少?,"有一季度业绩预告。
现在还没到季度末呢，具体要看一季度报告。"
55,请问公司公司的核心竞争力是什么？,您好，公司的核心竞争力来自于强大的技术开发与产品开发能力，目前部分产品的技术实力公司已经走入“无人区”，新产品开发的力度也逐步增大，我们相信，打好基础，才能走的更远，走的更高！！
56,公司二级市场走势如此低迷，请问，公司是否有什么利空？,您好，公司目前没有应披露而未披露的信息，并且公司的生产经营一切正常，当前股价并不能完全体现公司的价值，谢谢！
57,石总，我查询资料发现2015中国智能马桶的市场大概在400万台，公司今年翻看年报我预计销量是1万台左右，未来几年占领市场份额是不是当务之急呢？公司目前股价的低估很大程度上就是由于机构对公司市场份额提成速度的一种看空，今年把这个预期扭转，哪怕是不赚钱，只把马桶的营收做上去股价也会有相当大的提升。,好的。听您的。
58,请问贵公司是否对产品的毛利率是否满意？毛利率和净利润之间的比例是否是正常范围内？可否有新技术的研发？,"毛利率和净利润的关系是正常的。
我们大概有20%的毛利用于研发、管理。这令到我们可以投入比较大的资金到研发领域。
新技术时时都在突破。好像每周都有专利。"
59,公司参股的超黑科技优巨新材，由投产到现在扩产，可以预期会给公司带来一定利润吗？,您好，公司参股优巨新材是看好其专利技术、市场空间，目前新产能正在逐步投入生产，订单预期正在逐步扩大。按照投资协议的要求，优巨新材2016、2017是对应有业绩任务的，详情可参见公司公告，因此预期是有的，谢谢！！
60,请问公司有没有更远大的目标，比如利用自身优势介入洗碗机，洗衣机等家电整机制造，竖立家喻户晓的地尔家电品牌和蓝筹形象。还是只满足供应零部件？,目前我们还没有计划
61,公司变更募集资金投向为机器人项目，简单说下与同川科技的关联，另简单说说欧佩德伺服电机系统有限公司。,"同川是地尔汉宇控股的公司。
欧佩德是我本人控股的公司。"
62,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,公司控股的同川科技自主研发的机器人在今年会有较大的销量提升，但我们不着急挣钱，行业及市场地位更重要，这个公司虽然还不挣钱，但已经有投资者向公司开出高价想入股（但公司还没有具体的融资计划）。投资的优巨公司产线已就，预计会有利润回报
63,公司的洗涤泵产品有哪些技术优势，致使很多知名品牌和你们合作？,"品质全球第一。
价格有竞争力。
服务好。技术领先。"
64,最近中韩局势这么紧张，贵司和韩国三星的交易有没有受影响？,"三星少了，惠而浦和GE就多了。不用担心。
泵的竞争力肯定是全球第一的。
我们去年卖给美国GE公司的水泵，不良率做到了零ppm。"
65,公司对美国对洗衣机征收反倾销税怎样看？有什么应对措施吗？,您好，美国对国产大洗衣机征收反倾销税的事件应当仅涉及三星、LG等品牌，目前尚未见该事件对公司的的影响，谢谢！
66,智能水疗马桶，可否制定方案优惠长期持有公司股票的投資者？另外以石董現在的知名度直接做公司形象代言人，大肆宣傳，應該有不錯的效果，會比什麼明星更有成效.,好建议。赞！
67,贵司最近充电桩销售业绩如何,您好，公司正在探索充电桩产品的经营模式，同时加大核心部件的研发力度，力争提供物美价优的产品！！
68,公司股价长期低迷，完全和公司公布信息、基本面、相背离、希望公司大股东增持，用真诚负责的态度对待投资者 谢谢！,坚持就是胜利！我们是 打持久战的。
69,互动平台怎么有些问题不能直接回复答案，而是多谢关注？,您好，互动平台是公司与投资者日常交流的平台，但并不是证监会指定的信息披露场所，有些投资者问到的敏感信息或财务信息是无法答复的，本着对投资者高度负责的态度，公司对互动易平台问题的答复均按照深交所相关规定，严格执行内部审批流程后发出。谢谢！
70,有网友评论认为：涉及专利的官司举证认定困难繁琐时间漫长，无论官司结果如何，官司所涉及的排水泵未来降价毛利率下降是大概率的事情。对此公司有何看法？,公司历年来一直重视知识产权，努力通过技术创新、工艺革新、新材料使用、管理效能提高、合格率改善、供应商战略合作等方式来维持并提升公司在排水泵这个细分领域的竞争力，从实际情况来看，公司泵类产品的毛利率近年来实现了营收和毛利率同步提升，巩固了全球第一的市场地位。
71,工信部部长谈海淘马桶盖电饭煲：国货当自强。请问公司有没有生产普及型智能马桶盖的计划？死守一个消费面狭窄的产品，不如开拓大众化的市场。,"暂时没有。
"
72,公司名称为地尔汉宇，有什么特殊寓意吗？,您好，公司的名称包含公司的两个品牌，一个是汉宇HANYU，一个是地尔iDEAR，两个品牌的LOGO分别对应传统卦相中的乾卦和坤卦，即天与地，英文名称合在一起就是idear hanyu，即我亲爱的汉宇。另外汉宇这个天的LOGO代表目标高远，地尔这个地的LOGO代表脚踏实地，而这中间由我们地尔汉宇员工支撑，这代表了公司的企业文化“天高、地厚、人慧”，谢谢！
73,您好，请介绍一下贵公司2016年业绩,"您好，2016年公司的经营业绩继续保持平稳增长，共实现营业收入75,820.05万元，较上年增长8.89%；实现营业利润20,554.31万元，较上年增长22.38%，归属于上市公司股东的净利润为19,156.60万元，较上年增长29.61%。"
74,2017年公司会进行大收购或兼并上下游企业来做大做强公司吗？,我们每个月都研究并筛选一批目标企业。但我们会持谨慎态度。
75,同川科技作为一个创业公司的发展目标是什么，发展前景如何？,"您好，同川科技是由一群有梦想有拼劲的专业技术年轻人组成，他们的梦想是：做中国最优秀的工业机器人！（优秀主要是指：高质量、高性价比、高安全、易用）。
同川科技根据自身在自动化控制方面的优势，选择工业机器人及智能装备产业进行深入研究和市场化，同时针对工业机器人核心技术加大研发力度。"
76,地尔股吧里一直有一位前辈说：20世纪初去美国西部淘金的人没赚到钱，卖锄头的人却赚到了。石总一直说电机是地尔的强项，这我们都不否认，但从电机这一项就切入整个纯电动汽车市场，是不是显得有点好高骛远？,"有空到公司看看。我们绝不会对这个事情轻松。
研发投入已经近3年了，目前单聘请的外籍研发人员就接近10人。最近一个月增加的研发人员就达到68个。我们正在加速。"
77,想问一下贵司去年的研发汽车投入了多少钱啊,"公司2016年投入研发费用3,200多万元，占营业收入的3%，其中投入新能源汽车领域占有较大份额。"
78,您好，请问贵公司主要的产品方向是哪些？,您好，公司力争维持全球领先的家用电器排水泵供应商地位，同时开拓以洗碗机用洗涤循环泵、水疗马桶为主的与家用电器排水泵密切相关的新兴市场，成为节能、健康、环保家用电器的领导者和实践者。此外，公司还以智能制造领域、纯电动汽车领域为发展目标，着力研制工业机器人产品和纯电动汽车用核心部件产品，为公司未来发展拓展更为广阔的空间。
79,请问公司出口的排水泵用美元还是用人民币结算？汇率对公司的影响多大？,70%是出口，主要结算货币为美元及欧元，若人民贬值，对公司会有正向影响
80,希望石董解禁股到期和我们大家一起坚定持有，不减持，甚至增持，我们股民就放下心头大石呢。有可能嗎？,"我们我们高管团队好像还几乎没有减持股份呢。解禁后，如果市盈率还是这么低的话，我会考虑增持。

目前，我没有一分钱减持的想法，到有增持的想法。"
81,请介绍下机器人产业化开展的情况？谢谢,您好，公司工业机器人产品目前的重点是加快市场推广，同川科技的三、四、五轴冲压机器人产品已向市场推广，取得不错的反响；六轴冲压机器人也已经研制成功，正处于推广初期阶段，谢谢！
82,请问贵公司负债率低 是否考虑并购一些企业？,如果有符合公司发展战略的项目，公司会考虑并购
83,您好，公司出口业务较多，人民币贬值对公司是有利还是不利?有多大的影响？,"人民币贬值对公司是利好。
但是与欧元、日元等货币比较，这几年人民币还是相对升值的。
以前1欧元=1.6美元，现在1欧元=1.07美元。你看欧元贬值了多少！"
84,您好公司有否考虑增加投资对优巨进行控股？,"我们会希望优巨独立上市，不会考虑控股。
除非上市遇到困难，我们才可能控股。"
85,非常感谢石总的耐心解答，那么我还想问一问，公司对水疗马桶的预期是卖出就要保持盈利呢，还是模仿互联网公司先以成本价甚至亏损价占领市场，再慢慢提高盈利水平？,"拓展市场的时候，未必需要盈利。
水疗马桶是个新产品。机器人也是。
我计算过泵的业务，前面14年的利润总和等于第十五年的利润。
上市了当然会快，但也需要各个方面的积累和沉淀。"
86,请问贵公司的产品主要是工业用品还是家庭用品，请介绍下公司的产品,您好，公司的产品分为三大类：第一类是洗衣机/洗碗机用排水泵产品，包括排水泵、洗涤循环泵及部分配件产品，目前产销量居全球第一，与众多知名家电品牌均有合作；第二类是工业机器人产品，目前已经批量销售的有三、四、五轴冲压机器人；第三类是终端家用电器产品，包括水疗马桶、洁蛋洗衣机、厨余垃圾处理机等，公司产品均围绕节能、健康、环保理念而开发，谢谢！
87,请问公司用人机制如何？要留住人才，是否考虑推出股权激励机制？,"地尔汉宇将作为一个创新创业的平台。有能力的人欢迎来创业。我们提供土壤、阳光、空气，让他自己长。
天之道在生植！"
88,智能机器人处于黄金十年，公司可以通过内涵发展和外延收购，打造机器人业务成为公司第二大利润来源。请问目前高层这方面有何具体谋划？,"机器人也需要核心技术。
如果没有核心技术，营业额大，也往往就一阵子。比如我们江门原来有一家“真明丽”的光电公司，数万工人，现在只剩三几千了。
掌握核心技术，公司才能长久发展。
机器人的核心技术包括伺服电机、编码器、谐波减速器、驱动器等，我们正一一掌握中。"
89,贵司的骑龙山地块什么时候建好啊？以后那里发展什么业务啊？,"你是块好地方，是做大事的地方。
明年封顶。"
90,你好，公司水疗马桶、智能机器人在今年会实实际际放大量为公司产生正利润吗？接下來能否大胆預测今年還有兩位数的增長？謝謝,水疗马桶和机器人两位数的增长是肯定的。没有两位数的增长，我就辞职了。好不？
91,我超级喜欢贵公司的智能马桶！但是太贵了！能不能搞搞活动让我的亲戚朋友一起买！,您好，公司经销商或代理商不定期会举行一些优惠促销活动，敬请关注！
92,请问公司在水疗马桶销售的推广上，今年有没有考虑加大对广告这一块的投入？,目前已经加大了招商力度。经销商量起来了，广告投放才有效果。
93,建议公司选择有影响力且适合的媒体播出地尔智能马桶的广告，提升产品知名度，满足高端消费需求的信息通道！,"很好的建议。
我们去年开始开拓经销商，今年继续开拓。目前情况还不错。经销商达到300个左右，打广告就比较有用。
目前的广告语是：iDear水疗马桶，天天头等舱！"
94,公司新能源产品是否有出货？出货给谁主要？多少营业额？,现阶段公司纯电动汽车核心部件主要是以研发工作为主，充电桩已上市并开始拓展市场
95,您好，请问公司不是一家汽配公司，那么公司的纯电动配件项目的优势在哪里？配套哪些大型汽车工厂？主要生产什么部件？市场销售基于什么？技术和成本优势来自于哪里？公司发展该项目的出发点是什么？,"在新能源汽车上，谁也不能说有多大优势。这个行业刚刚开端。
公司认为这是个大的产业，是节能、环保、健康的产业。我们愿意以付出不亚于任何人的努力去为此工作。"
96,顶级制造企業地尔汉尔今年还敢想有20%的利润增長嗎？,结果如何我还无法预知，但我们在努力。特别是几个新项目，未来相信能带来期待的回报。
97,公司的铝线技术申请专利了嘛？其他公司在20年内不能使用该技术嘛？,您好，公司的铝漆包线替代铜漆包线及其塑封技术在国内外均申请了多项发明专利，在专利保护有效期内公司享有专利权。同类产品的制造商可以采用铝漆包线替代铜漆包线材料，但不能使用公司专利保护的方法或手段来实现，谢谢！
98,对比家电、智能制造企業，怎麼公司的股价会如此不作为，還是公司就是這樣價值？掉队不要在前面。,您好，不知道您对于股份作为的定义是怎样的？公司一直认为自身的价值尚未体现出来，我们欢迎看好公司未来发展的投资者长期持有公司股票，谢谢！
99,请问贵公司在研究新能源汽车电机方面有何优势？在这方面以后有什么计划啊,"电机是我们的专长。
从家电核心部件升级到新能源汽车的核心部件，是我们的一个目标。
正投入更多的精力研发。"
