,Question,Answer
12,公司有没有打算推一些竞技类了游戏，并以赛事直播的形式来吸引玩家。,您好，感谢您的宝贵建议！
13,公司能否设立一个首席品牌官，公司做游戏挺多年，但是品牌形象还不如2015年成立的英雄互娱清晰。公司改名从互动娱乐和星辉娱乐，都不如叫星辉互娱。作为一个小股东，一直在帮星辉出的游戏以及西人俱乐部活跃社区，也看到公司的一些优势和劣势，品牌塑造是个短板。,您好，感谢您的宝贵建议！
14,公司2018一季度销售费用同比大幅增加，一季节报解释为推广费用增加。请问一下，推广费用增加的主要原因是什么，是公司战略主动加强推广或是其他，是推广成本的上升，还是加大了推广力度。预期销售费用未来会持续较高嘛？,您好，感谢您关注，游戏业务收入来自两个方面，一个是代理游戏的收入，一个是独立发行的收入，今年我们独立发行的收入会持续加大，也就是推广费用会比去年加大。
15,很钟爱公司的玩具产品，每年孩子节日生日的都会适当买礼物送给他，可还是觉得略贵。孩子的礼物像老婆的衣服，过时了，玩腻了就不爱了，又期待新礼物。所以期待公司能研发更多更有利于孩子的智力玩具，要是性价比再高点，价略低点就完美了。,谢谢您的关注和宝贵建议！
16,请问陈董，作为首家中国企业，控股五大联赛球队，有着成熟的海外体育产业经验和亚洲欧洲足球产业资源，请问公司在2018年体育plus全球资本布局方面有没有什么新的计划？,谢谢您的提问！详见年报管理层讨论与分析，谢谢！
17,郑总您好，请问公司今年还有哪些游戏要上线呀？有哪些是值得我们期待的，今年的主要业绩增长动力预估会是哪些？,您好，感谢您的关注，今年上线的游戏蛮多，请关注我们的微信公众号“星辉游戏中心”。
18,今年是世界杯年，可以预见下个月将掀起一股足球热，请问公司有无借此契机，结合自身的体育业务，开展一轮足球营销？,谢谢您的关注和宝贵建议！相关业务开展请您留意公司对外发布的官方信息，谢谢！
19,陈董事长，个人感觉公司是一家给人们带来娱乐的公司，如果发展问题文体产业不如公司去学下恒大或是万达打造一些主题乐园。毕竟公司有自己的玩具还有自己的手游这些孩子和玩家都是主题乐园的受众，可以打造星辉主题乐园，让更多的人享受公司带来的娱乐！请问公司是否有此打算？,谢谢您的关注！董事会会充分考虑您的热衷建议！
20,公司足球业务有无实现国内国外的联动，比如说把国外优秀球员引进国内，把国内球员送到海外培育？再比如利用国外的先进经验，在国内建立足球培训机构？,谢谢您的关注和宝贵建议！
21,请问从去年十月三国群英传就已经上线并超出预期，直到一季度在报表中并没有体现出爆款的盈利能力，请问是否可以理解为这款游戏并不怎么赚钱，如果赚钱是什么原因导致游戏并没有多少利润,您好，感谢您的关注，公司整体业绩是各个业务以及各个产品叠加的结果，请关注我们的定期报告。
22,星辉1季报大幅下滑的原因是啥，现在中报和全年的预期如何,感谢您的关注！公司一季报的详细情况请您参阅公司公开披露的定期报告。公司管理层对于2018年二三季度乃至全年的业务发展和业绩表现非常有信心，谢谢！
23,公司参股的苏州仙峰盈利情况相当好，并且与其他子公司之间有协同关系，公司有没有进一步并购或者扩大持股的计划？,您好，感谢您关注，苏州仙峰发展很不错，我们一直都有协同业务关系，至于其他您说的进一步的计划，请关注我们的定期信息披露。
24,王总：您好！您好！请问贵司有计划整合新三板的资源吗，谢谢！,感谢您的关注！公司将不断整合体系内控股参股公司的产业链上下游资源，形成业务合力，谢谢！
25,影游联动是这几年非常热的IP变现形式，公司之前通过参股春天融和介入过影视行业，后来退出了，那请问公司是否还有计划通过参股或者并购的形式进入影视行业？,您好，感谢您的关注，关于影视这块的合作，我们目前以及下来更加看重的是业务合作。
26,"陈主席：
      您好！
      公司今年有没有计划促请西班牙人足球队来国内与恒大比赛？
      西班牙人足球俱乐部有没有来国内拓展业务的可能，比如足球培训业务？
       公司收购皇家西班牙人足球俱乐部目的是为了俱乐部盈利还是为了宣传星辉互动娱乐股份有限公司？",谢谢您的关注和建议！
27,郑总您好！请问公司下半年有哪些大的IP影视合作项目？,您好，感谢您的关注，我们每月都有IP合作的讨论，确定了都会在定期报告以及市场活动里面告知。
28,公司玩具车模这块业务增速怎样？ 未来有什么规划？,感谢您的关注！公司玩具业务发展平稳，未来将有序拓展婴童玩具新品类，针对二胎政策开放所带来的市场机会布局婴童和车模新品线，为接下来的市场竞争提供产品发力点。
29,郑总您好！请问公司与目前中国中超足球俱乐部有没有战略合作计划？,您好，感谢您的关注，我们和中超各个俱乐部都逐渐建立的良好的关系。
30,星辉1季报大幅下滑的原因是啥，现在中报和全年的预期如何,您好，感谢您关注，您提的问题，在季报中都有描述。
31,陈董你好，我在公司年报看到公司负债过高，这会对公司经营产生影响吗？公司上半年有机构投资者来贵公司调研吗？对于公司控股西班牙人俱乐部我不是很认同，足球是个烧钱的项目很难看到收益！建议公司配股完成后加大投资手游研发！谢谢,谢谢您的关注和建议！
32,公司股价从2015年开始长期下跌，到现在已经有三年多了，到现在也没有企稳，导致公司困境的主因高额的债务，无法融资（配股证券批文迟迟不下），一直拖着。希望陈总能为了广大中小投资者着想取消配股融资，改变融资渠道比如像掌趣一样转让部分公司股权，或者发行可转债！,谢谢您的关注和宝贵建议！
33,郑总您好！请问公司2018年有没有收购游戏开发公司之类的计划？,您好，感谢您关注，公司持续关注行业的发展，外延和内生是我们的发展策略。
34,王总：您好！请问贵司的游戏产品都和那些互联网巨头有合作，谢谢您！,您好，感谢您的关注，公司游戏业务和目前国内各个互联网公司都有合作。
35,公司当前的IP储备有哪些？除了制作游戏外，公司还通过哪些方式提高IP知名度，扩大IP价值？,您好，公司目前储备的一些不错的IP，同时，我们也非常看重以及在自有IP方面有在做持续的投入。
36,未来有没有出售西班牙人球队的计划,谢谢您的提问！俱乐部各方面都在往好的方向发展，目前没有整体出售西班牙人球队的计划，但不排斥对俱乐部有利的战略投资者。
37,1、非常想知道总经理你最近是什么原因减持公司股份。2、公司游戏业务2019年是否可以有新的游戏上线。,您好，感谢您的关注，我个人减持主要的原因已经公告了。另外作为一个游戏公司，持续推出新产品是主要的业务，我们一直在努力！
38,请问贵公司有哪些优势？利润增长点那块？以后有什么更好的产品？谢谢,谢谢您的提问！也详见我们年报里面的管理层讨论与分析。
39,王总：您好！贵司游戏占比是多少？今年计划推出几款游戏上线，谢谢！,感谢您的关注！2017年度公司营收27.55亿，其中游戏业务实现营收13.78亿。2018年公司游戏业务《苍之纪元》、《盛唐幻夜》、《重返文明》、《末世之战》等重点新品产品陆续上线，敬请留意，谢谢！
40,你好，请介绍一下公司网络游戏板块的进展情况？,您好，感谢您的关注，游戏板块进展简单来说就几个字：稳步发展！
41,星辉娱乐(300043) 苍之纪元最近一周在应用宝的推广素材好糊，公司没有人看看的吗？,您好，感谢您的宝贵建议，这个建议很好，我们会关注！
42,公司购置的办公大楼星辉中心投入的费用有多少？目前是否出现升值？,您好！公司以9.19亿元的价格，在广州市中心区域购置了办公楼，主要用于游戏业务的集合办公。谢谢您的关注。
43,公司股价持续低迷，公司是否有维稳股价的相关措施计划？,谢谢您的提问！也相信努力经营能够体现在股价上面。
44,王总：您好！会玩的孩子才是天才，请推荐几款适合儿童益智类玩具，祝公司越来越好，让每个家，都值得拥有星辉玩具，谢谢！,谢谢您的关注和支持！
45,公司在泛娱乐化的道路上是否会继续外延式发展？,谢谢您的提问！只要对公司的未来发展有利，董事会会充分考虑各种可持续性发展的途径。
46,陈董事长：您好！建议贵司举办有奖关注星辉娱乐公众号活动，亿万股民关注后，很多会成为贵司的客户，敢为天下先，上市公司第一家举办这样的活动，主流媒体也会争相报道，大大提升星辉娱乐的知名度和美誉度。作为贵司的忠实的股东，希望经常在公众号举办有奖活动，奖励提出有价值的建议，齐心协力打造星辉的娱乐动漫王国！,您好，感谢您的宝贵建议，这个建议很好，我们会关注！
47,《苍之纪元》上线时表现很好，现在的流水怎么样？,您好，感谢您的关注，现在流水还可以！
48,贵公司在出一个新游戏前，以哪一群人为主体？,您好，感谢您的关注，不同的游戏面对的人群是不一样的，不能一概而论。
49,"1.您怎么看贵公司最近公司股东减持这件事情？
2.您认为目前公司的价格是否存在低估？如果是认为低估，是否会择机增持？
谢谢！",谢谢您的提问！公司股东对股票的增持和减持都是基于个人资金需求做出的决策，我对公司未来的发展充满信心。
50,公司前面参与制作的动画片《雄兵连》，播放量十几亿，后期还有继续制作动画片吗？,您好，感谢您的关注，答案是肯定的。
51,公司后续有哪些产品会和腾讯有合作的机会？另外，公司在今年将推出2款H5游戏，对于H5游戏，公司对市场如何预期？,您好，腾讯是我们非常重要的合作伙伴，我们会持续保持精密的联系，对于H5市场，我们目前保持关注和有一些行动，下一步会有产品推出！
52,我从2016年跟守星辉娱乐，两年多过去了，营业收入和利润一路上扬，然而股价一路下跌，从9元多跌到5元多，跌到我怀疑人生，请问贵公司在市值管理上是不操心呢，还是没注意，或者又是根本不管中小股东的利益？恳请贵公司在做好持续经营的同时，也做好市值管理，这样大家都受益，您说呢？,谢谢您的关注和宝贵建议！
53,2.3季度业绩可能出现较大改观吗 主要是三国海外版吗 请问对全年业绩影响会有多大的贡献,感谢您的关注！公司管理层对未来二三季度的发展和业绩充满信心，谢谢！
54,"IP孵化日日新，体育概念倍添金。携手宝马来共赢，玩具行业第一星。
作为一名小股东，衷心为星辉娱乐佳绩倍感自豪，祝愿业绩大涨、股票长红！",谢谢您的关注和支持！
55,公司去年营收27亿多，利润2.3亿，但目前市值仅仅65亿左右，作为散户个人觉得公司被低估了，做大市值公司才能在资本市场大展手脚！希望公司能对市值多关注，祝公司越来越好！,谢谢您的关注和认同！谢谢！
56,您好，作为星辉的小股东，很高兴参与星辉的2017业绩说明会。一直很喜欢星辉的玩具，家里的孩子们都爱不释手，在京东的销量和评价都非常高。请问公司领导，2017年玩具业务的总营收和净利润分别达到多少？公司在车模方面，获得了全球多少汽车的授权呢？目前有没有正在研发中的新款车模产品？谢谢！,您好！2017年度公司玩具业务的营业收入及净利润分别为6.76亿元、0.57亿元。目前，公司玩具品牌“RASTAR”已经在50多个国家和地区拥有商标知识产权，获得超过35个世界知名车企授权，已成为知名的玩具品牌。谢谢您的关注！
57,请问董事长，贵司，最近会否有新的游戏推出？！,您好，肯定是有的，请关注我们的微信公众号“星辉游戏中心”。
58,1.有没有考虑和国内主要一线的足球俱乐部以及足球学校合作训练营，将优秀苗子送到西班牙人训练梯队训练以扩大影响力 2.游戏方面建议在抖音做广告，我看贪玩系列在抖音做广告的效果就很好 3.最后祝公司发展越来越好，经营好西班牙人非常不容易,谢谢您的关注和宝贵建议！
59,祝贵公司蒸蒸日上，期待二级市场股价节节高升,谢谢您的关注和美好期望！
60,目前中国的游戏行业中，巨头例如腾讯、网易拿走了大部分市场份额，请问领导对国内游戏市场未来的发展和竞争格局有什么看法？,您好，感谢您的关注，我觉得中国和全球的移动游戏市场的很大的，足够多家公司一起发展。公司现在也确定了国际化、系列化、品牌化的策略，相信能稳步发展。
61,请问独董怎么看公司收购西甲球队西班牙人的行为，作为独立董事是否对该事件进行过专业评估？国内中超赛事如火如荼，是否建议星辉娱乐卖掉西甲球队股权，转而投资中超岂不更好？,您好，谢谢您的关注和提问。公司收购西甲这个项目，在法律上、财务上、和行业的前景上，都做了充分评估的。至于投资国内的中超，目前公司没有这个计划。
62,公司一直在做影视娱乐游戏的产业，建议公司可以收购一些诸如画江湖或是玄机科技这样的动漫企业。因为他们已经具备了很好的流量，之后可以为公司的游戏产业带来充足的粉丝流量，通过并购或是重组此类企业也是为公司提振股价增强业绩收入的一个好办法！,您好，感谢您的宝贵建议，这个建议很好，我们会关注！
63,王总你好，请介绍一下公司未来的战略目标？,感谢您的关注！公司未来将紧紧围绕“将中华优秀文化传造性转化发展”的核心主旨，不断打磨、推出“坚定文化自信、弘扬中国精神、讲好中国故事”的综合性娱乐产品。谢谢！
64,玩具婴童分部产生资产减值准备4620万元，请问如何产生的？,您好！主要公司从谨慎性角度出发，对西安曲江春天融和影视文化有限责任公司应收款项余额约5200万元全额计提了坏账准备。
65,公司未来体育版块的盈利点在哪里？西班牙人会不会与国内有青训方面的合作？或者与参股国内足球俱乐部与两者进行合作？另外，游戏方面有没有协同？,足球俱乐部的收入主要体现为1、电视转播权的分成；2、票房及广告赞助的收入；3、球员转会的收入。西班牙人俱乐部跟国内的合作我们一直在努力进行中，相信未来有中国球星上俱乐部的一队（西甲），中国球星对游戏的推广，将对游戏流量的引入能起很大作用。
66,提问刘总监，您好，以17年年报报告中披露，注意到公司的分季度利润方面，在营业收入基本各季度相同的情况下，利润和归属于净利润两个方面，第四季度均为负值，而前三季度均为正值，请问这存在什么原因呢？为什么第四季度会成为负值？是第四季度发放奖金，支出项目大，还是其它什么原因啊？,公司在2017年第4季度出现亏损，主要是因为公司从谨慎性角度出发，对西安曲江春天融和影视文化有限责任公司应收款项约5200万元全额计提了坏账准备。另外，公司实施了第二期股权激励计划，对2018年第4季度及后期间的净利润也有一定影响。
67,公司已经通过第二期股权激励深度绑定公司人才特别是优秀游戏人才，这一措施对公司净利润年均复合增长率会产生什么影响？,您好，这个事情没有太大影响，具体请看我们的定期报告！
68,B站投资天工艺彩，之后公司是否还是大股东地位？股权结构如何？,您好，公司在天工艺彩的股份一直都不是大股东，B站投资天工艺彩对多方都是好事！
69,腾讯把游戏杀成红海 主导地位已经清楚了 公司更应下定决心 群策群力去精耕细分领域  信心和耐心是公司发展的重要因素 风来了 吹进篮海 任尓遨游,您好，感谢您的宝贵建议！您还是很专业！
70,请问公司去年营收并未下降，但是净利润下降了许多，净资产上升许多，是否与公司修建星辉中心有关呢？,您好！公司为了整合广深区域的游戏业务，减少租赁成本，2017年3月，公司购置了办公楼作为集合办公场所。购置办公楼后，增加了利息支出，从一定程度上影响了净利润。
71,请问郑总，目前中美贸易争端对公司有多大影响，今年有新的融资计划吗？,您好，目前看这个影响不大！
72,我们注意到，贵司玩具业务在2017年出现小幅下滑，考虑到公司车模业务已经做到国内领先水平，传统业务往上再度大幅增长的空间不大，不过玩具业务也面临着消费升级的大趋势和大机遇，以“游戏/影视/动漫+玩具/衍生品”的模式在市场上大行其道，公司在游戏、玩具领域深耕多年，具有天然的优势，未来如何整合各个业务板块形成强大的IP系列，如何围绕IP，协调各个业务板块的发展，把公司打造成一个精品IP运营平台？,您好，感谢您的宝贵建议！您提的这个事情是一个大事情，也是一个难事情，我们有在关注和研究和业务跟进。
73,请问公司的主营业务有哪些，分别占比为多少？公司多元化业务较多，将来公司看好并有能力重点发展好的会是那个板块。,感谢您的关注！公司2017年度营收27.55亿，其中游戏业务营收13.78亿、玩具业务营收6.76亿、足球俱乐部业务营收5.97亿。公司未来将不断提升用户体验和产品核心竞争力，推进各业务协调发展。
74,为什么说游戏业务是公司增长最快及最具有潜力的业务板块？能介绍一下公司移动游戏、⽹⻚游戏、H5游戏的研发、发⾏和运营的具体情况吗？,您好，感谢您的关注，公司游戏业务的描述请看我们的财报和定期报告，今天我在这回答不了那么多，后面还有很多问题。
75,目前贵公司IP矩阵涵盖了动画，漫画，游戏，影视等诸多方面，业务经营包括玩具，游戏，足球Club等，在这个人工智能异常火爆的时代，公司怎么将人工智能的理念融入现有的业务范围？是否会开拓一些新层次业务？如果目前已经有未来蓝图，是否能大概描绘下？,您好，感谢您的宝贵建议！对于新技术领域，我们持续关注。
76,公司最开始以玩具车模做起，一步一步做到上市且规模达百亿，足以说明公司的潜力以及全体员工和高管的辛勤付出，所以希望公司在做大的时候勿忘初心，不要抛弃之前的玩具产业。真心希望新辉越做越好，股票长虹,感谢您的关注与建议！
77,公司与华策影视共同孵化的影视IP《盛唐幻夜》会将在2018暑期档与观众和玩家见面吗？很期待哦,您好，这个产品预计在第三季度上市！
78,请问星辉娱乐未来有没有其它的经营转型考虑？比如切入早教行业之类的？谢谢。,谢谢您的关注和宝贵建议！
79,您好，我一直比较看好你们的游戏业务，并且本人也一直在付费玩《三国群英传-霸王之业》，之前信息披露该游戏流水不错，我想了解从游戏充值到收入确认是当月即充即确认吗？公司在与腾讯的合作过程中公司的分成比例大致是多少？,"您好！公司游戏业务的收入确认政策具体包括：与运营商合作的运营收入：根据全部用户付费金额(即全部流水)扣除支付给运营商的合作分成后的净额，经双方核对数据确认无误；并已收讫货款或预计可以收回货款；运营成本能够可靠地计量；代理游戏业务收入：营业收入为根据全部用户付费金额按协议约定的比例分成给公司部分，经双方核对数据确认无误；并已收讫货款或预计可以收回货款；运营成本能够可靠地计量。
"
80,您好，公司旗下的星辉天拓以前是以页游为主的游戏公司，随着页游开始走下坡路，天拓的业绩会不会受到影响？接下来天拓的战略目标是什么？,您好，感谢您的关注，公司现在游戏业务重点在手游，也取得不错的成绩，正稳步发展。
81,公司配股情况如何了？,感谢您的关注！配股事项已获中国证监会审核通过，相关进展请您留意我们最新的相关公告，谢谢！
82,公司控股皇家西班牙人足球俱乐部，有中国球员参与到俱乐部中吗？希望公司加强西班牙和中国的足球交流，为中国多培养足球人才。中国足球，长路漫漫啊。我观看过俱乐部和皇家马德里的比赛，希望俱乐部取得更好的成绩，为公司创造更多的收入。,谢谢您的关注和宝贵建议！
83,陈董事长：您好！贵司成为宝马公司，动态车模、儿童自行车系列全球唯一授权商，这是对贵司玩具业务最大的肯定，希望贵司借助资本市场力量，提高知名度和美誉度，给股东丰厚回报，谢谢！,您好，感谢您的宝贵建议！
84,苍之纪元在懂球帝的广告可以在优化优化，世界杯要来了，看球最难熬的是中场15分钟，可以抓住这个点推广游戏。,您好，感谢您的宝贵建议！这个问题是不是您提了好几个了！
85,郑总：您好！贵司是是首家控股欧洲五大联赛顶级俱乐部的A股上市公司，请介绍下足球俱乐部业务，谢谢！,您好，感谢您的关注，请关注我们的公司官网，今天在这我时间关系回答不了那么多，抱歉！
86,陈总好！公司二次元手游《苍之纪元》、《三国群英传-霸王之业》《三国志M》听闻市场反应不错，并且《苍之纪元》峰值日流水已经突破1000万元，与2018与宝马合作，这些成绩作为中小股东来说还是比较满意，首先感谢公司高层对公司做出的贡献！但是一季度的业绩下滑想请问是什么原因，也希望公司可以在未来对不同游戏进行更好的全方面的布局，也可以研发休闲类，射击类，冒险类的各类游戏，加快公司底部布局，谢谢！,谢谢您的提问！公司对今年的主营业务充满信心，同时我们也会充分考虑您的热衷建议！
87,请问公司三国群英传手游与腾讯的分成比例是多少呢？,您好，感谢您的关注，和腾讯的合作的分成比例请关注我们的财报。
88,郑总：您好！国际足联将足球电竞列为正式比赛，足球作为世界第一运动，在全球有亿万粉丝，请问公司是否开发足球类的游戏的计划，谢谢！,您好，感谢您关注，我们有关注这块的业务。
89,公司几款游戏在海外市场的表现都很亮眼，请问公司的海外发行，是独立发行，还是通过与其他公司合作进行发行？未来是否会加大海外发行力度？,您好，感谢您的关注，我们现在海外业务是两条腿走路，有给别人代理发行，也有我们自己的独立发行，这样对公司短期、中期、长期都是最好的策略。
90,您好，请问贵公司2018年准备在游戏业务上投入多少费用？主要是自主研发吗？,"您好！2017年，公司投入研发资金12,420.30万元，其中大部分是游戏研发费用。2018年度公司将根据市场需求及业务侧判断进行适度投入。目前，公司主营的游戏产品，主要包括《三国群英传-霸王之业》、《苍之纪元》、《三国志M》等，均为自主研发。"
91,公司近期还有无分红的打算？,谢谢您提问！董事会会在资金许可的情况下以各种方式回报股东、回报投资者，谢谢！
92,郑总：您好！首先恭喜贵司与宝马签订6年全球独占性授权合同，儿童节即将到来，请问贵司有智能儿童车吗，谢谢！,您好，感谢您的宝贵建议！
93,首先恭喜公司旗下的西班牙人对客场以2:0击败马德里竞技队。公司今年有没有考虑邀请西班牙人对访问中国，和国家队或者俱乐部队举行一场比赛，这对公司形象和市场开拓应该有帮助。,谢谢您的关注和建议！
94,请问公司对端游、页游、手游三个细分领域，未来几年游戏市场规模和增速的看法以及侧重方向？,您好，公司目前游戏业务重心在手游，我们非常看好手游在国内以及国际上的市场！
95,"陈董您收购西班牙人俱乐部的壮举,令国人称赞,但是据说西班牙人的债务问题令人堪忧,请问陈董打算花几年时间解决其债务问题?",目前俱乐部的各种情况都比收购时往好的方向在发展，公司也对俱乐部未来发展充满信心，谢谢！
96,公司游戏业务的核心竞争力在哪？怎样看待目前行业竞争环境？公司未来发展的机遇在哪？,您好，感谢您的关注，公司游戏业务核心竞争力是研运一体、流量经营，目前行业竞争环境是很激烈的，公司未来的发展机遇在于产品的国际化、系列化、品牌化！
97,陈董事长您好！请问贵公司这些年的业绩越来越好，是否会加大对产品的研究力度，开发多样性的产品，满足市场多样化的需求？？谢谢您的回答。,谢谢您的关注和建议！
98,您好，公司游戏每年十几个亿营收，净利润少的可怜，而其它游戏公司毛利达百分九十以上，是不是应缺平台造成的，有无考虑建自己平台，电竞是当下主流，有未考虑开发款电竞方面的足球竞技比赛游式,您好，感谢您的宝贵建议！
99,公司在过去曾先后开发与发行运营《倚天》、《龙骑士传》、《枪林弹雨》、《刀锋无双》、《灵域戮仙》、《三国群英传-霸王之业》、《苍之纪元》等多款精品游戏，有些游戏市场占有率还是很不错的，请问公司目前或接下来有没有新的游戏开发计划？如果有，可以透露下大概情况吗？谢谢。,您好，感谢您的宝贵建议！我们每月都有相关产品立项的讨论和决策！
