,Question,Answer
17,九阳的管理层你们好，本人持有九阳股份已经好多年，并且准备持有10年，坚定九阳的未来会更宏伟。 对国内市场我也有一些看法。小家电的问题在于，单价较低，品牌化进程率先完成，几大品牌占有率已经非常高，主流产品对家庭的渗透率也比较高。同时，由于小家电差异化程度小，几大品牌竞争较为激烈，比如电饭煲，格力老板九阳以至小米都在进入。未来的增量在于高端化与新的品类。苏泊尔、九阳与美的去年的年报也一定程度印证了上述情况。我国目前已经进入后工业化时代，全球智能机器人产业的研发和生产都在风口，请问公司对未来高端智能化家电领域是否有战略上的倾斜，和比较积极的研发投入，谢谢。,"您好！公司将继续加大对豆浆文化的引导，加大豆浆机产品的研发投入与新品推出，以及加大对豆浆机产品线的品牌宣传力度等。谢谢！
"
18,随着公司铁釜系列产品的上市，公司在饭煲领域的发展一直处于上升的趋势，但近二年美的、苏泊尔也推出相关系列产品，公司面对如此强大的竞争对手，如何保持自己的市场占有率？,您好！公司将继续“定位厨房，升级厨房”的发展战略，强化优势品类发展，紧跟市场发展步伐，同时加大力度发展创新品类，例如洗碗机、炒菜机、净水器、大厨电等产品。谢谢！
19,1994年，九阳发明了世界上第一台家用豆浆机，目前主要致力于新型厨房家用小电器的研制、开发、生产与销售，聚焦厨房小家电，品牌、营销、技术是九阳的三大竞争优势。九阳的大厨卫家电多元化战略从实践来看是一个不合适的策略，九阳目前要做的是价值回归。建议把目光聚焦到健康厨房、智能厨房上，继续积极倡导健康的生活理念，广告语我都想好了：九阳厨房让爱绽放！不太成熟的建议望海涵。,您好，非常感谢您的建议。
20,家里还有一台用了快6年的豆浆机还没坏，感觉还能用几年，公司是否有考虑以旧换新的营销？像我这样的想更新换代的老客户想必还有很多，希望公司重视这方面的顾客需求。,您好！去年公司已经推出过“以旧换新”活动，未来敬请留意相关活动宣传。谢谢！
21,现在人们的需求越来越多样化，也希望电器能够更加智能化，请问九阳在小家电智能化方面有哪些比较显著的成果？未来会投入更多人财物在智能产品方面吗？会考虑推出家务机器人之类的产品吗？,"您好！智能厨房方面，我们打通了厨房家电全品类。公司看好未来家用机器人的市场前景，非常重视该领域的市场推进情况，同时会关注相关产品的规划及研发情况。
"
22,建议公司加码智能家电的研究！,您好！公司非常重视智能家居产品的研发工作，并根据新品发布的节奏陆续推出相关产品。
23,公司胶囊咖啡机非常棒，除了做咖啡外，还可以做豆浆，非常适合国人！此款产品有没有打入国外市场？,"您好！目前Onecup产品暂未进入海外市场。谢谢！
"
24,因为老婆很喜欢九阳这个牌子，所以我才持有九阳的股份，虽然不太多，但也是对九阳的一份情怀和信任吧。今年，看到九阳业绩又增长了，好公司得到大家的肯定，希望发展得越来越好。顺便问下，今年下半年还有些什么新款小家电吗？我好给老婆一个惊喜。,您好！感谢您的支持，公司的新产品会陆续推出，敬请关注。谢谢！
25,九阳在电饭煲领域过去几年取得了很大的进步，市场占有率从3%左右提升到了15%左右，但是我根据市场调查机构的数据，了解到在同一时期传统电饭煲强势企业美的集团和苏泊尔的电饭煲占有率并没有明显的变化，九阳替代的都是小厂商的份额。请问在九阳电饭煲扩产以后，怎么看待和美的集团和苏泊尔的竞争？,您好，公司介入电饭煲领域较晚，前期处于抢占市场占有率的阶段；随着公司铁釜系列产品的上市，公司在电饭煲领域的发展一直处于上升的趋势，从而带动市场占有率的提升。公司会做好自己的产品，力求将产品和米饭口感做到领先。
26,公司提出的“品质生活小家电”概念，我觉着不错，建议公司多在媒体做推广活动，比如赞助节目、比赛等，另外加强售后服务、在节假日做品牌优惠活动。,您好！感谢你的建议，谢谢！
27,请问近期有无机构前来调研？,"您好！公司机构调研情况已在巨潮咨询网站上公布。谢谢！
"
28,1994年，九阳发明了世界上第一台家用豆浆机，目前主要致力于新型厨房家用小电器的研制、开发、生产与销售，聚焦厨房小家电，品牌、营销、技术是九阳的三大竞争优势。九阳的大厨卫家电多元化战略从实践来看是一个不合适的策略，九阳目前要做的是价值回归。建议把目光聚焦到健康厨房、智能厨房上，继续积极倡导健康的生活理念，广告语我都想好了：九阳厨房让爱绽放！不太成熟的建议望海涵。,您好！感谢您对九阳的关心与支持，也非常感谢您的建议，我会将您的设计的广告语转给品牌部的同事，供他们参考。谢谢！
29,股东大会时可以向股东优惠甚至派送九阳新产品，体验后再推向市场吗？,您好，非常感谢您的建议。
30,自从九阳股份上市之后就一直关注企业发展，因为父母家和自己家用的五六台豆浆机都是九阳的，也一直对九阳的小家电有好感，但是最近两年九阳的增长放缓而且豆浆机销量下滑比较严重，究其原因主要是豆浆机市场已经饱和，行业没有太大增长空间了。我认为目前公司现金较多负债率也不高，实际上最重要的是加强研发，能在行业率先推出新品类小家电，另外一定要立足高端，这样才能快速提升品牌认知。想问一下公司最近的在研的新产品有哪些？,您好，非常感谢您的建议。
31,九阳，近五年平均增长率均超过40%，成为小家电行业著名企业，规模位居行业前列。认为与九阳一直致力于为消费者提供健康的产品，创造健康的生活拥有健康的机制，以保证长期生存和发展的企业理念有密不可分的关系，小家电只买九阳的，支持九阳，希望贵公司越做越强！！！,您好，感谢您的肯定和祝福！
32,九阳股份上周有60多家机构来调研，股票也上涨逾6%，是否意味着投资者应该持续看好该公司股票？,"您好！股价的涨跌除了企业经营外，还将受到大盘环境、资金关注度热点等因素的影响。请注意投资风险！
"
33,近几年线下零售市场增长明显放缓，而线上成为拉动收入增长的主要渠道，但目前来看公司线上占比已经很高，再想要大幅提升的空间也有限。我想请教下公司未来对于线上及线下渠道各自的定位与展望？线下渠道如何能够更好地发挥体验的职能，从而带动收入增长？谢谢！,您好！公司非常重视线上与线下渠道的建设与发展，通过深化电商渠道建设，提高和优化公司电商渠道效率和价值，拓展线下新兴销售渠道，增强公司产品在高端消费人群中的覆盖率。谢谢！ 
34,公司未来对渠道以及营销的规划是怎么样的，今年的预期怎么样，谢谢！,您好，详情参见年报相关数据。
35,从图片上看贵公司生产的豆浆机很精美，要是将来每家每户都有一台贵公司生产的豆浆机那是多么美妙啊,您好！感谢您对公司产品的肯定！
36,请公司定增已经拿到批文，什么时候执行完成？,您好！定增的进展请关注公司的公告！
37,王总，我只有3个愿望第一就是祝九阳股份公司越来越好！第二就是九阳股份股价持续上涨！第三就是让我中个今天的大奖！希望都可以实现,"您好！感谢您对公司的祝福！
"
38,最近对面包机很感兴趣，九阳会出面包机吗,"您好！公司已有面包机产品。谢谢！
"
39,贵公司是否考虑过涉足纯净水领域？,您好！公司已有净水器产品。
40,如何应对证监会越来越严的监管？而贵公司今年不分红？,"您好！根据中国证监会《证券发行与承销管理办法》（中国证券监督管理委员会令第95号）第十七条之规定，上市公司发行证券，存在利润分配方案、公积金转增股本方案尚未提交股东大会表决或者虽经股东大会表决通过但未实施的，应当在方案实施后发行。从公司发展和股东利益等因素综合考虑，公司2016年度暂不进行利润分配，不进行送红股、也不进行资本公积金转增。未分配利润累积滚存至下一年度，以满足公司一般营运资金的需求。谢谢！
"
41,九阳是豆浆机里最好的，一开始就是研究豆浆机的，豆浆机的那些零件什么的其他牌子的都比不上，也做不出来，我妈说买豆浆机只要九阳的。听妈妈的话！,"您好，非常感谢您对我们产品的肯定。
"
42,2016 年，公司对线下渠道进行优化调整，来突显公司的产品优势和传播公司品牌，请问公司对于2017年线上和线下渠道是如何部署的?,"您好！线下方面，公司已经通过苏宁、国美、永乐、家乐福、沃尔玛、华润等合作伙伴于全国范围内建立4万余个销售终端，线上方面，主要通过在天猫、淘宝、京东等电子商务渠道开设旗舰店和专卖店等形式。谢谢！
"
43,希望后续九阳能承包智能厨房，加油！,"您好！感谢你的支持。谢谢！
"
44,公司有什么王牌产品吗,您好！九阳一直是厨房小家电领域的领先品牌，多年以来，公司豆浆机、料理机和榨汁机产品稳居市场占有率第一的位置。
45,九阳股份在小家电行业特别是豆浆机行业可以说是做到了霸主地位，但是俗话说得好居安思危，请问做这么好了公司有没有考虑过转型？能否简单介绍一下？,"您好！公司将定位厨房和升级厨房作为公司长期的发展战略。
"
46,董事长，您好，九阳股份是家好公司。九阳一定是a股中少有的好公司，它有几个特点，1：年年都能赚上几个亿。2：2008年-2016年平均roe19.45%。3：没有1分钱银行借款。4：控股股东也没有洗劫二级市场的行为，人家只想把公司做好。九阳2008年ipo，年末动态pe仅22.48倍，在a股九阳属于不贵的好公司，期待产品多元化发展，业绩稳步增长，为咱们中小投资人创造更加稳定的投资收益！,"您好！感谢您的关注与支持！
"
47,其实对于有些人来说，即便是预约自动的豆浆机都嫌麻烦了。咖啡机有胶囊咖啡机，方便外出但口味挑剔的朋友，不知道九阳有没有兴趣来胶囊豆浆机。又懒又有钱的人肯定喜欢，嘿嘿,您好，公司Onecup可以制作胶囊豆浆。
48,最近某明星的个人事件影响了其代言的品牌，请问公司在代言广告中如何预防类似事件的发生？,"您好！公司会通过严格的风控管理体系与审慎的选择进行品牌维护与管理。谢谢！
"
49,贵公司今年的研发投入如何，侧重点在哪方面？,您好，详情参见年报相关数据。
50,我买过九阳的电饼铛、电水壶、电压力锅等电器，经过反复比较感觉是性价比较高的牌子，而且售后也很不错！请问九阳利润率最高的是什么产品？另外，除了小家电以外，九阳以后是否还打算向其他领域拓展？九阳在产品研发上有自己的哪些特色？谢谢公司领导抽空回答！,"您好！公司产品毛利率相对较高的是食品加工机系列产品，公司未来将继续坚持“定位厨房，升级厨房”的发展战略，不断加大对厨房小家电产品的研发投入。谢谢！
"
51,从公司的营业收入分类来看，公司产品在境外的销售占比很少，是否有考虑加大产品出口，并进行国际化战略？,"您好！公司一直非常重视海外市场，但由于饮食习惯、产品特性的不同，海外销售占比一直较小。未来公司会持续做好海外市场的开拓。感谢关注！
"
52,希望公司可以多做些智能联网家具，客户可以通过手机操控小家电，同时还应该加上用户体验改进计划，通过手机大数据与客户直接沟通，多听听用户的心声，毕竟了解客户才知道客户到底想要的是一个什么样的产品，这样才能不断改进不断进步！最后也就是希望九阳股份越做越好，这样作为投资者的我们才能与公司分享共同成长的红利！,您好，非常感谢您的建议。
53,九阳从豆浆机开始，线上的营销也算是小家电企业中玩得溜的。头几年确实是线上购物的高速发展期，但未来建议董事长可以关注一下线下，九阳现在虽然也是有体验店在，但感觉没有充分利用起来。这个很重要，是九阳未来占据线下市场的优势。,"您好！公司会坚持推进体验式终端建设，并继续探索“厨房剧场”和体验店发展的O2O模式，同时努力开拓线下新兴销售渠道。谢谢！
"
54,公司是否有计划开拓2B（餐饮企业）市场，研发大厨房Saas产品与平台呢？,您好！九阳豆坊是公司参股企业的产品，您可以在部分餐饮店中看到。公司自有产品尚未开拓餐饮市场。
55,请问今年一季度报告是否会继续延续增长？,您好！请关注公司的定期报告。
56,财报的背后是公司各方面经营决策的结果呈现，有些是短期，有些是长期。希望九阳管理层不必刻意去追求报表数据的靓丽，而应该从自身发展出发，从打造行业内具有竞争力产品出发，脚踏实地，又不失灵活的管理，优待员工，善待消费者，为社会作出应有贡献！,"您好，非常感谢您的建议。
"
57,公司健康饮食电器的研发、生产有哪些创新？可以说一下战略规划吗？,您好！目前，公司主要产品涵盖豆浆机、面条机、原汁机、电压力煲、电磁炉、料理机、电炖锅、开水煲、电饭煲、净水机、洗碗机、炒菜机、烤箱等多个品类。公司将继续坚持“定位厨房，升级厨房”的发展战略，强化九阳优势品类，以创新为手段，适时推出迎合市场需求的中高端产品，主动迎接消费升级的到来。通过研发创新，智造精品，提升品牌价值，努力实现“九阳=豆浆机”向“九阳=品质生活小家电”的战略与品牌提升转型，将九阳打造成为富有价值感的国民级品牌。谢谢！
58,"相比“传统货架摆放售卖”,“厨房体验吧台”与“厨房剧场”优势具体体现在哪些方面？",您好！公司近年来对线下部分优质终端进行升级改造，用“厨房体验吧台”取代“传统货架摆放售卖”，通过导购用产品制作各种各样的美食，吸引消费者的注意力，让线下终端消费者有一个更为直观的感受。谢谢！
59,请问为什么今年没有分红，建议公司还是实施分红比较好！,您好，因为公司非公项目，暂不分红。
60,抄菜机器人目前的销量如何？,您好！公司炒菜机于16年下半年上市，目前销量占比较小。
61,"首先祝九阳公司业绩大增。我也是投资者之一。公司在苏宁系统的进店率很高，苏宁渠道是公司线下渠道的核心渠道。但目前苏宁的市场占有率并不高，并且很多实体店都倒闭
公司在线下渠道扩展方面有没有哪些新的变动？",您好！公司近年来对线下部分优质终端进行升级改造，用“厨房体验吧台”取代“传统货架摆放售卖”，积极拓展商务礼品销售渠道，未来探索在Shopping Mall等人流聚集的高端商业综合体渠道拓展。谢谢！
62,董事长，您好，请您谈谈对智慧家庭、智能家居的见解和主张，谢谢,"您好！智能化的生活工作环境将是未来的发展大趋势，公司也会加大对该领域的研发投入。谢谢！
"
63,未来，九阳将定位厨房、升级厨房，用现代科技，打造智能、无烟、开放的中式厨房，创造更加健康、便捷、时尚的中式料理，将公司发展成为智能厨房的首选品牌。请问是否考虑向家装业发展，为光大用户提供一站式的厨房装修及电器的定制方案。,"您好！目前公司暂未考虑向家装业发展，但公司已经开发部分家装渠道匹配部分家电销售。
"
64,请问公司什么时候能推出优惠活动惠及广大投资者嘛,"您好，我们会考虑您的建议。
"
65,贵司共同实际控制人刚刚解除了一致行动人关系，请问几位大股东对股价和市值是否有诉求？,"您好！解除一直行动关系和变更实际控制人不会影响公司日常经营业务的开展。谢谢！
"
66,今年证监会强烈要求上市公司回馈中小股东，分红！为什么贵公司没有呢？,"您好！公司非公开发行A股股票申请已获得中国证券监督管理委员会的核准批文，目前相关发行工作正在推进中，批复自核准发行之日起6个月内有效。根据中国证监会《证券发行与承销管理办法》（中国证券监督管理委员会令第95号）第十七条之规定，上市公司发行证券，存在利润分配方案、公积金转增股本方案尚未提交股东大会表决或者虽经股东大会表决通过但未实施的，应当在方案实施后发行。从公司发展和股东利益等因素综合考虑，公司2016年度暂不进行利润分配，不进行送红股、也不进行资本公积金转增。未分配利润累积滚存至下一年度，以满足公司一般营运资金的需求。
"
67,请问公司深化电商渠道建设同时 如何探索新兴传播方式,"您好！公司通过尝试使用网络直播、意见领袖话题引导、社交媒体精准推广等方式，不断深化电商渠道建设，提高和优化公司电商渠道效率和价值。谢谢！
"
68,目前吸油烟机和燃气灶销售火爆，以贵司很高的品牌力，建议加大烟灶产品的销售推广力度，提升销售价值，实现跨越式发展。,您好！感谢您的建议！
69,未来，九阳将定位厨房、升级厨房，用现代科技，打造智能、无烟、开放的中式厨房，创造更加健康、便捷、时尚的中式料理，将公司发展成为智能厨房的首选品牌。请问是否考虑向家装业发展，为光大用户提供一站式的厨房装修及电器的定制方案。,"您好，非常感谢您的建议。
"
70,公司铁斧电饭煲将新建300万台产能，未来将如何消化新增产能？销售端会有压力吗？,您好！公司的经营模式是以销定产，公司产能满足于市场需求。
71,您好，韩总，请问今年公司研发投入多少，占营业收入占比多少？目前公司主要研发内容和产业化方向是什么？谢谢,"您好！公司2016年研发投入21,752.79万元，研发投入占营业收入比例 2.97%。公司研发项目重点是针对公司家电产品技术升级、技术储备、智能家电、家用电器的新品类基础研究及开发应用。谢谢！
"
72,九阳的产品一直不错，家里一直用着九阳豆浆机，希望继续保持对产品的追求。,您好！感谢你的支持。谢谢！
73,"小家电行业未来空间巨大：随着居民消费水平的增长以及主力消费人群的变化，以小家电为主的高品质生活电器将迎来一轮消费升级需求，公司作为国内小家电行业的龙头企业，坚持用技术创新打造精品，掌握着本轮消费升级的市场主动权，未来三年,我国小家电市场规模能保持大约10%的增速,据家电网数据显示,我国城镇居民小家电平均保有量不到10 件,而欧美发达国家则达到20-30 件,未来的空间巨大。所以我很看好九阳股份，也希望公司越做越好！",您好，非常感谢您的建议。
74,您好，请问，您公司现在在售净水器吗？目前最好的是什么型号？大概多少钱？,"您好！公司已有净水器产品，相关型号和价格请以市场终端及天猫旗舰店为准。
"
75,随着公司铁釜系列产品的上市，公司在饭煲领域的发展一直处于上升的趋势，但近二年美的、苏泊尔也推出相关系列产品，公司面对如此强大的竞争对手，如何保持自己的市场占有率？,您好，公司将继续坚持“定位厨房，升级厨房”的发展战略，强化九阳优势品类，以创新为手段，适时推出迎合市场需求的中高端产品，主动迎接消费升级的到来。通过研发创新，智造精品，提升品牌价值，努力实现“九阳=豆浆机”向“九阳=品质生活小家电”的战略与品牌提升转型，将九阳打造成为富有价值感的国民级品牌。
76,公司一直致力于豆浆机等小家电产品的研发与销售，所以公司给人的映像就是停留在小家电上的品牌，请问公司有没有向大家电市场布局的计划？,"您好，公司将继续坚持“定位厨房，升级厨房”的发展战略，强化九阳优势品类，以创新为手段，适时推出迎合市场需求的中高端产品，主动迎接消费升级的到来。通过研发创新，智造精品，提升品牌价值，努力实现“九阳=豆浆机”向“九阳=品质生活小家电”的战略与品牌提升转型，将九阳打造成为富有价值感的国民级品牌。
"
77,请问裘总，未来分红比例有没有计划继续上调？股息率高的股票很受欢迎哦。,"您好！公司将根据公司业绩、经营资金需求等综合考虑制定利润分配的方案，公司管理层将不断改善并提升企业经营业绩，努力为股东创造价值。
"
78,去年九阳豆浆机收入下滑，公司今年是否能加强对该品类的重视程度，加大研发投入？,"您好！公司将继续加大对豆浆文化的引导，加大豆浆机产品的研发投入与新品推出，以及加大对豆浆机产品线的品牌宣传力度等。谢谢！
"
79,领导您好，请问九阳股份目前线上与线下的销售比例大概是多少？,您好！目前线上销售占比近4成。谢谢！
80,九阳进入电饭煲行业较晚，今后是否能主推高端电饭煲，因为九阳豆浆机已是家喻户晓，真心希望贵公司的电饭煲也能做到这种市场占有率。,您好！饭煲产品，特别是高端饭煲是公司主要的发展产品之一。谢谢！
81,今年业绩预增多少？如何提升？,"您好！公司管理层将致力于提高公司经营业绩，争取更好的经营业绩回报股东。
"
82,请问今年九阳股份的工作重点是什么？,"您好，公司致力于“九阳=豆浆机”到“九阳=品质生活小家电”的提升转型，谢谢！
"
83,请问公司2016年6月推出以旧换新的无渣豆浆机置换补贴计划，为何食品加工机系列产品营收依然同比下滑12%，请问具体原因是什么？,"您好！公司食品加工机系列的下滑主要是源自于豆浆机品类的下滑所致。
"
84,王董事长好，近几年线下零售市场增长明显放缓，而线上成为拉动收入增长的主要渠道，但目前来看公司线上占比已经很高，再想要大幅提升的空间也有限。我想请教下公司未来对于线上及线下渠道各自的定位与展望？线下渠道如何能够更好地发挥体验的职能，从而带动收入增长？谢谢！,"您好！公司非常重视线上与线下渠道的建设与发展，通过深化电商渠道建设，提高和优化公司电商渠道效率和价值，拓展线下新兴销售渠道，增强公司产品在高端消费人群中的覆盖率。谢谢！ 
"
85,接下来几年如果业绩保持增长，公司是倾向于分红派现还是高送转？,"您好！公司未来会努力为投资者创造更大价值。谢谢！
"
86,我是从九阳豆浆机起开始使用九阳电器的，作为一名忠实的九阳热粉，希望九阳可以越来越好，为大家的日常生活便利设计出更多好的产品。,"您好，谢谢您的肯定和祝福！
"
87,请问公司如何提高竞争力来应对国内强烈的竞争压力？,"您好，公司将继续坚持“定位厨房，升级厨房”的发展战略，强化九阳优势品类，以创新为手段，适时推出迎合市场需求的中高端产品，主动迎接消费升级的到来。通过研发创新，智造精品，提升品牌价值，努力实现“九阳=豆浆机”向“九阳=品质生活小家电”的战略与品牌提升转型，将九阳打造成为富有价值感的国民级品牌。
"
88,未来，九阳将定位厨房、升级厨房，用现代科技，打造智能、无烟、开放的中式厨房，创造更加健康、便捷、时尚的中式料理，将公司发展成为智能厨房的首选品牌。是否考虑向家装业发展？接受广大用户定制厨房装修及售后。,"您好！目前公司暂未考虑向家装业发展，但公司已经开发部分家装渠道匹配部分家电销售。
"
89,喜欢九阳，但对于豆浆机，最纠结的就是洗了。这有什么解决办法么？,您好！公司目前的豆浆机已经达到免滤、破壁、易清洗的功能！谢谢！
90,王董事长您好！家里的两台豆浆机都是九阳的，一直都很信任九阳的豆浆机，也在关注九阳的股票，最近两年九阳的增长放缓我觉着原因可能跟消费者对于九阳品牌的认识固化有很大关系，希望董事长能够考虑一下是否要对九阳品牌进行升级？这可能是九阳目前迫切需要做的事情。另外，希望公司能够加强研发，开创下一个“九阳豆浆机”品类，制造下一个爆款。,您好！公司通过研发创新，智造精品，提升品牌价值，努力实现“九阳=豆浆机”向“九阳=品质生活小家电”的战略与品牌提升转型，努力将九阳打造成为富有价值感的国民级品牌。谢谢！
91,董事长您好，在互联网的今天，建议公司营销加强与互联网的结合，包括微博，微信，电商商城等渠道的营销投入，并打造九阳消费者社区，分享九阳产品的使用体验，这样更可以增加用户的了解，望采纳。,您好！感谢您对公司的建议！
92,王总，你好，向你请问2个问题，1、结合贵司的实际情况，九阳未来的发展会走内生式的模式还是外延式的模式呢？2、现在中国的劳动力成本指数已经很高了，作为一家劳动密集型企业，公司的管理层是怎样去面对它？谢谢！,您好，问题一：公司内生增长和外延扩张并举；问题二：公司早就注意到这个趋势，公司走的是产品外包、轻资产的发展之路。
93,如何应反对现在消费者越来越苛刻的需求？,您好！公司会不断进行创新突破与产品升级，提供符合消费者需求的产品。
94,很喜欢九阳，希望继续把产品做到极致。,您好！感谢您的支持！
95,希望九阳股份能加大大数据科技的应用，注意从顾客的搜索掌握顾客的需要，从顾客的角度设计和开发网站、APP，让每一个登录九阳股份的顾客很容易地在网上选到自己想要的东西，这是一个大工程，希望引起高度重视。,您好！感谢您的建议！
96,公司2016年研发人员数量486人比2015年的545人减少了59人？是什么情况？,您好，员工流动是人才市场的正常现象，公司非常重视研发人才。
97,请问董事长看过九阳豆浆机百度贴吧吗？那个贴吧关注用户有1万人，累计发帖有13万条，有很多人在里面吐槽九阳的产品，建议公司可以安排一个专职或兼职的售后在里面回答部分消费者的疑惑，也可以收集消费者体验的问题，以反馈产品设计和制造部门，便于改进产品。小家电行业，谢谢。,您好！感谢您的建议！
98,九阳的管理层你们好，本人持有九阳股份已经好多年，并且准备持有10年，坚定九阳的未来会更宏伟。 对国内市场我也有一些看法。小家电的问题在于，单价较低，品牌化进程率先完成，几大品牌占有率已经非常高，主流产品对家庭的渗透率也比较高。同时，由于小家电差异化程度小，几大品牌竞争较为激烈，比如电饭煲，格力老板九阳以至小米都在进入。未来的增量在于高端化与新的品类。苏泊尔、九阳与美的去年的年报也一定程度印证了上述情况。我国目前已经进入后工业化时代，全球智能机器人产业的研发和生产都在风口，请问公司对未来高端智能化家电领域是否有战略上的倾斜，和比较积极的研发投入，谢谢。,您好！公司将继续加大对豆浆文化的引导，加大豆浆机产品的研发投入与新品推出，以及加大对豆浆机产品线的品牌宣传力度等。谢谢！
99,观察九阳的官方微博能发现公司很擅长品牌营销，请了具有影响力的女明星代言，带来超级的流量关注。也能看出公司注重开拓市场的用心。而且在平时也注重和消费者的沟通，很接地气，请问公司下一步的运营计划，有什么样的目标呢。祝公司能发展的越来越好。,您好！公司将定位厨房和升级厨房作为公司长期的发展战略，致力于经营业绩的改善与提高。感谢您的祝福！
