,Question,Answer
17,您好周总，重庆钢铁通过司法重整涅槃重生，使企业重新焕发生机，那么，针对“怎样才能使员工对企业产生归属感，把企业当家看？”这个问题，重庆钢铁今后会怎么做，有哪些具体的措施？,您好！公司发展的愿景是成为员工与企业共同发展的公司典范，核心价值观是“一切为了企业利益，一切为了员工利益”，公司使用分级授权管理体系，充分调动各级管理者与员工的积极性，公司也已经确立了员工参入利润分享的计划，在公司运营过程中，公司各项管理还会有不断地创新。
18,"吕总你好，重庆钢铁一季度虽然盈利3.5亿，但纵观整个钢铁行业，这点盈利不足为道，更多得益于市场行情，国家政策，请问后期如何规划降本工作，中期？长期？真正实现你们说的 ""成本领先""，谢谢！",公司一季度盈利水平同比去年已大幅改善，主要得益于产销规模扩大和内部挖潜降本增效。如您所说，相比同行业优秀公司，我们还有不小的差距。我们将全力推进采购降本、技术降本、过程降本和管理降本等系统降本方案，深化盈利能力分析，开展内外部对标，以更好的业绩回报投资者，谢谢。
19,员工持股一部分百分之50按3068一部分百分之50按照二级市场价格低价，公司故意债转股套现出货，故意打压股价，今天利好不涨反铁，人为操作明显，员工持股价格低并不好，员工都去拿着低价卖股票去了，价格高了也不好，最起码宝武集团也值个5块钱吧。,"请见对相同问题的回复。谢谢您！
"
20,债转股那么多价格那么低，不断在二级市场套现，为什么债转股没有限制日期，不断在二级市场套现，今天业绩利好，公司不断卖出股票套现，股价不涨反跌。难道业绩是虚假宣传？破产专用账户已经套现离开，为什么债转股没有限制？重钢上市十几年，大部分股价都趴在2元，难道宝武集团也就只2元？,您好！债转股的转股价格为3.68元，显著高于目前市价，据我们掌握的股东信息，债转股基本上为机构客户，绝大多数并没有短期套现的意愿，也未有卖出股票。至于股价表现，受影响的因素众多，无论外部环境有何变化，我们相信通过管理改善，提质增效带来的业绩增长会有益于股价的长期表现。
21,周董您好：华宝董事长的身份，是否为华宝借壳而来？股东对此极为期待。,您好！本人已经不是华宝董事长了，不太清楚华宝是否需要借壳，呵呵。
22,请问周总，重钢2018年的发展与规划，重庆钢铁股价从上市十年来股价大部分都是在2元徘徊，股价能体现曾经公司管理层的能力，现在最牛宝武集团最牛周总驾临重钢，请问周总在适当时期是否有意向注入华宝系的大金融资产，让重庆钢铁多元化。让我们百姓能看到希望，看到宝武集团的厉害之处。2018是重钢最关键的换血最有活力的一年，请周总给我们讲讲关键点在哪里？,"您好！四源合投资是由四方股东共同组建的、独立运营的一家投资公司，四源合钢铁产业调整基金的主要目的是积极参入到钢铁行业转型、升级过程中的，推动中国钢铁工业的健康发展，重庆钢铁的业务发展方向是钢铁，打造“实力重钢”“魅力重钢”“美丽重钢”，成为中国西南地区最具竞争力的钢铁企业，成为内陆钢厂绿色友好和转型升级的引领者，成为员工与企业共同发展的公司典范。
2018年，公司主要任务是“止血”，关键是生产的顺行，设备能力的充分发挥，员工积极性的充分调动，体制机制顺利转换。"
23,公司的产品以板材为主，而板材的用途除造船外还能用到哪些地方？,公司产品板材分热轧和厚板，目前热轧主要用于冷轧、结构、制管和汽车等行业。厚板除了船用板以外，还用于钢结构、工程机械、桥梁和锅炉等行业。
24,您好，周董事长， 公司有提到的关于短流程的改造，提高废钢资源利用，请问对此有明确计划吗？ 如何改造，还是有计划增加电炉设备吗？另外请问对2018年的钢材需求您怎么看，会超过2017年吗？ 谢谢！,对短流程项目，正在策划和研究过程中，公司将根据有关条件环境，择机而行。
25,管理层换掉以后，为什么在东方财富同花顺等问的问题，董秘一个没有回复？难道董秘一个问题都回答不上来吗？,谢谢您的意见。抱歉，公司重新起步，很多工作还来不及做，后续我们尽量通过更多的渠道和方式和投资者沟通，比如说今天的网上路演就是重钢多年来的第一次尝试，感谢您的理解和支持。
26,请问周董事长，“员工持股计划草案”中提到的股票来源是二级市场的A股股票，而重庆钢铁是A+H股的公司，那么如何在实施这个计划的时候保障到H股股东和A股股东享受平等的权力？而且目前的H股股价大幅度的低于A股股价，同样的奖励基金可以购买到更多的本公司H股，分红回报率更高。,您好！员工持股计划中主要涉及A股，公司也同样高度重视H股，员工持股的目的是把公司各项工作做得更好，这对A股和H股是同样重要的。
27,请问周董事长，2017年宝武钢铁全年吨钢净利润415元，其中上半年271元，下半年555元。目前重庆钢铁的吨钢盈利能力，能够达到宝武的几成，今后的目标可以提高多少。,宝武和重钢的产品分属于不同的细分市场，吨钢利率不具可比性。
28,周董说过，公司已与重钢集团没有关系了，为何还不更名？,您好！重庆钢铁股份有限公司名字挺好，没有必要以股东的变化而改变。
29,本次重整方案多方位修恢复企业经营功能，请问贵公司的产品技术是否也值得期待？,第一，从当前来讲，原重钢产线所涉及的产品大纲还有部分产品未能实现批量生产。公司现在依据市场需求积极推进新产品。面向长远公司正在积极研究有关产线和产品升级事宜。第二，公司正在大力推进产品和工艺技术方面的提升。
30,周总，员工持股计划疑问2：公告称“鉴于公司重整计划中债转股的转股价格为 3.68 元/股，为充分体现管理层和股东利益一致化，持有人奖励基金额度的 50%部分将以 3.68 元/股折算其获授的权益份额数量，其余部分依据届时公司股票二级市场价格折算，通过折算的合计份额最终决定公司所提取的奖励基金总额。”问：既然是在二级市场购买股票，那只能按市价，这按3.68元/股折算价格的意义是什么？增加奖金总额么？,您好！管理层以3.68股价转股，体现了公司对债转股股东承担的责任，表达了公司管理层对公司未来的信心。确定的转股价与二级市场价格有一定差异，差额由公司承担。
31,请问，这个公司业绩如何,"谢谢您的问题，公司
2018年第一季度经营业绩创历史新高。
	一季度公司销售钢材137.94万吨，实现营业收入51.52亿元，同比分别增长133%，211%。
	一季度公司合并利润总额3.51亿元，相较去年同期5.95亿元的巨额亏损，大幅扭亏为盈；息税折旧前利润（EBITDA）从去年同期-0.38亿元升至5.74亿元。
	一季度吨钢平均综合能耗516.55kgce/t，连续三个月刷新搬迁建厂以来历史最好水平。
	一季度末资产负债率为32.62%, 较去年同期的101.91%下降了69个百分点。
"
32,关于债务重组：一，为什么重组收益只有72多亿呢，应该是115亿左右；二，资本公积报表数应该重组增加75.3亿左右，报表却增加了121.3亿。我们是这样理解复核的：按照增发44.83亿股票推算，可抵偿债务280.363亿，减掉44.83*3.68=164.98，即为重组收益115.39亿。资本公积数，转股用掉44.83，股票公允价值与面值差额120.14，两相抵销后，应该净增加75.28亿。,债务重组收益差异主要为在公司司法重整过程中，终止了相关供应商合作协议，按照相关法律规定，供应商向公司提出债权利息及赔偿申请，并得到管理人确认，对公司产生非正常经营下的新债务，形成公司损失。
33,今年是供给侧结构性改革的攻坚之年，坚决淘汰落后产能是国家大战略，请问重钢准备如何改革？,您好！重庆钢铁不存在落后产能，公司改革首先基于机制的转变，由国有企业转变成混合所有制的公众公司，因此在体制机制方面会发生系统性的转换，公司会按照“实力重钢”、“魅力重钢”、“美丽重钢”的重组计划分步实施各项改革。目前，公司处于“止血”阶段，着力恢复重钢日常管理常规功能。
34,请问：100万吨转短流程炼钢的计划，属不属于置换指标？该项目具体投产日期有没有消息？,不属于置换指标，原批准规划为840万吨，目前的产能水平大致在600万吨，未来还有约200万吨的产能空间有待利用。现在，公司的规划及项目计划正在进行中。
35,周总，您好！关于员工持股计划，有以下几点疑问：1、根据公司3月22日公司公告，资金来源为2018-2020年每个会计年度经审计的合并报表利润总额的一定比例计提的奖励基金，公司是否设置实施员工持股计划的最低利润总额要求？因为这既然是奖励基金，那是需要有KPI考虑指标，只有考核指标达标才会有奖励基金。比如年度利润低于20亿？,您好！员工持股计划是基于利润分享理念设计的，只要有利润，员工就能分享利润，对部分核心员工、技术骨干他们分享的利润以股票形式兑现，基本员工以现金方式兑现。
