,Question,Answer
12,公司在酒店信息管理系统领域的市场份额是怎样的？,在中国星级酒店业信息管理系统市场和规模化零售业（客户年度营业额1亿以上）信息管理系统市场的客户占有率为60-70%，在中国餐饮信息管理系统市场居相对领先地位。
13,谈一谈公司的外延式发展，有哪些有效的操作的工具？新能源汽车市场公司会积极参与吗？,公司的外延式发展主要采取股权投资的方式紧密围绕公司主业和发展战略进行。公司没有参与新能源汽车市场的计划。感谢您对公司的关注。
14,公司今年还会继续投入HETRAS产品吗？打算投入多少？,是的。公司今年会继续加大对HETRAS的投入，推出新的版本。谢谢
15,能否说说公司在零售业务方面的整体规划，整合后的零售平台承担什么样的角色？,"公司零售业务将借助阿里巴巴与公司在新零售领域的战略合作，保持公司未来在新一代零售信息系统业务中的领导地位，未来旨在将酒店、餐饮、零售信息系统通过平台的方式进行整合和集成，构建覆
盖吃住行购娱大消费信息系统平台。感谢您对公司的关注。"
16,目前酒店行业整体有恢复的迹象吗？如果没有，贵公司打算如何应对？,酒店行业目前尚处于转型升级期，公司会积极配合酒店业转型，不断推出新产品。
17,谈一谈公司的核心的发展战略？相比同业竞品公司有何技术优劣？,经过10多年的发展，公司已经基本完成了人才，技术，行业知识，客户，服务网络，资本等积累，具备了从软件开发服务商向应用平台运营商转型的基础。公司的发展战略是平台化和国际化。公司的核心优势主要体现在对行业需求的准确把握并能与整个信息技术的发展趋势结合起来对未来信息系统研发设计做出前瞻性判断，使得公司的产品在技术上能始终处于相对领先地位。谢谢
18,公司今年会着重发展海南市场吗？,海南是公司酒店客户的集中之地，公司在三亚设有办公室。但这只是类似公司在全球其他客户集中的区域中心设立办公室一样，只是为了业务发展的需要，公司目前并没有针对海南的特别布局。感谢您对公司的关注。
19,公司在数据安全方面有布局吗？,公司在设计和架构自己的系统或平台时，在投产前就需要获得业界最高等级的安全认证。另外，公司已经正式开发完成Token服务平台并即将为全球客户服务。感谢您对公司的关注。
20,国家的减税政策会对公司产生好的影响吗？,国家的减税政策肯定对公司有好的影响，不过影响不大。
21,公司现金流的状况如何？谈一谈公司2018年公司理财计划？,公司现金流状况很好，货币资金充足，我们还会利用闲置资金进行理财。
22,公司强于对手的优势在哪里？,公司在中国星级酒店业信息管理系统市场和规模化零售业（客户年度营业额1亿以上）信息管理系统市场的客户占有率为60-70%，在中国餐饮信息管理系统市场居相对领先地位。感谢您对公司的关注。
23,谈一谈公司2018年利润分配方案？,"您好，公司2017年度利润分配方案为：
经信永中和会计师事务所（特殊普通合伙）审计，公司2017年度归属于母公司股东净利润为419,028,697.62元，加上年初未分配利润2,229,233,489.44元，扣除支付2016年度股东现金红利42,671,550.12元、2017年度提取的盈余公积21,039,220.05元，加之其他调整减少的留存收益115,067,071.66元，2017年度可供全体股东分配的利润为2,469,484,345.23元。
公司拟以2017年12月31日总股本1,066,788,753为基数，向全体股东按每10股派发现金股利人民币1元（含税），共计派发106,678，875.3元，剩余未分配利润2,362,805,469.93元结转至下一年度。此项利润分配方案需提交公司2017年年度股东大会审议。谢谢您的关注"
24,2017年一季报的前十大流通股东跟2018年一季报的前十大流通股东几乎一样，富国基金在里面高抛低吸，左手换右手，收割小散的韭菜，请问这算不算操纵股价？,您好，公司平等对待每一位投资者，并会注重保护中小投资者利益，富国基金为公司股票的长期持有者，对公司未来发展的理解及股票的操作均为其自身判断，请您知晓，谢谢。
25,2017 年支付宝和微信直连支付业务总金额超过 500 亿元人民币，能带来多大利润，近期支付业务的目标是多少？ 平台交易数据的增长，为什么利润却不见增长？,与支付宝和微信的直连支付业务收入是以交易额为基础获得一定比例的收益，2017年公司支付业务流量增长迅速，带来的支付业务收入增长迅速，其中对商业流通管理系统业务的影响最为明显，公司2017年商业流通管理系统业务收入比去年同期增长了18.28%，利润也增长明显。感谢您对公司的关注。
26,公司毛利率在同行业中是什么样的水平？,公司主要业务的毛利率，在年报的董事会工作报告，主营业务分析里，按分行业，分产品对毛利率进行了详细的报告。
27,畅联跟阿里合作直连，从公告上来看产生的利润，17年450万，18年预计不超过600万，为什么这么少？17年畅联跟阿里合作的直连量是多少？,畅联尚处于流量良性增长过程中，公司未披露与具体渠道的流量数据，敬请理解。
28,公司未来几年会处于什么样的成长阶段，要如何把目标实现？,公司正处于从软件开发供应商向应用平台运营商的转型期。公司的核心业务收入将从软件销售和维护收入逐步转为软件使用订阅费和平台使用费。公司将通过加大研发投入和全球布局来实现上述转型目标。谢谢
29,2017年畅联有效直连产量524万多间夜，比2016年同期产量390多万间夜增长34%，发展还不错，请问畅联现在盈利了吗，发展到多少万间夜能够带来利润？,畅联尚未实现盈利，目前流量处于良好增长阶段，预计随着与阿里旅行以及众荟等多种渠道的合作不断加深，会继续给流量增长带来动力。
