,Question,Answer
11,今年如何分红，是否高送转，有计划吗？,"2016年的分红预案是：经会计师事务所审计，母公司2016年度实现净利润5,113,994.87元， 提取10％的法定盈余公积511,399.49元，加上年初未分配利润66,269,652.80 元，减去2016年分配的现金分红0元，截止2016年12月31日，可供股东分配的利润为70,872,248.18元。 根据《公司章程》的相关规定，特提出本年度权益分派预案。以报告期末公司总股本 12,600万股为基数，向全体股东每10股派发现金红利0.06元（含税），共计派发现金人民币75.6万元。本年度不转增，不送红股，剩余未分配利润结转以后年度进行分配。"
12,公司目前面临的最大问题是什么？,公司面临的宏观问题，是所有公司共性面对的；公司的业务属新兴行业、新兴业务，则其业务的拓展在与市场对接过程中，行业应用的推广需要一定的时间。谢谢
13,请问公司明年净利润能做到多少？,"您好！
关于您的问题敬请关注公司相关定期业绩披露。"
14,公司有没有股权激励计划？,至目前，公司没有股权激励，只在2015年实施了员工持股计划，未来，会考虑。谢谢
15,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,至目前为止，公司的投资项目在定期报告中总结陈述了，之后，如再有新项目的投资，会依法定程序审议且披露，谢谢。
16,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,有专人负责，所有的问题，公司高层都知晓。谢谢
17,公司今年有没有新产品和新业务拓展？对城镇一体化带来大发展机遇，公司有没有具体的发展计划？,2016年，公司在激光设备及3D打印服务业务基础上，增加了3D互动显示、Ar/Vr业务，且相关的产品已投入市场试运行，2017年将是拓展市场的阶段。公司主要针对行业提供解决方案，对于城镇一体化这个大方向的发展计划没有，只能是通过在行业的应用，间接分享城镇一体化的发展机遇。谢谢
18,请问今年预计主要产品的销售目标是多少？净利润是多少？,"        我司今年争取在去年销售收入和净利润的基础上有所增幅！
        谢谢！"
19,在做项目之前是否对项目进行严谨的可行性研究？,"是。
谢谢！"
20,公司生产经营的季节性如何?哪个季节是旺季?,"您好！
公司生产经营不受季节性影响。
谢谢！"
21,请问公司公司的核心竞争力是什么？,技术、资本运作平台及创新合伙人机制。谢谢
22,截至目前，公司的同比销售额有增长吗？,"您好！
2017年第一季度，公司的销售额较去年同期有所增长。
谢谢！"
23,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,您好，激励机制多样，根据综合因素选取。股权激励是选择之一，具体的时间及内容，现在无法回复，将根据相关的规定，在实施时做审议和披露。谢谢
24,请问净利润的增长率和销售收入增长同步吗？,"您好！
       2016年我司销售收入和净利润较去年同期均有所增长。
       具体详情请参见我司2016年年度报告！
谢谢！"
25,请问公司今年营收的增长能超过行业的平均水平吗？,当年的行业均值还无数据可参照，且行业内又分为不同的细分市场，我司将努力使营收比去年同期相比有所增长。谢谢
26,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,"您好！
       2017年第一季度公司业绩较去年同期上升。
       2017年第一季度营业收入较去年同期上升34.39%；归属于上市公司股东的净利润较去年同期上升19.51%。"
27,公司未来发展前景如何?对目前这个行业的前途看好吗？,您好，谢谢对公司的关心。公司三维数字技术商业化应用系新兴的业务，将与较多特别是传统行业相结合，其前景是广阔的，公司对发展看好，也有信心。当然，发展有过程，且宏观经济景气度等都有一定的影响，因此，机遇与挑战并存。
28,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,您好，参加现场大会的程序在股东大会通知里有详细的说明，请您看公司的股东大会通知公告，谢谢。
