date,code,short,full,tfidf0,lsi0,day5,day10,day20,day60,day120,day250,day364
2017/05/04,300168.0,万达信息,万达信息2016年度业绩网上说明会,0.15630095019411674,0.1658395610340547,0.0,0.0,0.0,-0.16440925447358604,-0.2013307349619537,-0.3139496968639245,-0.3193302633163363
2017/04/12,2739.0,万达院线,万达院线2016年度网上业绩说明会,0.16122249445781064,0.1910275567554728,-0.017183858141766914,-0.047402245567562944,-0.07062008543520253,-0.036785752997030415,-0.030115222132410826,-0.12787254155749106,-0.16446411774420008
2017/04/27,300055.0,万邦达,万邦达2016年度业绩网上说明会,0.21716817851360792,0.2416735091138474,0.0643633324045696,0.054987924948912914,-0.0007725882502866312,0.07561367174469047,0.08411268411268348,0.09981472805884242,0.06357476489745972
2017/04/18,2434.0,万里扬,万里扬2016年度业绩网上说明会,0.141753427546121,0.1296992807068492,0.02143189936325532,0.012270539923358262,-0.01867811340472101,-0.09016237704798233,-0.05750827580695452,-0.11344550384992398,-0.13052922445601148
2017/05/02,2785.0,万里石,万里石2016年度业绩说明会,0.17577953325727513,0.1958517328179271,-0.026389116538272347,-0.05380566691210554,-0.1325222313752824,-0.23854495255420324,-0.27687876175089354,-0.3891588715624666,-0.4281228720117188
2017/04/27,300591.0,万里马,万里马2016年度业绩网上说明会,0.11970739534763696,0.15884930730281036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,300552.0,万集科技,万集科技2016年度业绩说明会,0.16097644351406176,0.1801930687904326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/17,300057.0,万顺股份,万顺股份2016年度业绩说明会,0.14188508272770647,0.17613831569327135,0.0,0.0,0.0,0.0,-0.2578134369215529,-0.2642429259408348,-0.3103913993600665
2017/05/04,2276.0,万马股份,万马股份2016年度业绩说明会,0.11582601273964327,0.14312958308013274,-0.0028433323855560125,-0.046399055489964716,-0.12445141065830727,-0.2414640180969885,-0.2499945484734168,-0.32650550904444403,-0.42538759557565387
2017/03/17,2555.0,三七互娱,三七互娱2016年度业绩说明会,0.1366019367014451,0.1584403079127173,-0.009632469840082113,-0.011862458193979951,0.0008638079205296545,0.11469856819894485,0.2597728830451431,0.22175633529032046,0.17749127618206584
2017/03/28,300276.0,三丰智能,三丰智能2016年度业绩说明会,0.15768750023388484,0.16389346283405087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/10,300051.0,三五互联,三五互联2016年度业绩网上说明会,,,0.0,0.0,0.0,0.0,-0.2352749184399605,-0.3317502324925347,-0.37747479915112864
2017/04/10,2417.0,三元达,三元达2016年度业绩说明会,0.1394376986118131,0.1554565089365579,0.0,0.0,0.0,0.0,-0.2283003534004012,-0.2211888344443788,-0.22664533866800546
2017/05/04,2216.0,三全食品,三全食品2016年度业绩说明会,0.18470646869078347,0.1843811781760163,0.0020207852193995465,0.006148594460095993,0.015559584638206319,-0.060667687919285486,-0.11464938866975627,-0.10188461129555594,-0.09715035059846792
2017/04/21,300295.0,三六五网,三六五网2016年度业绩网上说明会,0.1484611266168889,0.16449474037018236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/31,2224.0,三力士,三力士2016年度业绩说明会,0.0469256449225254,0.08326020063038493,-0.012341374982568652,-0.02455006922011986,-0.07498357681358894,-0.18170829772910785,-0.2438349564329049,-0.3398560891578857,-0.4184341972729612
2017/05/05,2112.0,三变科技,三变科技2016年度业绩网上说明会,0.16621158001519246,0.17968839378304682,-0.03471017007983351,-0.0583719969878788,-0.054853444994290214,-0.0700769363901495,-0.06355262509358578,-0.11038765949322926,-0.2128015680039569
2017/05/10,2621.0,三垒股份,三垒股份2016年度业绩说明会,0.09295419657249837,0.11031203782177164,0.0,0.0,0.0,0.0,0.0,-0.4098568655939618,-0.3939549168334678
2017/03/15,2780.0,三夫户外,三夫户外2016年度业绩说明会,0.13068769052369433,0.1440033875405221,0.007641633728590363,-0.016598508539812415,-0.03538382909443292,-0.11568512276730775,-0.420299195745568,-0.561976350213327,-0.5978923969624365
2017/03/22,300066.0,三川智慧,三川智慧2016年度业绩说明会,0.16319005490680236,0.19293029654545746,-0.006995581737849825,-0.0024519049415316803,-0.0028172960184291635,-0.06443329869714642,-0.12321112422543523,-0.2222216328219834,-0.4114343784498594
2017/04/05,300515.0,三德科技,三德科技2016年度业绩说明会,0.17543147675035764,0.18007418232736705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/26,2857.0,三晖电气,三晖电气2016年度业绩网上说明会,0.5934986040984996,0.5965575386233871,0.02351067218859526,-0.00201797615554564,0.008235559984736556,0.22205102776776064,0.1324342804688996,0.06315921052922688,0.01726338145831912
2017/05/05,2312.0,三泰控股,三泰控股2016年度业绩网上说明会,0.14226399488141792,0.1606812728283413,0.0,0.0,0.0,0.0,-0.2815478065241844,-0.3409376442491016,-0.4627306278851776
2017/03/23,2159.0,三特索道,三特索道2016年度业绩说明会,0.2082781773110765,0.24902208695044795,-0.0007432488231892741,-0.0015637007941252893,0.00464893689751814,-0.005959404536298649,-0.1326513067400272,-0.12059271215659187,-0.1548295454545454
2017/05/03,300408.0,三环集团,三环集团2016年度业绩网上说明会,0.2015518572682014,0.24331370559010546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/10,300056.0,三维丝,三维丝2016年度业绩网上说明会,0.1456314571281382,0.15488151759791968,-0.02814392589953697,-0.08262539424153023,-0.13812176322990055,-0.1882935191680293,-0.2631096200638506,-0.40096233199023,-0.4348976660422129
2017/03/08,2469.0,三维工程,三维工程2016年度业绩说明会,0.07582022183017302,0.10326035644930594,-0.027777777777777717,-0.03060972599358188,-0.03259278967673287,-0.042551062091502986,-0.10908469765852884,-0.12866014663583192,-0.2543834029129177
2017/04/14,2115.0,三维通信,三维通信2016年度业绩说明会,0.1099867491118139,0.14005875833890852,0.0,0.0,0.0,0.0,-0.10021967053875007,-0.1337380605944919,-0.16810288857640485
2017/05/05,300384.0,三联虹普,三联虹普2016年度业绩网上说明会,0.14406937373140605,0.14749960306983315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/27,300072.0,三聚环保,三聚环保2016年度业绩说明会,0.15902560134077048,0.19656416955350312,-0.01616276242198265,0.015581037947748002,0.08030023638298578,-0.09176232028921284,-0.16649974808299364,-0.1929398560111004,-0.09384526397085753
2017/03/30,2050.0,三花智控,三花智控2016年度业绩说明会,0.127376799639937,0.1651011670145172,0.0,0.0,0.0,0.22424610710216464,0.3875108394033993,0.5546357462532886,0.7633201170541007
2017/04/07,300298.0,三诺生物,三诺生物2016年度业绩说明会,0.1364175616964489,0.16287424914739948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/09,2110.0,三钢闽光,三钢闽光2016年度业绩说明会,0.1796882078440439,0.1972161959074822,-0.03105472448399925,-0.01977186311787071,-0.0004392466919233226,-0.011703393232019393,-0.009470680369900958,0.41567667291724936,0.7619295104439182
2017/05/08,300236.0,上海新阳,上海新阳2016年年度业绩说明会,0.2260609280195927,0.2630828990074352,0.027818197380809723,0.037007560684440936,0.043593624641241314,-0.1297978232164342,-0.15819871715583206,-0.13615292886736216,-0.17543551499068086
2017/04/17,2252.0,上海莱士,上海莱士2016年度业绩说明会,0.1369995409515609,0.1295803939012863,-0.0007429420505200876,-0.00180237489397784,0.0015848163140608502,-0.002309761304562666,-0.050367620772658606,-0.19488161287685624,-0.31390225696616986
2017/04/12,300226.0,上海钢联,上海钢联2016年度业绩说明会,0.1935992537725229,0.222186488983328,-0.016482398426371885,-0.05548146172312631,-0.09096156710859543,-0.11307505323031107,-0.08265449931599991,-0.17324694164981558,-0.08078479097085492
2017/04/26,300522.0,世名科技,世名科技2016年度业绩说明会,0.09668683755169158,0.1128540984476947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/14,2796.0,世嘉科技,世嘉科技2016年年度业绩说明会,0.09601883390069277,0.14217911439123124,-0.05894241874278181,-0.11458912387790444,-0.17318811720934585,-0.2931487775640725,-0.3099243034671361,-0.4397045701882356,-0.4990144715647536
2017/05/09,2558.0,世纪游轮,世纪游轮2016年度业绩网上说明会,0.10513080093737576,0.1403061442377901,-0.08258473616667923,-0.13609506410572925,-0.1839935754729448,-0.32109727980129266,-0.34265471596909675,-0.3591988333678941,-0.5234314729300052
2017/04/20,300150.0,世纪瑞尔,世纪瑞尔2016年度业绩说明会,0.10330792147455853,0.13515218097793386,-0.07604871447902578,-0.12562541145490444,-0.13074618056343792,-0.1657575757575759,-0.2111750415547884,-0.2872487835445253,-0.3598285441502129
2017/03/17,300050.0,世纪鼎利,世纪鼎利2016年度业绩说明会,0.16871940286121026,0.2142850268434228,-0.009828107591914685,-0.02443808848840737,-0.039794116667221706,-0.08631666462643353,-0.1654827360982531,-0.2033515059981437,-0.4469277045805409
2017/03/30,2285.0,世联行,世联行2016年度业绩说明会,0.11670932598248468,0.15134333784374762,0.0006418485237483818,0.021462999716473016,0.02067658265797592,0.017986707679236377,0.05396902226524723,0.2513248798778681,0.2516901719815307
2017/05/10,2016.0,世荣兆业,世荣兆业2016年度业绩说明会,0.14953020048757182,0.14521115906921156,-0.08260977424956582,-0.09877285851780568,-0.09921696363087262,-0.08535685268283076,-0.10237281075054837,-0.06696991820142321,0.1008853335961814
2017/05/02,2748.0,世龙实业,世龙实业2016年度业绩网上说明会,0.2400224862326465,0.25442553151991043,0.007641196013288993,0.019317856119231768,-0.052468207302064925,-0.13539651837524191,-0.139523006486111,-0.1502039107338896,-0.21007593546932385
2017/04/28,2017.0,东信和平,东信和平2016年度业绩网上说明会,0.1656318940355845,0.16871141749623994,-0.0010820661768893012,-0.0455549420209828,-0.10278375837705077,-0.1890350877192984,-0.21944627919553336,-0.2784270662015132,-0.32669602022650884
2017/05/09,300354.0,东华测试,东华测试2016年度业绩网上说明会,0.1808918974086224,0.1799717416730893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/13,2140.0,东华科技,东华科技2016年度业绩网上说明会,0.13377102562550194,0.14327904999401694,-0.06331251055208521,-0.07891954243968102,-0.08492945417859746,-0.08845392831864106,-0.09372508742027394,-0.1428593794104087,-0.2324959134640541
2017/05/09,2221.0,东华能源,东华能源2016年年度报告网上说明会,0.10616802351920483,0.14117308446500385,-0.04681125187889199,-0.04462091132539249,-0.07126272548669395,-0.13992161847261927,-0.14232913672603972,-0.131446707220312,-0.11153123775658977
2017/05/05,2065.0,东华软件,东华软件2016年度业绩网上说明会,0.15885368545610026,0.20128704529602304,-0.041887976822790746,-0.05339797509122366,-0.05565712237307889,-0.027406359246197737,-0.22126411933124407,-0.3950022168591082,-0.4567291284937657
2017/04/05,300353.0,东土科技,东土科技2016年度业绩说明会,0.12503927404835313,0.14575997198746032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300239.0,东宝生物,东宝生物2016年度业绩说明会,0.13059465311767154,0.13434621850308012,0.020934901061084144,-0.010384134915677702,-0.06900420395636145,-0.14895168235678452,-0.1900847584119949,-0.23860496750821145,-0.3355274786725476
2017/05/05,300171.0,东富龙,东富龙2016年度业绩说明会,0.0865302301048468,0.11142443844344847,0.001473994525163348,-0.018664752333093858,-0.04422002996517035,-0.11882954088258807,-0.16614216084237135,-0.2780703609993555,-0.364337944390275
2017/04/28,2384.0,东山精密,东山精密2016年度业绩网上说明会,0.13264864012717914,0.13775075275158508,0.042830540037243736,0.0601760745727602,0.10376002873907313,0.1519118130063494,0.23131771038988602,0.39605541981887216,0.4278834296134396
2017/04/17,2819.0,东方中科,东方中科2016年度业绩说明会,0.17327429028302993,0.18805977225944148,-0.2072695635361788,-0.3031542418045485,-0.2938351029146585,-0.2485645119415569,-0.2646373212782365,-0.22650945477549145,-0.26030735265053123
2017/04/26,2310.0,东方园林,东方园林2016年度业绩说明会,,,0.02031515151515144,-0.012439274990772931,-0.03417811699502858,0.029111163158357007,0.122700427395312,0.2455797837744153,0.14193050678031727
2017/05/05,300166.0,东方国信,东方国信2016年度业绩网上说明会,0.14742929535005406,0.1758188983597178,0.013426352507568913,1.8974251940180894e-05,0.0057605669450773314,-0.15091966429819748,-0.2337830613789192,-0.3272575323439661,-0.3309236759253473
2017/04/26,2755.0,东方新星,东方新星2016年度业绩说明会,0.16965882486504152,0.18286792884697767,-0.036539677905901784,-0.04204910959441434,-0.13036980878997506,-0.16028609544636108,-0.2464809404116925,-0.32196367191669684,-0.31531659961771585
2017/05/05,300118.0,东方日升,东方日升2016年度业绩网上说明会,0.15710950199705873,0.1666984784141443,-0.009830205540661252,-0.019526124874584886,-0.028420325737287762,-0.05974800162579594,-0.12214440996578675,-0.1700460622686388,-0.23522783730067
2017/03/15,2086.0,东方海洋,东方海洋2016年度业绩说明会,0.12649576861907005,0.16944349266795655,-0.0061567605967323006,-0.01706886403766925,-0.012421638067185136,-0.0438461260087575,-0.0016832741525273699,0.09060405832889118,-0.029285864062308795
2017/04/14,300217.0,东方电热,东方电热2016年度业绩网上说明会,0.12975093653426806,0.1543242511802926,-0.02664456909739924,-0.06384904294311948,-0.09853223250771412,-0.12110827664399094,-0.12862754264633414,-0.1999182841349193,-0.3493162270948497
2017/05/12,2611.0,东方精工,东方精工2016年度业绩网上说明会,0.12900591661923774,0.1775129067378933,-0.028654601571268368,-0.06169580996370836,-0.12057096314699185,-0.17973086627418006,-0.16224822277659062,-0.1677762749807618,-0.17736703572205212
2017/04/26,300367.0,东方网力,东方网力2016年度网上业绩说明会,0.08516738894134124,0.14290549994058635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,2175.0,东方网络,东方网络2016年度业绩网上说明会,0.06298674076837113,0.08254276288862815,0.0,0.0,0.0,0.0,-0.3139109136802478,-0.4005426428575637,-0.5134834777882569
2017/03/17,300059.0,东方财富,东方财富2016年年度报告网上说明会,0.11838680116830964,0.16458822000088116,-0.015260716971672044,-0.02471652187679323,-0.04835571584491994,-0.19352924820392609,-0.283872971503999,-0.3088360296461919,-0.3838048438461238
2017/04/10,300379.0,东方通,东方通2016年度业绩说明会,0.10505756024452932,0.12851789224413146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/12,2545.0,东方铁塔,东方铁塔2016年度业绩网上说明会,0.13215704811579765,0.14454889541635482,0.027100544025791047,0.028542822179489263,0.059815665172553614,0.0994990342499666,0.16429440240660936,0.10902503040254184,0.12316404061809134
2017/05/09,2167.0,东方锆业,东方锆业2016年度业绩网上说明会,0.1892299224292261,0.2198516431506224,0.021653543307086503,-0.0005920663114269724,-0.020536692223438967,-0.09072083631205978,-0.07986250968591511,-0.08657367088865486,-0.07764747653144627
2017/05/04,2271.0,东方雨虹,东方雨虹2016年度业绩网上说明会,0.16471705932339326,0.18779051036650016,0.021917176144884174,0.039982444590739706,0.06679965091634464,0.19439306156638247,0.3542976160438773,0.494064328002285,0.6843400670233625
2017/03/16,2713.0,东易日盛,东易日盛2016年度报告说明会,0.10676079454601647,0.1358552080874018,-0.023353240039219226,0.0137080431389907,0.038209709283711764,0.028863146551724644,-0.1176995256529462,-0.16275218332302518,-0.17486849410773714
2017/03/02,2199.0,东晶电子,东晶电子2016年度业绩说明会,0.14636689482357576,0.15572574605177866,0.028762805358550195,0.046917799397212696,0.05148009846461935,0.0921303365903075,-0.02267232199583078,0.01171654909398522,-0.01842910461703177
2017/05/05,300486.0,东杰智能,东杰智能2016年度业绩说明会,0.12508989200235962,0.14736230225549232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/06,2672.0,东江环保,东江环保2016年度业绩说明会,0.12132327883882785,0.1553637266650358,0.029500548847420493,0.06469559688443803,0.0502665131550894,-0.005848170667596564,-0.041021940637945085,-0.11050899618122753,-0.1183448454223763
2017/04/28,2117.0,东港股份,东港股份2016年度业绩网上说明会,0.14856133018731207,0.14137829770080926,0.008646937035683894,-0.008166747927840183,-0.055730491507343737,-0.12909750502091671,-0.14617379337825992,-0.2167649969878493,-0.2881974141760789
2017/03/24,2675.0,东诚药业,东诚药业2016年度业绩说明会,0.1590755286910326,0.1848007693837612,0.0,0.0,0.0,0.0,-0.2107652022112306,-0.5072867506024582,-0.6151837093942688
2017/04/28,300183.0,东软载波,东软载波2016年度业绩网上说明会,0.1259672618027804,0.13322044862776758,0.020906785427104762,0.0012315270935962515,-0.00175171363290162,-0.08316655733210601,-0.0935890327985364,-0.1345493302629124,-0.16809451236104042
2017/03/30,2793.0,东音股份,东音股份2016年度业绩说明会（下午场）,0.1323983639518602,0.17673325770324852,-0.08689912246641307,-0.10720048508531108,-0.15023778676362184,-0.13228831780106753,-0.42602982161077535,-0.5723706593348982,-0.6108511251070313
2017/03/30,2793.0,东音股份,东音股份2016年度业绩说明会（上午场）,0.2345021799582401,0.2373703620855162,-0.08689912246641307,-0.10720048508531108,-0.15023778676362184,-0.13228831780106753,-0.42602982161077535,-0.5723706593348982,-0.6108511251070313
2017/04/19,300512.0,中亚股份,中亚股份2016年度业绩网上说明会,0.2030898669808118,0.22705273902310544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/25,2579.0,中京电子,中京电子2016年度业绩说明会,0.12938902996336016,0.14866396792325468,0.03102402612549581,0.002765984819246267,-0.06273599077555209,-0.17831855555248668,-0.20513581045857374,-0.24123576509855746,-0.29041049985314843
2017/03/30,300018.0,中元股份,中元股份2016年度业绩说明会,0.0899758681386926,0.10376686832263672,-0.021129995406522453,-0.020510749974765104,-0.04616670724033258,-0.14274888652043413,-0.20282523418576254,-0.299973219323826,-0.4274985683828947
2017/04/24,300414.0,中光防雷,中光防雷2016年度业绩说明会,0.159455507338316,0.18022322046975173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,2309.0,中利集团,中利集团2016年度业绩说明会,0.16621890673419187,0.1768619905668326,-0.011711887565879394,-0.018704469383736873,-0.036164556726711934,-0.08006036830870512,-0.05434876292510147,-0.05648721416301058,-0.1004142590438363
2017/05/05,2542.0,中化岩土,中化岩土2016年度业绩说明会,0.0937003574709364,0.09469033398090976,-0.06718391818021505,0.02220360284876415,0.06771659577729218,0.2464000876449724,0.2974118760350131,0.2066399644454247,0.14113491226306993
2017/05/02,2445.0,中南文化,中南文化2016年度业绩说明会,0.07723157419864253,0.09795763241097598,0.007747456059204295,-0.01987164617644774,-0.0630833778814532,-0.17863732737378935,-0.15717098327130466,-0.18321760273078647,-0.22539405196057985
2017/05/10,601985.0,中国核电,中国核电2016年度业绩网上说明会,0.2064983118425172,0.24215521816838495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/21,2116.0,中国海诚,中国海诚2016年度业绩网上说明会,0.17468270036936046,0.20503724735723647,-0.08161488086944392,-0.10836813842482113,-0.1277412082631849,-0.14694041041831107,-0.12102300381758647,-0.12450468506796288,-0.1803325355966631
2017/05/09,2779.0,中坚科技,中坚科技2016年度业绩说明会,0.1769040962103705,0.16723491552505787,0.02197301239970821,0.02685207384320305,-0.009328690170559907,-0.2290585989425609,-0.2775683170373513,-0.3414572730526993,-0.4672418288377685
2017/05/10,300270.0,中威电子,中威电子2016年度业绩网上说明会,0.2046436837858508,0.20861527493182155,-0.01971063115957219,-0.00952040937760335,-0.022738784618122624,-0.11277935465831772,-0.18663470451192968,-0.22484982422330899,-0.19774520554325384
2017/04/28,300560.0,中富通,中富通2016年年度业绩网上说明会,0.15713435880267138,0.1907462269721407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/11,2051.0,中工国际,中工国际2016年度业绩说明会,,,-0.02623495226234949,-0.008274526082745287,-0.005314534947648857,-0.016455562129745506,-0.0435358343516138,-0.0712025246775888,-0.09843264631257127
2017/05/05,2364.0,中恒电气,中恒电气2016年度业绩网上说明会,,,-0.007144858503782644,-0.06213680807599994,-0.15830342747178475,-0.23689926243240206,-0.267727043242492,-0.3856542976989174,-0.4693246269090648
2017/05/11,2021.0,中捷资源,中捷资源2016年度业绩网上说明会,0.16793759902506433,0.19070567537831612,-0.06627255756067214,-0.09054325955734402,-0.12472527472527482,-0.17434274995100393,-0.2465056938608368,-0.31559268073449365,-0.3858477353049722
2017/04/17,300364.0,中文在线,中文在线2016年度业绩网上说明会,0.12994230550649286,0.16751169055845652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/29,300575.0,中旗股份,中旗股份2016年度业绩说明会,0.1503837713632356,0.1871173509013203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/23,2080.0,中材科技,中材科技2016年度业绩说明会,0.10659197653034903,0.13601799980320586,0.023547478884054302,0.027803088137513518,0.03918583388963804,-0.02014041189218641,0.02579682265928154,0.17772468132825556,0.1931290807303092
2017/04/24,300393.0,中来股份,中来股份2016年度业绩网上说明会,0.14345691468773789,0.16887890672554962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/27,2145.0,中核钛白,中核钛白2016年业绩说明会,0.2045692301421676,0.22095495351689293,-0.014840445982314463,-0.017547707830664557,-0.04411650000780006,-0.07015055333970012,-0.05462942364215355,-0.03857775581389492,-0.2647018380603002
2017/03/31,2092.0,中泰化学,中泰化学2016年度业绩说明会,0.15145015868498427,0.16576026570471736,0.0033649434077701328,0.006077348066298543,0.001980021888523488,-0.06784345082654337,-0.014046178067513676,0.22148896138416696,0.3395910944933412
2017/03/31,2659.0,中泰桥梁,中泰桥梁2016年度业绩说明会,0.17300315032559008,0.21703600289731487,0.0028929604628735693,-0.00718132854578103,-0.03268465157715958,-0.09701681943011213,-0.09217752151426988,-0.1687919178140353,-0.2122484427292612
2017/04/21,300435.0,中泰股份,中泰股份2016年度业绩网上说明会,0.1561380537974615,0.17307324490048906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/27,2401.0,中海科技,中海科技2016年度业绩说明会,0.16954683868565673,0.19447590499070347,-0.0038702491994988975,0.009678980480722459,0.025875003290310887,-0.12898894753234527,-0.16091467877616544,-0.1724818453002664,-0.2110793448287432
2017/04/14,300177.0,中海达,中海达2016年度业绩网上说明会,0.15729655573088835,0.20981574142228315,-0.03305046895935691,-0.060258534968511815,-0.08778170768564743,-0.1496704219616892,-0.15824618077801106,-0.19669497064854516,-0.22882216868883806
2017/05/10,300526.0,中潜股份,中潜股份2016年度业绩说明会,0.10495433327450956,0.12759211529971196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/18,2129.0,中环股份,中环股份2016年度业绩网上说明会,0.04058675233116766,0.07410156172066802,0.0,0.0,0.0,0.0,0.0,0.0,0.21606123736945348
2017/04/25,300140.0,中环装备,中环装备2016年度业绩网上说明会,0.17169618237677253,0.1964347721892084,-0.022025667707249445,-0.03535971223021585,-0.11725403556284066,0.0826131887552608,0.08702221296621684,0.016999331402434044,-0.1575081674303673
2017/05/05,2298.0,中电鑫龙,中电鑫龙2016年度业绩说明会,0.15605399604540787,0.1931771545043632,-0.011939626041901354,-0.009049630076524654,-0.033024729457268406,-0.13054519042576174,-0.1692153340777062,-0.2556324277899244,-0.32875795938571645
2017/05/09,2738.0,中矿资源,中矿资源2016年度业绩说明会,0.1324126883193549,0.15265930124769625,-0.08402218269331381,-0.1076611697601142,-0.13519559650310553,-0.2378649858250948,-0.1903437548625253,-0.15733489560347866,-0.10768285776333528
2017/05/05,2306.0,中科云网,中科云网2016年度业绩网上说明会,0.12509332066740028,0.15414531671184573,-0.08191925102399056,-0.13250283125707804,-0.1950115802601103,-0.3141416356062269,-0.3839852461303082,-0.4212866432858559,-0.4321054279405465
2017/05/05,2290.0,中科新材,中科新材2016年度业绩网上说明会,0.12269882727312295,0.1435838444369573,-0.03411860276198227,-0.047761512982156286,-0.030280627175553805,-0.1612595947615212,-0.24805569948674905,-0.34088987765408035,-0.4110216889949747
2017/04/14,300035.0,中科电气,中科电气2016年度业绩说明会,0.2211302869624523,0.2363919492973509,-0.028740317977986138,-0.06306820207494031,-0.07924545965175074,-0.1357401844772134,-0.29594921247775113,-0.3827424442817949,-0.427086702453694
2017/04/27,2657.0,中科金财,中科金财2016年度业绩网上说明会,0.10742834155119743,0.1404996735830094,0.01178402395440934,0.004307391091531899,-0.050845402548751036,-0.1687919220823543,-0.23245306568891666,-0.3597310682206473,-0.4429774849897116
2017/04/10,300062.0,中能电气,中能电气2016年度业绩网上说明会,0.10382678641446606,0.1179704969094919,-0.03329402159121825,-0.06787978247578591,-0.18912582112177875,-0.4536531258784293,-0.5648410278745648,-0.623635301034845,-0.6518344988931375
2017/04/17,2163.0,中航三鑫,中航三鑫2016年度业绩网上说明会,0.13853951690879407,0.16495224313704626,-0.07645767260307393,-0.12573866863133334,-0.1530870364662494,-0.2187345973213516,-0.19739858071613414,-0.121854121144437,-0.04906658872888037
2017/03/29,2179.0,中航光电,中航光电2016年度业绩说明会,0.1442449353437737,0.1799986640102394,-0.03058704325248567,-0.019119711990202667,-0.014310341273358862,-0.100577639712256,-0.13239588693815588,-0.12276326798469925,-0.0992864500955358
2017/03/24,300114.0,中航电测,中航电测2016年度业绩说明会,0.14438410314027694,0.16143895685973275,-0.012534705209864534,-0.041552675247791285,-0.046473713247828737,-0.09698986687860114,-0.2690942958812303,-0.4196867319703689,-0.5120433598917938
2017/05/05,2822.0,中装建设,中装建设2016年度业绩网上说明会,0.21104923198720088,0.2351508074638091,-0.025350649350649332,-0.018460782927682204,-0.020969254404341414,-0.2389576955654705,-0.3928545114536223,-0.5032109624928924,-0.5668099216190506
