»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-11-21,'002303,√¿”Ø…≠,8.46,8.61,8.15,8.16,8.16,0.3,3.6765,0.7016,10820969,91370198.59,13048058375.1,13048058375.1
2017-11-20,'002303,√¿”Ø…≠,8.16,8.17,7.87,8.06,8.02,0.14,1.7456,0.3639,5612899,45166241.03,12585361269.6,12585361269.6
2017-11-17,'002303,√¿”Ø…≠,8.02,8.3,8.01,8.2,8.2,-0.18,-2.1951,0.5784,8920900,72352060.8,12369435953.7,12369435953.7
2017-11-16,'002303,√¿”Ø…≠,8.2,8.49,8.18,8.33,8.3,-0.1,-1.2048,0.6905,10649987,88862766.58,12647054217.0,12647054217.0
2017-11-15,'002303,√¿”Ø…≠,8.3,8.58,8.25,8.33,8.27,0.03,0.3628,0.7558,11657225,98279496.93,12801286585.5,12801286585.5
2017-11-14,'002303,√¿”Ø…≠,8.27,8.3,8.1,8.3,8.1,0.17,2.0988,0.6048,9328312,76323263.97,12755016875.0,12755016875.0
2017-11-13,'002303,√¿”Ø…≠,8.1,8.39,8.0,8.21,8.26,-0.16,-1.937,0.7533,10775229,88143967.22,12492821848.5,11586240000.0
2017-11-10,'002303,√¿”Ø…≠,8.26,8.39,8.04,8.1,8.16,0.1,1.2255,0.9535,13638516,113488921.56,12739593638.1,11815104000.0
2017-11-09,'002303,√¿”Ø…≠,8.16,8.27,7.83,7.83,7.8,0.36,4.6154,1.333,19066730,155299111.97,12585361269.6,11672064000.0
2017-11-08,'002303,√¿”Ø…≠,7.8,7.8,7.65,7.71,7.75,0.05,0.6452,0.4093,5855004,45338495.04,12030124743.0,11157120000.0
2017-11-07,'002303,√¿”Ø…≠,7.75,7.75,7.46,7.46,7.46,0.29,3.8874,0.6085,8703509,66747281.58,11953008558.8,11085600000.0
2017-11-06,'002303,√¿”Ø…≠,7.46,7.46,7.35,7.41,7.38,0.08,1.084,0.2695,3854500,28635923.0,11505734690.1,10670784000.0
2017-11-03,'002303,√¿”Ø…≠,7.38,7.65,7.28,7.59,7.58,-0.2,-2.6385,0.7039,10068947,74769397.57,11382348795.3,10556352000.0
2017-11-02,'002303,√¿”Ø…≠,7.58,7.88,7.52,7.87,7.87,-0.29,-3.6849,0.5401,7726096,59192300.32,11690813532.3,10842432000.0
2017-11-01,'002303,√¿”Ø…≠,7.87,7.91,7.8,7.9,7.91,-0.04,-0.5057,0.3551,5079965,39869266.63,12138087401.0,11257248000.0
2017-10-31,'002303,√¿”Ø…≠,7.91,7.91,7.74,7.81,7.8,0.11,1.4103,0.4256,6087836,47703495.93,12199780348.4,11314464000.0
2017-10-30,'002303,√¿”Ø…≠,7.8,8.24,7.8,8.21,8.18,-0.38,-4.6455,0.7222,10329753,82147939.19,12030124743.0,11157120000.0
2017-10-27,'002303,√¿”Ø…≠,8.18,8.31,8.16,8.18,8.27,-0.09,-1.0883,0.482,6894796,56549520.28,12616207743.3,11700672000.0
2017-10-26,'002303,√¿”Ø…≠,8.27,8.65,8.19,8.6,8.6,-0.33,-3.8372,1.2203,17454913,145338427.28,12755016875.0,11829408000.0
2017-10-25,'002303,√¿”Ø…≠,8.6,8.67,8.55,8.62,8.64,-0.04,-0.463,0.2212,3164298,27254718.04,13263983691.0,12301440000.0
2017-10-24,'002303,√¿”Ø…≠,8.64,8.86,8.58,8.7,8.7,-0.06,-0.6897,0.3179,4547479,39516618.0,13325676638.4,12358656000.0
2017-10-23,'002303,√¿”Ø…≠,8.7,8.75,8.6,8.63,8.68,0.02,0.2304,0.3034,4339921,37609152.91,13418216059.5,12444480000.0
2017-10-20,'002303,√¿”Ø…≠,8.68,8.68,8.59,8.59,8.61,0.07,0.813,0.2179,3116781,26945350.46,13387369585.8,12415872000.0
2017-10-19,'002303,√¿”Ø…≠,8.61,8.87,8.6,8.85,8.87,-0.26,-2.9312,0.4297,6145967,53576784.26,13279406927.9,12315744000.0
2017-10-18,'002303,√¿”Ø…≠,8.87,8.97,8.84,8.9,8.88,-0.01,-0.1126,0.5659,8094524,71987661.92,13680411086.0,12687648000.0
2017-10-17,'002303,√¿”Ø…≠,8.88,8.92,8.6,8.66,8.66,0.22,2.5404,0.7112,10173715,89391651.08,13695834322.8,12701952000.0
2017-10-16,'002303,√¿”Ø…≠,8.66,8.9,8.65,8.75,8.75,-0.09,-1.0286,0.4772,6826225,59756292.55,13356523112.1,12387264000.0
2017-10-13,'002303,√¿”Ø…≠,8.75,8.79,8.63,8.75,8.74,0.01,0.1144,0.3583,5124421,44680308.64,13495332243.8,12516000000.0
2017-10-12,'002303,√¿”Ø…≠,8.74,8.9,8.56,8.7,8.7,0.04,0.4598,0.7266,10393139,90499754.75,13479909006.9,12501696000.0
2017-10-11,'002303,√¿”Ø…≠,8.7,8.92,8.67,8.9,8.87,-0.17,-1.9166,0.6213,8886460,77704029.26,13418216059.5,12444480000.0
2017-10-10,'002303,√¿”Ø…≠,8.87,8.92,8.66,8.71,8.71,0.16,1.837,0.9583,13708159,121031498.84,13680411086.0,12687648000.0
2017-10-09,'002303,√¿”Ø…≠,8.71,8.83,8.56,8.6,8.51,0.2,2.3502,0.9425,13481623,117432285.46,13433639296.4,12458784000.0
2017-09-29,'002303,√¿”Ø…≠,8.51,8.53,8.18,8.25,8.21,0.3,3.6541,0.9319,13329386,111962372.46,13125174559.4,12172704000.0
2017-09-28,'002303,√¿”Ø…≠,8.21,8.32,8.13,8.18,8.16,0.05,0.6127,0.3824,5469793,45024257.05,12662477453.9,11743584000.0
2017-09-27,'002303,√¿”Ø…≠,8.16,8.2,8.1,8.18,8.14,0.02,0.2457,0.222,3175390,25890295.4,12585361269.6,11672064000.0
2017-09-26,'002303,√¿”Ø…≠,8.14,8.23,8.07,8.16,8.16,-0.02,-0.2451,0.3179,4547489,36956795.57,12554514795.9,11643456000.0
2017-09-25,'002303,√¿”Ø…≠,8.16,8.39,8.15,8.26,8.33,-0.17,-2.0408,0.4688,6706301,55475080.16,12585361269.6,11672064000.0
2017-09-22,'002303,√¿”Ø…≠,8.33,8.39,8.17,8.32,8.3,0.03,0.3614,0.5321,7611774,62873651.21,12847556296.0,11915232000.0
2017-09-21,'002303,√¿”Ø…≠,8.3,8.58,8.29,8.48,8.42,-0.12,-1.4252,0.8979,12842996,107946067.73,12801286585.5,11872320000.0
2017-09-20,'002303,√¿”Ø…≠,8.42,8.43,8.08,8.18,8.15,0.27,3.3129,1.245,17808568,147757357.61,12986365427.7,12043968000.0
2017-09-19,'002303,√¿”Ø…≠,8.15,8.18,8.06,8.12,8.12,0.03,0.3695,0.7682,10987705,89289431.61,12569938032.8,11657760000.0
2017-09-18,'002303,√¿”Ø…≠,8.12,8.14,7.85,7.9,7.89,0.23,2.9151,0.8251,11801819,94717033.0,12523668322.2,11614848000.0
2017-09-15,'002303,√¿”Ø…≠,7.89,8.0,7.86,7.89,7.89,0.0,0.0,0.4601,6580900,51939179.29,12168933874.6,11285856000.0
2017-09-14,'002303,√¿”Ø…≠,7.89,8.13,7.86,8.08,8.08,-0.19,-2.3515,0.7434,10633700,84807215.0,12168933874.6,11285856000.0
2017-09-13,'002303,√¿”Ø…≠,8.08,8.15,8.01,8.03,8.06,0.02,0.2481,0.5585,7988506,64402345.47,12461975374.8,11557632000.0
2017-09-12,'002303,√¿”Ø…≠,8.06,8.25,8.02,8.07,8.09,-0.03,-0.3708,1.0293,14722800,119776774.5,12431128901.1,11529024000.0
2017-09-11,'002303,√¿”Ø…≠,8.09,8.1,7.85,7.89,7.9,0.19,2.4051,0.7644,10934663,87883992.62,12477398611.6,11571936000.0
2017-09-08,'002303,√¿”Ø…≠,7.9,7.96,7.82,7.89,7.9,0.0,0.0,0.6048,8651157,68154537.92,12184357111.5,11300160000.0
2017-09-07,'002303,√¿”Ø…≠,7.9,8.03,7.85,8.02,8.04,-0.14,-1.7413,0.8988,12856800,102072125.0,12184357111.5,11300160000.0
2017-09-06,'002303,√¿”Ø…≠,8.04,8.11,8.0,8.09,8.13,-0.09,-1.107,0.6711,9599030,77159454.19,12400282427.4,11500416000.0
2017-09-05,'002303,√¿”Ø…≠,8.13,8.15,7.97,8.07,8.11,0.02,0.2466,0.8369,11970734,96684074.09,12539091559.0,11629152000.0
2017-09-04,'002303,√¿”Ø…≠,8.11,8.15,7.75,7.85,7.84,0.27,3.4439,1.2056,17244528,138113640.88,12508245085.4,11600544000.0
2017-09-01,'002303,√¿”Ø…≠,7.84,7.96,7.72,7.72,7.77,0.07,0.9009,0.9405,13452672,105600740.74,12091817690.4,11214336000.0
2017-08-31,'002303,√¿”Ø…≠,7.77,8.06,7.58,7.59,7.47,0.3,4.0161,1.543,22070962,172459223.97,11983855032.5,11114208000.0
2017-08-30,'002303,√¿”Ø…≠,7.47,7.49,7.43,7.47,7.46,0.01,0.134,0.2815,4027106,30010542.52,11521157927.0,10685088000.0
2017-08-29,'002303,√¿”Ø…≠,7.46,7.53,7.44,7.49,7.5,-0.04,-0.5333,0.3428,4902880,36652940.14,11505734690.1,10670784000.0
2017-08-28,'002303,√¿”Ø…≠,7.5,7.55,7.45,7.47,7.46,0.04,0.5362,0.5449,7793825,58461871.03,11567427637.5,10728000000.0
2017-08-25,'002303,√¿”Ø…≠,7.46,7.5,7.41,7.41,7.45,0.01,0.1342,0.3184,4554680,33987340.8,11505734690.1,10670784000.0
2017-08-24,'002303,√¿”Ø…≠,7.45,7.58,7.43,7.58,7.54,-0.09,-1.1936,0.3214,4597411,34392634.95,11490311453.2,10656480000.0
2017-08-23,'002303,√¿”Ø…≠,7.54,7.54,7.45,7.46,7.48,0.06,0.8021,0.3415,4885338,36646805.74,11629120584.9,10785216000.0
2017-08-22,'002303,√¿”Ø…≠,7.48,7.54,7.38,7.43,7.43,0.05,0.6729,0.4322,6181948,46183926.23,11536581163.8,10699392000.0
2017-08-21,'002303,√¿”Ø…≠,7.43,7.44,7.36,7.38,7.38,0.05,0.6775,0.2478,3544447,26246348.8,11459464979.5,10627872000.0
2017-08-18,'002303,√¿”Ø…≠,7.38,7.47,7.32,7.47,7.47,-0.09,-1.2048,0.3519,5033533,37186223.88,11382348795.3,10556352000.0
2017-08-17,'002303,√¿”Ø…≠,7.47,7.48,7.34,7.39,7.39,0.08,1.0825,0.3539,5061560,37600558.76,11521157927.0,10685088000.0
2017-08-16,'002303,√¿”Ø…≠,7.39,7.42,7.33,7.34,7.34,0.05,0.6812,0.3206,4585886,33822749.04,11397772032.1,10570656000.0
2017-08-15,'002303,√¿”Ø…≠,7.34,7.34,7.28,7.29,7.32,0.02,0.2732,0.1623,2321776,16985328.56,11320655847.9,10499136000.0
2017-08-14,'002303,√¿”Ø…≠,7.32,7.32,7.2,7.22,7.2,0.12,1.6667,0.2673,3823496,27856431.52,11289809374.2,10470528000.0
2017-08-11,'002303,√¿”Ø…≠,7.2,7.32,7.18,7.27,7.29,-0.09,-1.2346,0.2598,3715933,26872711.88,11104730532.0,10298880000.0
2017-08-10,'002303,√¿”Ø…≠,7.29,7.39,7.25,7.33,7.33,-0.04,-0.5457,0.2955,4227512,30897559.6,11243539663.6,10427616000.0
2017-08-09,'002303,√¿”Ø…≠,7.33,7.42,7.31,7.4,7.42,-0.09,-1.2129,0.2883,4124430,30319962.8,11305232611.0,10484832000.0
2017-08-08,'002303,√¿”Ø…≠,7.42,7.43,7.36,7.42,7.43,-0.01,-0.1346,0.1607,2299309,17005098.71,11444041742.7,10613568000.0
2017-08-07,'002303,√¿”Ø…≠,7.43,7.47,7.36,7.39,7.39,0.04,0.5413,0.2163,3093400,22885213.32,11459464979.5,10627872000.0
2017-08-04,'002303,√¿”Ø…≠,7.39,7.45,7.36,7.45,7.44,-0.05,-0.672,0.2235,3197500,23628558.0,11397772032.1,10570656000.0
2017-08-03,'002303,√¿”Ø…≠,7.44,7.48,7.35,7.39,7.44,0.0,0.0,0.1984,2837978,21019957.56,11474888216.4,10642176000.0
