хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2018-03-28,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-27,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-26,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-23,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-22,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-21,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-20,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-19,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-16,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-15,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-14,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-13,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-12,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-09,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-08,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-07,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-06,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-05,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-02,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-03-01,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-28,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-27,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-26,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-23,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-22,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-14,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-13,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-12,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-09,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-08,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-07,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-06,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-05,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-02,'002213,ль ╤Ш ╪я,0.0,0.0,0.0,0.0,12.38,None,None,0.0,0,0.0,2550280000.0,2550280000.0
2018-02-01,'002213,ль ╤Ш ╪я,12.38,13.75,12.38,13.65,13.75,-1.37,-9.9636,1.6732,3446819,43237194.55,2550280000.0,2550280000.0
2018-01-31,'002213,ль ╤Ш ╪я,13.75,14.65,13.5,14.65,14.71,-0.96,-6.5262,0.775,1596500,22547734.0,2832500000.0,2832500000.0
2018-01-30,'002213,ль ╤Ш ╪я,14.71,14.91,14.61,14.85,15.0,-0.29,-1.9333,0.7146,1472138,21744906.6,3030260000.0,3030260000.0
2018-01-29,'002213,ль ╤Ш ╪я,15.0,15.25,14.36,15.25,15.35,-0.35,-2.2801,0.9461,1948974,29016074.83,3090000000.0,3090000000.0
2018-01-26,'002213,ль ╤Ш ╪я,15.35,15.56,14.96,15.46,15.35,0.0,0.0,1.0766,2217850,33553113.0,3162100000.0,3162100000.0
2018-01-25,'002213,ль ╤Ш ╪я,15.35,15.75,15.33,15.57,15.57,-0.22,-1.413,0.4101,844774,13144386.42,3162100000.0,3162100000.0
2018-01-24,'002213,ль ╤Ш ╪я,15.57,15.65,15.25,15.46,15.4,0.17,1.1039,0.742,1528500,23724867.9,3207420000.0,3207420000.0
2018-01-23,'002213,ль ╤Ш ╪я,15.4,15.68,15.4,15.54,15.53,-0.13,-0.8371,0.3331,686100,10650272.0,3172400000.0,3172400000.0
2018-01-22,'002213,ль ╤Ш ╪я,15.53,15.88,15.52,15.88,15.81,-0.28,-1.771,0.3249,669203,10475089.19,3199180000.0,3199180000.0
2018-01-19,'002213,ль ╤Ш ╪я,15.81,15.95,15.66,15.84,15.8,0.01,0.0633,0.3357,691503,10946359.28,3256860000.0,3256860000.0
2018-01-18,'002213,ль ╤Ш ╪я,15.8,15.95,15.42,15.8,15.8,0.0,0.0,0.5268,1085203,17038744.75,3254800000.0,3254800000.0
2018-01-17,'002213,ль ╤Ш ╪я,15.8,16.32,15.76,16.32,16.01,-0.21,-1.3117,0.3957,815100,13029445.0,3254800000.0,3254800000.0
2018-01-16,'002213,ль ╤Ш ╪я,16.01,16.53,15.8,16.53,16.6,-0.59,-3.5542,1.3239,2727164,43695361.83,3298060000.0,3298060000.0
2018-01-15,'002213,ль ╤Ш ╪я,16.6,16.79,16.37,16.79,16.79,-0.19,-1.1316,0.8413,1733100,28695309.0,3419600000.0,3419600000.0
2018-01-12,'002213,ль ╤Ш ╪я,16.79,16.86,16.66,16.86,16.83,-0.04,-0.2377,0.5388,1110000,18598837.0,3458740000.0,3458740000.0
2018-01-11,'002213,ль ╤Ш ╪я,16.83,16.85,16.63,16.74,16.85,-0.02,-0.1187,0.565,1163900,19532997.0,3466980000.0,3466980000.0
2018-01-10,'002213,ль ╤Ш ╪я,16.85,16.88,16.54,16.74,16.87,-0.02,-0.1186,0.5194,1070000,17902422.08,3471100000.0,3471100000.0
2018-01-09,'002213,ль ╤Ш ╪я,16.87,16.89,16.32,16.76,16.88,-0.01,-0.0592,0.8589,1769400,29343082.0,3475220000.0,3475220000.0
2018-01-08,'002213,ль ╤Ш ╪я,16.88,17.03,16.7,17.03,16.98,-0.1,-0.5889,0.3918,807201,13569851.75,3477280000.0,3477280000.0
2018-01-05,'002213,ль ╤Ш ╪я,16.98,17.08,16.88,17.08,17.04,-0.06,-0.3521,0.2959,609500,10334805.0,3497880000.0,3497880000.0
2018-01-04,'002213,ль ╤Ш ╪я,17.04,17.04,16.85,16.99,17.03,0.01,0.0587,0.3196,658403,11171908.7,3510240000.0,3510240000.0
2018-01-03,'002213,ль ╤Ш ╪я,17.03,17.18,16.66,16.84,16.92,0.11,0.6501,0.5502,1133501,19094609.72,3508180000.0,3508180000.0
2018-01-02,'002213,ль ╤Ш ╪я,16.92,17.0,16.81,17.0,16.92,0.0,0.0,0.3027,623601,10520522.84,3485520000.0,3485520000.0
2017-12-29,'002213,ль ╤Ш ╪я,16.92,17.06,16.73,16.88,16.88,0.04,0.237,0.2583,532100,8981520.0,3485520000.0,3485520000.0
2017-12-28,'002213,ль ╤Ш ╪я,16.88,17.21,16.88,17.06,17.06,-0.18,-1.0551,0.3489,718700,12283949.0,3477280000.0,3477280000.0
2017-12-27,'002213,ль ╤Ш ╪я,17.06,17.36,17.04,17.23,17.23,-0.17,-0.9867,0.4517,930400,15988787.0,3514360000.0,3514360000.0
2017-12-26,'002213,ль ╤Ш ╪я,17.23,17.38,16.76,17.0,17.0,0.23,1.3529,1.3882,2859700,49255229.0,3549380000.0,3549380000.0
2017-12-25,'002213,ль ╤Ш ╪я,17.0,17.28,16.2,17.15,16.97,0.03,0.1768,2.8343,5838626,97552802.52,3502000000.0,3502000000.0
2017-12-22,'002213,ль ╤Ш ╪я,16.97,17.43,16.71,16.98,16.98,-0.01,-0.0589,1.0087,2077900,35409922.0,3495820000.0,3495820000.0
2017-12-21,'002213,ль ╤Ш ╪я,16.98,17.22,16.21,16.21,17.19,-0.21,-1.2216,1.1882,2447700,41405982.0,3497880000.0,3497880000.0
2017-12-20,'002213,ль ╤Ш ╪я,17.19,17.5,16.41,16.41,16.93,0.26,1.5357,2.3933,4930200,84965610.0,3541140000.0,3541140000.0
2017-12-19,'002213,ль ╤Ш ╪я,16.93,18.77,16.93,18.77,18.81,-1.88,-9.9947,3.6224,7462041,129464405.42,3487580000.0,3487580000.0
2017-12-18,'002213,ль ╤Ш ╪я,18.81,19.24,18.25,18.73,19.45,-0.64,-3.2905,4.7349,9753923,180723548.6,3874860000.0,3874860000.0
2017-12-15,'002213,ль ╤Ш ╪я,19.45,21.23,19.41,21.06,21.37,-1.92,-8.9846,2.708,5578500,111278328.13,4006700000.0,4006700000.0
2017-12-14,'002213,ль ╤Ш ╪я,21.37,21.8,20.92,21.8,21.8,-0.43,-1.9725,1.4651,3018021,64079404.58,4402220000.0,4402220000.0
2017-12-13,'002213,ль ╤Ш ╪я,21.8,22.01,21.49,21.69,21.85,-0.05,-0.2288,0.8776,1807900,39134157.0,4490800000.0,4490800000.0
2017-12-12,'002213,ль ╤Ш ╪я,21.85,22.3,21.5,21.68,21.84,0.01,0.0458,1.0483,2159500,46968711.74,4501100000.0,4501100000.0
2017-12-11,'002213,ль ╤Ш ╪я,21.84,21.93,21.07,21.5,21.65,0.19,0.8776,1.9946,4108818,88100170.8,4499040000.0,4499040000.0
2017-12-08,'002213,ль ╤Ш ╪я,21.65,22.09,21.43,21.7,22.2,-0.55,-2.4775,2.4718,5091865,109967576.74,4459900000.0,4459900000.0
2017-12-07,'002213,ль ╤Ш ╪я,22.2,22.4,21.34,22.06,22.9,-0.7,-3.0568,3.0678,6319587,137995016.49,4573200000.0,4573200000.0
2017-12-06,'002213,ль ╤Ш ╪я,22.9,22.9,20.8,22.2,22.59,0.31,1.3723,2.0321,4186200,91211360.32,4717400000.0,4717400000.0
2017-12-05,'002213,ль ╤Ш ╪я,22.59,22.89,21.95,22.79,22.89,-0.3,-1.3106,1.1126,2292023,51655215.76,4653540000.0,4653540000.0
2017-12-04,'002213,ль ╤Ш ╪я,22.89,22.94,22.56,22.74,22.98,-0.09,-0.3916,0.609,1254502,28500205.18,4715340000.0,4715340000.0
2017-12-01,'002213,ль ╤Ш ╪я,22.98,23.4,22.53,23.22,23.11,-0.13,-0.5625,1.1304,2328634,53158987.42,4733880000.0,4733880000.0
2017-11-30,'002213,ль ╤Ш ╪я,23.11,23.23,22.34,22.48,22.75,0.36,1.5824,1.1873,2445918,55985967.88,4760660000.0,4760660000.0
2017-11-29,'002213,ль ╤Ш ╪я,22.75,22.91,22.22,22.81,22.99,-0.24,-1.0439,1.3934,2870437,64985801.03,4686500000.0,4686500000.0
2017-11-28,'002213,ль ╤Ш ╪я,22.99,23.44,22.45,22.92,22.47,0.52,2.3142,2.4478,5042534,115215003.72,4735940000.0,4735940000.0
2017-11-27,'002213,ль ╤Ш ╪я,22.47,22.49,22.02,22.37,22.49,-0.02,-0.0889,0.4367,899600,20031719.0,4628820000.0,4628820000.0
2017-11-24,'002213,ль ╤Ш ╪я,22.49,22.56,22.1,22.55,22.79,-0.3,-1.3164,0.9287,1913200,42845200.0,4632940000.0,4632940000.0
2017-11-23,'002213,ль ╤Ш ╪я,22.79,22.8,22.03,22.8,22.78,0.01,0.0439,1.1608,2391166,53782906.5,4694740000.0,4694740000.0
2017-11-22,'002213,ль ╤Ш ╪я,22.78,23.11,22.39,22.9,22.93,-0.15,-0.6542,1.2052,2482710,56195026.28,4692680000.0,4692680000.0
2017-11-21,'002213,ль ╤Ш ╪я,22.93,23.12,22.36,22.36,22.49,0.44,1.9564,1.9591,4035785,92002948.56,4723580000.0,4723580000.0
2017-11-20,'002213,ль ╤Ш ╪я,22.49,22.49,21.58,21.88,22.0,0.49,2.2273,2.1085,4343567,96144627.32,4632940000.0,4632940000.0
2017-11-17,'002213,ль ╤Ш ╪я,22.0,22.17,21.42,21.94,22.13,-0.13,-0.5874,0.664,1367767,29801796.95,4532000000.0,4532000000.0
2017-11-16,'002213,ль ╤Ш ╪я,22.13,22.42,21.81,22.03,22.3,-0.17,-0.7623,1.519,3129167,69057613.1,4558780000.0,4558780000.0
2017-11-15,'002213,ль ╤Ш ╪я,22.3,22.57,21.2,22.29,22.37,-0.07,-0.3129,1.685,3471001,76657339.65,4593800000.0,4593800000.0
2017-11-14,'002213,ль ╤Ш ╪я,22.37,22.68,21.98,22.03,22.4,-0.03,-0.1339,2.3409,4822218,107790360.07,4608220000.0,4608220000.0
2017-11-13,'002213,ль ╤Ш ╪я,22.4,22.48,21.43,21.57,21.78,0.62,2.8466,3.1053,6396971,141490950.69,4614400000.0,4614400000.0
2017-11-10,'002213,ль ╤Ш ╪я,21.78,21.8,20.95,21.0,21.1,0.68,3.2227,0.9538,1964906,42039957.12,4486680000.0,4486680000.0
2017-11-09,'002213,ль ╤Ш ╪я,21.1,21.48,21.02,21.28,21.16,-0.06,-0.2836,0.605,1246367,26549887.75,4346600000.0,4346600000.0
2017-11-08,'002213,ль ╤Ш ╪я,21.16,21.26,20.88,20.97,21.22,-0.06,-0.2828,0.2539,523108,11047993.04,4358960000.0,4358960000.0
2017-11-07,'002213,ль ╤Ш ╪я,21.22,21.3,20.75,21.29,21.39,-0.17,-0.7948,0.6105,1257700,26353364.0,4371320000.0,4371320000.0
2017-11-06,'002213,ль ╤Ш ╪я,21.39,21.6,21.21,21.21,21.21,0.18,0.8487,0.7447,1534076,32879727.98,4406340000.0,4406340000.0
2017-11-03,'002213,ль ╤Ш ╪я,21.21,21.48,21.11,21.42,21.57,-0.36,-1.669,0.2242,461900,9802437.0,4369260000.0,4369260000.0
2017-11-02,'002213,ль ╤Ш ╪я,21.57,21.57,21.08,21.3,21.58,-0.01,-0.0463,0.3279,675419,14403706.74,4443420000.0,4443420000.0
2017-11-01,'002213,ль ╤Ш ╪я,21.58,21.99,21.14,21.49,21.8,-0.22,-1.0092,0.6502,1339501,28893252.7,4445480000.0,4445480000.0
2017-10-31,'002213,ль ╤Ш ╪я,21.8,21.89,20.81,21.09,21.43,0.37,1.7266,0.7506,1546307,32989115.86,4490800000.0,4490800000.0
2017-10-30,'002213,ль ╤Ш ╪я,21.43,22.0,20.67,21.02,21.06,0.37,1.7569,0.5268,1085274,23243085.41,4414580000.0,4414580000.0
2017-10-27,'002213,ль ╤Ш ╪я,21.06,21.06,20.73,20.88,20.99,0.07,0.3335,0.1946,400901,8390151.77,4338360000.0,4338360000.0
2017-10-26,'002213,ль ╤Ш ╪я,20.99,20.99,20.6,20.77,21.0,-0.01,-0.0476,0.3809,784600,16321487.0,4323940000.0,4323940000.0
2017-10-25,'002213,ль ╤Ш ╪я,21.0,21.2,20.77,21.2,21.33,-0.33,-1.5471,0.3346,689183,14445762.89,4326000000.0,4326000000.0
2017-10-24,'002213,ль ╤Ш ╪я,21.33,21.43,20.5,21.43,21.29,0.04,0.1879,0.4355,897212,18766320.8,4393980000.0,4393980000.0
2017-10-23,'002213,ль ╤Ш ╪я,21.29,21.38,21.11,21.16,21.3,-0.01,-0.0469,0.1601,329889,7003749.22,4385740000.0,4385740000.0
2017-10-20,'002213,ль ╤Ш ╪я,21.3,21.5,20.84,21.33,21.45,-0.15,-0.6993,0.4746,977606,20630546.53,4387800000.0,4387800000.0
2017-10-19,'002213,ль ╤Ш ╪я,21.45,21.5,20.62,20.8,20.82,0.63,3.0259,1.2575,2590454,54983247.32,4418700000.0,4418700000.0
2017-10-18,'002213,ль ╤Ш ╪я,20.82,20.98,20.7,20.98,21.12,-0.3,-1.4205,0.1753,361200,7516323.8,4288920000.0,4288920000.0
2017-10-17,'002213,ль ╤Ш ╪я,21.12,21.96,20.72,21.0,21.1,0.02,0.0948,0.2855,588100,12364384.06,4350720000.0,4350720000.0
2017-10-16,'002213,ль ╤Ш ╪я,21.1,21.55,20.68,21.55,21.42,-0.32,-1.4939,0.284,585010,12340641.1,4346600000.0,4346600000.0
2017-10-13,'002213,ль ╤Ш ╪я,21.42,21.65,21.34,21.34,21.4,0.02,0.0935,0.2495,514049,11041130.09,4412520000.0,4412520000.0
2017-10-12,'002213,ль ╤Ш ╪я,21.4,21.54,21.35,21.54,21.5,-0.1,-0.4651,0.1114,229521,4919122.56,4408400000.0,4408400000.0
2017-10-11,'002213,ль ╤Ш ╪я,21.5,21.5,21.32,21.4,21.34,0.16,0.7498,0.2659,547800,11707277.56,4429000000.0,4429000000.0
2017-10-10,'002213,ль ╤Ш ╪я,21.34,21.46,21.11,21.38,21.38,-0.04,-0.1871,0.1152,237295,5051814.72,4396040000.0,4396040000.0
2017-10-09,'002213,ль ╤Ш ╪я,21.38,21.47,21.21,21.4,21.3,0.08,0.3756,0.3305,680900,14540759.0,4404280000.0,4404280000.0
2017-09-29,'002213,ль ╤Ш ╪я,21.3,21.5,21.11,21.27,21.14,0.16,0.7569,0.1844,379900,8086662.0,4387800000.0,4387800000.0
2017-09-28,'002213,ль ╤Ш ╪я,21.14,21.25,21.11,21.22,21.31,-0.17,-0.7977,0.1216,250476,5298132.93,4354840000.0,4354840000.0
2017-09-27,'002213,ль ╤Ш ╪я,21.31,21.45,21.08,21.23,21.55,-0.24,-1.1137,0.2288,471300,10014880.0,4389860000.0,4389860000.0
2017-09-26,'002213,ль ╤Ш ╪я,21.55,21.55,21.04,21.48,21.48,0.07,0.3259,0.1432,295045,6297821.0,4439300000.0,4439300000.0
2017-09-25,'002213,ль ╤Ш ╪я,21.48,21.85,21.42,21.46,21.46,0.02,0.0932,0.1737,357900,7706775.1,4424880000.0,4424880000.0
2017-09-22,'002213,ль ╤Ш ╪я,21.46,21.66,21.2,21.32,21.56,-0.1,-0.4638,0.1437,296100,6342355.0,4420760000.0,4420760000.0
2017-09-21,'002213,ль ╤Ш ╪я,21.56,22.3,21.08,22.3,21.31,0.25,1.1732,0.5117,1054005,23112282.07,4441360000.0,4441360000.0
2017-09-20,'002213,ль ╤Ш ╪я,21.31,21.4,20.91,21.06,21.05,0.26,1.2352,0.2085,429600,9106764.0,4389860000.0,4389860000.0
2017-09-19,'002213,ль ╤Ш ╪я,21.05,21.42,21.05,21.23,21.28,-0.23,-1.0808,0.1529,314900,6682631.0,4336300000.0,4336300000.0
2017-09-18,'002213,ль ╤Ш ╪я,21.28,21.5,21.24,21.49,21.5,-0.22,-1.0233,0.1609,331473,7080330.42,4383680000.0,4383680000.0
2017-09-15,'002213,ль ╤Ш ╪я,21.5,21.57,21.31,21.47,21.52,-0.02,-0.0929,0.1457,300102,6426217.72,4429000000.0,4429000000.0
2017-09-14,'002213,ль ╤Ш ╪я,21.52,21.68,21.21,21.3,21.36,0.16,0.7491,0.2648,545410,11671294.9,4433120000.0,4433120000.0
2017-09-13,'002213,ль ╤Ш ╪я,21.36,21.59,21.2,21.59,21.51,-0.15,-0.6974,0.1595,328518,7026415.58,4400160000.0,4400160000.0
2017-09-12,'002213,ль ╤Ш ╪я,21.51,21.67,21.33,21.53,21.47,0.04,0.1863,0.264,543900,11686378.0,4431060000.0,4431060000.0
2017-09-11,'002213,ль ╤Ш ╪я,21.47,21.59,21.38,21.46,21.46,0.01,0.0466,0.1181,243304,5217839.56,4422820000.0,4422820000.0
2017-09-08,'002213,ль ╤Ш ╪я,21.46,21.58,21.31,21.45,21.45,0.01,0.0466,0.1479,304599,6529551.55,4420760000.0,4420760000.0
2017-09-07,'002213,ль ╤Ш ╪я,21.45,21.68,21.45,21.67,21.71,-0.26,-1.1976,0.152,313046,6736511.03,4418700000.0,4418700000.0
2017-09-06,'002213,ль ╤Ш ╪я,21.71,21.75,21.37,21.71,21.75,-0.04,-0.1839,0.1877,386700,8341984.0,4472260000.0,4472260000.0
2017-09-05,'002213,ль ╤Ш ╪я,21.75,21.79,21.46,21.65,21.85,-0.1,-0.4577,0.2492,513400,11078299.0,4480500000.0,4480500000.0
2017-09-04,'002213,ль ╤Ш ╪я,21.85,22.14,21.61,22.14,22.25,-0.4,-1.7978,0.3865,796201,17365136.68,4501100000.0,4501100000.0
2017-09-01,'002213,ль ╤Ш ╪я,22.25,22.98,21.2,21.6,21.61,0.64,2.9616,0.6749,1390342,30922674.09,4583500000.0,4583500000.0
2017-08-31,'002213,ль ╤Ш ╪я,21.61,21.69,21.43,21.69,21.49,0.12,0.5584,0.1188,244700,5285025.0,4451660000.0,4451660000.0
2017-08-30,'002213,ль ╤Ш ╪я,21.49,21.86,21.01,21.86,21.64,-0.15,-0.6932,0.1595,328508,7046857.74,4426940000.0,4426940000.0
2017-08-29,'002213,ль ╤Ш ╪я,21.64,21.89,21.5,21.82,21.95,-0.31,-1.4123,0.1314,270600,5863350.0,4457840000.0,4457840000.0
2017-08-28,'002213,ль ╤Ш ╪я,21.95,21.98,21.4,21.4,21.71,0.24,1.1055,0.3989,821717,17751946.39,4521700000.0,4521700000.0
2017-08-25,'002213,ль ╤Ш ╪я,21.71,21.73,21.06,21.43,21.45,0.26,1.2121,0.2277,469000,10011216.24,4472260000.0,4472260000.0
2017-08-24,'002213,ль ╤Ш ╪я,21.45,21.85,21.21,21.85,21.72,-0.27,-1.2431,0.1111,228901,4919855.35,4418700000.0,4418700000.0
2017-08-23,'002213,ль ╤Ш ╪я,21.72,22.09,21.7,21.95,22.12,-0.4,-1.8083,0.1326,273124,5970016.8,4474320000.0,4474320000.0
2017-08-22,'002213,ль ╤Ш ╪я,22.12,22.26,21.82,22.06,22.25,-0.13,-0.5843,0.13,267700,5898195.0,4556720000.0,4556720000.0
2017-08-21,'002213,ль ╤Ш ╪я,22.25,22.5,22.22,22.22,22.5,-0.25,-1.1111,0.1017,209600,4674142.0,4583500000.0,4583500000.0
2017-08-18,'002213,ль ╤Ш ╪я,22.5,22.76,22.2,22.2,22.49,0.01,0.0445,0.1845,379975,8524901.75,4635000000.0,4635000000.0
2017-08-17,'002213,ль ╤Ш ╪я,22.49,22.58,22.2,22.4,22.51,-0.02,-0.0888,0.262,539724,12102692.05,4632940000.0,4632940000.0
2017-08-16,'002213,ль ╤Ш ╪я,22.51,22.51,21.73,22.06,22.06,0.45,2.0399,0.2909,599249,13232604.19,4637060000.0,4637060000.0
2017-08-15,'002213,ль ╤Ш ╪я,22.06,22.5,21.99,22.14,22.14,-0.08,-0.3613,0.1457,300200,6648233.0,4544360000.0,4544360000.0
2017-08-14,'002213,ль ╤Ш ╪я,22.14,22.22,21.83,22.2,22.2,-0.06,-0.2703,0.3587,738975,16229885.75,4560840000.0,4560840000.0
2017-08-11,'002213,ль ╤Ш ╪я,22.2,22.29,21.82,22.15,22.09,0.11,0.498,0.1384,285175,6275578.25,4573200000.0,4573200000.0
2017-08-10,'002213,ль ╤Ш ╪я,22.09,22.46,22.06,22.46,22.56,-0.47,-2.0833,0.144,296700,6583228.0,4550540000.0,4550540000.0
2017-08-09,'002213,ль ╤Ш ╪я,22.56,22.75,22.03,22.55,22.67,-0.11,-0.4852,0.4444,915400,20478156.0,4647360000.0,4647360000.0
2017-08-08,'002213,ль ╤Ш ╪я,22.67,22.85,22.08,22.67,22.72,-0.05,-0.2201,0.1106,227791,5166684.6,4670020000.0,4670020000.0
2017-08-07,'002213,ль ╤Ш ╪я,22.72,22.85,22.57,22.57,22.6,0.12,0.531,0.1504,309801,7040993.62,4680320000.0,4680320000.0
2017-08-04,'002213,ль ╤Ш ╪я,22.6,22.78,22.35,22.6,22.6,0.0,0.0,0.2259,465400,10491079.44,4655600000.0,4655600000.0
2017-08-03,'002213,ль ╤Ш ╪я,22.6,22.99,22.25,22.61,22.6,0.0,0.0,1.1043,2274800,51899772.54,4655600000.0,4655600000.0
2017-08-02,'002213,ль ╤Ш ╪я,22.6,22.85,22.5,22.68,22.86,-0.26,-1.1374,0.644,1326710,30025161.2,4655600000.0,4655600000.0
