»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-03-20,'300516,æ√÷Æ—Û,41.0,41.2,39.88,40.61,40.92,0.08,0.1955,1.0369,488400,19814807.0,4920000000.0,1931100000.0
2018-03-19,'300516,æ√÷Æ—Û,40.92,41.52,40.61,40.61,40.88,0.04,0.0978,0.7816,368117,15168194.26,4910400000.0,1927332000.0
2018-03-16,'300516,æ√÷Æ—Û,40.88,41.51,39.71,40.27,39.97,0.91,2.2767,1.2117,570689,23382778.22,4905600000.0,1925448000.0
2018-03-15,'300516,æ√÷Æ—Û,39.97,41.1,39.25,40.79,40.65,-0.68,-1.6728,1.0101,475750,19078010.72,4796400000.0,1882587000.0
2018-03-14,'300516,æ√÷Æ—Û,40.65,41.77,40.6,41.28,41.8,-1.15,-2.7512,1.2783,602064,24713806.8,4878000000.0,1914615000.0
2018-03-13,'300516,æ√÷Æ—Û,41.8,42.47,41.56,41.83,41.86,-0.06,-0.1433,1.2182,573754,24134196.3,5016000000.0,1968780000.0
2018-03-12,'300516,æ√÷Æ—Û,41.86,42.41,41.36,41.45,41.41,0.45,1.0867,1.3291,626014,26212447.3,5023200000.0,1971606000.0
2018-03-09,'300516,æ√÷Æ—Û,41.41,41.78,40.04,40.29,40.23,1.18,2.9331,1.5835,745850,30699862.0,4969200000.0,1950411000.0
2018-03-08,'300516,æ√÷Æ—Û,40.23,40.45,39.62,39.62,39.83,0.4,1.0043,0.9363,441000,17706987.0,4827600000.0,1894833000.0
2018-03-07,'300516,æ√÷Æ—Û,39.83,40.3,39.5,40.3,40.3,-0.47,-1.1663,0.749,352800,14072755.0,4779600000.0,1875993000.0
2018-03-06,'300516,æ√÷Æ—Û,40.3,40.65,39.88,40.25,39.95,0.35,0.8761,1.0352,487600,19636504.0,4836000000.0,1898130000.0
2018-03-05,'300516,æ√÷Æ—Û,39.95,40.3,39.4,39.77,39.39,0.56,1.4217,0.7735,364310,14544452.7,4794000000.0,1881645000.0
2018-03-02,'300516,æ√÷Æ—Û,39.39,40.35,39.39,39.89,39.98,-0.59,-1.4757,0.9461,445600,17769265.0,4726800000.0,1855269000.0
2018-03-01,'300516,æ√÷Æ—Û,39.98,39.98,39.11,39.79,39.63,0.35,0.8832,1.0073,474420,18825621.8,4797600000.0,1883058000.0
2018-02-28,'300516,æ√÷Æ—Û,39.63,40.27,38.5,39.5,39.63,0.0,0.0,0.9818,462420,18238787.2,4755600000.0,1866573000.0
2018-02-27,'300516,æ√÷Æ—Û,39.63,39.98,38.4,38.61,38.79,0.84,2.1655,1.2019,566100,22283022.0,4755600000.0,1866573000.0
2018-02-26,'300516,æ√÷Æ—Û,38.79,38.9,37.5,37.97,37.42,1.37,3.6611,1.0953,515900,19846492.0,4654800000.0,1827009000.0
2018-02-23,'300516,æ√÷Æ—Û,37.42,37.97,37.03,37.03,37.25,0.17,0.4564,0.5371,252973,9467719.82,4490400000.0,1762482000.0
2018-02-22,'300516,æ√÷Æ—Û,37.25,37.35,36.64,36.88,36.85,0.4,1.0855,0.4248,200100,7430860.0,4470000000.0,1754475000.0
2018-02-14,'300516,æ√÷Æ—Û,36.85,37.05,36.51,37.0,36.82,0.03,0.0815,0.4032,189900,6973417.0,4422000000.0,1735635000.0
2018-02-13,'300516,æ√÷Æ—Û,36.82,37.43,36.7,37.01,37.01,-0.19,-0.5134,0.531,250100,9276994.8,4418400000.0,1734222000.0
2018-02-12,'300516,æ√÷Æ—Û,37.01,37.27,36.11,36.11,36.23,0.78,2.1529,0.5799,273150,10072953.5,4441200000.0,1743171000.0
2018-02-09,'300516,æ√÷Æ—Û,36.23,37.39,35.62,37.39,38.26,-2.03,-5.3058,1.0857,511380,18630777.05,4347600000.0,1706433000.0
2018-02-08,'300516,æ√÷Æ—Û,38.26,38.66,37.52,37.52,38.0,0.26,0.6842,0.6041,284530,10917917.3,4591200000.0,1802046000.0
2018-02-07,'300516,æ√÷Æ—Û,38.0,39.22,37.0,38.58,37.77,0.23,0.6089,0.9102,428700,16304020.1,4560000000.0,1789800000.0
2018-02-06,'300516,æ√÷Æ—Û,37.77,40.96,37.77,40.93,41.97,-4.2,-10.0071,1.4021,660400,26040781.8,4532400000.0,1778967000.0
2018-02-05,'300516,æ√÷Æ—Û,41.97,43.49,41.8,43.49,43.97,-2.0,-4.5486,1.0175,479250,20311003.5,5036400000.0,1976787000.0
2018-02-02,'300516,æ√÷Æ—Û,43.97,44.59,43.13,44.0,44.0,-0.03,-0.0682,0.61,287300,12628310.0,5276400000.0,2070987000.0
2018-02-01,'300516,æ√÷Æ—Û,44.0,46.83,44.0,46.2,46.3,-2.3,-4.9676,1.3187,621100,28103504.0,5280000000.0,2072400000.0
2018-01-31,'300516,æ√÷Æ—Û,46.3,48.8,46.26,48.8,47.87,-1.57,-3.2797,1.338,630200,29644125.97,5556000000.0,2180730000.0
2018-01-30,'300516,æ√÷Æ—Û,47.87,48.59,47.01,47.49,48.14,-0.27,-0.5609,2.3347,1099638,52636779.4,5744400000.0,2254677000.0
2018-01-29,'300516,æ√÷Æ—Û,48.14,49.0,43.32,44.98,45.87,2.27,4.9488,5.0123,2360775,110925643.09,5776800000.0,2267394000.0
2018-01-26,'300516,æ√÷Æ—Û,45.87,46.83,45.62,46.24,46.27,-0.4,-0.8645,0.8019,377715,17392997.25,5504400000.0,2160477000.0
2018-01-25,'300516,æ√÷Æ—Û,46.27,47.46,46.01,46.09,46.2,0.07,0.1515,1.7891,842660,39528958.89,5552400000.0,2179317000.0
2018-01-24,'300516,æ√÷Æ—Û,46.2,46.59,45.3,46.29,45.9,0.3,0.6536,1.1404,537132,24778320.62,5544000000.0,2176020000.0
2018-01-23,'300516,æ√÷Æ—Û,45.9,46.35,45.31,45.63,45.66,0.24,0.5256,1.211,570387,26236179.75,5508000000.0,2161890000.0
2018-01-22,'300516,æ√÷Æ—Û,45.66,45.86,44.2,45.02,45.4,0.26,0.5727,1.2488,588203,26533904.57,5479200000.0,2150586000.0
2018-01-19,'300516,æ√÷Æ—Û,45.4,47.43,43.85,44.17,43.83,1.57,3.582,2.2234,1047200,48245394.31,5448000000.0,2138340000.0
2018-01-18,'300516,æ√÷Æ—Û,43.83,44.59,43.63,44.19,44.03,-0.2,-0.4542,0.5136,241903,10676361.03,5259600000.0,2064393000.0
2018-01-17,'300516,æ√÷Æ—Û,44.03,44.26,42.98,43.6,43.6,0.43,0.9862,0.8149,383800,16785630.0,5283600000.0,2073813000.0
2018-01-16,'300516,æ√÷Æ—Û,43.6,44.23,43.0,43.0,43.54,0.06,0.1378,0.655,308500,13467678.0,5232000000.0,2053560000.0
2018-01-15,'300516,æ√÷Æ—Û,43.54,45.95,43.53,45.95,45.84,-2.3,-5.0175,0.8985,423200,18844449.0,5224800000.0,2050734000.0
2018-01-12,'300516,æ√÷Æ—Û,45.84,46.58,45.57,45.8,45.86,-0.02,-0.0436,0.8162,384432,17697307.92,5500800000.0,2159064000.0
2018-01-11,'300516,æ√÷Æ—Û,45.86,46.3,44.51,45.08,44.78,1.08,2.4118,1.1068,521300,23704625.0,5503200000.0,2160006000.0
2018-01-10,'300516,æ√÷Æ—Û,44.78,45.72,44.0,45.72,45.52,-0.74,-1.6257,0.7265,342200,15337131.0,5373600000.0,2109138000.0
2018-01-09,'300516,æ√÷Æ—Û,45.52,45.7,44.98,45.29,45.1,0.42,0.9313,0.6912,325550,14795126.0,5462400000.0,2143992000.0
2018-01-08,'300516,æ√÷Æ—Û,45.1,45.33,44.68,45.33,45.23,-0.13,-0.2874,0.7013,330300,14821094.41,5412000000.0,2124210000.0
2018-01-05,'300516,æ√÷Æ—Û,45.23,45.42,44.6,45.12,44.99,0.24,0.5335,0.7013,330300,14894724.0,5427600000.0,2130333000.0
2018-01-04,'300516,æ√÷Æ—Û,44.99,45.8,44.92,45.8,45.82,-0.83,-1.8114,0.8254,388750,17598828.0,5398800000.0,2119029000.0
2018-01-03,'300516,æ√÷Æ—Û,45.82,45.99,45.24,45.51,45.57,0.25,0.5486,0.6559,308938,14126593.92,5498400000.0,2158122000.0
2018-01-02,'300516,æ√÷Æ—Û,45.57,45.6,45.0,45.41,45.41,0.16,0.3523,0.6609,311300,14106950.0,5468400000.0,2146347000.0
2017-12-29,'300516,æ√÷Æ—Û,45.41,46.44,44.28,44.35,44.35,1.06,2.3901,0.9785,460869,20846459.15,5449200000.0,2138811000.0
2017-12-28,'300516,æ√÷Æ—Û,44.35,45.0,43.83,44.07,43.93,0.42,0.9561,0.9207,433640,19328634.7,5322000000.0,2088885000.0
2017-12-27,'300516,æ√÷Æ—Û,43.93,44.5,43.81,44.0,44.23,-0.3,-0.6783,0.582,274100,12104274.5,5271600000.0,2069103000.0
2017-12-26,'300516,æ√÷Æ—Û,44.23,44.46,43.12,43.56,43.55,0.68,1.5614,0.8859,417240,18375925.1,5307600000.0,2083233000.0
2017-12-25,'300516,æ√÷Æ—Û,43.55,46.0,43.2,46.0,45.82,-2.27,-4.9542,1.3741,647190,28591270.0,5226000000.0,2051205000.0
2017-12-22,'300516,æ√÷Æ—Û,45.82,46.49,45.66,45.92,46.28,-0.46,-0.9939,0.5157,242900,11156189.0,5498400000.0,2158122000.0
2017-12-21,'300516,æ√÷Æ—Û,46.28,46.66,45.67,46.38,46.38,-0.1,-0.2156,0.472,222300,10273678.0,5553600000.0,2179788000.0
2017-12-20,'300516,æ√÷Æ—Û,46.38,47.3,46.24,47.3,47.12,-0.74,-1.5705,0.5683,267687,12500257.91,5565600000.0,2184498000.0
2017-12-19,'300516,æ√÷Æ—Û,47.12,47.55,46.1,46.1,46.23,0.89,1.9252,1.0662,502187,23635825.2,5654400000.0,2219352000.0
2017-12-18,'300516,æ√÷Æ—Û,46.23,47.67,46.21,47.03,47.13,-0.9,-1.9096,0.5753,270987,12640598.12,5547600000.0,2177433000.0
2017-12-15,'300516,æ√÷Æ—Û,47.13,47.63,46.97,47.63,47.5,-0.37,-0.7789,0.6006,282900,13353722.0,5655600000.0,2219823000.0
2017-12-14,'300516,æ√÷Æ—Û,47.5,47.67,46.61,47.25,47.25,0.25,0.5291,1.1507,541987,25499568.45,5700000000.0,2237250000.0
2017-12-13,'300516,æ√÷Æ—Û,47.25,47.65,46.86,47.17,47.15,0.1,0.2121,0.9552,449900,21205593.0,5670000000.0,2225475000.0
2017-12-12,'300516,æ√÷Æ—Û,47.15,49.36,47.12,48.71,48.95,-1.8,-3.6772,1.2102,570000,27363525.0,5658000000.0,2220765000.0
2017-12-11,'300516,æ√÷Æ—Û,48.95,49.73,48.59,49.13,48.99,-0.04,-0.0816,0.8597,404900,19855869.44,5874000000.0,2305545000.0
2017-12-08,'300516,æ√÷Æ—Û,48.99,49.27,48.49,48.51,48.51,0.48,0.9895,0.5459,257108,12579569.16,5878800000.0,2307429000.0
2017-12-07,'300516,æ√÷Æ—Û,48.51,48.88,47.73,48.55,48.39,0.12,0.248,0.8811,415008,20077154.12,5821200000.0,2284821000.0
2017-12-06,'300516,æ√÷Æ—Û,48.39,48.56,47.43,47.72,47.72,0.67,1.404,0.4824,227227,10903044.68,5806800000.0,2279169000.0
2017-12-05,'300516,æ√÷Æ—Û,47.72,50.1,47.65,49.08,49.4,-1.68,-3.4008,0.6862,323216,15680585.92,5726400000.0,2247612000.0
2017-12-04,'300516,æ√÷Æ—Û,49.4,51.2,49.37,51.2,50.92,-1.52,-2.9851,0.6791,319873,16019581.45,5928000000.0,2326740000.0
2017-12-01,'300516,æ√÷Æ—Û,50.92,50.99,50.3,50.31,50.31,0.61,1.2125,0.6495,305900,15529772.42,6110400000.0,2398332000.0
2017-11-30,'300516,æ√÷Æ—Û,50.31,50.47,49.9,50.02,50.08,0.23,0.4593,0.4017,189200,9494904.26,6037200000.0,2369601000.0
2017-11-29,'300516,æ√÷Æ—Û,50.08,50.93,49.82,50.57,50.82,-0.74,-1.4561,0.631,297200,14909483.0,6009600000.0,2358768000.0
2017-11-28,'300516,æ√÷Æ—Û,50.82,50.86,50.0,50.25,50.24,0.58,1.1545,0.508,239273,12092384.52,6098400000.0,2393622000.0
2017-11-27,'300516,æ√÷Æ—Û,50.24,50.8,49.9,49.9,50.09,0.15,0.2995,0.5051,237900,11974334.0,6028800000.0,2366304000.0
2017-11-24,'300516,æ√÷Æ—Û,50.09,50.35,49.25,50.16,50.02,0.07,0.1399,0.4155,195700,9794518.0,6010800000.0,2359239000.0
2017-11-23,'300516,æ√÷Æ—Û,50.02,50.94,50.0,50.18,50.33,-0.31,-0.6159,0.7551,355673,17910231.64,6002400000.0,2355942000.0
2017-11-22,'300516,æ√÷Æ—Û,50.33,51.9,50.0,50.89,50.58,-0.25,-0.4943,1.0509,494959,25294543.51,6039600000.0,2370543000.0
2017-11-21,'300516,æ√÷Æ—Û,50.58,51.65,50.1,51.31,51.34,-0.76,-1.4803,0.514,242083,12299185.62,6069600000.0,2382318000.0
2017-11-20,'300516,æ√÷Æ—Û,51.34,51.48,49.78,51.0,51.5,-0.16,-0.3107,0.7583,357167,18035915.75,6160800000.0,2418114000.0
2017-11-17,'300516,æ√÷Æ—Û,51.5,55.65,51.5,55.65,55.65,-4.15,-7.4573,2.022,952348,50389552.77,6180000000.0,2425650000.0
2017-11-16,'300516,æ√÷Æ—Û,55.65,56.07,55.63,55.7,55.78,-0.13,-0.2331,0.5339,251462,14031257.23,6678000000.0,2621115000.0
2017-11-15,'300516,æ√÷Æ—Û,55.78,56.24,55.6,56.11,56.05,-0.27,-0.4817,0.5932,279417,15594951.74,6693600000.0,2627238000.0
2017-11-14,'300516,æ√÷Æ—Û,56.05,57.23,55.73,56.51,56.73,-0.68,-1.1987,1.0458,492581,27621509.1,6726000000.0,2639955000.0
2017-11-13,'300516,æ√÷Æ—Û,56.73,57.96,56.51,57.64,57.64,-0.91,-1.5788,0.8322,391966,22342987.66,6807600000.0,2671983000.0
2017-11-10,'300516,æ√÷Æ—Û,57.64,57.88,57.36,57.59,57.63,0.01,0.0174,0.7064,332702,19174929.78,6916800000.0,2714844000.0
2017-11-09,'300516,æ√÷Æ—Û,57.63,57.64,57.07,57.07,57.22,0.41,0.7165,0.71,334400,19219874.88,6915600000.0,2714373000.0
2017-11-08,'300516,æ√÷Æ—Û,57.22,57.52,56.5,57.02,57.02,0.2,0.3508,0.6544,308227,17635794.76,6866400000.0,2695062000.0
2017-11-07,'300516,æ√÷Æ—Û,57.02,57.23,56.3,56.86,56.86,0.16,0.2814,0.6764,318580,18070306.0,6842400000.0,2685642000.0
2017-11-06,'300516,æ√÷Æ—Û,56.86,56.96,55.46,55.46,55.73,1.13,2.0276,0.6032,284100,15980215.0,6823200000.0,2678106000.0
2017-11-03,'300516,æ√÷Æ—Û,55.73,56.63,55.6,56.03,56.25,-0.52,-0.9244,0.768,361750,20236077.1,6687600000.0,2624883000.0
2017-11-02,'300516,æ√÷Æ—Û,56.25,57.12,56.2,57.12,57.12,-0.87,-1.5231,0.5673,267200,15118009.0,6750000000.0,2649375000.0
2017-11-01,'300516,æ√÷Æ—Û,57.12,57.5,56.46,56.99,56.84,0.28,0.4926,0.5415,255049,14584975.44,6854400000.0,2690352000.0
2017-10-31,'300516,æ√÷Æ—Û,56.84,56.95,56.03,56.79,56.15,0.69,1.2289,0.562,264701,14989467.47,6820800000.0,2677164000.0
2017-10-30,'300516,æ√÷Æ—Û,56.15,58.61,55.51,58.5,58.51,-2.36,-4.0335,1.1002,518200,29396760.0,6738000000.0,2644665000.0
2017-10-27,'300516,æ√÷Æ—Û,58.51,58.86,58.02,58.5,59.14,-0.63,-1.0653,0.9247,435554,25453915.96,7021200000.0,2755821000.0
2017-10-26,'300516,æ√÷Æ—Û,59.14,59.18,58.8,58.8,58.89,0.25,0.4245,0.7839,369236,21783081.68,7096800000.0,2785494000.0
2017-10-25,'300516,æ√÷Æ—Û,58.89,59.08,58.13,58.18,58.26,0.63,1.0814,0.7535,354901,20827730.74,7066800000.0,2773719000.0
2017-10-24,'300516,æ√÷Æ—Û,58.26,59.05,57.82,59.05,59.04,-0.78,-1.3211,0.7516,354000,20647000.0,6991200000.0,2744046000.0
2017-10-23,'300516,æ√÷Æ—Û,59.04,59.48,58.64,59.48,58.89,0.15,0.2547,0.6701,315624,18611813.56,7084800000.0,2780784000.0
2017-10-20,'300516,æ√÷Æ—Û,58.89,58.93,58.03,58.64,58.34,0.55,0.9427,0.5985,281882,16482734.36,7066800000.0,2773719000.0
2017-10-19,'300516,æ√÷Æ—Û,58.34,59.89,58.12,59.61,59.81,-1.47,-2.4578,1.0299,485100,28515760.0,7000800000.0,2747814000.0
2017-10-18,'300516,æ√÷Æ—Û,59.81,60.55,59.78,59.9,60.01,-0.2,-0.3333,0.8146,383700,23069962.0,7177200000.0,2817051000.0
2017-10-17,'300516,æ√÷Æ—Û,60.01,60.49,59.68,59.86,60.06,-0.05,-0.0833,1.216,572757,34386356.92,7201200000.0,2826471000.0
2017-10-16,'300516,æ√÷Æ—Û,60.06,64.17,59.48,64.17,66.09,-6.03,-9.1239,4.7626,2243180,137153189.15,7207200000.0,2828826000.0
2017-10-13,'300516,æ√÷Æ—Û,66.09,66.3,65.68,66.0,66.18,-0.09,-0.136,0.9643,454200,29971995.0,7930800000.0,3112839000.0
2017-10-12,'300516,æ√÷Æ—Û,66.18,66.83,65.34,65.58,66.12,0.06,0.0907,1.5729,740846,48866120.98,7941600000.0,3117078000.0
2017-10-11,'300516,æ√÷Æ—Û,66.12,68.93,65.8,67.5,67.51,-1.39,-2.059,2.079,979209,66270818.25,7934400000.0,3114252000.0
2017-10-10,'300516,æ√÷Æ—Û,67.51,67.51,66.5,67.06,67.05,0.46,0.6861,1.3062,615242,41223048.75,8101200000.0,3179721000.0
2017-10-09,'300516,æ√÷Æ—Û,67.05,67.89,66.5,67.88,66.74,0.31,0.4645,1.34,631129,42263655.39,8046000000.0,3158055000.0
2017-09-29,'300516,æ√÷Æ—Û,66.74,67.95,66.19,67.78,67.59,-0.85,-1.2576,2.1645,1019499,68354826.38,8008800000.0,3143454000.0
2017-09-28,'300516,æ√÷Æ—Û,67.59,69.09,66.9,67.46,68.0,-0.41,-0.6029,2.6633,1254409,85423118.48,8110800000.0,3183489000.0
2017-09-27,'300516,æ√÷Æ—Û,68.0,68.98,66.89,68.98,68.65,-0.65,-0.9468,3.4557,1627640,110119308.22,8160000000.0,3202800000.0
2017-09-26,'300516,æ√÷Æ—Û,68.65,69.58,64.5,65.0,65.56,3.09,4.7132,5.646,2659275,180018543.8,8238000000.0,3233415000.0
2017-09-25,'300516,æ√÷Æ—Û,65.56,67.5,63.88,63.99,64.06,1.5,2.3416,3.0634,1442873,95193117.89,7867200000.0,3087876000.0
2017-09-22,'300516,æ√÷Æ—Û,64.06,64.24,62.37,63.1,63.51,0.55,0.866,1.4227,670072,42437085.5,7687200000.0,3017226000.0
2017-09-21,'300516,æ√÷Æ—Û,63.51,64.98,63.46,64.98,64.3,-0.79,-1.2286,1.1079,521800,33454427.0,7621200000.0,2991321000.0
2017-09-20,'300516,æ√÷Æ—Û,64.3,64.3,62.38,62.85,62.9,1.4,2.2258,1.0891,512966,32607247.62,7716000000.0,3028530000.0
2017-09-19,'300516,æ√÷Æ—Û,62.9,63.42,62.86,63.24,63.06,-0.16,-0.2537,0.7703,362812,22889838.16,7548000000.0,2962590000.0
2017-09-18,'300516,æ√÷Æ—Û,63.06,63.37,62.51,62.61,62.61,0.45,0.7187,0.6579,309866,19505472.12,7567200000.0,2970126000.0
2017-09-15,'300516,æ√÷Æ—Û,62.61,63.58,62.32,62.4,62.44,0.17,0.2723,0.9685,456167,28761986.15,7513200000.0,2948931000.0
2017-09-14,'300516,æ√÷Æ—Û,62.44,63.93,62.3,63.13,63.45,-1.01,-1.5918,1.1829,557150,35104712.9,7492800000.0,2940924000.0
2017-09-13,'300516,æ√÷Æ—Û,63.45,63.65,63.01,63.6,63.58,-0.13,-0.2045,0.7628,359268,22712477.8,7614000000.0,2988495000.0
2017-09-12,'300516,æ√÷Æ—Û,63.58,64.94,63.31,64.72,64.68,-1.1,-1.7007,1.5079,710235,45400650.34,7629600000.0,2994618000.0
2017-09-11,'300516,æ√÷Æ—Û,64.68,64.71,63.2,63.38,63.38,1.3,2.0511,1.3807,650300,41670071.49,7761600000.0,3046428000.0
2017-09-08,'300516,æ√÷Æ—Û,63.38,64.74,63.15,64.22,64.6,-1.22,-1.8885,1.6285,767010,48888068.96,7605600000.0,2985198000.0
2017-09-07,'300516,æ√÷Æ—Û,64.6,66.14,64.06,64.07,64.06,0.54,0.843,3.1732,1494593,97445995.68,7752000000.0,3042660000.0
2017-09-06,'300516,æ√÷Æ—Û,64.06,64.17,62.68,63.35,63.32,0.74,1.1687,1.6314,768378,48745953.0,7687200000.0,3017226000.0
2017-09-05,'300516,æ√÷Æ—Û,63.32,63.47,62.32,63.0,62.88,0.44,0.6997,1.4391,677835,42543505.33,7598400000.0,2982372000.0
2017-09-04,'300516,æ√÷Æ—Û,62.88,64.48,62.61,63.7,63.65,-0.77,-1.2097,2.0644,972345,61945314.4,7545600000.0,2961648000.0
2017-09-01,'300516,æ√÷Æ—Û,63.65,63.78,62.01,62.01,62.06,1.59,2.562,2.1786,1026127,64555088.58,7638000000.0,2997915000.0
2017-08-31,'300516,æ√÷Æ—Û,62.06,62.18,61.12,61.2,61.16,0.9,1.4716,1.1391,536536,33111406.88,7447200000.0,2923026000.0
2017-08-30,'300516,æ√÷Æ—Û,61.16,62.62,61.0,61.78,61.64,-0.48,-0.7787,1.2089,569386,35126249.43,7339200000.0,2880636000.0
2017-08-29,'300516,æ√÷Æ—Û,61.64,63.38,61.03,61.34,61.3,0.34,0.5546,1.8344,863998,53821868.34,7396800000.0,2903244000.0
2017-08-28,'300516,æ√÷Æ—Û,61.3,61.67,60.17,60.17,60.17,1.13,1.878,1.5924,750003,45857778.15,7356000000.0,2887230000.0
2017-08-25,'300516,æ√÷Æ—Û,60.17,60.5,58.6,59.0,59.81,0.36,0.6019,0.9197,433182,25948885.18,7220400000.0,2834007000.0
2017-08-24,'300516,æ√÷Æ—Û,59.81,60.8,59.43,59.54,59.89,-0.08,-0.1336,0.8571,403677,24262820.94,7177200000.0,2817051000.0
2017-08-23,'300516,æ√÷Æ—Û,59.89,60.44,59.32,60.0,60.05,-0.16,-0.2664,0.6127,288563,17311375.49,7186800000.0,2820819000.0
2017-08-22,'300516,æ√÷Æ—Û,60.05,61.37,59.79,61.37,61.36,-1.31,-2.1349,1.1611,546855,33050095.17,7206000000.0,2828355000.0
2017-08-21,'300516,æ√÷Æ—Û,61.36,61.49,60.71,61.48,61.18,0.18,0.2942,1.2192,574227,35071782.46,7363200000.0,2890056000.0
2017-08-18,'300516,æ√÷Æ—Û,61.18,61.68,59.56,60.36,60.4,0.78,1.2914,2.2385,1054316,64357563.8,7341600000.0,2881578000.0
2017-08-17,'300516,æ√÷Æ—Û,60.4,60.57,59.66,60.19,60.19,0.21,0.3489,1.3062,615216,37052982.04,7248000000.0,2844840000.0
2017-08-16,'300516,æ√÷Æ—Û,60.19,60.49,58.01,58.52,58.53,1.66,2.8362,1.5669,738003,44067301.21,7222800000.0,2834949000.0
2017-08-15,'300516,æ√÷Æ—Û,58.53,59.19,58.02,58.98,58.5,0.03,0.0513,0.4901,230817,13508935.67,7023600000.0,2756763000.0
2017-08-14,'300516,æ√÷Æ—Û,58.5,58.95,56.78,56.78,57.3,1.2,2.0942,0.9329,439401,25663571.83,7020000000.0,2755350000.0
2017-08-11,'300516,æ√÷Æ—Û,57.3,58.65,57.2,57.96,57.96,-0.66,-1.1387,1.0616,500016,28959690.76,6876000000.0,2698830000.0
2017-08-10,'300516,æ√÷Æ—Û,57.96,59.87,57.5,59.54,59.54,-1.58,-2.6537,1.1335,533894,31377669.46,6955200000.0,2729916000.0
2017-08-09,'300516,æ√÷Æ—Û,59.54,60.25,59.3,59.85,59.85,-0.31,-0.518,0.5832,274692,16383383.7,7144800000.0,2804334000.0
2017-08-08,'300516,æ√÷Æ—Û,59.85,60.08,59.05,59.58,59.57,0.28,0.47,0.7451,350935,20938115.36,7182000000.0,2818935000.0
2017-08-07,'300516,æ√÷Æ—Û,59.57,60.4,59.2,59.88,60.0,-0.43,-0.7167,0.7909,372523,22234598.75,7148400000.0,2805747000.0
2017-08-04,'300516,æ√÷Æ—Û,60.0,61.35,58.65,59.78,59.3,0.7,1.1804,2.0785,978988,58658670.24,7200000000.0,2826000000.0
