хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2018-03-13,'002745,д╬ажи╜,41.48,42.99,41.48,42.9,42.79,-1.31,-3.0615,2.7783,4510018,189395722.12,21915042038.6,6733353742.64
2018-03-12,'002745,д╬ажи╜,42.79,43.57,42.22,42.3,42.3,0.49,1.1584,4.3814,7112204,304593274.14,22607151611.2,6946003053.22
2018-03-09,'002745,д╬ажи╜,42.3,42.45,41.21,41.61,41.69,0.61,1.4632,3.3764,5480803,229009541.61,22348270931.4,6866462471.4
2018-03-08,'002745,д╬ажи╜,41.69,41.96,41.11,41.52,41.77,-0.08,-0.1915,4.1179,6684467,277417490.91,22025990901.4,6767442563.42
2018-03-07,'002745,д╬ажи╜,41.77,41.8,40.78,41.11,41.14,0.63,1.5314,4.4722,7259581,300440009.02,22068257134.9,6780428780.86
2018-03-06,'002745,д╬ажи╜,41.14,41.54,40.61,41.2,41.49,-0.35,-0.8436,4.2468,6893813,282576265.4,21735410546.5,6678162318.52
2018-03-05,'002745,д╬ажи╜,41.49,41.57,39.88,40.0,39.9,1.59,3.985,5.8569,9507403,387010087.08,21920325317.8,6734977019.82
2018-03-02,'002745,д╬ажи╜,39.9,40.39,39.3,40.0,40.26,-0.36,-0.8942,1.7956,2914822,116060318.13,21080283928.2,6476875948.2
2018-03-01,'002745,д╬ажи╜,40.26,40.78,39.71,39.8,40.03,0.23,0.5746,2.4644,4000369,160433720.9,21270481978.7,6535313926.68
2018-02-28,'002745,д╬ажи╜,40.03,40.5,39.6,39.8,40.24,-0.21,-0.5219,2.1086,3422886,137035189.02,21148966557.5,6497978551.54
2018-02-27,'002745,д╬ажи╜,40.24,41.38,39.88,41.0,40.6,-0.36,-0.8867,2.9229,4744663,192156481.13,21259915420.3,6532067372.32
2018-02-26,'002745,д╬ажи╜,40.6,40.6,38.73,38.77,38.77,1.83,4.7201,3.26,5291839,209871929.2,21450113470.8,6590505350.8
2018-02-23,'002745,д╬ажи╜,38.77,39.77,38.0,38.78,38.8,-0.03,-0.0773,1.7496,2840157,109726232.78,20483273380.9,6293445626.86
2018-02-22,'002745,д╬ажи╜,38.8,38.86,37.22,38.2,38.1,0.7,1.8373,1.2304,1997326,76972073.77,20499123218.4,6298315458.4
2018-02-14,'002745,д╬ажи╜,38.1,38.45,35.8,38.25,38.38,-0.28,-0.7295,2.0592,3342703,123889766.98,20129293675.8,6184686055.8
2018-02-13,'002745,д╬ажи╜,38.38,39.47,37.96,38.57,38.6,-0.22,-0.5699,1.4386,2335179,89929886.8,20277225492.8,6230137816.84
2018-02-12,'002745,д╬ажи╜,38.6,39.0,36.82,37.2,36.54,2.06,5.6377,1.4291,2319794,88403208.47,20393457634.8,6265849914.8
2018-02-09,'002745,д╬ажи╜,36.54,37.76,35.7,36.8,38.38,-1.84,-4.7942,0.953,1546905,56975270.68,19305102123.7,5931454815.72
2018-02-08,'002745,д╬ажи╜,38.38,38.6,37.61,38.3,38.24,0.14,0.3661,1.5975,2593108,99247055.67,20277225492.8,6230137816.84
2018-02-07,'002745,д╬ажи╜,38.24,39.69,36.52,39.69,38.75,-0.51,-1.3161,1.0137,1645575,63054734.1,20203259584.3,6207411936.32
2018-02-06,'002745,д╬ажи╜,38.75,39.92,38.01,38.82,40.0,-1.25,-3.125,0.9817,1593567,62362134.18,20472706822.5,6290199072.5
2018-02-05,'002745,д╬ажи╜,40.0,41.44,39.9,41.41,41.84,-1.84,-4.3977,0.8137,1320850,53776527.9,21133116720.0,6493108720.0
2018-02-02,'002745,д╬ажи╜,41.84,42.5,39.77,41.31,41.6,0.24,0.5769,0.9684,1571941,64655955.49,22105240089.1,6791791721.12
2018-02-01,'002745,д╬ажи╜,41.6,45.5,41.53,44.8,44.7,-3.1,-6.9351,1.1063,1795884,78119166.13,21978441388.8,6752833068.8
2018-01-31,'002745,д╬ажи╜,44.7,46.64,44.18,46.4,46.65,-1.95,-4.1801,1.0728,1741415,78433935.98,23616257934.6,7256048994.6
2018-01-30,'002745,д╬ажи╜,46.65,47.83,46.61,47.12,48.1,-1.45,-3.0146,0.7675,1245800,58591546.0,24646497374.7,7572588044.7
2018-01-29,'002745,д╬ажи╜,48.1,50.77,46.52,50.77,51.15,-3.05,-5.9629,2.6198,4252722,206048442.76,25412572855.8,7807963235.8
2018-01-26,'002745,д╬ажи╜,51.15,51.75,49.01,49.5,50.68,0.47,0.9274,3.2068,5205482,263426731.15,27023973005.7,8303062775.7
2018-01-25,'002745,д╬ажи╜,50.68,53.9,48.99,49.2,53.4,-2.72,-5.0936,5.0159,8142220,409728908.61,26775658884.2,8226768748.24
2018-01-24,'002745,д╬ажи╜,53.4,55.61,53.0,55.61,50.55,2.85,5.638,3.1399,5096983,276273511.95,28212710821.2,8668300141.2
2018-01-23,'002745,д╬ажи╜,50.55,51.76,49.9,49.98,50.55,0.0,0.0,0.6954,1128800,57205591.0,26706976254.9,8205666144.9
2018-01-22,'002745,д╬ажи╜,50.55,50.62,47.6,48.3,48.78,1.77,3.6285,1.0895,1768489,87555573.11,26706976254.9,8205666144.9
2018-01-19,'002745,д╬ажи╜,48.78,49.45,48.02,49.4,49.19,-0.41,-0.8335,1.0622,1724200,84028141.15,25771835840.0,7918346084.04
2018-01-18,'002745,д╬ажи╜,49.19,49.4,48.0,48.38,48.29,0.9,1.8637,1.5676,2544676,124274840.11,25988450286.4,7984900448.42
2018-01-17,'002745,д╬ажи╜,48.29,48.73,46.9,47.8,47.95,0.34,0.7091,1.4288,2319419,111321757.36,25512955160.2,7838805502.22
2018-01-16,'002745,д╬ажи╜,47.95,48.45,46.35,46.35,46.89,1.06,2.2606,2.1462,3483818,165943858.55,25333323668.1,7783614078.1
2018-01-15,'002745,д╬ажи╜,46.89,47.95,46.27,46.88,47.29,-0.4,-0.8458,1.037,1683385,79010948.04,24773296075.0,7611546697.02
2018-01-12,'002745,д╬ажи╜,47.29,47.88,45.8,45.88,46.25,1.04,2.2486,2.3487,3812585,179444918.14,24984627242.2,7676477784.22
2018-01-11,'002745,д╬ажи╜,46.25,46.79,44.52,45.0,46.01,0.24,0.5216,1.1753,1907832,87599428.72,24435166207.5,7507656957.5
2018-01-10,'002745,д╬ажи╜,46.01,46.89,43.03,46.5,46.97,-0.96,-2.0439,1.7337,2814250,127315143.92,24308367507.2,7468698305.18
2018-01-09,'002745,д╬ажи╜,46.97,48.0,46.7,48.0,48.0,-1.03,-2.1458,0.9502,1542448,72498369.58,24815562308.5,7624532914.46
2018-01-08,'002745,д╬ажи╜,48.0,48.98,47.5,48.3,48.1,-0.1,-0.2079,1.2584,2042711,98323105.84,25359740064.0,7791730464.0
2018-01-05,'002745,д╬ажи╜,48.1,49.49,46.5,46.5,45.5,2.6,5.7143,1.9694,3196862,153097108.78,25412572855.8,7807963235.8
2018-01-04,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,45.5,None,None,0.0,0,0.0,24038920269.0,7385911169.0
2018-01-03,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,45.5,None,None,0.0,0,0.0,24038920269.0,7385911169.0
2018-01-02,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,45.5,None,None,0.0,0,0.0,24038920269.0,7385911169.0
2017-12-29,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,45.5,None,None,0.0,0,0.0,24038920269.0,7385911169.0
2017-12-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,45.5,None,None,0.0,0,0.0,24038920269.0,7385911169.0
2017-12-27,'002745,д╬ажи╜,45.5,46.28,45.4,45.99,45.84,-0.34,-0.7417,0.659,1069753,49064188.64,24038920269.0,7385911169.0
2017-12-26,'002745,д╬ажи╜,45.84,46.1,45.32,45.85,45.78,0.06,0.1311,0.4524,734307,33634509.88,24218551761.1,7441102593.12
2017-12-25,'002745,д╬ажи╜,45.78,46.24,45.5,46.14,45.76,0.02,0.0437,0.4803,779694,35818024.78,24186852086.0,7431362930.04
2017-12-22,'002745,д╬ажи╜,45.76,46.68,45.45,46.01,46.3,-0.54,-1.1663,0.543,881448,40522393.16,24176285527.7,7428116375.68
2017-12-21,'002745,д╬ажи╜,46.3,47.05,45.25,46.2,46.31,-0.01,-0.0216,1.6447,2669793,123170859.21,24461582603.4,7515773343.4
2017-12-20,'002745,д╬ажи╜,46.31,47.3,46.3,47.3,47.31,-1.0,-2.1137,0.4932,800575,37460731.2,24466865882.6,7517396620.58
2017-12-19,'002745,д╬ажи╜,47.31,47.96,46.5,46.5,46.89,0.42,0.8957,1.5988,2595375,122845891.87,24995193800.6,7679724338.58
2017-12-18,'002745,д╬ажи╜,46.89,47.57,46.41,46.81,47.09,-0.2,-0.4247,0.6429,1043618,49167631.89,24773296075.0,7611546697.02
2017-12-15,'002745,д╬ажи╜,47.09,47.31,45.64,46.8,47.1,-0.01,-0.0212,0.7376,1197299,55875770.06,24878961658.6,7644012240.62
2017-12-14,'002745,д╬ажи╜,47.1,47.5,46.69,47.0,47.31,-0.21,-0.4439,0.5777,937700,44097030.0,24884244937.8,7645635517.8
2017-12-13,'002745,д╬ажи╜,47.31,47.55,46.4,46.9,47.33,-0.02,-0.0423,0.5636,914800,43074742.0,24995193800.6,7679724338.58
2017-12-12,'002745,д╬ажи╜,47.33,48.31,46.91,46.98,47.28,0.05,0.1058,2.0347,3302805,157505674.64,25005760358.9,7682970892.94
2017-12-11,'002745,д╬ажи╜,47.28,47.41,46.37,46.66,46.67,0.61,1.307,1.322,2145898,100918018.04,24979343963.0,7674854507.04
2017-12-08,'002745,д╬ажи╜,46.67,46.98,45.4,45.4,45.93,0.74,1.6111,2.0152,3271228,152000111.74,24657063933.1,7575834599.06
2017-12-07,'002745,д╬ажи╜,45.93,46.38,45.0,45.0,45.58,0.35,0.7679,2.3659,3840569,176246632.8,24266101273.7,7455712087.74
2017-12-06,'002745,д╬ажи╜,45.58,45.8,44.01,44.58,44.85,0.73,1.6276,1.6808,2728378,123359475.69,24081186502.4,7398897386.44
2017-12-05,'002745,д╬ажи╜,44.85,46.19,43.4,45.21,45.21,-0.36,-0.7963,2.0263,3289189,146828605.22,23695507122.3,7280398152.3
2017-12-04,'002745,д╬ажи╜,45.21,47.3,45.0,47.3,47.6,-2.39,-5.021,1.0251,1664011,77088179.54,23885705172.8,7338836130.78
2017-12-01,'002745,д╬ажи╜,47.6,48.34,46.82,47.1,47.35,0.25,0.528,3.07,4983382,237534467.89,25148408896.8,7726799376.8
2017-11-30,'002745,д╬ажи╜,47.35,48.3,46.0,46.9,46.82,0.53,1.132,3.5388,5744406,271154054.43,25016326917.3,7686217447.3
2017-11-29,'002745,д╬ажи╜,46.82,48.16,46.5,47.51,48.05,-1.23,-2.5598,2.1782,3535861,166675787.21,24736313120.8,7600183756.76
2017-11-28,'002745,д╬ажи╜,48.05,48.58,47.0,47.48,47.55,0.5,1.0515,3.3778,5483027,261900698.6,25386156459.9,7799846849.9
2017-11-27,'002745,д╬ажи╜,47.55,48.25,45.65,47.82,48.26,-0.71,-1.4712,2.0264,3289458,154799009.96,25121992500.9,7718682990.9
2017-11-24,'002745,д╬ажи╜,48.26,51.36,48.16,51.0,52.0,-3.74,-7.1923,2.085,3384472,169362383.25,25497105322.7,7833935670.68
2017-11-23,'002745,д╬ажи╜,52.0,55.45,49.86,55.4,55.4,-3.4,-6.1372,3.2382,5256480,282087928.6,27473051736.0,8441041336.0
2017-11-22,'002745,д╬ажи╜,55.4,56.25,54.04,54.6,55.2,0.2,0.3623,4.133,6708940,371443685.14,29269366657.2,8992955577.2
2017-11-21,'002745,д╬ажи╜,55.2,55.96,52.48,54.93,55.18,0.02,0.0362,4.0557,6583523,358831076.54,29163701073.6,8960490033.6
2017-11-20,'002745,д╬ажи╜,55.18,55.75,52.01,55.0,55.8,-0.62,-1.1111,1.7839,2895800,157560700.82,29153134515.2,8957243479.24
2017-11-17,'002745,д╬ажи╜,55.8,56.2,55.2,55.46,56.09,-0.29,-0.517,3.32,5389283,300195116.39,29480697824.4,9057886664.4
2017-11-16,'002745,д╬ажи╜,56.09,56.71,54.76,55.19,55.87,0.22,0.3938,2.8834,4680600,261032091.42,29633912920.6,9104961702.62
2017-11-15,'002745,д╬ажи╜,55.87,56.96,55.18,55.81,56.94,-1.07,-1.8792,2.5634,4161100,233137496.0,29517680778.7,9069249604.66
2017-11-14,'002745,д╬ажи╜,56.94,58.3,53.45,57.6,58.03,-1.09,-1.8783,4.6828,7601425,426317936.5,30082991650.9,9242940262.92
2017-11-13,'002745,д╬ажи╜,58.03,58.98,55.6,56.46,56.55,1.48,2.6172,4.9587,8049361,463167613.43,30658869081.5,9419877475.54
2017-11-10,'002745,д╬ажи╜,56.55,56.97,53.8,53.88,54.3,2.25,4.1436,5.5316,8979397,499247494.42,29876943762.9,9179632452.9
2017-11-09,'002745,д╬ажи╜,54.3,54.77,52.7,53.0,53.0,1.3,2.4528,4.6255,7508404,404916310.91,28688205947.4,8814395087.4
2017-11-08,'002745,д╬ажи╜,53.0,53.8,51.74,52.05,52.1,0.9,1.7274,3.3545,5445232,287805607.76,28001379654.0,8603369054.0
2017-11-07,'002745,д╬ажи╜,52.1,52.5,51.03,51.29,51.84,0.26,0.5015,2.75,4464032,230710263.98,27525884527.8,8457274107.8
2017-11-06,'002745,д╬ажи╜,51.84,51.98,50.45,51.08,51.39,0.45,0.8757,2.8108,4562642,233453154.24,27388519269.1,8415068901.12
2017-11-03,'002745,д╬ажи╜,51.39,53.5,50.38,50.56,51.22,0.17,0.3319,4.3737,7099787,367326319.12,27150771706.0,8342021428.02
2017-11-02,'002745,д╬ажи╜,51.22,51.99,49.88,51.2,51.8,-0.58,-1.1197,3.6796,5973087,302281190.33,27060955960.0,8314425715.96
2017-11-01,'002745,д╬ажи╜,51.8,52.88,49.81,50.16,50.85,0.95,1.8682,4.6128,7487824,383638213.68,27367386152.4,8408575792.4
2017-10-31,'002745,д╬ажи╜,50.85,51.6,49.69,50.86,51.6,-0.75,-1.4535,2.3963,3889924,196207930.5,26865474630.3,8254364460.3
2017-10-30,'002745,д╬ажи╜,51.6,53.86,49.78,53.86,54.36,-2.76,-5.0773,3.5469,5757607,295920521.72,27261720568.8,8376110248.8
2017-10-27,'002745,д╬ажи╜,54.36,54.97,51.53,52.03,52.05,2.31,4.438,4.7859,7768765,415541833.34,28719905622.5,8824134750.48
2017-10-26,'002745,д╬ажи╜,52.05,52.39,49.87,50.52,50.65,1.4,2.7641,3.3532,5443097,279718483.07,27499468131.9,8449157721.9
2017-10-25,'002745,д╬ажи╜,50.65,51.49,49.82,50.82,50.72,-0.07,-0.138,2.44,3960769,199919534.28,26759809046.7,8221898916.7
2017-10-24,'002745,д╬ажи╜,50.72,52.81,50.7,51.6,52.32,-1.6,-3.0581,1.9826,3218283,166615839.65,26796792001.0,8233261856.96
2017-10-23,'002745,д╬ажи╜,52.32,53.48,50.8,51.79,51.6,0.72,1.3953,3.3001,5357023,279920905.3,27642116669.8,8492986205.76
2017-10-20,'002745,д╬ажи╜,51.6,51.92,48.67,48.67,49.36,2.24,4.5381,4.0303,6542252,332554883.74,27261720568.8,8376110248.8
2017-10-19,'002745,д╬ажи╜,49.36,49.72,47.92,47.92,48.25,1.11,2.3005,2.9191,4738569,232084153.17,26078266032.5,8012496160.48
2017-10-18,'002745,д╬ажи╜,48.25,48.85,47.21,47.48,47.74,0.51,1.0683,2.4163,3922266,188517860.8,25491822043.5,7832312393.5
2017-10-17,'002745,д╬ажи╜,47.74,47.95,46.4,46.9,47.33,0.41,0.8663,1.8903,3068467,145553724.6,25222374805.3,7749525257.32
2017-10-16,'002745,д╬ажи╜,47.33,47.88,46.88,47.82,48.45,-1.12,-2.3117,2.5511,4141200,196024797.69,25005760358.9,7682970892.94
2017-10-13,'002745,д╬ажи╜,48.45,48.72,46.81,47.8,48.52,-0.07,-0.1443,3.5167,5708652,273499046.69,25597487627.1,7864777937.1
2017-10-12,'002745,д╬ажи╜,48.52,48.58,46.26,47.9,48.19,0.33,0.6848,3.4394,5583180,264782088.14,25634470581.4,7876140877.36
2017-10-11,'002745,д╬ажи╜,48.19,48.99,47.5,48.3,49.23,-1.04,-2.1125,3.0921,5019341,242049201.64,25460122368.4,7822572730.42
2017-10-10,'002745,д╬ажи╜,49.23,49.47,47.48,49.38,49.51,-0.28,-0.5655,6.4708,10503947,508061003.21,26009583403.1,7991393557.14
2017-10-09,'002745,д╬ажи╜,49.51,50.3,47.06,47.45,47.45,2.06,4.3414,9.4836,15394462,753170232.78,26157515220.2,8036845318.18
2017-09-29,'002745,д╬ажи╜,47.45,47.79,44.89,45.5,45.94,1.51,3.2869,3.9548,6419695,298044338.75,25069159709.1,7702450219.1
2017-09-28,'002745,д╬ажи╜,45.94,46.4,44.82,45.18,45.75,0.19,0.4153,2.7309,4433039,202214384.95,24271384552.9,7457335364.92
2017-09-27,'002745,д╬ажи╜,45.75,46.5,44.5,45.25,46.39,-0.64,-1.3796,2.8563,4636547,209957006.72,24171002248.5,7426493098.5
2017-09-26,'002745,д╬ажи╜,46.39,47.9,43.1,44.36,46.15,0.24,0.52,4.6552,7556758,344704413.17,24509132116.0,7530382838.02
2017-09-25,'002745,д╬ажи╜,46.15,46.5,42.22,46.03,46.9,-0.75,-1.5991,4.333,7033711,311537777.03,24382333415.7,7491424185.7
2017-09-22,'002745,д╬ажи╜,46.9,47.49,44.06,44.87,45.68,1.22,2.6708,3.7112,6024343,275895227.4,24778579354.2,7613169974.2
2017-09-21,'002745,д╬ажи╜,45.68,46.97,44.22,45.34,45.35,0.33,0.7277,3.3547,5445588,247285128.3,24134019294.2,7415130158.24
2017-09-20,'002745,д╬ажи╜,45.35,46.69,41.66,42.08,42.5,2.85,6.7059,4.8548,7880665,350938720.89,23959671081.3,7361562011.3
2017-09-19,'002745,д╬ажи╜,42.5,42.6,39.5,40.1,40.11,2.39,5.9586,3.4421,5587462,230404002.08,22453936515.0,6898928015.0
2017-09-18,'002745,д╬ажи╜,40.11,40.5,39.17,40.5,40.6,-0.49,-1.2069,2.3954,3888350,154415932.25,21191232791.0,6510964768.98
2017-09-15,'002745,д╬ажи╜,40.6,40.8,39.8,40.19,40.19,0.41,1.0202,1.6766,2721667,109881930.16,21450113470.8,6590505350.8
2017-09-14,'002745,д╬ажи╜,40.19,40.6,39.0,39.08,39.21,0.98,2.4994,2.4834,4031302,160697425.42,21233499024.4,6523950986.42
2017-09-13,'002745,д╬ажи╜,39.21,39.35,38.21,38.74,38.75,0.46,1.1871,1.8778,3048243,118555327.92,20715737664.8,6364869822.78
2017-09-12,'002745,д╬ажи╜,38.75,39.49,38.41,39.14,39.01,-0.26,-0.6665,1.8194,2953435,114762703.99,20472706822.5,6290199072.5
2017-09-11,'002745,д╬ажи╜,39.01,39.72,37.12,37.3,37.3,1.71,4.5845,3.0713,4985591,193145892.87,20610072081.2,6332404279.18
2017-09-08,'002745,д╬ажи╜,37.3,37.8,37.08,37.08,37.4,-0.1,-0.2674,0.9142,1484021,55510257.89,19706631341.4,6054823881.4
2017-09-07,'002745,д╬ажи╜,37.4,37.86,36.99,37.37,37.37,0.03,0.0803,1.0614,1722997,64504117.33,19759464133.2,6071056653.2
2017-09-06,'002745,д╬ажи╜,37.37,37.8,36.95,37.26,37.29,0.08,0.2145,1.115,1809950,67608924.14,19743614295.7,6066186821.66
2017-09-05,'002745,д╬ажи╜,37.29,38.16,37.24,37.36,37.56,-0.27,-0.7188,1.4773,2397987,90322453.48,19701348062.2,6053200604.22
2017-09-04,'002745,д╬ажи╜,37.56,37.66,36.73,36.73,36.6,0.96,2.623,2.0078,3259276,121846967.48,19843996600.1,6097029088.08
2017-09-01,'002745,д╬ажи╜,36.6,36.72,36.33,36.72,36.55,0.05,0.1368,0.8075,1310757,47872763.27,19336801798.8,5941194478.8
2017-08-31,'002745,д╬ажи╜,36.55,36.81,35.31,35.41,35.48,1.07,3.0158,1.5692,2547319,92273086.0,19310385402.9,5933078092.9
2017-08-30,'002745,д╬ажи╜,35.48,35.76,35.2,35.4,35.37,0.11,0.311,0.3931,638079,22599823.37,18745074530.6,5759387434.64
2017-08-29,'002745,д╬ажи╜,35.37,35.75,35.31,35.75,35.75,-0.38,-1.0629,0.6138,996305,35323931.24,18686958459.7,5741531385.66
2017-08-28,'002745,д╬ажи╜,35.75,35.99,35.2,35.3,35.31,0.44,1.2461,0.8574,1391795,49476610.3,18887723068.5,5803215918.5
2017-08-25,'002745,д╬ажи╜,35.31,35.6,34.95,34.99,35.11,0.2,0.5696,0.6987,1134119,40011098.51,18655258784.6,5731791722.58
2017-08-24,'002745,д╬ажи╜,35.11,35.68,35.05,35.41,35.37,-0.26,-0.7351,0.5901,957837,33918618.32,18549593201.0,5699326178.98
2017-08-23,'002745,д╬ажи╜,35.37,35.66,35.03,35.49,35.45,-0.08,-0.2257,0.5289,858528,30388124.4,18686958459.7,5741531385.66
2017-08-22,'002745,д╬ажи╜,35.45,35.75,35.3,35.68,35.69,-0.24,-0.6725,1.243,2017764,71596216.35,18729224693.1,5754517603.1
2017-08-21,'002745,д╬ажи╜,35.69,36.9,35.51,36.9,37.49,-1.8,-4.8013,2.9402,4772725,170767218.72,18856023393.4,5793476255.42
2017-08-18,'002745,д╬ажи╜,37.49,37.66,36.42,36.83,36.83,0.66,1.792,1.5499,2515948,93986251.29,19807013645.8,6085666147.82
2017-08-17,'002745,д╬ажи╜,36.83,36.92,35.98,36.01,36.2,0.63,1.7403,0.9882,1604050,58656844.89,19458317219.9,5978529853.94
2017-08-16,'002745,д╬ажи╜,36.2,36.49,35.92,36.12,36.12,0.08,0.2215,0.6589,1069500,38744992.25,19125470631.6,5876263391.6
2017-08-15,'002745,д╬ажи╜,36.12,36.49,35.76,35.8,35.68,0.44,1.2332,0.6653,1079957,39046977.52,19083204398.2,5863277174.16
2017-08-14,'002745,д╬ажи╜,35.68,35.7,34.92,34.92,35.12,0.56,1.5945,0.4953,803999,28514033.81,18850740114.2,5791852978.24
2017-08-11,'002745,д╬ажи╜,35.12,35.7,35.04,35.31,35.7,-0.58,-1.6246,0.5163,838136,29633994.28,18554876480.2,5700949456.16
2017-08-10,'002745,д╬ажи╜,35.7,36.1,34.86,35.89,35.92,-0.22,-0.6125,0.8186,1328765,47019801.25,18861306672.6,5795099532.6
2017-08-09,'002745,д╬ажи╜,35.92,36.15,35.46,35.73,35.46,0.46,1.2972,0.5027,816029,29305197.53,18977538814.6,5830811630.56
2017-08-08,'002745,д╬ажи╜,35.46,35.88,35.36,35.42,35.7,-0.24,-0.6723,0.5548,900587,32041390.91,18734507972.3,5756140880.28
2017-08-07,'002745,д╬ажи╜,35.7,35.95,35.31,35.48,35.66,0.04,0.1122,0.4325,702094,25062633.71,18861306672.6,5795099532.6
2017-08-04,'002745,д╬ажи╜,35.66,36.0,35.11,35.8,36.0,-0.34,-0.9444,0.796,1292083,46023691.58,18840173555.9,5788606423.88
2017-08-03,'002745,д╬ажи╜,36.0,36.38,35.3,35.52,35.7,0.3,0.8403,0.8894,1443729,51392003.18,19019805048.0,5843797848.0
2017-08-02,'002745,д╬ажи╜,35.7,37.46,35.68,37.07,37.27,-1.57,-4.2125,1.7681,2870067,103801403.36,18861306672.6,5795099532.6
2017-08-01,'002745,д╬ажи╜,37.27,38.37,37.11,38.31,38.29,-1.02,-2.6639,1.1123,1805571,67976806.8,19690781503.9,6049954049.86
2017-07-31,'002745,д╬ажи╜,38.29,38.45,36.67,37.01,37.0,1.29,3.4865,1.7814,2891753,109298844.27,20229675980.2,6215528322.22
2017-07-28,'002745,д╬ажи╜,37.0,37.41,36.66,37.05,37.42,-0.42,-1.1224,0.7381,1198080,44350031.51,19548132966.0,6006125566.0
2017-07-27,'002745,д╬ажи╜,37.42,37.6,35.95,37.01,37.09,0.33,0.8897,1.096,1779097,65682231.49,19770030691.6,6074303207.56
