»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-30,'300442,∆’¿ˆ ¢,20.56,20.68,20.42,20.53,20.52,0.04,0.1949,0.5179,305000,6269467.0,2056000000.0,1210829800.0
2018-01-29,'300442,∆’¿ˆ ¢,20.52,21.04,20.35,20.78,20.77,-0.25,-1.2037,0.8967,528062,10883682.94,2052000000.0,1208474100.0
2018-01-26,'300442,∆’¿ˆ ¢,20.77,21.19,20.7,21.08,21.08,-0.31,-1.4706,0.7174,422506,8845000.94,2077000000.0,1223197225.0
2018-01-25,'300442,∆’¿ˆ ¢,21.08,21.55,21.03,21.09,21.21,-0.13,-0.6129,1.1758,692472,14733482.92,2108000000.0,1241453900.0
2018-01-24,'300442,∆’¿ˆ ¢,21.21,21.21,20.49,20.82,20.81,0.4,1.9222,1.3123,772818,16220428.94,2121000000.0,1249109925.0
2018-01-23,'300442,∆’¿ˆ ¢,20.81,20.9,20.63,20.85,20.85,-0.04,-0.1918,0.5982,352300,7313629.0,2081000000.0,1225552925.0
2018-01-22,'300442,∆’¿ˆ ¢,20.85,21.3,20.13,20.36,20.32,0.53,2.6083,1.3146,774200,16074875.0,2085000000.0,1227908625.0
2018-01-19,'300442,∆’¿ˆ ¢,20.32,20.58,20.32,20.36,20.38,-0.06,-0.2944,0.6671,392900,8033084.0,2032000000.0,1196695600.0
2018-01-18,'300442,∆’¿ˆ ¢,20.38,20.71,20.35,20.5,20.62,-0.24,-1.1639,0.67,394600,8092552.0,2038000000.0,1200229150.0
2018-01-17,'300442,∆’¿ˆ ¢,20.62,20.89,20.02,20.45,20.42,0.2,0.9794,1.4523,855300,17474660.6,2062000000.0,1214363350.0
2018-01-16,'300442,∆’¿ˆ ¢,20.42,20.55,20.1,20.16,20.15,0.27,1.34,0.687,404600,8214077.6,2042000000.0,1202584850.0
2018-01-15,'300442,∆’¿ˆ ¢,20.15,20.98,20.12,20.8,20.98,-0.83,-3.9561,1.0932,643800,13115134.0,2015000000.0,1186683875.0
2018-01-12,'300442,∆’¿ˆ ¢,20.98,21.31,20.9,21.3,21.23,-0.25,-1.1776,0.6456,380200,8016394.4,2098000000.0,1235564650.0
2018-01-11,'300442,∆’¿ˆ ¢,21.23,21.38,20.86,21.1,21.03,0.2,0.951,0.9602,565500,11973387.0,2123000000.0,1250287775.0
2018-01-10,'300442,∆’¿ˆ ¢,21.03,21.58,21.0,21.55,21.56,-0.53,-2.4583,0.861,507040,10767318.6,2103000000.0,1238509275.0
2018-01-09,'300442,∆’¿ˆ ¢,21.56,21.7,21.49,21.49,21.56,0.0,0.0,0.4984,293540,6334530.6,2156000000.0,1269722300.0
2018-01-08,'300442,∆’¿ˆ ¢,21.56,21.73,21.39,21.7,21.56,0.0,0.0,0.6299,370936,7983278.28,2156000000.0,1269722300.0
2018-01-05,'300442,∆’¿ˆ ¢,21.56,21.62,21.46,21.51,21.51,0.05,0.2325,0.6815,401371,8645933.89,2156000000.0,1269722300.0
2018-01-04,'300442,∆’¿ˆ ¢,21.51,21.69,21.42,21.6,21.58,-0.07,-0.3244,0.6807,400900,8632840.03,2151000000.0,1266777675.0
2018-01-03,'300442,∆’¿ˆ ¢,21.58,21.7,21.37,21.61,21.47,0.11,0.5123,0.7201,424067,9141749.24,2158000000.0,1270900150.0
2018-01-02,'300442,∆’¿ˆ ¢,21.47,21.64,21.2,21.48,21.48,-0.01,-0.0466,0.6288,370300,7930580.8,2147000000.0,1264421975.0
2017-12-29,'300442,∆’¿ˆ ¢,21.48,22.2,21.03,21.03,21.05,0.43,2.0428,1.2136,714748,15420286.64,2148000000.0,1265010900.0
2017-12-28,'300442,∆’¿ˆ ¢,21.05,21.48,21.02,21.18,21.43,-0.38,-1.7732,0.8731,514197,10917406.7,2105000000.0,1239687125.0
2017-12-27,'300442,∆’¿ˆ ¢,21.43,21.6,20.5,20.78,20.73,0.7,3.3767,1.2325,725825,15305689.14,2143000000.0,1262066275.0
2017-12-26,'300442,∆’¿ˆ ¢,20.73,20.8,20.22,20.32,20.36,0.37,1.8173,0.6552,385891,7968043.8,2073000000.0,1220841525.0
2017-12-25,'300442,∆’¿ˆ ¢,20.36,20.97,20.22,20.97,20.9,-0.54,-2.5837,0.7853,462473,9459918.14,2036000000.0,1199051300.0
2017-12-22,'300442,∆’¿ˆ ¢,20.9,21.05,20.75,20.75,20.9,0.0,0.0,0.4824,284101,5935753.76,2090000000.0,1230853250.0
2017-12-21,'300442,∆’¿ˆ ¢,20.9,21.1,20.62,20.83,20.82,0.08,0.3842,0.7945,467897,9779826.18,2090000000.0,1230853250.0
2017-12-20,'300442,∆’¿ˆ ¢,20.82,21.6,20.8,21.58,21.48,-0.66,-3.0726,0.868,511200,10804460.0,2082000000.0,1226141850.0
2017-12-19,'300442,∆’¿ˆ ¢,21.48,21.49,21.16,21.16,21.15,0.33,1.5603,0.6975,410760,8790593.66,2148000000.0,1265010900.0
2017-12-18,'300442,∆’¿ˆ ¢,21.15,21.69,21.04,21.69,21.58,-0.43,-1.9926,0.5847,344337,7307216.06,2115000000.0,1245576375.0
2017-12-15,'300442,∆’¿ˆ ¢,21.58,21.7,21.37,21.48,21.5,0.08,0.3721,0.5906,347804,7488582.04,2158000000.0,1270900150.0
2017-12-14,'300442,∆’¿ˆ ¢,21.5,21.54,21.22,21.44,21.45,0.05,0.2331,0.5856,344900,7386302.0,2150000000.0,1266188750.0
2017-12-13,'300442,∆’¿ˆ ¢,21.45,21.5,21.01,21.02,21.2,0.25,1.1792,0.5306,312468,6679712.74,2145000000.0,1263244125.0
2017-12-12,'300442,∆’¿ˆ ¢,21.2,21.7,21.16,21.69,21.7,-0.5,-2.3041,0.7217,425000,9130064.76,2120000000.0,1248521000.0
2017-12-11,'300442,∆’¿ˆ ¢,21.7,21.98,21.52,21.52,21.62,0.08,0.37,0.6979,411000,8939024.0,2170000000.0,1277967250.0
2017-12-08,'300442,∆’¿ˆ ¢,21.62,21.8,21.27,21.45,21.25,0.37,1.7412,0.9532,561367,12144895.53,2162000000.0,1273255850.0
2017-12-07,'300442,∆’¿ˆ ¢,21.25,21.44,20.85,21.05,21.1,0.15,0.7109,0.6559,386299,8195769.01,2125000000.0,1251465625.0
2017-12-06,'300442,∆’¿ˆ ¢,21.1,21.3,20.6,20.74,20.9,0.2,0.9569,1.013,596579,12458456.5,2110000000.0,1242631750.0
2017-12-05,'300442,∆’¿ˆ ¢,20.9,21.86,20.74,21.5,21.74,-0.84,-3.8638,0.9592,564882,11956457.86,2090000000.0,1230853250.0
2017-12-04,'300442,∆’¿ˆ ¢,21.74,22.79,21.5,22.58,22.53,-0.79,-3.5064,0.8322,490125,10880780.0,2174000000.0,1280322950.0
2017-12-01,'300442,∆’¿ˆ ¢,22.53,22.7,22.31,22.49,22.39,0.14,0.6253,0.5257,309600,6999792.0,2253000000.0,1326848025.0
2017-11-30,'300442,∆’¿ˆ ¢,22.39,22.58,22.31,22.39,22.39,0.0,0.0,0.434,255600,5736553.04,2239000000.0,1318603075.0
2017-11-29,'300442,∆’¿ˆ ¢,22.39,22.75,22.08,22.68,22.68,-0.29,-1.2787,0.447,263246,5899269.58,2239000000.0,1318603075.0
2017-11-28,'300442,∆’¿ˆ ¢,22.68,22.77,22.2,22.22,22.41,0.27,1.2048,0.5375,316566,7146022.36,2268000000.0,1335681900.0
2017-11-27,'300442,∆’¿ˆ ¢,22.41,22.95,22.38,22.56,22.61,-0.2,-0.8846,0.979,576566,13078404.06,2241000000.0,1319780925.0
2017-11-24,'300442,∆’¿ˆ ¢,22.61,22.61,22.2,22.31,22.31,0.3,1.3447,0.6335,373100,8370000.34,2261000000.0,1331559425.0
2017-11-23,'300442,∆’¿ˆ ¢,22.31,22.65,22.0,22.33,22.33,-0.02,-0.0896,0.7094,417807,9344430.35,2231000000.0,1313891675.0
2017-11-22,'300442,∆’¿ˆ ¢,22.33,22.6,22.2,22.35,22.32,0.01,0.0448,0.757,445800,9980460.0,2233000000.0,1315069525.0
2017-11-21,'300442,∆’¿ˆ ¢,22.32,22.87,22.18,22.87,22.83,-0.51,-2.2339,1.1697,688871,15464336.93,2232000000.0,1314480600.0
2017-11-20,'300442,∆’¿ˆ ¢,22.83,22.84,21.82,22.84,22.82,0.01,0.0438,0.9608,565868,12615927.62,2283000000.0,1344515775.0
2017-11-17,'300442,∆’¿ˆ ¢,22.82,24.31,22.65,24.31,24.31,-1.49,-6.1292,1.1096,653500,15389657.0,2282000000.0,1343926850.0
2017-11-16,'300442,∆’¿ˆ ¢,24.31,24.54,24.26,24.26,24.26,0.05,0.2061,0.6923,407709,9941814.33,2431000000.0,1431676675.0
2017-11-15,'300442,∆’¿ˆ ¢,24.26,24.67,24.2,24.54,24.59,-0.33,-1.342,0.7271,428200,10434243.0,2426000000.0,1428732050.0
2017-11-14,'300442,∆’¿ˆ ¢,24.59,25.03,24.5,24.88,24.95,-0.36,-1.4429,0.9024,531425,13108005.5,2459000000.0,1448166575.0
2017-11-13,'300442,∆’¿ˆ ¢,24.95,25.09,24.81,24.81,25.02,-0.07,-0.2798,0.5725,337172,8410317.72,2495000000.0,1469367875.0
2017-11-10,'300442,∆’¿ˆ ¢,25.02,25.14,24.85,25.0,25.11,-0.09,-0.3584,0.73,429900,10743930.0,2502000000.0,1473490350.0
2017-11-09,'300442,∆’¿ˆ ¢,25.11,25.88,24.76,24.97,25.08,0.03,0.1196,1.548,911651,22985398.08,2511000000.0,1478790675.0
2017-11-08,'300442,∆’¿ˆ ¢,25.08,25.08,24.4,24.4,24.52,0.56,2.2838,0.95,559491,13846834.41,2508000000.0,1477023900.0
2017-11-07,'300442,∆’¿ˆ ¢,24.52,24.52,24.23,24.38,24.35,0.17,0.6982,0.6588,387984,9447543.3,2452000000.0,1444044100.0
2017-11-06,'300442,∆’¿ˆ ¢,24.35,24.35,23.8,24.05,24.05,0.3,1.2474,0.8311,489468,11808426.42,2435000000.0,1434032375.0
2017-11-03,'300442,∆’¿ˆ ¢,24.05,24.5,23.92,24.5,24.35,-0.3,-1.232,1.7988,1059360,25619986.8,2405000000.0,1416364625.0
2017-11-02,'300442,∆’¿ˆ ¢,24.35,24.95,24.34,24.82,24.88,-0.53,-2.1302,1.0209,601246,14776808.87,2435000000.0,1434032375.0
2017-11-01,'300442,∆’¿ˆ ¢,24.88,25.27,24.8,25.27,25.1,-0.22,-0.8765,0.746,439367,10988231.59,2488000000.0,1465245400.0
2017-10-31,'300442,∆’¿ˆ ¢,25.1,25.18,24.68,24.96,24.8,0.3,1.2097,0.5393,317623,7908741.19,2510000000.0,1478201750.0
2017-10-30,'300442,∆’¿ˆ ¢,24.8,26.1,24.8,25.87,25.79,-0.99,-3.8387,0.9587,564574,14152416.94,2480000000.0,1460534000.0
2017-10-27,'300442,∆’¿ˆ ¢,25.79,26.06,25.65,25.88,25.93,-0.14,-0.5399,0.8595,506200,13068372.0,2579000000.0,1518837575.0
2017-10-26,'300442,∆’¿ˆ ¢,25.93,25.95,25.53,25.6,25.81,0.12,0.4649,0.7129,419824,10807392.6,2593000000.0,1527082525.0
2017-10-25,'300442,∆’¿ˆ ¢,25.81,25.9,25.47,25.47,25.45,0.36,1.4145,0.6621,389956,10033737.98,2581000000.0,1520015425.0
2017-10-24,'300442,∆’¿ˆ ¢,25.45,25.81,25.28,25.81,25.88,-0.43,-1.6615,0.7704,453715,11592979.04,2545000000.0,1498814125.0
2017-10-23,'300442,∆’¿ˆ ¢,25.88,25.94,25.39,25.5,25.52,0.36,1.4107,0.7304,430141,11023706.03,2588000000.0,1524137900.0
2017-10-20,'300442,∆’¿ˆ ¢,25.52,25.58,24.98,25.04,25.19,0.33,1.31,0.5391,317500,8052507.0,2552000000.0,1502936600.0
2017-10-19,'300442,∆’¿ˆ ¢,25.19,25.4,24.98,25.38,25.28,-0.09,-0.356,0.9417,554588,13968830.83,2519000000.0,1483502075.0
2017-10-18,'300442,∆’¿ˆ ¢,25.28,26.29,25.03,26.12,26.07,-0.79,-3.0303,0.8804,518500,13414918.67,2528000000.0,1488802400.0
2017-10-17,'300442,∆’¿ˆ ¢,26.07,26.27,25.87,26.01,25.99,0.08,0.3078,1.0005,589200,15341071.0,2607000000.0,1535327475.0
2017-10-16,'300442,∆’¿ˆ ¢,25.99,27.76,25.83,27.6,27.93,-1.94,-6.9459,2.9433,1733379,46031754.48,2599000000.0,1530616075.0
2017-10-13,'300442,∆’¿ˆ ¢,27.93,27.97,27.52,27.69,27.68,0.25,0.9032,1.3109,772029,21435433.25,2793000000.0,1644867525.0
2017-10-12,'300442,∆’¿ˆ ¢,27.68,27.78,27.26,27.73,27.79,-0.11,-0.3958,1.4343,844692,23269147.43,2768000000.0,1630144400.0
2017-10-11,'300442,∆’¿ˆ ¢,27.79,28.23,27.78,28.2,28.19,-0.4,-1.4189,1.5228,896837,25056397.09,2779000000.0,1636622575.0
2017-10-10,'300442,∆’¿ˆ ¢,28.19,28.28,27.7,27.99,27.86,0.33,1.1845,1.5066,887271,24920303.79,2819000000.0,1660179575.0
2017-10-09,'300442,∆’¿ˆ ¢,27.86,28.15,27.49,27.8,27.47,0.39,1.4197,1.2632,743939,20641555.36,2786000000.0,1640745050.0
2017-09-29,'300442,∆’¿ˆ ¢,27.47,27.59,27.31,27.35,27.32,0.15,0.549,0.6271,369295,10144302.95,2747000000.0,1617776975.0
2017-09-28,'300442,∆’¿ˆ ¢,27.32,27.61,27.2,27.2,27.27,0.05,0.1834,0.8383,493711,13535727.06,2732000000.0,1608943100.0
2017-09-27,'300442,∆’¿ˆ ¢,27.27,27.58,27.2,27.2,27.25,0.02,0.0734,1.1452,674432,18449370.3,2727000000.0,1605998475.0
2017-09-26,'300442,∆’¿ˆ ¢,27.25,28.19,26.71,28.01,27.98,-0.73,-2.609,1.7121,1008295,27742314.55,2725000000.0,1604820625.0
2017-09-25,'300442,∆’¿ˆ ¢,27.98,28.65,27.92,28.4,28.3,-0.32,-1.1307,2.3,1354505,38422856.72,2798000000.0,1647812150.0
2017-09-22,'300442,∆’¿ˆ ¢,28.3,28.61,27.65,27.75,27.75,0.55,1.982,3.114,1833933,51569948.73,2830000000.0,1666657750.0
2017-09-21,'300442,∆’¿ˆ ¢,27.75,28.17,27.3,27.33,27.2,0.55,2.0221,3.045,1793252,49881787.51,2775000000.0,1634266875.0
2017-09-20,'300442,∆’¿ˆ ¢,27.2,27.2,26.85,26.91,26.81,0.39,1.4547,0.9597,565192,15267359.91,2720000000.0,1601876000.0
2017-09-19,'300442,∆’¿ˆ ¢,26.81,27.3,26.8,27.08,27.1,-0.29,-1.0701,1.1226,661106,17807240.61,2681000000.0,1578907925.0
2017-09-18,'300442,∆’¿ˆ ¢,27.1,27.12,26.58,26.82,26.82,0.28,1.044,1.0904,642176,17222708.07,2710000000.0,1595986750.0
2017-09-15,'300442,∆’¿ˆ ¢,26.82,27.19,26.69,26.93,26.93,-0.11,-0.4085,0.9395,553289,14917290.1,2682000000.0,1579496850.0
2017-09-14,'300442,∆’¿ˆ ¢,26.93,27.51,26.93,27.38,27.42,-0.49,-1.787,0.9436,555700,15115685.0,2693000000.0,1585975025.0
2017-09-13,'300442,∆’¿ˆ ¢,27.42,27.6,27.13,27.14,27.37,0.05,0.1827,0.931,548312,14990240.01,2742000000.0,1614832350.0
2017-09-12,'300442,∆’¿ˆ ¢,27.37,28.45,27.23,27.72,27.71,-0.34,-1.227,2.6795,1578014,44025341.45,2737000000.0,1611887725.0
2017-09-11,'300442,∆’¿ˆ ¢,27.71,28.08,27.02,27.02,27.25,0.46,1.6881,2.5403,1496030,41365488.03,2771000000.0,1631911175.0
2017-09-08,'300442,∆’¿ˆ ¢,27.25,27.47,26.75,26.75,26.92,0.33,1.2259,1.9261,1134341,30789310.2,2725000000.0,1604820625.0
2017-09-07,'300442,∆’¿ˆ ¢,26.92,27.48,26.75,26.88,26.94,-0.02,-0.0742,2.2161,1305104,35382580.85,2692000000.0,1585386100.0
2017-09-06,'300442,∆’¿ˆ ¢,26.94,26.98,26.46,26.52,26.6,0.34,1.2782,1.3484,794126,21159791.9,2694000000.0,1586563950.0
2017-09-05,'300442,∆’¿ˆ ¢,26.6,26.94,26.42,26.68,26.74,-0.14,-0.5236,1.2128,714260,18999486.8,2660000000.0,1566540500.0
2017-09-04,'300442,∆’¿ˆ ¢,26.74,27.07,26.5,26.86,26.93,-0.19,-0.7055,1.5807,930922,24875455.13,2674000000.0,1574785450.0
2017-09-01,'300442,∆’¿ˆ ¢,26.93,27.18,26.2,26.5,26.35,0.58,2.2011,2.9492,1736837,46558512.16,2693000000.0,1585975025.0
2017-08-31,'300442,∆’¿ˆ ¢,26.35,26.81,25.82,25.82,25.91,0.44,1.6982,1.9315,1137526,29911288.86,2635000000.0,1551817375.0
2017-08-30,'300442,∆’¿ˆ ¢,25.91,26.3,25.89,26.09,26.08,-0.17,-0.6518,1.3333,785222,20491912.78,2591000000.0,1525904675.0
2017-08-29,'300442,∆’¿ˆ ¢,26.08,26.28,25.89,26.06,26.1,-0.02,-0.0766,1.3029,767304,19973859.22,2608000000.0,1535916400.0
2017-08-28,'300442,∆’¿ˆ ¢,26.1,26.31,25.58,25.7,25.6,0.5,1.9531,1.9764,1163974,30239514.88,2610000000.0,1537094250.0
2017-08-25,'300442,∆’¿ˆ ¢,25.6,25.68,25.05,25.25,25.25,0.35,1.3861,1.2409,730776,18638593.5,2560000000.0,1507648000.0
2017-08-24,'300442,∆’¿ˆ ¢,25.25,25.39,25.13,25.13,25.38,-0.13,-0.5122,0.8338,491017,12401219.04,2525000000.0,1487035625.0
2017-08-23,'300442,∆’¿ˆ ¢,25.38,25.5,25.16,25.2,25.45,-0.07,-0.275,0.7883,464250,11758276.0,2538000000.0,1494691650.0
2017-08-22,'300442,∆’¿ˆ ¢,25.45,25.79,25.32,25.78,25.74,-0.29,-1.1267,0.8755,515608,13136697.28,2545000000.0,1498814125.0
2017-08-21,'300442,∆’¿ˆ ¢,25.74,25.8,25.41,25.52,25.42,0.32,1.2589,1.0877,640549,16420324.75,2574000000.0,1515892950.0
2017-08-18,'300442,∆’¿ˆ ¢,25.42,25.8,25.28,25.8,25.76,-0.34,-1.3199,1.1482,676229,17237267.64,2542000000.0,1497047350.0
2017-08-17,'300442,∆’¿ˆ ¢,25.76,25.8,25.37,25.53,25.52,0.24,0.9404,1.4728,867393,22215108.6,2576000000.0,1517070800.0
2017-08-16,'300442,∆’¿ˆ ¢,25.52,25.75,25.09,25.1,25.05,0.47,1.8762,1.8294,1077380,27486399.88,2552000000.0,1502936600.0
2017-08-15,'300442,∆’¿ˆ ¢,25.05,25.15,24.88,24.89,24.99,0.06,0.2401,0.7875,463800,11585321.0,2505000000.0,1475257125.0
2017-08-14,'300442,∆’¿ˆ ¢,24.99,24.99,24.09,24.09,24.2,0.79,3.2645,0.9755,574515,14225656.8,2499000000.0,1471723575.0
2017-08-11,'300442,∆’¿ˆ ¢,24.2,24.55,24.18,24.2,24.6,-0.4,-1.626,0.9748,574066,13989454.68,2420000000.0,1425198500.0
2017-08-10,'300442,∆’¿ˆ ¢,24.6,25.3,24.5,25.3,25.24,-0.64,-2.5357,1.1908,701300,17395438.0,2460000000.0,1448755500.0
2017-08-09,'300442,∆’¿ˆ ¢,25.24,25.38,25.15,25.38,25.35,-0.11,-0.4339,0.8427,496300,12524021.0,2524000000.0,1486446700.0
2017-08-08,'300442,∆’¿ˆ ¢,25.35,25.41,24.75,25.05,25.16,0.19,0.7552,1.4018,825572,20796640.57,2535000000.0,1492924875.0
