»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-03-13,'002253,¥®¥Û÷« §,18.3,18.71,18.07,18.28,18.46,-0.16,-0.8667,2.2982,5185296,95231385.61,4128957538.5,4128957538.5
2018-03-12,'002253,¥®¥Û÷« §,18.46,19.45,18.22,18.22,17.87,0.59,3.3016,3.8064,8588173,160273906.39,4165057713.7,4165057713.7
2018-03-09,'002253,¥®¥Û÷« §,17.87,17.93,17.33,17.34,17.36,0.51,2.9378,2.2423,5059130,89597819.99,4031938317.65,4031938317.65
2018-03-08,'002253,¥®¥Û÷« §,17.36,17.59,17.21,17.4,17.51,-0.15,-0.8567,1.335,3012220,52213864.65,3916869009.2,3916869009.2
2018-03-07,'002253,¥®¥Û÷« §,17.51,17.83,17.46,17.75,17.88,-0.37,-2.0694,1.4639,3302995,58201991.78,3950712923.45,3950712923.45
2018-03-06,'002253,¥®¥Û÷« §,17.88,17.96,17.3,17.5,17.55,0.33,1.8803,2.6264,5925777,104573201.37,4034194578.6,4034194578.6
2018-03-05,'002253,¥®¥Û÷« §,17.55,17.8,17.11,17.59,17.45,0.1,0.5731,1.4729,3323324,57857635.5,3959737967.25,3959737967.25
2018-03-02,'002253,¥®¥Û÷« §,17.45,18.12,16.99,17.18,17.3,0.15,0.8671,2.7197,6136404,107177055.98,3937175357.75,3937175357.75
2018-03-01,'002253,¥®¥Û÷« §,17.3,17.4,16.41,16.58,16.65,0.65,3.9039,2.5565,5768084,98343995.33,3903331443.5,3903331443.5
2018-02-28,'002253,¥®¥Û÷« §,16.65,16.78,16.11,16.3,16.5,0.15,0.9091,1.6383,3696533,60985907.57,3756674481.75,3756674481.75
2018-02-27,'002253,¥®¥Û÷« §,16.5,16.8,16.22,16.39,16.35,0.15,0.9174,1.6784,3786886,62565946.1,3722830567.5,3722830567.5
2018-02-26,'002253,¥®¥Û÷« §,16.35,16.42,15.88,15.95,15.85,0.5,3.1546,1.346,3037026,49141537.56,3688986653.25,3688986653.25
2018-02-23,'002253,¥®¥Û÷« §,15.85,15.99,15.62,15.8,15.8,0.05,0.3165,0.6709,1513725,23946081.0,3576173605.75,3576173605.75
2018-02-22,'002253,¥®¥Û÷« §,15.8,15.85,15.51,15.8,15.47,0.33,2.1332,0.8204,1850958,29139079.82,3564892301.0,3564892301.0
2018-02-14,'002253,¥®¥Û÷« §,15.47,15.65,15.4,15.43,15.54,-0.07,-0.4505,0.4979,1123301,17382557.94,3490435689.65,3490435689.65
2018-02-13,'002253,¥®¥Û÷« §,15.54,15.96,15.45,15.86,15.68,-0.14,-0.8929,1.1116,2508048,39204807.24,3506229516.3,3506229516.3
2018-02-12,'002253,¥®¥Û÷« §,15.68,15.88,14.88,14.95,14.69,0.99,6.7393,1.5726,3548092,54923571.86,3537817169.6,3537817169.6
2018-02-09,'002253,¥®¥Û÷« §,14.69,14.95,14.25,14.68,15.15,-0.46,-3.0363,1.1489,2592167,37985123.09,3314447335.55,3314447335.55
2018-02-08,'002253,¥®¥Û÷« §,15.15,15.36,14.84,14.98,14.85,0.3,2.0202,0.9149,2064305,31265399.42,3418235339.25,3418235339.25
2018-02-07,'002253,¥®¥Û÷« §,14.85,15.23,14.19,15.1,14.83,0.02,0.1349,1.3683,3087319,45994359.19,3350547510.75,3350547510.75
2018-02-06,'002253,¥®¥Û÷« §,14.83,16.18,14.83,16.05,16.48,-1.65,-10.0121,2.3436,5287763,81396578.26,3346034988.85,3346034988.85
2018-02-05,'002253,¥®¥Û÷« §,16.48,16.69,16.18,16.4,16.88,-0.4,-2.3697,0.87,1962918,32375276.51,3718318045.6,3718318045.6
2018-02-02,'002253,¥®¥Û÷« §,16.88,17.39,16.26,17.39,17.3,-0.42,-2.4277,1.0286,2320860,39123441.7,3808568483.6,3808568483.6
2018-02-01,'002253,¥®¥Û÷« §,17.3,18.4,17.2,18.12,18.11,-0.81,-4.4727,1.2631,2849840,50396629.37,3903331443.5,3903331443.5
2018-01-31,'002253,¥®¥Û÷« §,18.11,18.91,18.05,18.87,18.74,-0.63,-3.3618,1.1178,2522046,46268304.62,4086088580.45,4086088580.45
2018-01-30,'002253,¥®¥Û÷« §,18.74,18.91,18.62,18.74,18.74,0.0,0.0,0.625,1410270,26460421.65,4228233020.3,4228233020.3
2018-01-29,'002253,¥®¥Û÷« §,18.74,19.26,18.63,19.26,19.27,-0.53,-2.7504,1.2236,2760852,52066336.32,4228233020.3,4228233020.3
2018-01-26,'002253,¥®¥Û÷« §,19.27,19.5,19.22,19.33,19.06,0.21,1.1018,1.1897,2684334,51924097.92,4347814850.65,4347814850.65
2018-01-25,'002253,¥®¥Û÷« §,19.06,19.37,19.02,19.04,19.24,-0.18,-0.9356,1.2596,2841898,54641690.63,4300433370.7,4300433370.7
2018-01-24,'002253,¥®¥Û÷« §,19.24,19.33,18.82,18.86,18.99,0.25,1.3165,1.3989,3156389,60401619.85,4341046067.8,4341046067.8
2018-01-23,'002253,¥®¥Û÷« §,18.99,19.24,18.94,19.21,19.21,-0.22,-1.1452,0.9828,2217500,42230358.36,4284639544.05,4284639544.05
2018-01-22,'002253,¥®¥Û÷« §,19.21,19.56,18.14,18.67,18.69,0.52,2.7822,1.8257,4119192,78521076.35,4334277284.95,4334277284.95
2018-01-19,'002253,¥®¥Û÷« §,18.69,19.08,18.66,18.72,18.67,0.02,0.1071,1.0323,2329108,43829245.52,4216951715.55,4216951715.55
2018-01-18,'002253,¥®¥Û÷« §,18.67,18.98,18.61,18.72,18.79,-0.12,-0.6386,0.9856,2223832,41740459.44,4212439193.65,4212439193.65
2018-01-17,'002253,¥®¥Û÷« §,18.79,19.35,18.06,19.33,19.35,-0.56,-2.8941,1.8932,4271553,79369512.02,4239514325.05,4239514325.05
2018-01-16,'002253,¥®¥Û÷« §,19.35,19.91,19.16,19.88,19.76,-0.41,-2.0749,1.5082,3402983,66422555.53,4365864938.25,4365864938.25
2018-01-15,'002253,¥®¥Û÷« §,19.76,20.59,19.6,20.59,20.64,-0.88,-4.2636,1.5205,3430678,68866979.3,4458371637.2,4458371637.2
2018-01-12,'002253,¥®¥Û÷« §,20.64,20.99,20.61,20.99,21.0,-0.36,-1.7143,1.0484,2365415,49143332.94,4656922600.8,4656922600.8
2018-01-11,'002253,¥®¥Û÷« §,21.0,21.15,20.22,20.48,20.49,0.51,2.489,1.8291,4126925,85764045.56,4738147995.0,4738147995.0
2018-01-10,'002253,¥®¥Û÷« §,20.49,20.66,20.35,20.45,20.54,-0.05,-0.2434,0.7575,1709011,35009846.8,4623078686.55,4623078686.55
2018-01-09,'002253,¥®¥Û÷« §,20.54,20.75,20.51,20.65,20.75,-0.21,-1.012,0.8698,1962541,40424311.82,4634359991.3,4634359991.3
2018-01-08,'002253,¥®¥Û÷« §,20.75,20.98,20.6,20.9,20.83,-0.08,-0.3841,0.7973,1798935,37199331.86,4681741471.25,4681741471.25
2018-01-05,'002253,¥®¥Û÷« §,20.83,20.95,20.71,20.74,20.75,0.08,0.3855,0.7821,1764664,36730114.57,4699791558.85,4699791558.85
2018-01-04,'002253,¥®¥Û÷« §,20.75,20.86,20.7,20.86,20.87,-0.12,-0.575,0.8113,1830575,37979038.55,4681741471.25,4681741471.25
2018-01-03,'002253,¥®¥Û÷« §,20.87,20.95,20.5,20.64,20.64,0.23,1.1143,1.2189,2750101,57066173.53,4708816602.65,4708816602.65
2018-01-02,'002253,¥®¥Û÷« §,20.64,20.65,20.42,20.59,20.47,0.17,0.8305,0.7514,1695365,34818849.18,4656922600.8,4656922600.8
2017-12-29,'002253,¥®¥Û÷« §,20.47,20.48,20.2,20.31,20.31,0.16,0.7878,0.6155,1388705,28291901.12,4618566164.65,4618566164.65
2017-12-28,'002253,¥®¥Û÷« §,20.31,20.68,20.28,20.42,20.28,0.03,0.1479,0.8474,1911915,39165600.66,4582465989.45,4582465989.45
2017-12-27,'002253,¥®¥Û÷« §,20.28,20.69,20.24,20.69,20.54,-0.26,-1.2658,0.7164,1616300,32957859.89,4575697206.6,4575697206.6
2017-12-26,'002253,¥®¥Û÷« §,20.54,20.54,20.22,20.22,20.4,0.14,0.6863,0.7165,1616641,32950414.82,4634359991.3,4634359991.3
2017-12-25,'002253,¥®¥Û÷« §,20.4,20.85,20.38,20.81,20.81,-0.41,-1.9702,0.8579,1935540,39676570.49,4602772338.0,4602772338.0
2017-12-22,'002253,¥®¥Û÷« §,20.81,21.17,20.81,20.99,20.98,-0.17,-0.8103,0.7493,1690645,35394648.45,4695279036.95,4695279036.95
2017-12-21,'002253,¥®¥Û÷« §,20.98,21.4,20.79,21.4,21.21,-0.23,-1.0844,1.1171,2520371,52924330.69,4733635473.1,4733635473.1
2017-12-20,'002253,¥®¥Û÷« §,21.21,21.59,21.18,21.45,21.53,-0.32,-1.4863,0.8668,1955671,41679254.78,4785529474.95,4785529474.95
2017-12-19,'002253,¥®¥Û÷« §,21.53,21.82,21.37,21.37,21.37,0.16,0.7487,1.0941,2468471,53359941.93,4857729825.35,4857729825.35
2017-12-18,'002253,¥®¥Û÷« §,21.37,21.88,21.2,21.66,21.88,-0.51,-2.3309,1.4178,3198877,68600203.77,4821629650.15,4821629650.15
2017-12-15,'002253,¥®¥Û÷« §,21.88,22.57,21.08,21.12,20.82,1.06,5.0913,3.1585,7126477,156187753.06,4936698958.6,4936698958.6
2017-12-14,'002253,¥®¥Û÷« §,20.82,20.95,20.6,20.9,20.95,-0.13,-0.6205,0.7314,1650310,34289710.2,4697535297.9,4697535297.9
2017-12-13,'002253,¥®¥Û÷« §,20.95,21.04,20.83,21.02,20.85,0.1,0.4796,0.6177,1393677,29177277.76,4726866690.25,4726866690.25
2017-12-12,'002253,¥®¥Û÷« §,20.85,21.34,20.75,21.16,21.25,-0.4,-1.8824,0.9773,2205096,46278458.7,4704304080.75,4704304080.75
2017-12-11,'002253,¥®¥Û÷« §,21.25,21.49,21.01,21.01,20.97,0.28,1.3352,0.8961,2021765,43060432.78,4794554518.75,4794554518.75
2017-12-08,'002253,¥®¥Û÷« §,20.97,21.04,20.69,20.7,20.7,0.27,1.3043,0.8496,1916963,40127537.19,4731379212.15,4731379212.15
2017-12-07,'002253,¥®¥Û÷« §,20.7,20.99,20.59,20.73,20.84,-0.14,-0.6718,0.8691,1960865,40775729.3,4670460166.5,4670460166.5
2017-12-06,'002253,¥®¥Û÷« §,20.84,20.94,20.11,20.6,20.72,0.12,0.5792,1.3194,2976991,61137453.1,4702047819.8,4702047819.8
2017-12-05,'002253,¥®¥Û÷« §,20.72,21.96,20.55,21.87,21.9,-1.18,-5.3881,1.9848,4478294,94665065.32,4674972688.4,4674972688.4
2017-12-04,'002253,¥®¥Û÷« §,21.9,22.22,21.85,22.16,22.2,-0.3,-1.3514,0.9553,2155323,47337981.66,4941211480.5,4941211480.5
2017-12-01,'002253,¥®¥Û÷« §,22.2,22.28,21.8,21.9,21.9,0.3,1.3699,1.1402,2572600,56976048.5,5008899309.0,5008899309.0
2017-11-30,'002253,¥®¥Û÷« §,21.9,22.18,21.8,22.0,21.98,-0.08,-0.364,0.7926,1788381,39265690.53,4941211480.5,4941211480.5
2017-11-29,'002253,¥®¥Û÷« §,21.98,22.2,21.76,22.19,22.2,-0.22,-0.991,1.0442,2356090,51600314.92,4959261568.1,4959261568.1
2017-11-28,'002253,¥®¥Û÷« §,22.2,22.29,21.71,21.71,21.74,0.46,2.1159,1.0372,2340214,51528183.57,5008899309.0,5008899309.0
2017-11-27,'002253,¥®¥Û÷« §,21.74,22.08,21.72,21.81,21.78,-0.04,-0.1837,0.8122,1832500,40093707.43,4905111305.3,4905111305.3
2017-11-24,'002253,¥®¥Û÷« §,21.78,21.93,21.57,21.6,21.77,0.01,0.0459,0.8887,2005033,43746457.78,4914136349.1,4914136349.1
2017-11-23,'002253,¥®¥Û÷« §,21.77,22.23,21.75,22.01,22.34,-0.57,-2.5515,1.6242,3664681,80354614.7,4911880088.15,4911880088.15
2017-11-22,'002253,¥®¥Û÷« §,22.34,22.85,21.88,22.12,22.04,0.3,1.3612,1.8767,4234309,95090268.61,5040486962.3,5040486962.3
2017-11-21,'002253,¥®¥Û÷« §,22.04,22.55,21.77,22.35,22.41,-0.37,-1.651,1.5948,3598331,79530892.06,4972799133.8,4972799133.8
2017-11-20,'002253,¥®¥Û÷« §,22.41,22.43,21.55,22.03,22.02,0.39,1.7711,1.3583,3064626,67664524.36,5056280788.95,5056280788.95
2017-11-17,'002253,¥®¥Û÷« §,22.02,23.04,21.71,23.0,23.12,-1.1,-4.7578,2.633,5940741,133881904.65,4968286611.9,4968286611.9
2017-11-16,'002253,¥®¥Û÷« §,23.12,23.65,23.01,23.01,23.07,0.05,0.2167,1.6707,3769481,88236012.7,5216475316.4,5216475316.4
2017-11-15,'002253,¥®¥Û÷« §,23.07,23.81,23.01,23.81,23.99,-0.92,-3.8349,2.2336,5039472,117578200.02,5205194011.65,5205194011.65
2017-11-14,'002253,¥®¥Û÷« §,23.99,24.63,23.91,24.26,24.5,-0.51,-2.0816,2.4214,5463226,132640806.46,5412770019.05,5412770019.05
2017-11-13,'002253,¥®¥Û÷« §,24.5,24.6,23.35,23.66,23.81,0.69,2.8979,3.4765,7843822,189534628.06,5527839327.5,5527839327.5
2017-11-10,'002253,¥®¥Û÷« §,23.81,24.27,23.78,24.13,24.06,-0.25,-1.0391,1.7391,3923897,94011057.82,5372157321.95,5372157321.95
2017-11-09,'002253,¥®¥Û÷« §,24.06,24.14,23.81,24.08,24.24,-0.18,-0.7426,1.8178,4101540,98286974.84,5428563845.7,5428563845.7
2017-11-08,'002253,¥®¥Û÷« §,24.24,24.66,24.18,24.62,24.62,-0.38,-1.5435,3.0181,6809649,166032610.72,5469176542.8,5469176542.8
2017-11-07,'002253,¥®¥Û÷« §,24.62,24.65,23.75,23.93,23.94,0.68,2.8404,3.1754,7164514,174086739.23,5554914458.9,5554914458.9
2017-11-06,'002253,¥®¥Û÷« §,23.94,24.69,23.6,23.65,22.96,0.98,4.2683,3.2192,7263290,174794740.64,5401488714.3,5401488714.3
2017-11-03,'002253,¥®¥Û÷« §,22.96,23.36,22.8,23.3,23.35,-0.39,-1.6702,1.2612,2845680,65654685.18,5180375141.2,5180375141.2
2017-11-02,'002253,¥®¥Û÷« §,23.35,23.6,22.81,23.13,23.15,0.2,0.8639,1.8111,4086348,95122758.29,5268369318.25,5268369318.25
2017-11-01,'002253,¥®¥Û÷« §,23.15,23.44,23.03,23.06,23.09,0.06,0.2599,1.5475,3491491,81133130.78,5223244099.25,5223244099.25
2017-10-31,'002253,¥®¥Û÷« §,23.09,23.22,22.82,23.05,23.06,0.03,0.1301,1.4219,3208174,73924548.45,5209706533.55,5209706533.55
2017-10-30,'002253,¥®¥Û÷« §,23.06,23.98,22.61,23.86,24.0,-0.94,-3.9167,2.1141,4769947,110234766.24,5202937750.7,5202937750.7
2017-10-27,'002253,¥®¥Û÷« §,24.0,24.41,23.95,24.39,24.32,-0.32,-1.3158,1.3921,3140918,75773273.1,5415026280.0,5415026280.0
2017-10-26,'002253,¥®¥Û÷« §,24.32,24.45,23.94,24.17,24.17,0.15,0.6206,1.4942,3371335,81637808.43,5487226630.4,5487226630.4
2017-10-25,'002253,¥®¥Û÷« §,24.17,24.2,23.82,24.0,23.99,0.18,0.7503,1.3767,3106137,74693417.25,5453382716.15,5453382716.15
2017-10-24,'002253,¥®¥Û÷« §,23.99,24.5,23.65,24.47,24.48,-0.49,-2.0016,2.0125,4540827,108960193.94,5412770019.05,5412770019.05
2017-10-23,'002253,¥®¥Û÷« §,24.48,24.78,24.41,24.58,24.55,-0.07,-0.2851,1.1168,2519746,61814540.17,5523326805.6,5523326805.6
2017-10-20,'002253,¥®¥Û÷« §,24.55,24.57,24.13,24.33,24.28,0.27,1.112,1.3226,2984106,72925026.51,5539120632.25,5539120632.25
2017-10-19,'002253,¥®¥Û÷« §,24.28,24.66,24.01,24.2,24.14,0.14,0.58,1.629,3675489,89224838.18,5478201586.6,5478201586.6
2017-10-18,'002253,¥®¥Û÷« §,24.14,25.26,24.09,24.91,25.01,-0.87,-3.4786,2.2318,5035626,124639156.76,5446613933.3,5446613933.3
2017-10-17,'002253,¥®¥Û÷« §,25.01,25.96,24.81,25.95,26.43,-1.42,-5.3727,3.4556,7796672,196567665.76,5642908635.95,5642908635.95
2017-10-16,'002253,¥®¥Û÷« §,26.43,26.98,26.2,26.35,26.26,0.17,0.6474,4.0464,9129751,243116421.8,5963297690.85,5963297690.85
2017-10-13,'002253,¥®¥Û÷« §,26.26,26.45,25.91,26.45,26.5,-0.24,-0.9057,1.8502,4174536,109158606.23,5924941254.7,5924941254.7
2017-10-12,'002253,¥®¥Û÷« §,26.5,27.07,26.01,26.34,26.27,0.23,0.8755,2.7938,6303531,167739216.86,5979091517.5,5979091517.5
2017-10-11,'002253,¥®¥Û÷« §,26.27,26.75,26.21,26.75,26.78,-0.51,-1.9044,2.4669,5565980,146840520.68,5927197515.65,5927197515.65
2017-10-10,'002253,¥®¥Û÷« §,26.78,26.86,26.33,26.49,26.54,0.24,0.9043,3.3078,7463163,198701531.01,6042266824.1,6042266824.1
2017-10-09,'002253,¥®¥Û÷« §,26.54,26.57,25.58,25.85,25.39,1.15,4.5293,3.7654,8495643,222298013.88,5988116561.3,5988116561.3
2017-09-29,'002253,¥®¥Û÷« §,25.39,25.48,25.08,25.22,25.23,0.16,0.6342,1.5961,3601209,91001632.97,5728646552.05,5728646552.05
2017-09-28,'002253,¥®¥Û÷« §,25.23,25.86,25.22,25.44,25.54,-0.31,-1.2138,1.6164,3646914,93289972.8,5692546376.85,5692546376.85
2017-09-27,'002253,¥®¥Û÷« §,25.54,25.59,25.09,25.32,25.3,0.24,0.9486,1.6395,3699119,93754593.44,5762490466.3,5762490466.3
2017-09-26,'002253,¥®¥Û÷« §,25.3,25.67,24.9,25.44,25.45,-0.15,-0.5894,2.0035,4520420,113785489.65,5708340203.5,5708340203.5
2017-09-25,'002253,¥®¥Û÷« §,25.45,25.96,25.43,25.66,25.64,-0.19,-0.741,1.4612,3296941,84857497.64,5742184117.75,5742184117.75
2017-09-22,'002253,¥®¥Û÷« §,25.64,26.12,25.58,25.71,25.91,-0.27,-1.0421,1.6224,3660569,94409350.59,5785053075.8,5785053075.8
2017-09-21,'002253,¥®¥Û÷« §,25.91,26.71,25.9,26.26,26.5,-0.59,-2.2264,2.7023,6097184,160607087.56,5845972121.45,5845972121.45
2017-09-20,'002253,¥®¥Û÷« §,26.5,26.55,25.76,25.81,25.99,0.51,1.9623,2.7423,6187251,162192539.07,5979091517.5,5979091517.5
2017-09-19,'002253,¥®¥Û÷« §,25.99,26.47,25.96,26.36,26.26,-0.27,-1.0282,2.159,4871308,127808732.83,5864022209.05,5864022209.05
2017-09-18,'002253,¥®¥Û÷« §,26.26,26.26,25.61,25.7,25.76,0.5,1.941,2.0679,4665684,121497242.56,5924941254.7,5924941254.7
2017-09-15,'002253,¥®¥Û÷« §,25.76,26.4,25.55,26.4,26.55,-0.79,-2.9755,3.3941,7658017,199506959.51,5812128207.2,5812128207.2
2017-09-14,'002253,¥®¥Û÷« §,26.55,27.27,26.38,26.9,26.88,-0.33,-1.2277,3.1253,7051517,188616785.15,5990372822.25,5990372822.25
2017-09-13,'002253,¥®¥Û÷« §,26.88,27.28,26.7,27.0,27.31,-0.43,-1.5745,3.0089,6788762,182663537.21,6064829433.6,6064829433.6
2017-09-12,'002253,¥®¥Û÷« §,27.31,27.49,26.23,26.53,26.52,0.79,2.9789,5.9237,13365479,360217448.6,6161848654.45,6161848654.45
2017-09-11,'002253,¥®¥Û÷« §,26.52,26.6,26.12,26.41,26.66,-0.14,-0.5251,2.8741,6484727,171091741.09,5983604039.4,5983604039.4
2017-09-08,'002253,¥®¥Û÷« §,26.66,27.05,26.38,26.61,26.8,-0.14,-0.5224,3.1355,7074601,189049119.92,6015191692.7,6015191692.7
2017-09-07,'002253,¥®¥Û÷« §,26.8,27.87,26.76,27.61,27.63,-0.83,-3.004,5.3905,12162391,332322114.32,6046779346.0,6046779346.0
2017-09-06,'002253,¥®¥Û÷« §,27.63,27.67,26.43,27.0,27.48,0.15,0.5459,7.1484,16128550,435316049.07,6234049004.85,6234049004.85
2017-09-05,'002253,¥®¥Û÷« §,27.48,27.99,27.02,27.28,27.78,-0.3,-1.0799,6.5715,14826933,405947179.41,6200205090.6,6200205090.6
2017-09-04,'002253,¥®¥Û÷« §,27.78,29.3,26.84,27.14,27.28,0.5,1.8328,11.4488,25831406,724079096.59,6267892919.1,6267892919.1
2017-09-01,'002253,¥®¥Û÷« §,27.28,27.3,25.52,25.8,26.02,1.26,4.8424,10.2245,23069040,612255071.6,6155079871.6,6155079871.6
2017-08-31,'002253,¥®¥Û÷« §,26.02,26.49,25.73,26.25,25.87,0.15,0.5798,7.5354,17001891,443207163.96,5870790991.9,5870790991.9
2017-08-30,'002253,¥®¥Û÷« §,25.87,26.53,24.66,24.8,24.64,1.23,4.9919,9.3424,21078986,544280206.53,5836947077.65,5836947077.65
2017-08-29,'002253,¥®¥Û÷« §,24.64,25.16,24.56,24.92,25.32,-0.68,-2.6856,4.4685,10082052,249418625.69,5559426980.8,5559426980.8
2017-08-28,'002253,¥®¥Û÷« §,25.32,26.0,24.66,24.66,24.54,0.78,3.1785,9.0628,20448116,519031535.53,5712852725.4,5712852725.4
2017-08-25,'002253,¥®¥Û÷« §,24.54,24.68,23.91,24.11,24.34,0.2,0.8217,4.0296,9091882,221542205.93,5536864371.3,5536864371.3
2017-08-24,'002253,¥®¥Û÷« §,24.34,24.97,24.2,24.44,24.07,0.27,1.1217,5.1853,11699413,287520341.35,5491739152.3,5491739152.3
2017-08-23,'002253,¥®¥Û÷« §,24.07,24.68,23.95,24.19,24.06,0.01,0.0416,3.3117,7472124,181556975.63,5430820106.65,5430820106.65
2017-08-22,'002253,¥®¥Û÷« §,24.06,24.97,23.88,24.97,25.05,-0.99,-3.9521,5.1902,11710352,285388678.27,5428563845.7,5428563845.7
2017-08-21,'002253,¥®¥Û÷« §,25.05,25.29,24.25,24.25,24.51,0.54,2.2032,7.1054,16031652,398842032.85,5651933679.75,5651933679.75
2017-08-18,'002253,¥®¥Û÷« §,24.51,24.98,24.16,24.25,24.6,-0.09,-0.3659,8.541,19270829,471742655.96,5530095588.45,5530095588.45
2017-08-17,'002253,¥®¥Û÷« §,24.6,25.3,22.78,22.89,23.0,1.6,6.9565,11.2828,25456933,622798120.79,5550401937.0,5550401937.0
2017-08-16,'002253,¥®¥Û÷« §,23.0,23.37,22.11,22.2,22.31,0.69,3.0928,4.2775,9651175,220271232.1,5189400185.0,5189400185.0
2017-08-15,'002253,¥®¥Û÷« §,22.31,22.47,22.12,22.38,22.27,0.04,0.1796,1.4702,3317134,74036702.17,5033718179.45,5033718179.45
2017-08-14,'002253,¥®¥Û÷« §,22.27,22.4,21.6,21.6,21.53,0.74,3.4371,2.0292,4578480,101288257.25,5024693135.65,5024693135.65
2017-08-11,'002253,¥®¥Û÷« §,21.53,21.92,21.41,21.9,22.0,-0.47,-2.1364,1.729,3901049,84598700.3,4857729825.35,4857729825.35
2017-08-10,'002253,¥®¥Û÷« §,22.0,22.49,21.98,22.22,22.33,-0.33,-1.4778,1.5113,3409817,75539031.61,4963774090.0,4963774090.0
2017-08-09,'002253,¥®¥Û÷« §,22.33,22.59,22.25,22.51,22.63,-0.3,-1.3257,1.3717,3094847,69229356.43,5038230701.35,5038230701.35
2017-08-08,'002253,¥®¥Û÷« §,22.63,22.86,22.36,22.39,22.51,0.12,0.5331,1.5959,3600768,81472100.79,5105918529.85,5105918529.85
