хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2017-09-28,'300582,с╒╥иль,21.37,21.37,19.43,19.55,19.43,1.94,9.9846,12.1298,6004237,124711771.08,4329607047.96,1057815000.0
2017-09-27,'300582,с╒╥иль,19.43,19.65,19.01,19.09,19.09,0.34,1.781,4.2667,2112025,40944449.67,3847140000.0,961785000.0
2017-09-26,'300582,с╒╥иль,19.09,20.3,18.71,20.0,20.1,-1.01,-5.0249,8.471,4193130,81357330.93,3779820000.0,944955000.0
2017-09-25,'300582,с╒╥иль,20.1,20.91,20.1,20.7,20.7,-0.6,-2.8986,4.7779,2365056,48609262.27,3979800000.0,994950000.0
2017-09-22,'300582,с╒╥иль,20.7,20.88,20.02,20.45,20.44,0.26,1.272,6.6206,3277195,67169489.19,4098600000.0,1024650000.0
2017-09-21,'300582,с╒╥иль,20.44,21.1,20.43,21.04,21.04,-0.6,-2.8517,5.7993,2870650,59531090.0,4047120000.0,1011780000.0
2017-09-20,'300582,с╒╥иль,21.04,21.19,20.42,21.19,20.88,0.16,0.7663,7.128,3528374,73372862.81,4165920000.0,1041480000.0
2017-09-19,'300582,с╒╥иль,20.88,21.8,20.82,21.34,21.48,-0.6,-2.7933,9.477,4691129,99933156.54,4134240000.0,1033560000.0
2017-09-18,'300582,с╒╥иль,21.48,21.48,20.4,20.7,20.87,0.61,2.9229,10.0841,4991654,104771436.27,4253040000.0,1063260000.0
2017-09-15,'300582,с╒╥иль,20.87,21.18,20.65,20.7,20.8,0.07,0.3365,8.4154,4165601,87190743.89,4132260000.0,1033065000.0
2017-09-14,'300582,с╒╥иль,20.8,21.57,20.8,21.56,21.84,-1.04,-4.7619,13.9265,6893594,145782823.32,4118400000.0,1029600000.0
2017-09-13,'300582,с╒╥иль,21.84,21.99,20.91,21.53,21.95,-0.11,-0.5011,17.9267,8873726,189284258.07,4324320000.0,1081080000.0
2017-09-12,'300582,с╒╥иль,21.95,23.35,21.56,22.61,21.68,0.27,1.2454,37.0778,18353489,415620951.87,4346100000.0,1086525000.0
2017-09-11,'300582,с╒╥иль,21.68,21.68,19.81,20.0,19.71,1.97,9.9949,23.1858,11476980,241281638.48,4292640000.0,1073160000.0
2017-09-08,'300582,с╒╥иль,19.71,20.99,19.63,20.6,20.02,-0.31,-1.5485,23.8697,11815479,241253355.39,3902580000.0,975645000.0
2017-09-07,'300582,с╒╥иль,20.02,20.02,18.02,18.2,18.2,1.82,10.0,9.6533,4778362,92887585.06,3963960000.0,990990000.0
2017-09-06,'300582,с╒╥иль,18.2,18.2,17.65,17.9,18.05,0.15,0.831,5.2245,2586151,46465477.32,3603600000.0,900900000.0
2017-09-05,'300582,с╒╥иль,18.05,18.24,17.83,17.88,18.03,0.02,0.1109,4.0772,2018229,36452719.62,3573900000.0,893475000.0
2017-09-04,'300582,с╒╥иль,18.03,18.34,17.98,18.28,18.03,0.0,0.0,4.9462,2448386,44431812.05,3569940000.0,892485000.0
2017-09-01,'300582,с╒╥иль,18.03,18.39,17.9,18.39,18.25,-0.22,-1.2055,4.8425,2397060,43297854.4,3569940000.0,892485000.0
2017-08-31,'300582,с╒╥иль,18.25,18.4,17.53,17.71,17.57,0.68,3.8702,7.778,3850113,69313935.62,3613500000.0,903375000.0
2017-08-30,'300582,с╒╥иль,17.57,17.84,17.55,17.71,17.9,-0.33,-1.8436,4.8352,2393446,42201994.68,3478860000.0,869715000.0
2017-08-29,'300582,с╒╥иль,17.9,18.25,17.75,18.24,18.19,-0.29,-1.5943,6.3025,3119753,56027240.28,3544200000.0,886050000.0
2017-08-28,'300582,с╒╥иль,18.19,18.45,17.61,17.8,17.62,0.57,3.235,7.2082,3568055,64483666.35,3601620000.0,900405000.0
2017-08-25,'300582,с╒╥иль,17.62,17.85,17.3,17.49,17.4,0.22,1.2644,4.021,1990400,34988546.0,3488760000.0,872190000.0
2017-08-24,'300582,с╒╥иль,17.4,18.0,17.33,17.84,17.94,-0.54,-3.01,4.9306,2440667,43152115.89,3445200000.0,861300000.0
2017-08-23,'300582,с╒╥иль,17.94,18.09,17.52,17.66,17.72,0.22,1.2415,5.7596,2851026,50701021.34,3552120000.0,888030000.0
2017-08-22,'300582,с╒╥иль,17.72,18.18,17.53,18.12,18.12,-0.4,-2.2075,6.759,3345708,59433989.28,3508560000.0,877140000.0
2017-08-21,'300582,с╒╥иль,18.12,18.4,18.07,18.38,18.22,-0.1,-0.5488,5.905,2922992,53224510.41,3587760000.0,896940000.0
2017-08-18,'300582,с╒╥иль,18.22,19.0,18.22,18.99,19.19,-0.97,-5.0547,11.6767,5779987,106828007.25,3607560000.0,901890000.0
2017-08-17,'300582,с╒╥иль,19.19,19.8,18.47,18.88,18.06,1.13,6.2569,22.7754,11273804,215452351.04,3799620000.0,949905000.0
2017-08-16,'300582,с╒╥иль,18.06,18.06,16.6,16.6,16.42,1.64,9.9878,6.3162,3126510,54691501.65,3575880000.0,893970000.0
2017-08-15,'300582,с╒╥иль,16.42,16.42,15.71,15.9,15.92,0.5,3.1407,6.0551,2997298,48418809.08,3251160000.0,812790000.0
2017-08-14,'300582,с╒╥иль,15.92,16.03,15.42,15.46,15.46,0.46,2.9754,3.346,1656275,26180938.13,3152160000.0,788040000.0
2017-08-11,'300582,с╒╥иль,15.46,15.64,15.4,15.45,15.68,-0.22,-1.4031,2.6604,1316887,20433754.29,3061080000.0,765270000.0
2017-08-10,'300582,с╒╥иль,15.68,16.07,15.63,15.88,15.93,-0.25,-1.5694,3.8095,1885724,29864415.05,3104640000.0,776160000.0
2017-08-09,'300582,с╒╥иль,15.93,16.07,15.81,15.98,15.92,0.01,0.0628,2.7078,1340372,21381892.76,3154140000.0,788535000.0
2017-08-08,'300582,с╒╥иль,15.92,16.14,15.74,16.1,16.11,-0.19,-1.1794,4.713,2332953,37118213.03,3152160000.0,788040000.0
2017-08-07,'300582,с╒╥иль,16.11,16.3,16.06,16.13,16.05,0.06,0.3738,3.1028,1535895,24865342.35,3189780000.0,797445000.0
2017-08-04,'300582,с╒╥иль,16.05,16.39,16.03,16.39,16.39,-0.34,-2.0744,5.0523,2500874,40411942.47,3177900000.0,794475000.0
2017-08-03,'300582,с╒╥иль,16.39,17.07,16.05,17.07,17.03,-0.64,-3.7581,8.4214,4168615,68475756.55,3245220000.0,811305000.0
2017-08-02,'300582,с╒╥иль,17.03,18.8,17.03,17.5,18.92,-1.89,-9.9894,13.7348,6798750,118818806.81,3371940000.0,842985000.0
2017-08-01,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-31,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-28,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-27,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-26,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-25,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-24,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-21,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
