»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-23,'002808,À’÷›∫„æ√,12.14,12.48,11.83,11.89,11.83,0.31,2.6205,1.614,1441448,17544574.83,2330880000.0,1084232140.8
2018-01-22,'002808,À’÷›∫„æ√,11.83,11.93,11.41,11.71,11.71,0.12,1.0248,0.8302,741482,8679196.06,2271360000.0,1056545817.6
2018-01-19,'002808,À’÷›∫„æ√,11.71,11.87,11.67,11.76,11.76,-0.05,-0.4252,0.6623,591462,6966823.68,2248320000.0,1045828531.2
2018-01-18,'002808,À’÷›∫„æ√,11.76,11.95,11.61,11.71,11.77,-0.01,-0.085,0.8024,716665,8448431.65,2257920000.0,1050294067.2
2018-01-17,'002808,À’÷›∫„æ√,11.77,11.87,11.32,11.58,11.58,0.19,1.6408,1.0212,912040,10602193.4,2259840000.0,1051187174.4
2018-01-16,'002808,À’÷›∫„æ√,11.58,11.75,11.35,11.46,11.46,0.12,1.0471,0.7025,627380,7273868.2,2223360000.0,1034218137.6
2018-01-15,'002808,À’÷›∫„æ√,11.46,11.99,11.27,11.99,11.99,-0.53,-4.4204,1.2079,1078753,12465269.08,2200320000.0,1023500851.2
2018-01-12,'002808,À’÷›∫„æ√,11.99,12.28,11.92,12.28,12.19,-0.2,-1.6407,0.9528,850980,10269606.0,2302080000.0,1070835532.8
2018-01-11,'002808,À’÷›∫„æ√,12.19,12.29,11.92,11.92,12.04,0.15,1.2458,1.0891,972680,11847860.12,2340480000.0,1088697676.8
2018-01-10,'002808,À’÷›∫„æ√,12.04,12.43,11.92,12.36,12.39,-0.35,-2.8249,1.6732,1494337,18109920.04,2311680000.0,1075301068.8
2018-01-09,'002808,À’÷›∫„æ√,12.39,12.79,12.36,12.66,12.68,-0.29,-2.2871,1.7438,1557382,19470667.28,2378880000.0,1106559820.8
2018-01-08,'002808,À’÷›∫„æ√,12.68,13.13,12.61,13.12,13.16,-0.48,-3.6474,2.959,2642715,33921310.05,2434560000.0,1132459929.6
2018-01-05,'002808,À’÷›∫„æ√,13.16,13.42,12.03,12.25,12.2,0.96,7.8689,5.1356,4586617,59492334.23,2526720000.0,1175329075.2
2018-01-04,'002808,À’÷›∫„æ√,12.2,12.2,11.83,11.92,11.92,0.28,2.349,1.5606,1393777,16797352.0,2342400000.0,1089590784.0
2018-01-03,'002808,À’÷›∫„æ√,11.92,11.99,11.82,11.95,11.9,0.02,0.1681,1.0618,948338,11294155.38,2288640000.0,1064583782.4
2018-01-02,'002808,À’÷›∫„æ√,11.9,12.07,11.7,11.93,11.99,-0.09,-0.7506,1.3383,1195257,14150927.9,2284800000.0,1062797568.0
2017-12-29,'002808,À’÷›∫„æ√,11.99,12.45,11.53,11.6,11.56,0.43,3.7197,1.6474,1471340,17636947.2,2302080000.0,1070835532.8
2017-12-28,'002808,À’÷›∫„æ√,11.56,11.79,11.49,11.5,11.6,-0.04,-0.3448,0.9285,829215,9665305.82,2219520000.0,1032431923.2
2017-12-27,'002808,À’÷›∫„æ√,11.6,11.97,11.48,11.97,11.91,-0.31,-2.6029,1.5251,1362073,15885815.2,2227200000.0,1036004352.0
2017-12-26,'002808,À’÷›∫„æ√,11.91,12.16,11.05,11.05,11.05,0.86,7.7828,2.374,2120196,24752767.99,2286720000.0,1063690675.2
2017-12-25,'002808,À’÷›∫„æ√,11.05,11.45,10.91,11.35,11.34,-0.29,-2.5573,0.972,868073,9671878.86,2121600000.0,986883456.0
2017-12-22,'002808,À’÷›∫„æ√,11.34,11.61,11.33,11.61,11.5,-0.16,-1.3913,0.6594,588880,6723406.4,2177280000.0,1012783564.8
2017-12-21,'002808,À’÷›∫„æ√,11.5,11.63,11.36,11.56,11.52,-0.02,-0.1736,0.742,662651,7620794.04,2208000000.0,1027073280.0
2017-12-20,'002808,À’÷›∫„æ√,11.52,11.95,11.38,11.88,11.86,-0.34,-2.8668,1.15,1027060,11933797.8,2211840000.0,1028859494.4
2017-12-19,'002808,À’÷›∫„æ√,11.86,11.93,11.73,11.73,11.73,0.13,1.1083,0.8203,732660,8685626.6,2277120000.0,1059225139.2
2017-12-18,'002808,À’÷›∫„æ√,11.73,11.98,11.68,11.96,11.96,-0.23,-1.9231,0.8615,769380,9085153.6,2252160000.0,1047614745.6
2017-12-15,'002808,À’÷›∫„æ√,11.96,11.99,11.76,11.94,11.91,0.05,0.4198,0.9844,879155,10470975.6,2296320000.0,1068156211.2
2017-12-14,'002808,À’÷›∫„æ√,11.91,11.93,11.72,11.92,11.89,0.02,0.1682,0.9134,815760,9641297.4,2286720000.0,1063690675.2
2017-12-13,'002808,À’÷›∫„æ√,11.89,11.91,11.65,11.72,11.68,0.21,1.7979,0.8169,729623,8630661.04,2282880000.0,1061904460.8
2017-12-12,'002808,À’÷›∫„æ√,11.68,12.09,11.65,11.91,12.02,-0.34,-2.8286,1.1337,1012483,11980772.04,2242560000.0,1043149209.6
2017-12-11,'002808,À’÷›∫„æ√,12.02,12.34,11.91,12.3,11.83,0.19,1.6061,1.6016,1430425,17281600.8,2307840000.0,1073514854.4
2017-12-08,'002808,À’÷›∫„æ√,11.83,12.05,11.73,11.73,11.73,0.1,0.8525,1.5914,1421280,16882304.87,2271360000.0,1056545817.6
2017-12-07,'002808,À’÷›∫„æ√,11.73,11.85,11.48,11.59,11.68,0.05,0.4281,2.1619,1930765,22457632.0,2252160000.0,1047614745.6
2017-12-06,'002808,À’÷›∫„æ√,11.68,11.83,11.3,11.73,11.93,-0.25,-2.0956,3.6691,3276902,37648098.92,2242560000.0,1043149209.6
2017-12-05,'002808,À’÷›∫„æ√,11.93,13.25,11.93,13.25,13.25,-1.32,-9.9623,2.8112,2510660,31003796.8,2290560000.0,1065476889.6
2017-12-04,'002808,À’÷›∫„æ√,13.25,13.71,13.1,13.61,13.58,-0.33,-2.43,1.4017,1251900,16677024.0,2544000000.0,1183367040.0
2017-12-01,'002808,À’÷›∫„æ√,13.58,13.77,13.55,13.61,13.58,0.0,0.0,1.0643,950535,12938514.55,2607360000.0,1212839577.6
2017-11-30,'002808,À’÷›∫„æ√,13.58,14.09,13.58,14.03,14.09,-0.51,-3.6196,1.2403,1107720,15238443.6,2607360000.0,1212839577.6
2017-11-29,'002808,À’÷›∫„æ√,14.09,14.4,13.79,14.4,14.4,-0.31,-2.1528,1.0954,978340,13707001.8,2705280000.0,1258388044.8
2017-11-28,'002808,À’÷›∫„æ√,14.4,14.55,14.1,14.16,14.13,0.27,1.9108,0.8927,797320,11314186.2,2764800000.0,1286074368.0
2017-11-27,'002808,À’÷›∫„æ√,14.13,14.72,14.13,14.62,14.68,-0.55,-3.7466,1.0089,901100,12952771.6,2712960000.0,1261960473.6
2017-11-24,'002808,À’÷›∫„æ√,14.68,14.88,14.58,14.83,14.85,-0.17,-1.1448,0.6733,601288,8834814.56,2818560000.0,1311081369.6
2017-11-23,'002808,À’÷›∫„æ√,14.85,15.32,14.55,15.25,15.2,-0.35,-2.3026,1.079,963680,14272680.2,2851200000.0,1326264192.0
2017-11-22,'002808,À’÷›∫„æ√,15.2,15.52,15.0,15.5,15.52,-0.32,-2.0619,1.4967,1336751,20329928.86,2918400000.0,1357522944.0
2017-11-21,'002808,À’÷›∫„æ√,15.52,15.64,15.14,15.35,15.26,0.26,1.7038,1.8639,1664641,25640512.28,2979840000.0,1386102374.4
2017-11-20,'002808,À’÷›∫„æ√,15.26,15.27,14.62,14.92,14.96,0.3,2.0053,1.3398,1196545,18004867.8,2929920000.0,1362881587.2
2017-11-17,'002808,À’÷›∫„æ√,14.96,15.7,14.0,15.34,15.37,-0.41,-2.6675,1.964,1754060,26457841.68,2872320000.0,1336088371.2
2017-11-16,'002808,À’÷›∫„æ√,15.37,15.49,15.25,15.37,15.49,-0.12,-0.7747,0.757,676107,10395461.46,2951040000.0,1372705766.4
2017-11-15,'002808,À’÷›∫„æ√,15.49,15.56,15.17,15.4,15.42,0.07,0.454,1.1398,1017951,15653378.79,2974080000.0,1383423052.8
2017-11-14,'002808,À’÷›∫„æ√,15.42,15.56,15.18,15.41,15.49,-0.07,-0.4519,1.0524,939920,14412070.46,2960640000.0,1377171302.4
2017-11-13,'002808,À’÷›∫„æ√,15.49,15.88,15.39,15.7,15.73,-0.24,-1.5257,1.3492,1204994,18709693.2,2974080000.0,1383423052.8
2017-11-10,'002808,À’÷›∫„æ√,15.73,15.88,15.6,15.88,15.76,-0.03,-0.1904,1.2585,1124020,17657786.96,3020160000.0,1404857625.6
2017-11-09,'002808,À’÷›∫„æ√,15.76,15.9,15.63,15.9,15.8,-0.04,-0.2532,1.1484,1025680,16128401.91,3025920000.0,1407536947.2
2017-11-08,'002808,À’÷›∫„æ√,15.8,15.81,15.45,15.46,15.46,0.34,2.1992,1.747,1560230,24452350.79,3033600000.0,1411109376.0
2017-11-07,'002808,À’÷›∫„æ√,15.46,15.66,15.31,15.6,15.6,-0.14,-0.8974,1.0739,959082,14797878.24,2968320000.0,1380743731.2
2017-11-06,'002808,À’÷›∫„æ√,15.6,15.65,15.17,15.53,15.44,0.16,1.0363,0.7111,635054,9842957.72,2995200000.0,1393247232.0
2017-11-03,'002808,À’÷›∫„æ√,15.44,15.79,15.16,15.79,15.78,-0.34,-2.1546,1.3399,1196640,18423690.6,2964480000.0,1378957516.8
2017-11-02,'002808,À’÷›∫„æ√,15.78,15.81,15.52,15.72,15.8,-0.02,-0.1266,0.8496,758756,11890169.99,3029760000.0,1409323161.6
2017-11-01,'002808,À’÷›∫„æ√,15.8,15.83,15.45,15.65,15.58,0.22,1.4121,0.9979,891254,13929212.31,3033600000.0,1411109376.0
2017-10-31,'002808,À’÷›∫„æ√,15.58,15.63,15.23,15.23,15.4,0.18,1.1688,0.6865,613140,9468715.0,2991360000.0,1391461017.6
2017-10-30,'002808,À’÷›∫„æ√,15.4,15.82,15.12,15.62,15.79,-0.39,-2.4699,1.0227,913387,13971358.4,2956800000.0,1375385088.0
2017-10-27,'002808,À’÷›∫„æ√,15.79,16.0,15.6,16.0,16.02,-0.23,-1.4357,1.2476,1114208,17599677.8,3031680000.0,1410216268.8
2017-10-26,'002808,À’÷›∫„æ√,16.02,16.25,15.88,16.0,16.1,-0.08,-0.4969,1.1222,1002285,16039427.46,3075840000.0,1430757734.4
2017-10-25,'002808,À’÷›∫„æ√,16.1,16.48,15.39,15.41,15.48,0.62,4.0052,2.442,2180950,34918992.92,3091200000.0,1437902592.0
2017-10-24,'002808,À’÷›∫„æ√,15.48,15.5,15.25,15.5,15.48,0.0,0.0,1.0348,924180,14159466.4,2972160000.0,1382529945.6
2017-10-23,'002808,À’÷›∫„æ√,15.48,15.52,15.36,15.38,15.37,0.11,0.7157,0.7061,630620,9738431.32,2972160000.0,1382529945.6
2017-10-20,'002808,À’÷›∫„æ√,15.37,15.53,15.17,15.17,15.17,0.2,1.3184,1.0164,907720,13939273.0,2951040000.0,1372705766.4
2017-10-19,'002808,À’÷›∫„æ√,15.17,15.88,15.11,15.71,15.7,-0.53,-3.3758,1.7808,1590448,24505050.32,2912640000.0,1354843622.4
2017-10-18,'002808,À’÷›∫„æ√,15.7,16.26,15.63,15.98,15.98,-0.28,-1.7522,1.1709,1045740,16736282.6,3014400000.0,1402178304.0
2017-10-17,'002808,À’÷›∫„æ√,15.98,16.13,15.87,15.87,16.03,-0.05,-0.3119,1.0929,976033,15624212.97,3068160000.0,1427185305.6
2017-10-16,'002808,À’÷›∫„æ√,16.03,16.88,16.0,16.79,16.9,-0.87,-5.1479,2.4052,2148093,35192673.41,3077760000.0,1431650841.6
2017-10-13,'002808,À’÷›∫„æ√,16.9,17.03,16.69,16.81,16.91,-0.01,-0.0591,1.995,1781718,30031512.94,3244800000.0,1509351168.0
2017-10-12,'002808,À’÷›∫„æ√,16.91,17.12,16.78,16.86,16.93,-0.02,-0.1181,1.6349,1460153,24739822.45,3246720000.0,1510244275.2
2017-10-11,'002808,À’÷›∫„æ√,16.93,17.23,16.87,17.2,17.2,-0.27,-1.5698,2.5506,2277971,38648369.25,3250560000.0,1512030489.6
2017-10-10,'002808,À’÷›∫„æ√,17.2,17.2,16.7,16.83,16.87,0.33,1.9561,3.52,3143744,53589224.89,3302400000.0,1536144384.0
2017-10-09,'002808,À’÷›∫„æ√,16.87,17.33,16.81,17.33,16.93,-0.06,-0.3544,2.7585,2463662,41788691.21,3239040000.0,1506671846.4
2017-09-29,'002808,À’÷›∫„æ√,16.93,17.2,16.63,16.72,16.75,0.18,1.0746,2.5562,2282925,38617688.56,3250560000.0,1512030489.6
2017-09-28,'002808,À’÷›∫„æ√,16.75,17.09,16.69,17.05,17.15,-0.4,-2.3324,2.7951,2496322,42079767.92,3216000000.0,1495954560.0
2017-09-27,'002808,À’÷›∫„æ√,17.15,17.5,16.44,16.62,16.63,0.52,3.1269,4.1714,3725519,63460207.56,3292800000.0,1531678848.0
2017-09-26,'002808,À’÷›∫„æ√,16.63,17.18,16.35,16.9,17.08,-0.45,-2.6347,3.5554,3175392,52893534.6,3192960000.0,1485237273.6
2017-09-25,'002808,À’÷›∫„æ√,17.08,17.68,16.88,17.38,17.74,-0.66,-3.7204,5.8577,5231545,90573250.59,3279360000.0,1525427097.6
2017-09-22,'002808,À’÷›∫„æ√,17.74,18.21,16.31,16.49,16.78,0.96,5.7211,9.8483,8795581,149943041.83,3406080000.0,1584372172.8
2017-09-21,'002808,À’÷›∫„æ√,16.78,17.17,15.71,15.85,15.86,0.92,5.8008,8.1428,7272418,120131040.5,3221760000.0,1498633881.6
2017-09-20,'002808,À’÷›∫„æ√,15.86,15.87,15.61,15.64,15.68,0.18,1.148,1.4304,1277463,20137143.23,3045120000.0,1416468019.2
2017-09-19,'002808,À’÷›∫„æ√,15.68,15.96,15.66,15.91,15.92,-0.24,-1.5075,1.5243,1361407,21479133.06,3010560000.0,1400392089.6
2017-09-18,'002808,À’÷›∫„æ√,15.92,15.94,15.73,15.79,15.79,0.13,0.8233,1.2395,1107015,17557854.6,3056640000.0,1421826662.4
2017-09-15,'002808,À’÷›∫„æ√,15.79,15.9,15.67,15.67,15.73,0.06,0.3814,1.1464,1023823,16124382.02,3031680000.0,1410216268.8
2017-09-14,'002808,À’÷›∫„æ√,15.73,16.09,15.65,16.09,15.92,-0.19,-1.1935,2.0995,1875089,29661172.66,3020160000.0,1404857625.6
2017-09-13,'002808,À’÷›∫„æ√,15.92,16.08,15.7,16.08,16.11,-0.19,-1.1794,1.9674,1757096,27867975.22,3056640000.0,1421826662.4
2017-09-12,'002808,À’÷›∫„æ√,16.11,16.38,16.06,16.38,16.33,-0.22,-1.3472,2.1606,1929692,31272976.96,3093120000.0,1438795699.2
2017-09-11,'002808,À’÷›∫„æ√,16.33,16.35,16.15,16.24,16.22,0.11,0.6782,1.5676,1400012,22785147.4,3135360000.0,1458444057.6
2017-09-08,'002808,À’÷›∫„æ√,16.22,16.39,16.09,16.39,16.4,-0.18,-1.0976,2.0732,1851553,30087465.26,3114240000.0,1448619878.4
2017-09-07,'002808,À’÷›∫„æ√,16.4,16.4,16.17,16.2,16.21,0.19,1.1721,2.8469,2542565,41465288.57,3148800000.0,1464695808.0
2017-09-06,'002808,À’÷›∫„æ√,16.21,16.29,16.07,16.19,16.26,-0.05,-0.3075,2.1085,1883146,30404533.13,3112320000.0,1447726771.2
2017-09-05,'002808,À’÷›∫„æ√,16.26,16.31,16.14,16.19,16.14,0.12,0.7435,2.1251,1897960,30814454.8,3121920000.0,1452192307.2
2017-09-04,'002808,À’÷›∫„æ√,16.14,16.46,16.12,16.41,16.41,-0.27,-1.6453,2.1081,1882800,30504354.6,3098880000.0,1441475020.8
2017-09-01,'002808,À’÷›∫„æ√,16.41,16.65,16.39,16.56,16.6,-0.19,-1.1446,1.6511,1474565,24270202.6,3150720000.0,1465588915.2
2017-08-31,'002808,À’÷›∫„æ√,16.6,16.78,16.45,16.63,16.81,-0.21,-1.2493,2.1736,1941248,32201783.4,3187200000.0,1482557952.0
2017-08-30,'002808,À’÷›∫„æ√,16.81,17.18,16.56,17.18,16.88,-0.07,-0.4147,2.0217,1805576,30226503.96,3227520000.0,1501313203.2
2017-08-29,'002808,À’÷›∫„æ√,16.88,17.74,16.88,17.74,16.88,0.0,0.0,3.0871,2757139,47341104.98,3240960000.0,1507564953.6
2017-08-28,'002808,À’÷›∫„æ√,16.88,16.98,16.48,16.48,16.6,0.28,1.6867,2.7367,2444168,40959020.73,3240960000.0,1507564953.6
2017-08-25,'002808,À’÷›∫„æ√,16.6,16.76,16.03,16.13,16.16,0.44,2.7228,2.9885,2669036,43648243.88,3187200000.0,1482557952.0
2017-08-24,'002808,À’÷›∫„æ√,16.16,16.31,15.96,16.28,16.32,-0.16,-0.9804,0.7692,686935,11054430.1,3102720000.0,1443261235.2
2017-08-23,'002808,À’÷›∫„æ√,16.32,16.39,15.9,16.16,16.3,0.02,0.1227,1.3046,1165160,18761811.9,3133440000.0,1457550950.4
2017-08-22,'002808,À’÷›∫„æ√,16.3,16.71,16.23,16.5,16.61,-0.31,-1.8663,1.2248,1093860,17958336.65,3129600000.0,1455764736.0
2017-08-21,'002808,À’÷›∫„æ√,16.61,16.75,16.0,16.26,16.3,0.31,1.9018,1.7222,1538144,25253286.48,3189120000.0,1483451059.2
2017-08-18,'002808,À’÷›∫„æ√,16.3,16.68,16.2,16.68,16.72,-0.42,-2.512,1.165,1040514,17103229.64,3129600000.0,1455764736.0
2017-08-17,'002808,À’÷›∫„æ√,16.72,16.95,16.54,16.95,16.93,-0.21,-1.2404,1.4999,1339576,22367136.98,3210240000.0,1493275238.4
2017-08-16,'002808,À’÷›∫„æ√,16.93,16.96,16.31,16.43,16.54,0.39,2.3579,1.455,1299460,21749101.37,3250560000.0,1512030489.6
2017-08-15,'002808,À’÷›∫„æ√,16.54,16.74,16.4,16.74,16.74,-0.2,-1.1947,0.966,862761,14288383.74,3175680000.0,1477199308.8
2017-08-14,'002808,À’÷›∫„æ√,16.74,16.85,16.3,16.59,16.75,-0.01,-0.0597,0.8971,801202,13338868.0,3214080000.0,1495061452.8
2017-08-11,'002808,À’÷›∫„æ√,16.75,16.95,16.04,16.9,16.95,-0.2,-1.1799,2.0119,965688,15978198.56,3216000000.0,804000000.0
2017-08-10,'002808,À’÷›∫„æ√,16.95,17.4,16.57,17.4,17.29,-0.34,-1.9665,2.9811,1430920,24362793.71,3254400000.0,813600000.0
2017-08-09,'002808,À’÷›∫„æ√,17.29,17.43,17.13,17.43,17.35,-0.06,-0.3458,1.2972,622640,10743508.4,3319680000.0,829920000.0
2017-08-08,'002808,À’÷›∫„æ√,17.35,17.58,17.08,17.58,17.42,-0.07,-0.4018,2.3104,1108974,19159545.54,3331200000.0,832800000.0
2017-08-07,'002808,À’÷›∫„æ√,17.42,17.45,17.07,17.18,17.21,0.21,1.2202,1.8664,895865,15499617.3,3344640000.0,836160000.0
