»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-02-27,'002795,”¿∫Õ÷«øÿ,12.7,12.7,12.24,12.24,12.41,0.29,2.3368,3.8755,2470600,30886320.0,2540000000.0,809625000.0
2018-02-26,'002795,”¿∫Õ÷«øÿ,12.41,12.65,12.06,12.15,12.08,0.33,2.7318,3.5958,2292300,28458097.0,2482000000.0,791137500.0
2018-02-23,'002795,”¿∫Õ÷«øÿ,12.08,12.16,11.92,12.07,12.0,0.08,0.6667,1.5048,959300,11539769.0,2416000000.0,770100000.0
2018-02-22,'002795,”¿∫Õ÷«øÿ,12.0,12.16,11.82,11.82,11.8,0.2,1.6949,1.9089,1216900,14626205.0,2400000000.0,765000000.0
2018-02-14,'002795,”¿∫Õ÷«øÿ,11.8,11.84,11.51,11.67,11.69,0.11,0.941,1.5934,1015771,11877088.16,2360000000.0,752250000.0
2018-02-13,'002795,”¿∫Õ÷«øÿ,11.69,11.97,11.68,11.93,11.84,-0.15,-1.2669,2.3856,1520800,17956070.0,2338000000.0,745237500.0
2018-02-12,'002795,”¿∫Õ÷«øÿ,11.84,12.0,11.36,11.36,11.36,0.48,4.2254,3.1038,1978702,23270132.66,2368000000.0,754800000.0
2018-02-09,'002795,”¿∫Õ÷«øÿ,11.36,11.8,11.06,11.46,11.78,-0.42,-3.5654,2.9857,1903400,21826907.0,2272000000.0,724200000.0
2018-02-08,'002795,”¿∫Õ÷«øÿ,11.78,11.94,11.42,11.49,11.4,0.38,3.3333,3.309,2109500,24750862.0,2356000000.0,750975000.0
2018-02-07,'002795,”¿∫Õ÷«øÿ,11.4,12.0,10.88,11.8,11.57,-0.17,-1.4693,4.1565,2649800,30359434.0,2280000000.0,726750000.0
2018-02-06,'002795,”¿∫Õ÷«øÿ,11.57,12.69,11.57,12.69,12.86,-1.29,-10.0311,4.7282,3014200,36160610.0,2314000000.0,737587500.0
2018-02-05,'002795,”¿∫Õ÷«øÿ,12.86,13.43,12.83,12.91,13.3,-0.44,-3.3083,3.0979,1974900,25610649.0,2572000000.0,819825000.0
2018-02-02,'002795,”¿∫Õ÷«øÿ,13.3,13.66,13.0,13.46,13.6,-0.3,-2.2059,3.1184,1988002,26509783.78,2660000000.0,847875000.0
2018-02-01,'002795,”¿∫Õ÷«øÿ,13.6,15.08,13.55,14.77,14.95,-1.35,-9.0301,3.8515,2455300,35224521.98,2720000000.0,867000000.0
2018-01-31,'002795,”¿∫Õ÷«øÿ,14.95,15.53,14.85,15.53,15.56,-0.61,-3.9203,3.3489,2134902,32203587.76,2990000000.0,953062500.0
2018-01-30,'002795,”¿∫Õ÷«øÿ,15.56,15.99,15.4,15.99,15.94,-0.38,-2.3839,3.3247,2119500,33079736.0,3112000000.0,991950000.0
2018-01-29,'002795,”¿∫Õ÷«øÿ,15.94,16.58,15.82,16.4,16.47,-0.53,-3.218,3.4499,2199300,35559838.0,3188000000.0,1016175000.0
2018-01-26,'002795,”¿∫Õ÷«øÿ,16.47,16.53,16.24,16.24,16.4,0.07,0.4268,2.8616,1824300,29985263.0,3294000000.0,1049962500.0
2018-01-25,'002795,”¿∫Õ÷«øÿ,16.4,17.19,16.4,17.0,17.2,-0.8,-4.6512,7.6411,4871216,81550973.8,3280000000.0,1045500000.0
2018-01-24,'002795,”¿∫Õ÷«øÿ,17.2,17.3,16.7,17.0,17.3,-0.1,-0.578,8.6356,5505171,93448886.83,3440000000.0,1096500000.0
2018-01-23,'002795,”¿∫Õ÷«øÿ,17.3,17.95,16.15,16.2,16.46,0.84,5.1033,14.4434,9207669,158567413.9,3460000000.0,1102875000.0
2018-01-22,'002795,”¿∫Õ÷«øÿ,16.46,16.8,15.89,16.1,16.4,0.06,0.3659,9.5453,6085102,100137777.8,3292000000.0,1049325000.0
2018-01-19,'002795,”¿∫Õ÷«øÿ,16.4,16.67,15.5,15.58,15.6,0.8,5.1282,8.309,5297002,85620936.2,3280000000.0,1045500000.0
2018-01-18,'002795,”¿∫Õ÷«øÿ,15.6,15.8,15.15,15.15,15.3,0.3,1.9608,2.8147,1794400,27738911.0,3120000000.0,994500000.0
2018-01-17,'002795,”¿∫Õ÷«øÿ,15.3,15.4,14.91,15.4,15.42,-0.12,-0.7782,2.115,1348300,20448405.0,3060000000.0,975375000.0
2018-01-16,'002795,”¿∫Õ÷«øÿ,15.42,15.53,14.9,15.1,15.17,0.25,1.648,2.1564,1374702,21025896.6,3084000000.0,983025000.0
2018-01-15,'002795,”¿∫Õ÷«øÿ,15.17,15.7,15.15,15.7,15.83,-0.66,-4.1693,2.9277,1866400,28673038.0,3034000000.0,967087500.0
2018-01-12,'002795,”¿∫Õ÷«øÿ,15.83,16.19,15.72,15.94,15.97,-0.14,-0.8766,1.9824,1263800,20186743.69,3166000000.0,1009162500.0
2018-01-11,'002795,”¿∫Õ÷«øÿ,15.97,16.23,15.35,15.63,15.67,0.3,1.9145,3.0061,1916400,30373097.0,3194000000.0,1018087500.0
2018-01-10,'002795,”¿∫Õ÷«øÿ,15.67,16.07,15.54,16.07,16.2,-0.53,-3.2716,2.9838,1902200,30143139.0,3134000000.0,998962500.0
2018-01-09,'002795,”¿∫Õ÷«øÿ,16.2,16.61,15.63,15.8,15.73,0.47,2.9879,4.5801,2919802,47296638.4,3240000000.0,1032750000.0
2018-01-08,'002795,”¿∫Õ÷«øÿ,15.73,15.89,15.53,15.89,15.9,-0.17,-1.0692,2.1468,1368600,21445892.0,3146000000.0,1002787500.0
2018-01-05,'002795,”¿∫Õ÷«øÿ,15.9,16.12,15.84,16.02,15.95,-0.05,-0.3135,1.9247,1227000,19557962.0,3180000000.0,1013625000.0
2018-01-04,'002795,”¿∫Õ÷«øÿ,15.95,16.32,15.92,16.24,16.24,-0.29,-1.7857,2.127,1355931,21729621.45,3190000000.0,1016812500.0
2018-01-03,'002795,”¿∫Õ÷«øÿ,16.24,16.29,15.81,16.14,16.14,0.1,0.6196,3.1278,1994000,32062417.0,3248000000.0,1035300000.0
2018-01-02,'002795,”¿∫Õ÷«øÿ,16.14,16.46,16.1,16.15,16.11,0.03,0.1862,2.1978,1401100,22700734.0,3228000000.0,1028925000.0
2017-12-29,'002795,”¿∫Õ÷«øÿ,16.11,16.33,16.02,16.32,16.4,-0.29,-1.7683,2.5643,1634769,26343741.95,3222000000.0,1027012500.0
2017-12-28,'002795,”¿∫Õ÷«øÿ,16.4,16.98,15.51,15.74,15.82,0.58,3.6662,4.6966,2994100,49155052.0,3280000000.0,1045500000.0
2017-12-27,'002795,”¿∫Õ÷«øÿ,15.82,16.36,15.52,15.52,15.57,0.25,1.6057,3.781,2410400,38482690.31,3164000000.0,1008525000.0
2017-12-26,'002795,”¿∫Õ÷«øÿ,15.57,15.64,15.2,15.36,15.37,0.2,1.3012,1.8543,1182100,18235644.0,3114000000.0,992587500.0
2017-12-25,'002795,”¿∫Õ÷«øÿ,15.37,15.38,15.05,15.2,15.25,0.12,0.7869,1.4116,899900,13657109.07,3074000000.0,979837500.0
2017-12-22,'002795,”¿∫Õ÷«øÿ,15.25,15.45,15.17,15.2,15.3,-0.05,-0.3268,0.9104,580400,8891143.0,3050000000.0,972187500.0
2017-12-21,'002795,”¿∫Õ÷«øÿ,15.3,15.64,15.05,15.53,15.5,-0.2,-1.2903,1.6998,1083600,16570854.0,3060000000.0,975375000.0
2017-12-20,'002795,”¿∫Õ÷«øÿ,15.5,16.19,15.42,16.12,16.12,-0.62,-3.8462,2.269,1446500,22754435.0,3100000000.0,988125000.0
2017-12-19,'002795,”¿∫Õ÷«øÿ,16.12,16.34,15.83,15.96,16.0,0.12,0.75,1.6448,1048529,16900192.48,3224000000.0,1027650000.0
2017-12-18,'002795,”¿∫Õ÷«øÿ,16.0,16.27,15.81,16.25,16.4,-0.4,-2.439,2.4259,1546500,24878171.0,3200000000.0,1020000000.0
2017-12-15,'002795,”¿∫Õ÷«øÿ,16.4,17.4,15.76,15.81,15.9,0.5,3.1447,5.5103,3512831,58747372.0,3280000000.0,1045500000.0
2017-12-14,'002795,”¿∫Õ÷«øÿ,15.9,15.98,15.62,15.9,15.86,0.04,0.2522,1.6977,1082300,17120540.0,3180000000.0,1013625000.0
2017-12-13,'002795,”¿∫Õ÷«øÿ,15.86,15.87,15.2,15.2,15.63,0.23,1.4715,2.0358,1297831,20325236.42,3172000000.0,1011075000.0
2017-12-12,'002795,”¿∫Õ÷«øÿ,15.63,15.9,15.56,15.9,15.73,-0.1,-0.6357,2.0113,1282196,20145847.6,3126000000.0,996412500.0
2017-12-11,'002795,”¿∫Õ÷«øÿ,15.73,15.89,15.5,15.65,15.49,0.24,1.5494,1.6496,1051600,16510692.0,3146000000.0,1002787500.0
2017-12-08,'002795,”¿∫Õ÷«øÿ,15.49,15.68,15.33,15.52,15.27,0.22,1.4407,2.173,1385300,21543598.0,3098000000.0,987487500.0
2017-12-07,'002795,”¿∫Õ÷«øÿ,15.27,15.6,15.06,15.2,15.24,0.03,0.1969,2.059,1312600,20098298.0,3054000000.0,973462500.0
2017-12-06,'002795,”¿∫Õ÷«øÿ,15.24,15.49,14.55,14.7,14.72,0.52,3.5326,3.2075,2044800,30725551.0,3048000000.0,971550000.0
2017-12-05,'002795,”¿∫Õ÷«øÿ,14.72,15.95,14.63,15.74,15.75,-1.03,-6.5397,3.5592,2269000,34540060.0,2944000000.0,938400000.0
2017-12-04,'002795,”¿∫Õ÷«øÿ,15.75,16.6,15.75,16.6,16.62,-0.87,-5.2347,2.3564,1502201,24281852.22,3150000000.0,1004062500.0
2017-12-01,'002795,”¿∫Õ÷«øÿ,16.62,16.9,16.4,16.49,16.52,0.1,0.6053,2.9437,1876601,31288253.75,3324000000.0,1059525000.0
2017-11-30,'002795,”¿∫Õ÷«øÿ,16.52,16.6,16.2,16.34,16.31,0.21,1.2876,1.9988,1274248,20817840.76,3304000000.0,1053150000.0
2017-11-29,'002795,”¿∫Õ÷«øÿ,16.31,16.4,16.08,16.34,16.35,-0.04,-0.2446,1.9689,1255148,20366419.28,3262000000.0,1039762500.0
2017-11-28,'002795,”¿∫Õ÷«øÿ,16.35,16.42,16.03,16.03,16.19,0.16,0.9883,1.8812,1199248,19499208.88,3270000000.0,1042312500.0
2017-11-27,'002795,”¿∫Õ÷«øÿ,16.19,16.68,15.95,16.18,16.3,-0.11,-0.6748,1.947,1241200,20067730.0,3238000000.0,1032112500.0
2017-11-24,'002795,”¿∫Õ÷«øÿ,16.3,16.47,15.62,16.0,16.0,0.3,1.875,2.2914,1460775,23738061.75,3260000000.0,1039125000.0
2017-11-23,'002795,”¿∫Õ÷«øÿ,16.0,16.72,16.0,16.71,16.64,-0.64,-3.8462,2.5846,1647700,26844010.0,3200000000.0,1020000000.0
2017-11-22,'002795,”¿∫Õ÷«øÿ,16.64,16.89,16.35,16.76,16.49,0.15,0.9096,2.3037,1468627,24459838.6,3328000000.0,1060800000.0
2017-11-21,'002795,”¿∫Õ÷«øÿ,16.49,16.93,16.14,16.78,16.78,-0.29,-1.7282,2.3766,1515100,25151244.0,3298000000.0,1051237500.0
2017-11-20,'002795,”¿∫Õ÷«øÿ,16.78,17.2,15.75,17.19,17.24,-0.46,-2.6682,3.2904,2097601,34566851.17,3356000000.0,1069725000.0
2017-11-17,'002795,”¿∫Õ÷«øÿ,17.24,18.9,17.18,18.89,18.94,-1.7,-8.9757,4.6582,2969612,52750998.72,3448000000.0,1099050000.0
2017-11-16,'002795,”¿∫Õ÷«øÿ,18.94,19.0,18.65,18.9,18.8,0.14,0.7447,1.9792,1261750,23788239.54,3788000000.0,1207425000.0
2017-11-15,'002795,”¿∫Õ÷«øÿ,18.8,19.2,18.51,19.2,19.42,-0.62,-3.1926,3.2922,2098801,39325548.84,3760000000.0,1198500000.0
2017-11-14,'002795,”¿∫Õ÷«øÿ,19.42,19.83,19.37,19.74,19.76,-0.34,-1.7206,2.4061,1533900,29878564.96,3884000000.0,1238025000.0
2017-11-13,'002795,”¿∫Õ÷«øÿ,19.76,20.18,19.63,19.93,19.93,-0.17,-0.853,2.4157,1540000,30643035.0,3952000000.0,1259700000.0
2017-11-10,'002795,”¿∫Õ÷«øÿ,19.93,20.35,19.92,20.11,20.08,-0.15,-0.747,2.39,1523602,30631075.2,3986000000.0,1270537500.0
2017-11-09,'002795,”¿∫Õ÷«øÿ,20.08,20.24,19.9,19.9,20.08,0.0,0.0,1.9343,1233102,24751351.12,4016000000.0,1280100000.0
2017-11-08,'002795,”¿∫Õ÷«øÿ,20.08,20.38,20.04,20.1,20.35,-0.27,-1.3268,3.1319,1996600,40298456.0,4016000000.0,1280100000.0
2017-11-07,'002795,”¿∫Õ÷«øÿ,20.35,21.32,19.27,19.51,19.61,0.74,3.7736,5.2323,3335599,67252883.66,4070000000.0,1297312500.0
2017-11-06,'002795,”¿∫Õ÷«øÿ,19.61,19.65,19.24,19.46,19.46,0.15,0.7708,2.0522,1308300,25468914.0,3922000000.0,1250137500.0
2017-11-03,'002795,”¿∫Õ÷«øÿ,19.46,19.97,19.35,19.82,19.76,-0.3,-1.5182,2.6546,1692300,33161886.0,3892000000.0,1240575000.0
2017-11-02,'002795,”¿∫Õ÷«øÿ,19.76,20.14,19.52,20.0,20.0,-0.24,-1.2,2.5228,1608300,31895287.0,3952000000.0,1259700000.0
2017-11-01,'002795,”¿∫Õ÷«øÿ,20.0,20.35,19.99,20.1,20.18,-0.18,-0.892,2.2402,1428100,28807669.02,4000000000.0,1275000000.0
2017-10-31,'002795,”¿∫Õ÷«øÿ,20.18,20.25,19.6,19.91,19.96,0.22,1.1022,2.1357,1361500,27294047.0,4036000000.0,1286475000.0
2017-10-30,'002795,”¿∫Õ÷«øÿ,19.96,21.3,19.8,21.3,21.37,-1.41,-6.598,5.0777,3237029,65332274.14,3992000000.0,1272450000.0
2017-10-27,'002795,”¿∫Õ÷«øÿ,21.37,21.75,21.34,21.54,21.59,-0.22,-1.019,2.1498,1370502,29441703.84,4274000000.0,1362337500.0
2017-10-26,'002795,”¿∫Õ÷«øÿ,21.59,21.74,21.3,21.3,21.3,0.29,1.3615,3.1102,1982744,42661623.8,4318000000.0,1376362500.0
2017-10-25,'002795,”¿∫Õ÷«øÿ,21.3,21.44,21.02,21.15,21.05,0.25,1.1876,2.5892,1650600,35063456.0,4260000000.0,1357875000.0
2017-10-24,'002795,”¿∫Õ÷«øÿ,21.05,21.46,20.81,21.46,21.43,-0.38,-1.7732,2.5247,1609502,33974836.08,4210000000.0,1341937500.0
2017-10-23,'002795,”¿∫Õ÷«øÿ,21.43,21.56,21.0,21.32,21.38,0.05,0.2339,2.9545,1883500,40093516.0,4286000000.0,1366162500.0
2017-10-20,'002795,”¿∫Õ÷«øÿ,21.38,21.46,21.12,21.12,21.3,0.08,0.3756,2.7248,1737050,37014517.0,4276000000.0,1362975000.0
2017-10-19,'002795,”¿∫Õ÷«øÿ,21.3,22.53,21.3,22.32,22.33,-1.03,-4.6126,4.5225,2883100,62730972.0,4260000000.0,1357875000.0
2017-10-18,'002795,”¿∫Õ÷«øÿ,22.33,22.8,22.09,22.41,22.33,0.0,0.0,2.917,1859600,41738696.0,4466000000.0,1423537500.0
2017-10-17,'002795,”¿∫Õ÷«øÿ,22.33,22.76,22.03,22.33,22.54,-0.21,-0.9317,3.7505,2390959,53556152.71,4466000000.0,1423537500.0
2017-10-16,'002795,”¿∫Õ÷«øÿ,22.54,23.68,22.4,23.46,23.82,-1.28,-5.3736,7.9198,5048900,116157982.36,4508000000.0,1436925000.0
2017-10-13,'002795,”¿∫Õ÷«øÿ,23.82,24.63,23.14,23.21,23.4,0.42,1.7949,9.0321,5757943,138342283.28,4764000000.0,1518525000.0
2017-10-12,'002795,”¿∫Õ÷«øÿ,23.4,24.05,23.21,23.7,23.88,-0.48,-2.0101,6.0708,3870143,91455352.39,4680000000.0,1491750000.0
2017-10-11,'002795,”¿∫Õ÷«øÿ,23.88,24.02,23.52,23.95,24.01,-0.13,-0.5414,7.8761,5021011,119152329.25,4776000000.0,1522350000.0
2017-10-10,'002795,”¿∫Õ÷«øÿ,24.01,24.97,22.9,23.08,23.1,0.91,3.9394,14.1739,9035856,216830460.36,4802000000.0,1530637500.0
2017-10-09,'002795,”¿∫Õ÷«øÿ,23.1,23.5,22.85,23.5,23.1,0.0,0.0,5.4278,3460202,79801505.68,4620000000.0,1472625000.0
2017-09-29,'002795,”¿∫Õ÷«øÿ,23.1,23.15,22.0,22.49,22.64,0.46,2.0318,6.4515,4112845,92874541.38,4620000000.0,1472625000.0
2017-09-28,'002795,”¿∫Õ÷«øÿ,22.64,23.4,22.3,22.5,22.28,0.36,1.6158,8.1377,5187770,119010929.9,4528000000.0,1443300000.0
2017-09-27,'002795,”¿∫Õ÷«øÿ,22.28,22.47,22.0,22.23,22.25,0.03,0.1348,2.6494,1689000,37673531.0,4456000000.0,1420350000.0
2017-09-26,'002795,”¿∫Õ÷«øÿ,22.25,22.78,22.12,22.12,22.61,-0.36,-1.5922,3.8135,2431100,54283372.0,4450000000.0,1418437500.0
2017-09-25,'002795,”¿∫Õ÷«øÿ,22.61,22.99,21.79,22.32,22.29,0.32,1.4356,6.4734,4126800,92607016.0,4522000000.0,1441387500.0
2017-09-22,'002795,”¿∫Õ÷«øÿ,22.29,23.12,22.2,23.0,23.1,-0.81,-3.5065,6.2371,3976152,89336758.16,4458000000.0,1420987500.0
2017-09-21,'002795,”¿∫Õ÷«øÿ,23.1,23.7,23.03,23.4,23.4,-0.3,-1.2821,5.3827,3431452,79853435.5,4620000000.0,1472625000.0
2017-09-20,'002795,”¿∫Õ÷«øÿ,23.4,23.86,23.22,23.64,23.62,-0.22,-0.9314,6.4787,4130152,96714181.48,4680000000.0,1491750000.0
2017-09-19,'002795,”¿∫Õ÷«øÿ,23.62,23.66,23.04,23.14,23.02,0.6,2.6064,9.0176,5748696,134465385.09,4724000000.0,1505775000.0
2017-09-18,'002795,”¿∫Õ÷«øÿ,23.02,23.29,22.81,23.28,23.2,-0.18,-0.7759,4.5961,2930044,67294340.56,4604000000.0,1467525000.0
2017-09-15,'002795,”¿∫Õ÷«øÿ,23.2,23.57,23.07,23.52,23.49,-0.29,-1.2346,4.7805,3047555,70759600.55,4640000000.0,1479000000.0
2017-09-14,'002795,”¿∫Õ÷«øÿ,23.49,23.49,23.04,23.25,23.37,0.12,0.5135,6.9383,4423196,102692967.49,4698000000.0,1497487500.0
2017-09-13,'002795,”¿∫Õ÷«øÿ,23.37,23.73,23.0,23.0,23.1,0.27,1.1688,7.8882,5028738,117784270.02,4674000000.0,1489837500.0
2017-09-12,'002795,”¿∫Õ÷«øÿ,23.1,23.84,22.9,23.65,23.97,-0.87,-3.6295,13.2388,8439733,196914003.06,4620000000.0,1472625000.0
2017-09-11,'002795,”¿∫Õ÷«øÿ,23.97,24.08,23.17,23.48,24.16,-0.19,-0.7864,14.4396,9205268,217784414.26,4794000000.0,1528087500.0
2017-09-08,'002795,”¿∫Õ÷«øÿ,24.16,25.06,23.8,23.98,23.84,0.32,1.3423,33.0881,21093654,513999054.95,4832000000.0,1540200000.0
2017-09-07,'002795,”¿∫Õ÷«øÿ,23.84,23.84,21.63,21.76,21.67,2.17,10.0138,11.5879,7387300,172448033.0,4768000000.0,1519800000.0
2017-09-06,'002795,”¿∫Õ÷«øÿ,21.67,21.87,21.3,21.69,21.8,-0.13,-0.5963,5.9917,3819740,82190379.82,4334000000.0,1381462500.0
2017-09-05,'002795,”¿∫Õ÷«øÿ,21.8,22.39,21.65,21.7,21.74,0.06,0.276,7.4083,4722762,104034944.74,4360000000.0,1389750000.0
2017-09-04,'002795,”¿∫Õ÷«øÿ,21.74,21.94,21.59,21.9,21.94,-0.2,-0.9116,5.4617,3481845,75528026.89,4348000000.0,1385925000.0
2017-09-01,'002795,”¿∫Õ÷«øÿ,21.94,22.13,21.74,22.0,21.93,0.01,0.0456,5.7364,3656938,79947038.58,4388000000.0,1398675000.0
2017-08-31,'002795,”¿∫Õ÷«øÿ,21.93,22.13,21.41,21.43,21.54,0.39,1.8106,8.3823,5343740,117132746.4,4386000000.0,1398037500.0
2017-08-30,'002795,”¿∫Õ÷«øÿ,21.54,21.84,21.5,21.77,21.85,-0.31,-1.4188,6.0061,3828876,82862008.9,4308000000.0,1373175000.0
2017-08-29,'002795,”¿∫Õ÷«øÿ,21.85,22.2,21.16,21.35,21.53,0.32,1.4863,13.5381,8630518,187394841.81,4370000000.0,1392937500.0
2017-08-28,'002795,”¿∫Õ÷«øÿ,21.53,21.65,21.09,21.09,21.08,0.45,2.1347,8.5893,5475681,117118131.02,4306000000.0,1372537500.0
2017-08-25,'002795,”¿∫Õ÷«øÿ,21.08,21.28,20.7,20.83,20.98,0.1,0.4766,4.9628,3163800,66638357.02,4216000000.0,1343850000.0
2017-08-24,'002795,”¿∫Õ÷«øÿ,20.98,21.66,20.61,20.95,21.02,-0.04,-0.1903,6.2806,4003866,84214814.62,4196000000.0,1337475000.0
2017-08-23,'002795,”¿∫Õ÷«øÿ,21.02,21.38,20.82,21.05,20.94,0.08,0.382,3.9182,2497846,52571280.9,4204000000.0,1340025000.0
2017-08-22,'002795,”¿∫Õ÷«øÿ,20.94,21.6,20.86,21.49,21.6,-0.66,-3.0556,5.5714,3551798,75160623.42,4188000000.0,1334925000.0
2017-08-21,'002795,”¿∫Õ÷«øÿ,21.6,21.64,20.81,20.82,20.81,0.79,3.7963,6.4492,4111365,87210365.6,4320000000.0,1377000000.0
2017-08-18,'002795,”¿∫Õ÷«øÿ,20.81,21.2,20.66,21.2,21.32,-0.51,-2.3921,5.0234,3202426,67005433.16,4162000000.0,1326637500.0
2017-08-17,'002795,”¿∫Õ÷«øÿ,21.32,21.49,20.87,21.32,21.4,-0.08,-0.3738,6.9151,4408386,93637332.82,4264000000.0,1359150000.0
