»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-03-27,'300244,µœ∞≤’Ô∂œ,23.53,23.88,23.02,23.02,22.74,0.79,3.4741,2.5671,12583428,295385923.27,12965723029.1,11534157829.1
2018-03-26,'300244,µœ∞≤’Ô∂œ,22.74,22.76,21.03,21.48,21.84,0.9,4.1209,1.7114,8389166,185610384.04,12530409761.2,11146908161.2
2018-03-23,'300244,µœ∞≤’Ô∂œ,21.84,22.78,21.4,22.0,22.92,-1.08,-4.712,2.0695,10144250,224643845.59,12034483253.5,10705737653.5
2018-03-22,'300244,µœ∞≤’Ô∂œ,22.92,23.5,22.8,23.36,23.23,-0.31,-1.3345,1.3153,6447360,149179354.97,12629595062.8,11235142262.8
2018-03-21,'300244,µœ∞≤’Ô∂œ,23.23,24.16,23.14,24.05,24.01,-0.78,-3.2486,1.8195,8918957,211222770.64,12800414193.2,11387100993.2
2018-03-20,'300244,µœ∞≤’Ô∂œ,24.01,24.36,22.88,23.18,23.19,0.82,3.536,2.7852,13652568,325161455.78,13230217166.5,11769448766.5
2018-03-19,'300244,µœ∞≤’Ô∂œ,23.19,23.46,22.38,22.51,22.57,0.62,2.747,1.7198,8430160,194452876.15,12778373015.1,11367493415.1
2018-03-16,'300244,µœ∞≤’Ô∂œ,22.57,23.53,22.55,23.19,23.06,-0.49,-2.1249,1.6741,8206095,188201054.55,12436734754.2,11063575954.2
2018-03-15,'300244,µœ∞≤’Ô∂œ,23.06,23.27,22.5,22.85,22.83,0.23,1.0074,1.6656,8164799,186803354.32,12706739186.2,11303768786.2
2018-03-14,'300244,µœ∞≤’Ô∂œ,22.83,23.65,22.73,23.12,23.4,-0.57,-2.4359,1.6633,8153318,189293493.55,12580002412.0,11191025212.0
2018-03-13,'300244,µœ∞≤’Ô∂œ,23.4,24.28,23.38,23.77,23.72,-0.32,-1.3491,1.919,9406655,224065309.33,12894089200.2,11470433200.2
2018-03-12,'300244,µœ∞≤’Ô∂œ,23.72,24.66,23.62,23.78,23.62,0.1,0.4234,2.0757,10174765,245017974.17,13070418625.2,11627293825.2
2018-03-09,'300244,µœ∞≤’Ô∂œ,23.62,23.8,23.0,23.33,23.2,0.42,1.8103,1.8655,9144240,214330301.41,13015315679.9,11578274879.9
2018-03-08,'300244,µœ∞≤’Ô∂œ,23.2,23.38,22.4,22.43,22.68,0.52,2.2928,1.8731,9181675,211440830.13,12783883309.6,11372395309.6
2018-03-07,'300244,µœ∞≤’Ô∂œ,22.68,23.18,22.51,22.54,22.6,0.08,0.354,1.5453,7575031,173400427.46,12497347994.0,11117496794.0
2018-03-06,'300244,µœ∞≤’Ô∂œ,22.6,23.42,22.52,22.86,22.86,-0.26,-1.1374,2.4032,11780310,270603859.65,12453265637.8,11078281637.8
2018-03-05,'300244,µœ∞≤’Ô∂œ,22.86,22.88,22.0,22.7,22.58,0.28,1.24,1.8285,8963081,201233291.89,12596533295.6,11205730895.6
2018-03-02,'300244,µœ∞≤’Ô∂œ,22.58,23.25,21.66,21.8,22.02,0.56,2.5431,3.7283,18275512,414131431.72,12442245048.7,11068477848.7
2018-03-01,'300244,µœ∞≤’Ô∂œ,22.02,22.02,19.82,19.9,20.02,2.0,9.99,3.584,17568339,371956591.17,12133668555.1,10793971755.1
2018-02-28,'300244,µœ∞≤’Ô∂œ,20.02,20.35,19.71,20.16,20.17,-0.15,-0.7437,1.2686,6218782,124885757.45,11031609649.1,9813592849.06
2018-02-27,'300244,µœ∞≤’Ô∂œ,20.17,20.45,19.82,19.82,19.94,0.23,1.1535,1.6409,8043459,162355013.06,11114264067.0,9887121267.01
2018-02-26,'300244,µœ∞≤’Ô∂œ,19.94,20.18,19.08,19.2,19.04,0.9,4.7269,1.5464,7580480,149006703.46,10987527292.8,9774377692.82
2018-02-23,'300244,µœ∞≤’Ô∂œ,19.04,19.14,18.91,19.1,19.1,-0.06,-0.3141,0.6322,3098750,58910708.15,10491600785.1,9333207185.12
2018-02-22,'300244,µœ∞≤’Ô∂œ,19.1,19.2,18.82,18.98,18.79,0.31,1.6498,0.7257,3557423,67777945.48,10524662552.3,9362618552.3
2018-02-14,'300244,µœ∞≤’Ô∂œ,18.79,18.97,18.73,18.79,18.82,-0.03,-0.1594,0.4377,2145359,40397602.12,10353843421.9,9210659821.87
2018-02-13,'300244,µœ∞≤’Ô∂œ,18.82,19.27,18.75,18.9,18.85,-0.03,-0.1592,1.0812,5299968,100832161.84,10370374305.5,9225365505.46
2018-02-12,'300244,µœ∞≤’Ô∂œ,18.85,19.0,18.42,18.49,18.29,0.56,3.0618,1.017,4985098,93347274.85,10386905189.0,9240071189.05
2018-02-09,'300244,µœ∞≤’Ô∂œ,18.29,18.71,17.91,18.33,18.88,-0.59,-3.125,1.085,5318376,97461954.67,10078328695.4,8965565095.37
2018-02-08,'300244,µœ∞≤’Ô∂œ,18.88,19.21,18.4,18.53,18.53,0.35,1.8888,1.0067,4934780,93190641.82,10403436072.6,9254776872.64
2018-02-07,'300244,µœ∞≤’Ô∂œ,18.53,19.35,17.81,19.18,18.89,-0.36,-1.9058,1.6666,8169463,151990805.29,10210575764.1,9083210564.09
2018-02-06,'300244,µœ∞≤’Ô∂œ,18.89,19.99,18.87,19.66,20.22,-1.33,-6.5776,1.352,6627138,128223928.21,10408946367.2,9259678767.17
2018-02-05,'300244,µœ∞≤’Ô∂œ,20.22,20.52,19.82,19.94,20.62,-0.4,-1.9399,0.8702,4265415,85985792.51,11141815539.7,9911630739.66
2018-02-02,'300244,µœ∞≤’Ô∂œ,20.62,21.3,20.4,21.14,21.18,-0.56,-2.644,1.3449,6592632,137369601.57,11362227320.9,10107706520.9
2018-02-01,'300244,µœ∞≤’Ô∂œ,21.18,22.04,20.83,21.9,21.92,-0.74,-3.3759,1.1985,5874932,125552834.4,11670803814.5,10382212614.5
2018-01-31,'300244,µœ∞≤’Ô∂œ,21.92,22.44,21.81,22.22,22.22,-0.3,-1.3501,1.1092,5437204,119837236.39,12078565609.8,10744952809.8
2018-01-30,'300244,µœ∞≤’Ô∂œ,22.22,22.49,22.05,22.22,22.42,-0.2,-0.8921,0.9973,4888738,108589803.6,12243874445.7,10892009645.7
2018-01-29,'300244,µœ∞≤’Ô∂œ,22.42,22.91,21.8,22.91,23.93,-1.51,-6.3101,3.2228,15797591,353571826.86,12354080336.3,10990047536.3
2018-01-26,'300244,µœ∞≤’Ô∂œ,23.93,24.14,23.61,23.75,23.84,0.09,0.3775,1.0421,5108190,122042479.12,13186134810.3,11730233610.3
2018-01-25,'300244,µœ∞≤’Ô∂œ,23.84,24.69,23.65,23.9,24.02,-0.18,-0.7494,1.9811,9711287,234902446.36,13136542159.5,11686116559.5
2018-01-24,'300244,µœ∞≤’Ô∂œ,24.02,24.3,22.18,22.23,22.34,1.68,7.5201,2.8038,13744084,322640353.46,13235727461.1,11774350661.1
2018-01-23,'300244,µœ∞≤’Ô∂œ,22.34,22.81,22.15,22.78,22.78,-0.44,-1.9315,1.0957,5370880,120216868.6,12309997980.0,10950832380.0
2018-01-22,'300244,µœ∞≤’Ô∂œ,22.78,22.86,21.86,22.36,22.49,0.29,1.2895,1.3598,6665450,149130184.21,12552450939.3,11166515739.3
2018-01-19,'300244,µœ∞≤’Ô∂œ,22.49,22.98,22.39,22.85,22.75,-0.26,-1.1429,0.652,3195933,72514007.29,12392652398.0,11024360798.0
2018-01-18,'300244,µœ∞≤’Ô∂œ,22.75,22.88,22.36,22.42,22.43,0.32,1.4267,0.7072,3466659,78684432.8,12535920055.8,11151810055.8
2018-01-17,'300244,µœ∞≤’Ô∂œ,22.43,22.66,21.88,21.97,22.12,0.31,1.4014,0.9695,4752322,105964782.06,12359590630.8,10994949430.8
2018-01-16,'300244,µœ∞≤’Ô∂œ,22.12,23.25,21.69,23.11,23.11,-0.99,-4.2839,2.1181,10382632,231803232.51,12188771500.4,10842990700.4
2018-01-15,'300244,µœ∞≤’Ô∂œ,23.11,24.1,23.1,24.1,24.01,-0.9,-3.7484,1.0609,5200184,121948056.76,12734290658.8,11328278258.8
2018-01-12,'300244,µœ∞≤’Ô∂œ,24.01,24.35,23.8,23.9,24.09,-0.08,-0.3321,0.6418,3146037,75979431.42,13230217166.5,11769448766.5
2018-01-11,'300244,µœ∞≤’Ô∂œ,24.09,24.16,23.67,23.9,23.89,0.2,0.8372,0.5747,2816964,67606790.73,13274299522.8,11808663922.8
2018-01-10,'300244,µœ∞≤’Ô∂œ,23.89,24.28,23.68,24.24,24.38,-0.49,-2.0098,0.8946,4385188,104863121.65,13164093632.2,11710626032.2
2018-01-09,'300244,µœ∞≤’Ô∂œ,24.38,24.57,23.61,23.71,23.71,0.67,2.8258,1.1678,5724590,139076914.02,13434098064.1,11950818864.1
2018-01-08,'300244,µœ∞≤’Ô∂œ,23.71,23.88,23.6,23.88,23.95,-0.24,-1.0021,0.4967,2434707,57708570.59,13064908330.6,11622391930.6
2018-01-05,'300244,µœ∞≤’Ô∂œ,23.95,24.13,23.8,23.9,23.88,0.07,0.2931,0.6238,3057845,73137745.27,13197155399.4,11740037399.4
2018-01-04,'300244,µœ∞≤’Ô∂œ,23.88,24.05,23.76,24.0,24.06,-0.18,-0.7481,0.6804,3335080,79713063.32,13158583337.6,11705724137.6
2018-01-03,'300244,µœ∞≤’Ô∂œ,24.06,24.31,23.48,23.85,23.89,0.17,0.7116,1.0299,5048528,120578984.12,13257768639.2,11793958239.2
2018-01-02,'300244,µœ∞≤’Ô∂œ,23.89,23.93,23.51,23.62,23.62,0.27,1.1431,0.584,2862675,68032460.61,13164093632.2,11710626032.2
2017-12-29,'300244,µœ∞≤’Ô∂œ,23.62,23.68,23.25,23.25,23.23,0.39,1.6789,0.6292,3084168,72472889.51,13015315679.9,11578274879.9
2017-12-28,'300244,µœ∞≤’Ô∂œ,23.23,23.75,23.06,23.48,23.45,-0.22,-0.9382,0.8045,3943742,92394512.67,12800414193.2,11387100993.2
2017-12-27,'300244,µœ∞≤’Ô∂œ,23.45,23.9,23.39,23.86,23.9,-0.45,-1.8828,0.8131,3985565,94141037.31,12921640672.9,11494942672.9
2017-12-26,'300244,µœ∞≤’Ô∂œ,23.9,23.99,23.56,23.6,23.66,0.24,1.0144,0.4802,2353793,56158036.79,13169603926.7,11715527926.7
2017-12-25,'300244,µœ∞≤’Ô∂œ,23.66,24.25,23.44,24.25,24.13,-0.47,-1.9478,0.7764,3805888,90253189.07,13037356858.0,11597882458.0
2017-12-22,'300244,µœ∞≤’Ô∂œ,24.13,24.39,23.66,23.66,23.63,0.5,2.116,0.9581,4696719,112931195.0,13296340700.9,11828271500.9
2017-12-21,'300244,µœ∞≤’Ô∂œ,23.63,23.88,23.3,23.66,23.53,0.1,0.425,1.0961,5372809,127038460.83,13020825974.4,11583176774.4
2017-12-20,'300244,µœ∞≤’Ô∂œ,23.53,24.53,23.42,24.45,24.4,-0.87,-3.5656,1.4268,6993820,167991191.17,12965723029.1,11534157829.1
2017-12-19,'300244,µœ∞≤’Ô∂œ,24.4,24.68,24.34,24.5,24.46,-0.06,-0.2453,0.7706,3777600,92406400.86,13445118653.2,11960622653.2
2017-12-18,'300244,µœ∞≤’Ô∂œ,24.46,24.87,24.33,24.72,24.67,-0.21,-0.8512,0.4873,2388820,58764649.1,13478180420.4,11990034020.4
2017-12-15,'300244,µœ∞≤’Ô∂œ,24.67,25.29,24.67,25.1,24.93,-0.26,-1.0429,0.9415,4615038,114922869.76,13593896605.5,12092973805.5
2017-12-14,'300244,µœ∞≤’Ô∂œ,24.93,25.52,24.8,25.51,25.56,-0.63,-2.4648,1.0523,5158270,128972409.82,13737164263.3,12220423063.3
2017-12-13,'300244,µœ∞≤’Ô∂œ,25.56,25.71,25.19,25.21,25.31,0.25,0.9878,0.5246,2571765,65469583.08,14084312818.7,12529242418.7
2017-12-12,'300244,µœ∞≤’Ô∂œ,25.31,26.18,25.31,26.14,26.1,-0.79,-3.0268,0.8158,3999203,102809158.39,13946555455.4,12406695055.4
2017-12-11,'300244,µœ∞≤’Ô∂œ,26.1,26.14,25.58,25.69,25.69,0.41,1.596,0.7972,3908033,101331724.56,14381868723.3,12793944723.3
2017-12-08,'300244,µœ∞≤’Ô∂œ,25.69,25.89,25.55,25.55,25.6,0.09,0.3516,0.5523,2707374,69740271.79,14155946647.6,12592967047.6
2017-12-07,'300244,µœ∞≤’Ô∂œ,25.6,25.93,25.57,25.74,25.73,-0.13,-0.5052,0.3815,1870090,48093387.81,14106353996.8,12548849996.8
2017-12-06,'300244,µœ∞≤’Ô∂œ,25.73,25.87,25.15,25.6,25.6,0.13,0.5078,0.5529,2710368,69149994.5,14177987825.7,12612574625.7
2017-12-05,'300244,µœ∞≤’Ô∂œ,25.6,26.49,25.5,26.09,26.44,-0.84,-3.177,0.7525,3688694,95532726.73,14106353996.8,12548849996.8
2017-12-04,'300244,µœ∞≤’Ô∂œ,26.44,26.47,26.0,26.0,26.16,0.28,1.0703,0.5485,2688563,70626825.44,14569218737.3,12960609137.3
2017-12-01,'300244,µœ∞≤’Ô∂œ,26.16,26.3,25.8,25.8,25.81,0.35,1.3561,0.4547,2229027,58286009.87,14414930490.5,12823356090.5
2017-11-30,'300244,µœ∞≤’Ô∂œ,25.81,26.57,25.8,26.34,26.34,-0.53,-2.0121,0.5876,2880182,75198891.18,14222070181.9,12651789781.9
2017-11-29,'300244,µœ∞≤’Ô∂œ,26.34,26.56,26.05,26.23,26.41,-0.07,-0.2651,0.43,2107943,55440949.65,14514115792.0,12911590192.0
2017-11-28,'300244,µœ∞≤’Ô∂œ,26.41,26.65,26.0,26.0,26.12,0.29,1.1103,0.6218,3047894,80381496.06,14552687853.7,12945903453.7
2017-11-27,'300244,µœ∞≤’Ô∂œ,26.12,27.37,26.0,27.3,27.72,-1.6,-5.772,1.2354,6055590,161878110.41,14392889312.4,12803748512.4
2017-11-24,'300244,µœ∞≤’Ô∂œ,27.72,28.5,26.87,27.18,27.4,0.32,1.1679,1.2484,6119641,168991391.01,15274536437.2,13588051637.2
2017-11-23,'300244,µœ∞≤’Ô∂œ,27.4,28.78,27.36,28.61,28.78,-1.38,-4.795,1.1016,5399738,151035926.71,15098207012.2,13431191012.2
2017-11-22,'300244,µœ∞≤’Ô∂œ,28.78,28.97,28.01,28.1,28.1,0.68,2.4199,0.9971,4887520,139794013.97,15858627657.3,14107652457.3
2017-11-21,'300244,µœ∞≤’Ô∂œ,28.1,28.76,27.96,28.1,28.1,0.0,0.0,0.8698,4263823,120980824.05,15483927629.3,13774323629.3
2017-11-20,'300244,µœ∞≤’Ô∂œ,28.1,28.4,27.4,28.4,28.5,-0.4,-1.4035,0.8975,4399624,123089637.18,15483927629.3,13774323629.3
2017-11-17,'300244,µœ∞≤’Ô∂œ,28.5,29.5,28.42,29.5,29.3,-0.8,-2.7304,1.2455,6105077,176375845.82,15704339410.5,13970399410.5
2017-11-16,'300244,µœ∞≤’Ô∂œ,29.3,29.35,28.52,28.52,28.61,0.69,2.4117,1.1789,5779074,168034945.32,16145162972.9,14362550972.9
2017-11-15,'300244,µœ∞≤’Ô∂œ,28.61,29.27,28.42,29.0,29.1,-0.49,-1.6838,1.0107,4954566,142236388.48,15764952650.3,14024320250.3
2017-11-14,'300244,µœ∞≤’Ô∂œ,29.1,29.43,28.6,28.98,29.03,0.07,0.2411,1.5379,7538652,219453186.26,16034957082.3,14264513082.3
2017-11-13,'300244,µœ∞≤’Ô∂œ,29.03,29.2,28.22,28.22,28.08,0.95,3.3832,1.8331,8985572,259700526.7,15996385020.6,14230199820.6
2017-11-10,'300244,µœ∞≤’Ô∂œ,28.08,28.19,27.5,27.55,27.55,0.53,1.9238,1.1723,5746655,160543113.02,15472907040.2,13764519840.2
2017-11-09,'300244,µœ∞≤’Ô∂œ,27.55,27.69,27.26,27.56,27.57,-0.02,-0.0725,0.8269,4053382,111250869.26,15180861430.1,13504719430.1
2017-11-08,'300244,µœ∞≤’Ô∂œ,27.57,28.22,27.57,27.59,27.56,0.01,0.0363,1.0989,5386802,150343178.01,15191882019.2,13514523219.2
2017-11-07,'300244,µœ∞≤’Ô∂œ,27.56,27.79,27.28,27.79,27.7,-0.14,-0.5054,0.898,4402118,121025840.96,15186371724.7,13509621324.7
2017-11-06,'300244,µœ∞≤’Ô∂œ,27.7,27.78,26.98,27.72,27.84,-0.14,-0.5029,1.1668,5719528,156560804.88,15263515848.1,13578247848.1
2017-11-03,'300244,µœ∞≤’Ô∂œ,27.84,28.45,27.69,28.3,28.16,-0.32,-1.1364,1.005,4926226,137817544.81,15340659971.5,13646874371.5
2017-11-02,'300244,µœ∞≤’Ô∂œ,28.16,28.47,27.8,28.07,27.95,0.21,0.7513,0.8653,4241652,119608797.68,15516989396.5,13803734996.5
2017-11-01,'300244,µœ∞≤’Ô∂œ,27.95,28.67,27.86,28.29,28.22,-0.27,-0.9568,0.9861,4833936,136591515.48,15401273211.4,13700795211.4
2017-10-31,'300244,µœ∞≤’Ô∂œ,28.22,28.32,27.42,27.58,27.45,0.77,2.8051,0.9982,4892858,136731259.56,15550051163.7,13833146363.7
2017-10-30,'300244,µœ∞≤’Ô∂œ,27.45,28.5,27.27,28.31,28.54,-1.09,-3.8192,1.4362,7040248,195592157.17,15125758484.9,13455700484.9
2017-10-27,'300244,µœ∞≤’Ô∂œ,28.54,28.89,28.41,28.6,28.42,0.12,0.4222,0.9659,4734631,135560032.28,15726380588.6,13990006988.6
2017-10-26,'300244,µœ∞≤’Ô∂œ,28.42,29.42,28.36,29.3,29.26,-0.84,-2.8708,1.6085,7884524,227651200.41,15660257054.3,13931184254.3
2017-10-25,'300244,µœ∞≤’Ô∂œ,29.26,29.54,29.05,29.31,29.48,-0.22,-0.7463,1.0383,5089502,148978556.62,16123121794.8,14342943394.8
2017-10-24,'300244,µœ∞≤’Ô∂œ,29.48,29.65,28.92,29.23,29.3,0.18,0.6143,1.2241,6000207,175555825.9,16244348274.4,14450785074.4
2017-10-23,'300244,µœ∞≤’Ô∂œ,29.3,29.47,28.3,28.81,28.8,0.5,1.7361,1.3688,6709495,194553823.41,16145162972.9,14362550972.9
2017-10-20,'300244,µœ∞≤’Ô∂œ,28.8,28.96,27.84,28.73,29.09,-0.29,-0.9969,1.5972,7829347,222338069.71,15869648246.4,14117456246.4
2017-10-19,'300244,µœ∞≤’Ô∂œ,29.09,29.78,28.72,29.0,28.89,0.2,0.6923,1.548,7588377,222571983.75,16029446787.8,14259611187.8
2017-10-18,'300244,µœ∞≤’Ô∂œ,28.89,29.54,28.39,28.7,28.7,0.19,0.662,1.5474,7585012,220521874.2,15919240897.2,14161573297.2
2017-10-17,'300244,µœ∞≤’Ô∂œ,28.7,29.29,28.5,28.7,29.03,-0.33,-1.1368,1.5188,7444802,215255826.7,15814545301.1,14068437301.1
2017-10-16,'300244,µœ∞≤’Ô∂œ,29.03,29.17,27.77,28.5,28.76,0.27,0.9388,2.7446,13453573,386062996.55,15996385020.6,14230199820.6
2017-10-13,'300244,µœ∞≤’Ô∂œ,28.76,29.76,27.8,28.17,28.23,0.53,1.8774,3.0416,14909634,431354434.6,15847607068.3,14097848668.3
2017-10-12,'300244,µœ∞≤’Ô∂œ,28.23,28.5,27.65,27.65,28.13,0.1,0.3555,2.3006,11277116,316342256.1,15555561458.2,13838048258.2
2017-10-11,'300244,µœ∞≤’Ô∂œ,28.13,30.28,28.0,29.88,28.78,-0.65,-2.2585,6.369,31220205,918239603.93,15500458512.9,13789029312.9
2017-10-10,'300244,µœ∞≤’Ô∂œ,28.78,28.78,26.18,26.29,26.16,2.62,10.0153,4.4581,21852939,609839405.37,15858627657.3,14107652457.3
2017-10-09,'300244,µœ∞≤’Ô∂œ,26.16,26.28,25.81,26.0,25.59,0.57,2.2274,0.7866,3855639,100507018.94,14414930490.5,12823356090.5
2017-09-29,'300244,µœ∞≤’Ô∂œ,25.59,25.89,25.36,25.36,25.35,0.24,0.9467,0.6034,2957749,75833981.02,14100843702.3,12543948102.3
2017-09-28,'300244,µœ∞≤’Ô∂œ,25.35,25.85,25.35,25.82,25.72,-0.37,-1.4386,0.5908,2895977,73943567.06,13968596633.5,12426302633.5
2017-09-27,'300244,µœ∞≤’Ô∂œ,25.72,25.92,25.27,25.27,25.15,0.57,2.2664,0.9372,4594289,117866220.15,14172477531.2,12607672731.2
2017-09-26,'300244,µœ∞≤’Ô∂œ,25.15,25.59,25.06,25.36,25.4,-0.25,-0.9843,0.8666,4248214,107453372.71,13858390743.0,12328264743.0
2017-09-25,'300244,µœ∞≤’Ô∂œ,25.4,26.99,25.22,26.89,26.89,-1.49,-5.5411,1.8994,9310520,241011774.54,13996148106.2,12450812106.2
2017-09-22,'300244,µœ∞≤’Ô∂œ,0.0,0.0,0.0,0.0,26.89,None,None,0.0,0,0.0,14817181991.2,13181194391.2
2017-09-21,'300244,µœ∞≤’Ô∂œ,0.0,0.0,0.0,0.0,26.89,None,None,0.0,0,0.0,14817181991.2,13181194391.2
2017-09-20,'300244,µœ∞≤’Ô∂œ,0.0,0.0,0.0,0.0,26.89,None,None,0.0,0,0.0,14817181991.2,13181194391.2
2017-09-19,'300244,µœ∞≤’Ô∂œ,26.89,27.09,26.41,26.61,26.58,0.31,1.1663,0.9159,4489552,119891931.68,14817181991.2,13181194391.2
2017-09-18,'300244,µœ∞≤’Ô∂œ,26.58,26.84,26.22,26.65,26.73,-0.15,-0.5612,0.8218,4028193,106884580.98,14646362860.7,13029235660.7
2017-09-15,'300244,µœ∞≤’Ô∂œ,26.73,27.24,26.58,27.19,27.19,-0.46,-1.6918,0.8716,4272701,114679548.01,14729017278.7,13102764078.7
2017-09-14,'300244,µœ∞≤’Ô∂œ,27.19,27.23,26.61,26.71,26.75,0.44,1.6449,1.0359,5077984,137073591.22,14982490827.1,13328251227.1
2017-09-13,'300244,µœ∞≤’Ô∂œ,26.75,27.19,26.58,26.9,26.9,-0.15,-0.5576,0.9773,4790496,128077150.43,14740037867.8,13112567867.8
2017-09-12,'300244,µœ∞≤’Ô∂œ,26.9,27.38,26.88,27.3,27.29,-0.39,-1.4291,1.1615,5693750,154377489.68,14822692285.7,13186096285.7
2017-09-11,'300244,µœ∞≤’Ô∂œ,27.29,27.55,27.2,27.52,27.55,-0.26,-0.9437,1.2942,6344274,173453394.45,15037593772.4,13377270172.4
2017-09-08,'300244,µœ∞≤’Ô∂œ,27.55,28.26,26.99,27.09,27.02,0.53,1.9615,2.3219,11381659,315155007.79,15180861430.1,13504719430.1
2017-09-07,'300244,µœ∞≤’Ô∂œ,27.02,27.27,26.91,27.18,27.26,-0.24,-0.8804,1.036,5078174,137475374.87,14888815820.1,13244919020.1
2017-09-06,'300244,µœ∞≤’Ô∂œ,27.26,27.48,26.71,26.71,26.88,0.38,1.4137,1.3146,6443893,175055811.27,15021062888.8,13362564488.8
2017-09-05,'300244,µœ∞≤’Ô∂œ,26.88,27.03,26.62,26.94,26.87,0.01,0.0372,0.9803,4805558,129127486.29,14811671696.6,13176292496.6
2017-09-04,'300244,µœ∞≤’Ô∂œ,26.87,27.2,26.65,27.2,27.1,-0.23,-0.8487,1.1107,5444503,145951750.64,14806161402.1,13171390602.1
2017-09-01,'300244,µœ∞≤’Ô∂œ,27.1,27.69,26.98,27.59,27.43,-0.33,-1.2031,1.0547,5170001,140431342.93,14932898176.3,13284134176.3
2017-08-31,'300244,µœ∞≤’Ô∂œ,27.43,27.59,26.97,26.97,26.9,0.53,1.9703,0.8454,4144297,113526803.96,15114737895.8,13445896695.8
2017-08-30,'300244,µœ∞≤’Ô∂œ,26.9,27.19,26.6,26.99,26.96,-0.06,-0.2226,0.675,3308676,88930510.05,14822692285.7,13186096285.7
2017-08-29,'300244,µœ∞≤’Ô∂œ,26.96,27.37,26.89,27.27,27.27,-0.31,-1.1368,0.584,2862725,77569056.31,14855754052.9,13215507652.9
2017-08-28,'300244,µœ∞≤’Ô∂œ,27.27,27.65,26.74,26.86,26.8,0.47,1.7537,1.1658,5714404,156470090.59,15026573183.3,13367466383.3
2017-08-25,'300244,µœ∞≤’Ô∂œ,26.8,26.92,26.31,26.31,26.27,0.53,2.0175,0.686,3362917,89931989.41,14767589340.4,13137077340.4
2017-08-24,'300244,µœ∞≤’Ô∂œ,26.27,26.8,26.25,26.8,26.67,-0.4,-1.4998,0.679,3328390,88038772.28,14475543730.3,12877276930.3
2017-08-23,'300244,µœ∞≤’Ô∂œ,26.67,27.0,26.32,26.6,26.7,-0.03,-0.1124,0.7345,3600433,95976358.08,14695955511.5,13073352711.5
2017-08-22,'300244,µœ∞≤’Ô∂œ,26.7,26.9,26.41,26.9,26.95,-0.25,-0.9276,0.8288,4062505,108068914.44,14712486395.1,13088058395.1
2017-08-21,'300244,µœ∞≤’Ô∂œ,26.95,27.05,26.65,26.8,26.67,0.28,1.0499,0.7091,3475959,93446216.78,14850243758.4,13210605758.4
2017-08-18,'300244,µœ∞≤’Ô∂œ,26.67,27.1,26.54,26.8,26.8,-0.13,-0.4851,0.8113,3976918,106512844.38,14695955511.5,13073352711.5
2017-08-17,'300244,µœ∞≤’Ô∂œ,26.8,27.19,26.29,26.41,26.54,0.26,0.9797,1.3209,6474681,173594443.19,14767589340.4,13137077340.4
